"N","a","t","phi","phidot","H","w_phi"
-2.51,0.0812682392408917,0.028052335685139644,0.00035377170515139014,0.025184937766627388,23.701326744993064,-0.9997639022259933
-2.5,0.0820849986238988,0.02847743159916432,0.00036455859764073076,0.02556558164136607,23.34862838082068,-0.9997567098049076
-2.49,0.08290996657517266,0.02890894905309608,0.0003756739917505016,0.025951956584092314,23.001199396549815,-0.9997492986452085
-2.48,0.08374322559219596,0.02934698400819543,0.00038712773537012457,0.026344147535987385,22.658961227028303,-0.9997416621240055
-2.47,0.08458485900156469,0.029791634780052253,0.0003989301703944958,0.026742241469020798,22.321836484654725,-0.9997337934031519
-2.46,0.08543495096732123,0.030243001164577184,0.0004110919560816673,0.027146326629919715,21.989748941729253,-0.9997256854377564
-2.45,0.0862935864993705,0.030701183429270133,0.00042362385299559444,0.02755649167145935,21.66262351307236,-0.999717330988219
-2.44,0.0871608514619813,0.031166284587209138,0.0004365372255175906,0.027972827605778863,21.340386238892123,-0.999708722574774
-2.43,0.08803683258237255,0.03163840868935058,0.0004498436715523801,0.028395426335164693,21.022964267927176,-0.9996998525008359
-2.42,0.08892161745938634,0.032117660622990124,0.00046355497717865486,0.028824380479204145,20.71028584083839,-0.9996907128510356
-2.41,0.08981529457224763,0.03260414820529098,0.0004776836041566407,0.029259785164678614,20.402280273840272,-0.9996812954465449
-2.4,0.09071795328941251,0.03309797990476599,0.0004922421678401322,0.02970173607459536,20.098877942600144,-0.9996715918797651
-2.39,0.09162968387750484,0.03359926556675618,0.0005072436089209196,0.0301503300674603,19.800010266366552,-0.9996615934947786
-2.38,0.09255057751034329,0.034108117883952724,0.0005227015565102215,0.030605666427184167,19.505609692332786,-0.9996512913519849
-2.37,0.09348072627805847,0.034624649956723326,0.000538629740152804,0.03106784478428116,19.21560968025691,-0.9996406762672968
-2.36,0.09442022319630235,0.0351489768981397,0.000555042388650174,0.031536966479116524,18.92994468729297,-0.999629738774294
-2.35,0.09536916221554961,0.035681216361815954,0.000571954374723709,0.032013135005196286,18.648550153056096,-0.9996184691053687
-2.34,0.09632763823049303,0.036221486388373005,0.0005893806708864739,0.032496454183388646,18.371362484928834,-0.9996068572268489
-2.33,0.09729574708953276,0.036769907651260404,0.0006073369344921318,0.0329870300592321,18.098319043563748,-0.9995948927860231
-2.32,0.09827358560436154,0.037326602493788365,0.0006258392654337387,0.033484970086078945,17.82935812862329,-0.9995825651217916
-2.31,0.09926125155964566,0.03789169463255243,0.0006449041333909154,0.03399038287275311,17.56441896473136,-0.9995698632625525
-2.3,0.10025884372280375,0.03846531039129354,0.0006645487202701638,0.034503379217588656,17.303441687626652,-0.9995567758912354
-2.29,0.1012664618538834,0.03904757694090936,0.0006847904429360605,0.03502407062895133,17.046367330544765,-0.999543291373623
-2.28,0.10228420671553748,0.03963862435530418,0.0007056475364321926,0.03555257104286784,16.79313781077975,-0.9995293977048009
-2.27,0.1033121800831002,0.04023858379813971,0.0007271385476495786,0.036088995304725736,16.543695916475237,-0.9995150825387482
-2.26,0.10435048475476504,0.040847588790938034,0.0007492827093023789,0.03663346022269709,16.29798529359281,-0.9995003331507702
-2.25,0.10539922456186433,0.04146577485891586,0.0007720998455312452,0.037186084269198255,16.055950433088537,-0.9994851364347782
-2.24,0.1064585043792528,0.042093278977379765,0.0007956102155425336,0.03774698711799359,15.817536658284727,-0.9994694789056885
-2.23,0.10752843013579495,0.04273024105305988,0.0008198349718026122,0.03831629086527271,15.582690112415607,-0.9994533466543757
-2.22,0.10860910882495796,0.043376801906823734,0.000844795549598439,0.038894118360735065,15.351357746389398,-0.9994367253834839
-2.21,0.10970064851551141,0.04403310552239709,0.0008705143787595368,0.039480595053758526,15.123487306698987,-0.9994196003432362
-2.2,0.11080315836233387,0.044699297152594394,0.0008970142943275121,0.0400758474339996,14.899027323550337,-0.9994019563644517
-2.19,0.11191674861732888,0.0453755245452456,0.0009243189412700544,0.040680004029981384,14.67792709914238,-0.9993837778173686
-2.18,0.11304153064044985,0.04606193775483595,0.0009524527245213273,0.04129319524981991,14.46013669613586,-0.9993650486033362
-2.17,0.1141776169108365,0.04675868833694562,0.0009814405517146521,0.041915552720872155,14.245606926302303,-0.999345752162388
-2.16,0.11532512103806251,0.04746593112702494,0.0010113084464135724,0.042547210725815,14.034289339318093,-0.9993258714153808
-2.15,0.11648415777349697,0.04818382195389131,0.0010420827753680327,0.043188304348965596,13.82613621176858,-0.9993053888084199
-2.14,0.11765484302177918,0.048912520074512425,0.001073791109305792,0.043838971431053586,13.621100536268589,-0.999284286236866
-2.13,0.11883729385240965,0.04965218622264157,0.0011064615456525212,0.04449935099611147,13.419136010793368,-0.9992625450812452
-2.12,0.12003162851145673,0.0504029837587599,0.001140123134544292,0.0451695841645386,13.220197028136413,-0.999240146163051
-2.11,0.12123796643338168,0.051165078685409496,0.0011748058988966653,0.04584981415764684,13.02423866553803,-0.9992170697287546
-2.1,0.1224564282529819,0.05193863855463219,0.0012105404415309684,0.04654018542385178,12.831216674483779,-0.9991932954641666
-2.09,0.12368713581745483,0.05272383456815499,0.0012473587535057056,0.047240845289605864,12.641087470616842,-0.9991688024213763
-2.08,0.12493021219858241,0.053520839014504724,0.001285293245694776,0.04795194193486746,12.453808123860863,-0.9991435690727589
-2.07,0.12618578170503877,0.0543298278768127,0.0013243777801904266,0.048673626427439894,12.2693363486245,-0.9991175732222728
-2.06,0.12745396989482075,0.05515097885273619,0.0013646469030710385,0.049406051169305513,12.087630494213798,-0.9990907920432789
-2.05,0.12873490358780423,0.05598447238971868,0.0014061362763605994,0.050149370691208,11.908649535348054,-0.9990632020322916
-2.04,0.1300287108784259,0.056830491944133074,0.0014488828020054985,0.050903741842224924,11.732353062828054,-0.9990347789828469
-2.03,0.13133552114849312,0.05768922256747227,0.0014929240501324861,0.05166932269402619,11.558701274370016,-0.9990054980083742
-2.02,0.13265546508012172,0.05856085334734848,0.0015382993099258984,0.05244627439452698,11.387654965517989,-0.9989753334516237
-2.01,0.13398867466880499,0.05944557456768017,0.0015850483881306185,0.053234758998584215,11.219175520775378,-0.9989442589488498
-2,0.1353352832366127,0.06034358046888748,0.001633212832609824,0.05403494154205974,11.053224904779634,-0.9989122473279711
-1.99,0.13669542544552385,0.0612550672743665,0.0016828350776670732,0.05484698854622943,10.889765653687013,-0.9988792706467442
-1.98,0.13806923731089282,0.06218023406784652,0.0017339588588243923,0.055671068660500186,10.728760866638986,-0.9988453001458606
-1.97,0.13945685621505094,0.06311928333732895,0.0017866294846513675,0.05650735305126594,10.57017419736087,-0.9988103062099661
-1.96,0.140858420921045,0.06407241920862464,0.0018408930331177656,0.05735601408762402,10.413969845929948,-0.9987742584006656
-1.95,0.1422740715865136,0.06503985023940961,0.0018967977001036885,0.05821722736895113,10.260112550579777,-0.9987371253465436
-1.94,0.14370394977770293,0.066021786310789,0.001954392324102049,0.059091169452438586,10.10856757974235,-0.9986988748174321
-1.93,0.14514819848362373,0.0670184415102308,0.0020137278219782497,0.059978019914639254,9.959300724089479,-0.9986594736097878
-1.92,0.14660696213035015,0.0680300322063966,0.0020748562558602977,0.060877959957007975,9.812278288791513,-0.9986188875829785
-1.91,0.14808038659546247,0.06905677772172944,0.0021378311976447037,0.06179117286597179,9.667467085838007,-0.9985770816135547
-1.9,0.14956861922263506,0.07009890120096117,0.00220270820453073,0.06271784460327295,9.524834426466638,-0.9985340195407317
-1.89,0.15107180883637086,0.07115662746622002,0.0022695437196718097,0.0636581622941043,9.384348113775797,-0.9984896642106855
-1.88,0.1525901057568839,0.07223018616596917,0.002338396780721853,0.06461231637747514,9.245976435321243,-0.9984439773462457
-1.87,0.1541236618151314,0.07331980849478478,0.0024093272721527888,0.06558049834233934,9.109688155979606,-0.99839691962746
-1.86,0.1556726303679973,0.07442572990780864,0.0024823974460815796,0.06656290254483696,8.975452510769058,-0.9983484505739882
-1.85,0.1572371663136276,0.07554818835193881,0.0025576709626329653,0.0675597250001185,8.843239197891268,-0.9982985285749063
-1.84,0.15881742610692068,0.07668742568268824,0.0026352137358341353,0.06857116429029687,8.713018371792005,-0.9982471108121759
-1.83,0.16041356777517274,0.07784368627726264,0.0027150931537390675,0.0695974206379075,8.58476063640304,-0.9981941532770812
-1.82,0.16202575093388075,0.07901721861612224,0.0027973790531264217,0.07063869689441918,8.458437038398632,-0.9981396106863762
-1.81,0.16365413680270405,0.08020827365925565,0.002882142772324758,0.07169519748223825,8.334019060647401,-0.9980834365057516
-1.8,0.16529888822158653,0.08141710663345102,0.00296945828629362,0.07276712948348749,8.211478615656397,-0.9980255828573432
-1.79,0.1669601696670407,0.08264397521840973,0.0030594011095402126,0.0738547014895036,8.090788039226322,-0.9979660005486015
-1.78,0.1686381472685955,0.08388914150426058,0.003152049579673891,0.07495812475858066,7.971920084077056,-0.9979046389724332
-1.77,0.17033298882540943,0.08515287002695579,0.003247483625990161,0.07607761200562942,7.854847913699811,-0.9978414461400048
-1.76,0.17204486382305054,0.08643542985193468,0.0033457861823073137,0.07721337859347775,7.739545096158571,-0.9977763685751734
-1.75,0.17377394345044514,0.0877370925070375,0.003447041844660398,0.07836564129909022,7.625985598132418,-0.9977093513493857
-1.74,0.17552040061699686,0.0890581341393671,0.003551338385801572,0.0795346194997006,7.514143778888063,-0.9976403379724352
-1.73,0.17728440996987782,0.09039883340236787,0.0036587653342264968,0.08072053395438764,7.403994384505133,-0.9975692704272854
-1.72,0.17906614791149322,0.09175947362576903,0.003769415554103656,0.08192360794527086,7.295512542015714,-0.9974960890594782
-1.71,0.1808657926171221,0.09314034071796279,0.003883383785199802,0.08314406611213851,7.188673753804975,-0.997420732609558
-1.7,0.18268352405273466,0.09454172528788526,0.004000768246719025,0.08438213551233847,7.083453891914283,-0.9973431381034914
-1.69,0.18451952399298926,0.0959639206220651,0.004121669181169937,0.08563804454092874,6.979829192609246,-0.9972632408804716
-1.68,0.18637397603940997,0.0974072247005329,0.004246190438182966,0.0869120238789759,6.877776250843456,-0.9971809744865641
-1.67,0.1882470656387468,0.09887193830386172,0.0043744380671577815,0.08820430552504846,6.7772720149858445,-0.9970962706958929
-1.66,0.19013898010152055,0.10035836686964861,0.004506521835639045,0.08951512360855986,6.678293781442571,-0.9970090594094961
-1.65,0.19204990862075413,0.1018668187800564,0.004642553916794778,0.09084471355115421,6.580819189535364,-0.9969192686681968
-1.64,0.1939800422908919,0.10339760701051179,0.004782650295972067,0.09219331272919107,6.484826216279536,-0.9968268245583459
-1.63,0.19592957412690937,0.10495104764279482,0.004926929599686561,0.09356115977580431,6.3902931714047755,-0.996731651215064
-1.62,0.19789869908361465,0.10652746126334671,0.005075514343650129,0.09494849508453815,6.297198692287709,-0.9966336707361663
-1.61,0.1998876140751445,0.10812717174084466,0.005228529949894656,0.09635556025469119,6.205521739106433,-0.9965328031749254
-1.6,0.20189651799465538,0.10975050733789976,0.005386105789970254,0.09778259843636421,6.115241589926421,-0.9964289664630108
-1.59,0.20392561173421342,0.11139779978531522,0.005548374435972181,0.09922985391326153,6.026337835979939,-0.9963220763924747
-1.58,0.20597509820488344,0.11306938507795813,0.0057154724538645806,0.10069757229785734,5.938790376904461,-0.9962120465479951
-1.57,0.20804518235702046,0.1147656028705589,0.0058875399324105045,0.10218600023727781,5.852579416138008,-0.9960987882784197
-1.56,0.21013607120076472,0.11648679693612328,0.006064720983801556,0.10369538547575392,5.767685456309496,-0.9959822106379884
-1.55,0.21224797382674304,0.11823331490023431,0.006247163591685599,0.10522597666075056,5.68408929474101,-0.9958622203484746
-1.54,0.21438110142697794,0.12000550834848087,0.006435019779600651,0.10677802329812984,5.601772018989736,-0.9957387217483886
-1.53,0.21653566731600707,0.12180373290783189,0.006628445815327207,0.10835177562757155,5.520715002448214,-0.9956116167475202
-1.52,0.21871188695221475,0.12362834799812318,0.00682760201216145,0.10994748450365609,5.440899900037586,-0.9954808047824049
-1.51,0.2209099779593782,0.12547971726027018,0.0070326533215621136,0.11156540130212514,5.362308643897061,-0.9953461827658782
-1.5,0.22313016014842982,0.12735820795578282,0.00724376873817986,0.11320577776709288,5.28492343922817,-0.9952076450463442
-1.49,0.22537265553943872,0.129264191732472,0.007461122306096247,0.1148688659031688,5.208726760064985,-0.9950650833557728
-1.48,0.22763768838381274,0.1311980436851366,0.00768489210587678,0.11655491783485189,5.133701345268852,-0.9949183867695766
-1.47,0.22992548518672384,0.13316014344013008,0.007915261691490068,0.11826418563437832,5.059830194371412,-0.9947674416572804
-1.46,0.23223627472975883,0.13515087389964117,0.008152418646589207,0.1199969212436186,4.9870965637188975,-0.9946121316391345
-1.45,0.23457028809379765,0.13717062261717883,0.008396556459339139,0.12175337618418018,4.915483962380683,-0.9944523375444103
-1.44,0.23692775868212176,0.13921978025707643,0.008647872645761853,0.12353380159432507,4.844976148441595,-0.9942879373603059
-1.43,0.23930892224375455,0.14129874222381378,0.008906571058088578,0.12533844776687267,4.775557124969695,-0.9941188062034131
-1.42,0.24171401689703645,0.14340790694702196,0.009172859687102521,0.12716756432938336,4.7072111364444496,-0.9939448162577322
-1.41,0.2441432831534371,0.14554767736526245,0.009446952869810956,0.12902139967926465,4.639922664827928,-0.9937658367567728
-1.4,0.2465969639416065,0.14771845976895057,0.009729069804378845,0.13090020110499428,4.573676426028424,-0.9935817339235082
-1.39,0.24907530463166822,0.1499206644876479,0.01001943569664201,0.132804214353701,4.5084573661629035,-0.9933923709474434
-1.38,0.2515785530597565,0.1521547055807506,0.01031828149845613,0.13473368347465595,4.44425065799883,-0.9931976079448493
-1.37,0.25410695955280027,0.1544210005450976,0.010625843584055224,0.13668885077522366,4.381041697451211,-0.9929973019086039
-1.36,0.2566607769535559,0.15671997092176496,0.010942364929769683,0.1386699561997204,4.318816099970548,-0.9927913067068065
-1.35,0.2592402606458915,0.15905204156447275,0.011268094110935134,0.140677237484467,4.257559697196003,-0.9925794730191086
-1.34,0.261845668580326,0.1614176409316823,0.011603285957442143,0.14271092973059438,4.197258533482767,-0.992361648321461
-1.33,0.26447726129982396,0.16381720118406992,0.01194820199124994,0.1447712649436845,4.137898862489273,-0.992137676878348
-1.32,0.26713530196585034,0.16625115757818554,0.01230310950770602,0.14685847228123253,4.079467143953263,-0.9919073996711394
-1.31,0.2698200563846868,0.16871994904675897,0.012668282905893464,0.14897277715286333,4.021950040263073,-0.9916706544336777
-1.3,0.2725317930340126,0.1712240177234554,0.013044003051626982,0.15111440128607498,3.965334413281669,-0.9914272756015667
-1.29,0.27527078308975234,0.17376380881566073,0.013430557210852456,0.1532835625869744,3.9096073211501348,-0.9911770942795695
-1.28,0.27803730045319414,0.17633977099127612,0.013828240200883319,0.15548047413677044,3.8547560149849844,-0.9909199382993084
-1.27,0.2808316217783798,0.17895235568939727,0.014237353160450284,0.15770534473486694,3.8007679358886786,-0.9906556321243637
-1.26,0.2836540264997704,0.18160201744575147,0.014658204562401984,0.15995837798129814,3.7476307117349754,-0.9903839969046633
-1.25,0.2865047968601901,0.1842892137639277,0.015091110321841746,0.1622397718544388,3.6953321540915054,-0.9901048504869523
-1.24,0.2893842179390506,0.18701440467306155,0.015536392955087271,0.16454971913153854,3.6438602552975046,-0.9898180073349861
-1.23,0.2922925776808594,0.18977805314548116,0.015994383102263497,0.16688840585396514,3.5932031852801654,-0.9895232786660485
-1.22,0.2952301669240142,0.19258062456222305,0.016465418491838687,0.16925601185705405,3.5433492887226405,-0.9892204723667763
-1.21,0.2981972794298874,0.1954225866961118,0.016949844221006188,0.17165271029035373,3.4942870821024368,-0.9889093930203434
-1.2,0.30119421191220214,0.19830440982800088,0.017448013716773604,0.17407866633174446,3.4460052506655656,-0.9885898420356656
-1.19,0.3042212640667041,0.20122656620053486,0.017960287375022345,0.1765340381970802,3.3984926457416873,-0.9882616175127346
-1.18,0.30727873860113125,0.20418953024466338,0.01848703390078297,0.17901897547405302,3.3517382817281836,-0.9879245144259472
-1.17,0.31036694126548503,0.20719377829653754,0.019028629984122747,0.18153361902366405,3.305731333324535,-0.9875783246312386
-1.16,0.3134861808826053,0.2102397883237497,0.019585459661705395,0.18407810140737316,3.260461132847607,-0.9872228368070274
-1.15,0.3166367693790533,0.21332804006679953,0.020157915876232516,0.18665254466365652,3.2159171672587727,-0.986857836734188
-1.14,0.31981902181630395,0.2164590145845161,0.02074639908552116,0.18925706154518385,3.1720890756426474,-0.9864831071481064
-1.13,0.32303325642225295,0.21963319423030553,0.0213513179247604,0.19189175437698952,3.128966646419753,-0.9860984278939916
-1.12,0.32627979462303947,0.22285106251439593,0.021973089809802778,0.1945567137412094,3.0865398145852248,-0.9857035761214524
-1.11,0.32955896107518906,0.226113103772679,0.022612139581487976,0.19725201992837735,3.044798659278188,-0.9852983261141255
-1.1,0.33287108369807955,0.22941980314240226,0.02326890106289171,0.19997774030582643,3.003733400926805,-0.9848824496748748
-1.09,0.33621649370673334,0.2327716462618751,0.02394381625662764,0.2027339299175571,2.9633343987836276,-0.984455716086088
-1.08,0.3395955256449391,0.23616911910413232,0.024637335021594094,0.20552063161167375,2.9235921484208096,-0.9840178921314474
-1.07,0.34300851741870664,0.2396127077767428,0.025349916444882426,0.20833787326937508,2.88449727896458,-0.9835687425443765
-1.06,0.3464558103300574,0.24310289829326462,0.026082027231732887,0.211185669901436,2.8460405508523863,-0.9831080297685065
-1.05,0.3499377491111553,0.24664017637579116,0.026834142689849853,0.21406402151565454,2.8082128531824804,-0.9826355143327935
-1.04,0.35345468195878016,0.2502250271649397,0.027606746844153464,0.21697291218382253,2.771005201226257,-0.9821509550740453
-1.03,0.3570069605691474,0.25385793511939647,0.02840033124266555,0.21991231175847012,2.7344087342069847,-0.9816541089599821
-1.02,0.3605949401730783,0.25753938360467965,0.029215396525890894,0.2228821722042891,2.698414712602611,-0.9811447317461248
-1.01,0.3642189795715233,0.2612698547643444,0.03005245120057667,0.22588242928160884,2.6630145159795515,-0.9806225778252917
-1,0.36787944117144233,0.2650498293232596,0.03091201167257307,0.2289130019687295,2.628199640629698,-0.9800874004254373
-0.99,0.3715766910220457,0.26887978607517926,0.03179460319911381,0.23197378952255704,2.5939616970426185,-0.9795389522122713
-0.98,0.37531109885139957,0.2727602019868334,0.0327007582631379,0.23506467442191428,2.5602924079114784,-0.9789769849464189
-0.97,0.37908303810339883,0.27669155164538034,0.03363101770614712,0.23818551901114232,2.5271836056201002,-0.9784012501787883
-0.96,0.38289288597511206,0.28067430700417695,0.0345859303154292,0.24133616547208742,2.494627230055738,-0.9778114994230044
-0.95,0.38674102345450123,0.28470893744705855,0.0355660519253923,0.24451643745735926,2.4626153265657185,-0.9772074840387321
-0.94,0.39062783535852114,0.2887959089239963,0.036571946716641525,0.24772613558574288,2.4311400434614154,-0.9765889561938226
-0.93,0.3945537103716011,0.29293568419111193,0.03760418575276725,0.25096504046407125,2.4001936301484497,-0.9759556685342237
-0.92,0.39851904108451414,0.297128722389161,0.03866334728208438,0.2542329110152902,2.369768434905398,-0.9753073746760705
-0.91,0.40252422403363597,0.30137547836112794,0.03975001711615884,0.25752948193971686,2.3398569026516043,-0.9746438298932928
-0.9,0.4065696597405991,0.3056764030973633,0.04086478723959009,0.2608544671830586,2.310451573172846,-0.9739647907101142
-0.89,0.4106557527523455,0.3100319428110857,0.04200825662568589,0.2642075560031582,2.281545078844685,-0.9732700158697668
-0.88,0.4147829116815814,0.3144425388336106,0.04318103064557447,0.26758841359288565,2.253130142720599,-0.9725592664833125
-0.87,0.418951549247639,0.31890862738517023,0.044383720737393696,0.2709966809316481,2.2251995765927575,-0.9718323063277496
-0.86,0.4231620823177488,0.3234306393017301,0.04561694414850291,0.2744319743914785,2.197746279066874,-0.9710889022025522
-0.85,0.4274149319487267,0.3280089996383766,0.04688132375684385,0.27789388485778904,2.170763233643412,-0.9703288243993562
-0.84,0.43171052342907973,0.33264412730746695,0.04817748779679692,0.28138197709267965,2.144243506853363,-0.9695518471440435
-0.83,0.4360492863215356,0.3373364349254148,0.04950606940924613,0.2848957899710007,2.1181802464817294,-0.9687577488738935
-0.82,0.4404316545059993,0.34208632854713733,0.050867706317553454,0.28843483619210336,2.092566679791891,-0.9679463126300357
-0.81,0.4448580662229411,0.3468942072643811,0.05226304055303066,0.29199860151366946,2.067396111764405,-0.9671173265670001
-0.8,0.44932896411722156,0.35176046282399764,0.05369271810833603,0.2955865441483047,2.0426619233889123,-0.9662705844490735
-0.79,0.45384479528235583,0.3566854795175325,0.055157388447237846,0.29919809516962614,2.018357570047407,-0.9654058859410287
-0.78,0.4584060113052235,0.36166963393443247,0.05665770411615046,0.3028326583617752,1.9944765799041986,-0.964523037025806
-0.77,0.46301306831122807,0.3667132945698081,0.05819432037466788,0.306489609609162,1.9710125523196764,-0.9636218505401766
-0.76,0.46766642700990924,0.37181682142969974,0.05976789476748816,0.31016829636266313,1.9479591563172922,-0.9627021467141507
-0.75,0.4723665527410147,0.3769805659732592,0.06137908660546308,0.31386803823208775,1.9253101291411263,-0.9617637534635688
-0.74,0.4771139155210344,0.38220487089690586,0.063028556518357,0.3175881270047129,1.9030592748278305,-0.960806506818323
-0.73,0.48190899009020244,0.38749006976707207,0.06471696599640134,0.3213278262315989,1.8812004628125287,-0.9598302514661922
-0.72,0.4867522559599717,0.39283648662192394,0.06644497687443432,0.3250863708050614,1.859727626590184,-0.9588348413184536
-0.71,0.4916441974609651,0.39824443597456005,0.06821325079882389,0.3288629677468753,1.8386347624609523,-0.9578201397901993
-0.7,0.4965853037914095,0.40371422264075435,0.0700224487315044,0.33265679642356055,1.817915928299148,-0.9567860202206707
-0.69,0.5015760690660556,0.40924614141234833,0.07187323041382426,0.3364670083643774,1.7975652423665112,-0.9557323664036791
-0.68,0.5066169923655895,0.41484047666731055,0.07376625376053061,0.3402927269948003,1.7775768821857927,-0.9546590731569233
-0.67,0.5117085777865424,0.4204975024402354,0.07570217432955921,0.34413304862091854,1.7579450834847596,-0.9535660465741141
-0.66,0.5168513344916992,0.4262174823059698,0.07768164479206209,0.3479870428625723,1.7386641391739843,-0.9524532044160261
-0.65,0.522045776761016,0.432000669108353,0.07970531433501006,0.3518537527291197,1.719728398378862,-0.9513204766032987
-0.64,0.5272924240430485,0.43784730459244064,0.08177382796772967,0.35573219455343696,1.7011322655396723,-0.9501678057619246
-0.63,0.5325918010068972,0.44375761954574056,0.08388782601301809,0.3596213591626913,1.6828701995608177,-0.9489951474304336
-0.62,0.5379444375946745,0.4497318337487428,0.08604794356242207,0.36352021254056976,1.66493671300402,-0.947802470398591
-0.61,0.5433508690744998,0.4557701557716182,0.0882548098386233,0.3674276961747266,1.6473263713447461,-0.9465897571372723
-0.6,0.5488116360940265,0.4618727826435907,0.0905090474231816,0.37134272723156325,1.6300337923072499,-0.945357004288876
-0.59,0.5543272847345071,0.4680399000649628,0.09281127178764126,0.37526419989271487,1.6130536452198236,-0.944104222813167
-0.58,0.559898366565402,0.47427168243329393,0.0951620907573084,0.37919098624476893,1.5963806504229612,-0.9428314382506919
-0.57,0.5655254386995371,0.48056829271752055,0.09756210385787964,0.38312193689769436,1.5800095787484782,-0.9415386910651944
-0.56,0.5712090638488149,0.48692988217957095,0.10001190147943062,0.38705588143185404,1.5639352510902869,-0.9402260370460557
-0.55,0.5769498103804866,0.49335659065357335,0.10251206446491375,0.3909916298692442,1.5481525379594878,-0.9388935473780509
-0.54,0.5827482523739896,0.499848546653193,0.10506316360863385,0.39492797377391486,1.5326563590986082,-0.9375413088088707
-0.53,0.5886049696783552,0.5064058673286485,0.10766575901341802,0.39886368712489684,1.517441683173216,-0.9361694238823816
-0.52,0.5945205479701944,0.5130286582545159,0.1103203992121682,0.40279752705345884,1.502503527569855,-0.9347780112212679
-0.51,0.6004955788122659,0.5197170137689463,0.1130276208283228,0.4067282354097122,1.4878369581372777,-0.9333672055088016
-0.5,0.6065306597126334,0.5264710171635832,0.11578794813668086,0.4106545400404012,1.4734370889886508,-0.93193715754457
-0.49,0.6126263941844161,0.5332907407246307,0.11860189245751,0.4145751558846459,1.459299082386537,-0.9304880343516185
-0.48,0.6187833918061408,0.5401762455979794,0.12146995126217766,0.4184887860014572,1.4454181487492999,-0.9290200193118392
-0.47,0.6250022682827008,0.5471275821785097,0.1243926079162201,0.42239412318747316,1.431789546557324,-0.9275333120514621
-0.46,0.631283645506926,0.5541447903791974,0.12737033132955913,0.42628985138220127,1.4184085823160006,-0.9260281283761008
-0.45,0.6376281516217733,0.5612278997530712,0.13040357541247394,0.43017464694124713,1.4052706106063277,-0.9245047002412876
-0.44,0.6440364210831414,0.5683769294426216,0.13349277819480976,0.43404717993418984,1.392371034271305,-0.9229632757204895
-0.43,0.6505090947233165,0.5755918886074844,0.13663836165808704,0.4379061157674356,1.3797053044591807,-0.9214041187903487
-0.42,0.6570468198150567,0.5828727767643052,0.13984073149911852,0.4417501166527944,1.3672689207121018,-0.9198275091448039
-0.41,0.6636502501363194,0.5902195839823311,0.14310027666968267,0.44557784300179176,1.355057431147183,-0.918233742026322
-0.4,0.6703200460356393,0.5976322909192048,0.14641736853948986,0.4493879549545934,1.343066432785881,-0.9166231280160618
-0.39,0.6770568744981647,0.6051108692743624,0.1497923608193287,0.45317911396304433,1.3312915717009188,-0.9149959927196977
-0.38,0.6838614092123558,0.6126552821866178,0.15322558945691458,0.456949984248604,1.3197285431896013,-0.9133526764697262
-0.37,0.6907343306373547,0.620265484492576,0.15671737227757823,0.46069923425394316,1.3083730920448042,-0.9116935340231257
-0.36,0.697676326071031,0.6279414228458606,0.16026800821946574,0.46442553834672445,1.297221012983984,-0.9100189341742526
-0.35,0.7046880897187134,0.6356830361834688,0.1638777773454023,0.4681275783217439,1.286268150863042,-0.9083292593469302
-0.34,0.7117703227626097,0.6434902561643261,0.16754694088291722,0.47180404477006815,1.2755104008901612,-0.9066249052030827
-0.33,0.7189237334319262,0.6513630074769743,0.17127574097767764,0.4754536385211558,1.2649437089433837,-0.9049062802207906
-0.32,0.7261490370736909,0.6593012080345452,0.17506440002548557,0.4790750724527457,1.2545640720524542,-0.9031738051418686
-0.31,0.7334469562242892,0.667304769442044,0.1789131207667027,0.4826670728772159,1.244367538641872,-0.9014279124803566
-0.3,0.7408182206817179,0.6753735974566857,0.18282208647442955,0.4862283807459526,1.2343502087410845,-0.899669046063284
-0.29,0.7482635675785653,0.6835075923296041,0.18679146082626788,0.4897577530169704,1.2245082343054667,-0.8978976605103018
-0.28,0.7557837414557255,0.6917066490649061,0.19082138735198792,0.4932539644952098,1.2148378197039669,-0.8961142205383825
-0.27,0.7633794943368531,0.6999706578772853,0.19491198960129377,0.49671580907609464,1.2053352219550384,-0.8943192004005152
-0.26,0.7710515858035663,0.708299504653998,0.19906337147585196,0.5001421007176364,1.1959967508921592,-0.8925130833898023
-0.25,0.7788007830714049,0.7166930713147386,0.20327561721879178,0.5035316746747035,1.1868187694480454,-0.8906963612473318
-0.24,0.7866278610665535,0.7251512361202269,0.20754879099006796,0.5068833892932433,1.1777976941040613,-0.8888695333549869
-0.23,0.794533602503334,0.7336738741114893,0.21188293709624878,0.510196127092733,1.1689299950864174,-0.8870331061207583
-0.22,0.8025187979624785,0.7422608575539069,0.216278080454276,0.5134687954524342,1.160212196451913,-0.8851875924799006
-0.21,0.8105842459701871,0.7509120562998616,0.22073422669241707,0.5167003276633368,1.1516408763007593,-0.8833335112609927
-0.2,0.8187307530779818,0.7596273381307086,0.22525136185805167,0.5198896846050177,1.1432126671495255,-0.8814713863036425
-0.19,0.8269591339433623,0.7684065691712745,0.22982945269710695,0.5230358556573805,1.1349242560604968,-0.8796017458082673
-0.18,0.835270211411272,0.7772496142983698,0.23446844723078025,0.5261378590653462,1.126772384620602,-0.8777251218674748
-0.17,0.8436648165963837,0.7861563374921915,0.23916827495685986,0.5291947427719916,1.1187538490556508,-0.8758420498211476
