"N","a","t","H_A","rho_f","P_obs_f","w_f","m_eff","sigma","kF_over_m"
-17.960163725353556,1.5848931924611136e-8,1.3053843933965691e-14,3.830294847517556e+13,7.479391427295588e+24,2.493059931690734e+24,0.33332390153996516,11025.633539023253,1.9194563521151084e+16,265.8498454093534
-17.9272696525965,1.637893706954064e-8,1.3941509640117895e-14,3.5864174585165664e+13,6.557281422156312e+24,2.1856944219089505e+24,0.33332326023460523,11025.633539049533,1.797233952137373e+16,257.24722453978893
-17.89437557983944,1.6926666150378758e-8,1.4889536859921125e-14,3.358067919462963e+13,5.748855756508428e+24,1.9162234059507205e+24,0.33332257532837106,11025.633539076693,1.6827936059493642e+16,248.92297541690056
-17.861481507082384,1.749271187439842e-8,1.5902030187978843e-14,3.1442575603947297e+13,5.040098585110547e+24,1.679974953612533e+24,0.3333218438574818,11025.63353910476,1.5756398240292326e+16,240.8680902242889
-17.828587434325325,1.8077686769634343e-8,1.698337333159354e-14,2.944060660731412e+13,4.418722041192643e+24,1.472853126355203e+24,0.3333210626567653,11025.633539133765,1.4753086650649976e+16,233.07385262900144
-17.79569336156827,1.8682223847710368e-8,1.8138248090392727e-14,2.756610441237745e+13,3.8739531982192107e+24,1.291266964632079e+24,0.3333202283459831,11025.633539163742,1.3813657272550656e+16,225.53182834943567
-17.76279928881121,1.9306977288832502e-8,1.9371654626560993e-14,2.5810953111821062e+13,3.3963472966214424e+24,1.1320682302022258e+24,0.33331933731522817,11025.633539194721,1.2934042675042318e+16,218.23385602845434
-17.729905216054153,1.9952623149688796e-8,2.068893311343821e-14,2.4167553544413477e+13,2.9776239973535345e+24,9.9249682404725e+23,0.3333183857093326,11025.633539226737,1.2110434403719606e+16,211.17203840183754
-17.697011143297093,2.06198600950222e-8,2.2095786856211394e-14,2.2628790393380887e+13,2.6105238233513404e+24,8.70132933584785e+23,0.3333173694112184,11025.633539259825,1.133926649148224e+16,204.33873375251406
-17.664117070540037,2.130941015366797e-8,2.3598306984801096e-14,2.118800137965262e+13,2.2886822999754468e+24,7.628550795395923e+23,0.33331628402412006,11025.633539294018,1.061720001917643e+16,197.72654764132497
-17.631222997782977,2.2022019499873754e-8,2.5202998825849778e-14,1.983894841659685e+13,2.0065196123734842e+24,6.68803335117463e+23,0.3333151248526023,11025.633539329356,9.9411086592725e+15,191.32832490537095
-17.59832892502592,2.2758459260747885e-8,2.6916810067989297e-14,1.8575790601356934e+13,1.7591438667180704e+24,5.863470798009448e+23,0.3333138868822921,11025.633539365876,9.308065139987958e+15,185.1371419152846
-17.56543485226886,2.3519526350709587e-8,2.874716084232821e-14,1.7393058925850621e+13,1.5422662781313303e+24,5.140567287040959e+23,0.33331256475823806,11025.633539403616,8.715328571250598e+15,179.1462990830494
-17.532540779511805,2.430604433384409e-8,3.070197584839154e-14,1.6285632597939799e+13,1.3521268148835677e+24,4.5067894734898914e+23,0.3333111527618046,11025.63353944262,8.160332577627523e+15,173.3493136122576
-17.499646706754746,2.51188643150958e-8,3.2789718664600986e-14,1.524871687024994e+13,1.1854290097372727e+24,3.95114922154552e+23,0.3333096447860016,11025.63353948293,7.64067418683999e+15,167.73991248296218
-17.46675263399769,2.5958865861263942e-8,3.501942839184137e-14,1.4277822280646041e+13,1.0392828082412492e+24,3.464013099061787e+23,0.33330803430914485,11025.633539524586,7.154103425755292e+15,162.31202566353178
-17.433858561240633,2.682695795279726e-8,3.740075878875975e-14,1.3368745214483754e+13,9.111544631187026e+23,3.036935359208957e+23,0.33330631436673475,11025.633539567638,6.698513578810076e+15,157.0597795421625
-17.400964488483574,2.7724079967417746e-8,3.9944020068231237e-14,1.251754970447722e+13,7.988226060534011e+23,2.66251151342938e+23,0.33330447752143255,11025.63353961213,6.271932066687547e+15,151.97749057093932
-17.368070415726518,2.8651202696637808e-8,4.266022353594669e-14,1.1720550389383629e+13,7.003397352774548e+23,2.334249957043971e+23,0.33330251583100695,11025.63353965811,5.872511905756519e+15,147.05965911556896
-17.335176342969458,2.9609329396270835e-8,4.556112926438168e-14,1.0974296557721676e+13,6.139984512596484e+23,2.046459421840553e+23,0.33330042081411443,11025.63353970563,5.498523711294731e+15,142.3009635041289
-17.3022822702124,3.059949687207196e-8,4.865929700854749e-14,1.0275557207438975e+13,5.383018551125266e+23,1.794150304372661e+23,0.3332981834137673,11025.63353975474,5.148348209873264e+15,137.69625426839247
-17.269388197455342,3.162277660168379e-8,5.196814058395939e-14,9.621307056842174e+12,4.71937596506742e+23,1.5729481592650285e+23,0.33329579395833486,11025.63353980549,4.820469228483367e+15,133.24054857149878
-17.236494124698286,3.2680275894101255e-8,5.550198594224624e-14,9.008713446222104e+12,4.1375512115378194e+23,1.3790178577306086e+23,0.33329324211991174,11025.633539857943,4.513467130051117e+15,128.92902481593737
-17.203600051941226,3.37731390879101e-8,5.927613319583381e-14,8.435124073462706e+12,3.62745723390077e+23,1.2089970964101607e+23,0.33329051686987665,11025.633539912149,4.226012666918066e+15,124.75701742601255
-17.17070597918417,3.490254878959581e-8,6.330692286023031e-14,7.898055510533355e+12,3.180250580283731e+23,1.0599381037550096e+23,0.3332876064314547,11025.63353996817,3.956861225675621e+15,120.72001179914207
-17.13781190642711,3.606972715326291e-8,6.761180660070226e-14,7.3951824511451045e+12,2.788178082793079e+23,9.292565332970117e+22,0.33328449822908074,11025.633540026065,3.704847438435387e+15,116.8136394205261
-17.104917833670054,3.72759372031494e-8,7.22094227896285e-14,6.9243276430170625e+12,2.4444424392656235e+23,8.146866577511647e+22,0.3332811788343515,11025.633540085899,3.468880137204179e+15,113.03367313590063
-17.072023760912995,3.852248420036752e-8,7.711967720164732e-14,6.483452461163257e+12,2.1430843671084997e+23,7.142420871358694e+22,0.3332776339083383,11025.633540147735,3.2479376295179725e+15,109.3760225772594
-17.03912968815594,3.981071705534972e-8,8.236382919595363e-14,6.070648081385688e+12,1.8788792860952804e+23,6.26181329867542e+22,0.333273848140017,11025.633540211642,3.041063274879976e+15,105.83672973659482
-17.00623561539888,4.1142029787528424e-8,8.79645837588581e-14,5.684127215757978e+12,1.6472467388789682e+23,5.489775997505018e+22,0.33326980518055715,11025.633540277688,2.847361342850391e+15,102.41196468286779
-16.973341542641823,4.2517863033828904e-8,9.394618980509023e-14,5.322216374317235e+12,1.4441709788200885e+23,4.812923453955346e+22,0.3332654875731947,11025.633540345945,2.66599313485487e+15,99.09802141757204
-16.940447469884763,4.393970560760791e-8,1.0033454516342194e-13,4.983348619460048e+12,1.2661313483391298e+23,4.219520431374952e+22,0.3332608766783938,11025.633540416487,2.4961733529205005e+15,95.89131386440788
-16.907553397127707,4.540909610972476e-8,1.0715730870112573e-13,4.666056781671726e+12,1.1100412407437699e+23,3.699278511026764e+22,0.3332559525939871,11025.633540489393,2.3371666996172365e+15,92.78837198872603
-16.87465932437065,4.692762459348838e-8,1.1444402007268607e-13,4.368967107215366e+12,9.731945872955329e+22,3.243177716813637e+22,0.33325069406995905,11025.633540564737,2.1882846944837508e+15,89.78583804254203
-16.84176525161359,4.849693428528198e-8,1.2222622761118828e-13,4.0907933102775146e+12,8.532189417477836e+22,2.8433101315005393e+22,0.3332450784175204,11025.633540642608,2.0488826931539682e+15,86.8804629310581
-16.808871178856535,5.011872336272723e-8,1.3053762491605968e-13,3.8303310038183335e+12,7.480343489692348e+22,2.49274279315202e+22,0.3332390814120946,11025.633540723084,1.9183570962781702e+15,84.06910269676055
-16.775977106099475,5.179474679231211e-8,1.3941419672848403e-13,3.5864524850138936e+12,6.558172845474959e+22,2.185397494771177e+22,0.3332326771898165,11025.633540806257,1.7961427361542985e+15,81.34871511728797
-16.74308303334242,5.352681822847105e-8,1.4889437472601686e-13,3.3581018527134106e+12,5.7496904018422485e+22,1.9159454031828086e+22,0.333225838137115,11025.633540892217,1.681710429754508e+15,78.71635641338898
-16.71018896058536,5.5316811976172266e-8,1.5901920391086907e-13,3.1442904357717773e+12,5.040880067713959e+22,1.679714670129693e+22,0.3332185347729259,11025.633540981056,1.574564687552455e+15,76.16917806340689
-16.677294887828303,5.7166665019136156e-8,1.6983252031218553e-13,2.944092512463724e+12,4.419453746133956e+22,1.4726094338013503e+22,0.3332107356230524,11025.633541072872,1.4742415682313615e+15,73.70442372084426
-16.644400815071243,5.907837911587945e-8,1.8138114077162305e-13,2.7566413024462056e+12,3.874638295036755e+22,1.2910388064944564e+22,0.3332024070861586,11025.633541167765,1.38030666998451e+15,71.31942623167197
-16.611506742314187,6.105402296585329e-8,1.9371506563383869e-13,2.581125213915657e+12,3.396988753046532e+22,1.131854617237083e+22,0.3331935132908515,11025.633541265837,1.2923532497112252e+15,69.01160474815484
-16.578612669557128,6.309573444801932e-8,2.0688769521936352e-13,2.416784329711662e+12,2.9782245921596818e+22,9.92296829996772e+21,0.3331840159432706,11025.633541367197,1.2100004619651305e+15,66.77846193607097
-16.54571859680007,6.520572293428615e-8,2.2095606101699782e-13,2.262907117153127e+12,2.611086158385347e+22,8.699456911667283e+21,0.33317387416456934,11025.633541471954,1.1328917100299602e+15,64.6175812723024
-16.512824524043012,6.738627168030945e-8,2.359810725965818e-13,2.1188273473617383e+12,2.289208811422467e+22,7.626797766922644e+21,0.3331630443176352,11025.633541580224,1.0606931019836755e+15,62.52662442987294
-16.479930451285956,6.96397402962432e-8,2.520277813110453e-13,1.983921210734482e+12,2.0070125813048344e+22,6.686392114837859e+21,0.3331514798223529,11025.633541692125,9.93092005066196e+14,60.503328747603454
-16.447036378528896,7.19685673001152e-8,2.6916566192931603e-13,1.8576046160762622e+12,1.7596054289674484e+22,5.861934234363816e+21,0.33313913095867465,11025.633541807778,9.297956920916788e+14,58.545504781646365
-16.41414230577184,7.437527275659046e-8,2.874689134192824e-13,1.7393306616988364e+12,1.5426984335422096e+22,5.139128729941867e+21,0.3331259446567174,11025.633541927311,8.705300740447931e+14,56.65103393624996
-16.381248233014784,7.686246100397738e-8,3.0701678018290136e-13,1.6285872675368372e+12,1.352531435967803e+22,4.505442681231494e+21,0.33311186427305683,11025.633542050853,8.150385133735899e+14,54.81786617118868
-16.348354160257724,7.943282347242815e-8,3.2789389513406936e-13,1.5248949580287957e+12,1.1858078497824037e+22,3.9498883498363726e+21,0.3330968293523423,11025.633542178542,7.630807128409474e+14,53.04401778337852
-16.315460087500668,8.208914159638255e-8,3.501906461044236e-13,1.4278047861638433e+12,1.0396375089016073e+22,3.4628326757211665e+21,0.3330807753733031,11025.633542310516,7.144316751237204e+14,51.327569260277
-16.282566014743608,8.483428982440721e-8,3.7400356716321385e-13,1.3368963897059612e+12,9.114865615231854e+21,3.0358302604742786e+21,0.3330636334781614,11025.633542446922,6.688807286550288e+14,49.66666320274494
-16.249671941986552,8.767123872968682e-8,3.994357565452257e-13,1.2517761711799294e+12,7.991335414606893e+21,2.661476941772144e+21,0.3330453301844128,11025.633542587904,6.262306154919332e+14,48.05950231512212
-16.216777869229492,9.060305822453376e-8,4.2659732299590636e-13,1.1720755937389734e+12,7.006308553074857e+21,2.333281420398185e+21,0.33302578707787256,11025.633542733623,5.862966372592911e+14,46.50434746034207
-16.183883796472436,9.363292088239415e-8,4.556058624658419e-13,1.0974495855358278e+12,6.14271017728327e+21,2.0455527141536962e+21,0.33300492048582714,11025.633542884238,5.4890585547203644e+14,44.99951577798124
-16.150989723715377,9.676410537094535e-8,4.865869672180978e-13,1.0275750456887218e+12,5.385570494949362e+21,1.7933014873949867e+21,0.33298264112906173,11025.633543039914,5.1389634277356644e+14,43.54337886320614
-16.11809565095832,1e-7,5.196747695522236e-13,9.621494453736567e+11,4.721765250525072e+21,1.5721535454983553e+21,0.332958853751471,11025.63354320082,4.811164818483648e+14,42.13436100464783
-16.08520157820126,1.0334410638805561e-7,5.550125224985487e-13,9.008895179862123e+11,4.1397881967673307e+21,1.3782739944627744e+21,0.33293345672588714,11025.633543367137,4.504243089734052e+14,40.77093747929692
-16.052307505444205,1.0680004325145757e-7,5.927532199964078e-13,8.435300327017544e+11,3.6295516175295216e+21,1.208300750766019e+21,0.3329063416346884,11025.633543539047,4.216868993661477e+14,39.451632902574
-16.019413432687145,1.1037155032027573e-7,6.330602592408238e-13,7.898226461240024e+11,3.182211443419762e+21,1.0592862486992382e+21,0.3328773928236763,11025.63354371674,3.9477979166790606e+14,38.17501963179001
-15.986519359930089,1.1406249238513208e-7,6.761081480646749e-13,7.39534827050012e+11,2.790013928343027e+21,9.286463345281363e+20,0.3328464869276312,11025.633543900414,3.6958644907080444e+14,36.93971622126899
-15.95362528717303,1.1787686347935873e-7,7.220832604182874e-13,6.924488496961904e+11,2.4461612287492594e+21,8.141154614300502e+20,0.3328134923658787,11025.63354409027,3.4599775475519725e+14,35.744385927461416
-15.920731214415973,1.2181879120101156e-7,7.711846432165426e-13,6.483608510263822e+11,2.1446935551292547e+21,7.137074083955477e+20,0.332778268806116,11025.63354428652,3.239115394529767e+14,34.587735262430485
-15.887837141658915,1.2589254117941672e-7,8.236248780459023e-13,6.070799481005907e+11,1.8803858526160036e+21,6.256808420546293e+20,0.33274066659466656,11025.633544489381,3.032321390912868e+14,33.46851259414606
-15.854943068901857,1.3010252169108314e-7,8.796310014611576e-13,5.684274116227814e+11,1.6486572194426627e+21,5.485091243516246e+20,0.3327005261512463,11025.63354469908,2.8386998060139975e+14,32.385506792071666
-15.8220489961448,1.3445328842997608e-7,9.394454878552658e-13,5.322358921095214e+11,1.4454914928464694e+21,4.8085384260514716e+20,0.33265767732624096,11025.633544915849,2.6574119409945572e+14,31.33754591657878
-15.789154923387741,1.3894954943731376e-7,1.0033272991564147e-12,4.983486953290517e+11,1.2673676256195156e+21,4.215416030262539e+20,0.33261193871840905,11025.63354513993,2.4876724975994784e+14,30.323495950770386
-15.756260850630683,1.4359617019622147e-7,1.0715530058956413e-12,4.6661910387370056e+11,1.1111986462490245e+21,3.695436853481301e+20,0.3325631169508406,11025.633545371575,2.3287461780974444e+14,29.342259573341334
-15.723366777873625,1.4839817889675652e-7,1.1444179844971649e-12,4.3690974192829596e+11,9.742781444044651e+20,3.239582058251593e+20,0.3325110059029203,11025.633545611041,2.1799445017054516e+14,28.392774971147645
-15.69047270511657,1.5336077187700117e-7,1.2222376959734222e-12,4.090919804842522e+11,8.542333539965757e+20,2.8399447934813212e+20,0.3324553858959604,11025.633545858598,2.0406228237139666e+14,27.474014690199834
-15.657578632359511,1.5848931924611136e-7,1.3053490515590308e-12,3.830453804241251e+11,7.48984020416067e+20,2.4895930954959467e+20,0.33239602283009406,11025.633546114523,1.9101775444065616e+14,26.584984523836887
-15.624684559602454,1.637893706954064e-7,1.394111871194074e-12,3.58657171065392e+11,6.567063388405392e+20,2.182449691999567e+20,0.33233266726994504,11025.633546379106,1.788043495689651e+14,25.724722436877723
-15.591790486845396,1.6926666150378758e-7,1.4889104411688457e-12,3.3582176190574194e+11,5.758013384155583e+20,1.9131866250049857e+20,0.3322650534765223,11025.633546652642,1.673691494117373e+14,24.892297524586024
-15.558896414088338,1.7492711874398424e-7,1.5901551776712144e-12,3.1444028545590906e+11,5.0486716419415055e+20,1.6771328657192452e+20,0.33219289838273003,11025.633546935444,1.5666260497170953e+14,24.08680900532183
-15.52600234133128,1.8077686769634343e-7,1.6982844034359582e-12,2.944201691806823e+11,4.4267477629450394e+20,1.470193319620371e+20,0.33211590050983086,11025.63354722783,1.4663832206955756e+14,23.307385245789884
-15.493108268574222,1.868222384771037e-7,1.8137662451847291e-12,2.756747346947506e+11,3.8814664497999715e+20,1.288777817439872e+20,0.33203373882216297,11025.633547530131,1.3725286047374305e+14,22.553182817829928
-15.460214195817164,1.9306977288832502e-7,1.9371006600678655e-12,2.5812282247804803e+11,3.4033807230593296e+20,1.1297388608975448e+20,0.3319460715173859,11025.633547842694,1.2846554581989533e+14,21.82338558572823
-15.427320123060106,1.9952623149688795e-7,2.0688215998773274e-12,2.416884404857519e+11,2.984208165140412e+20,9.903170438220621e+19,0.33185253474952076,11025.633548165873,1.2023829350540653e+14,21.11720382306278
-15.394426050303048,2.0619860095022203e-7,2.209499322396001e-12,2.2630043513154355e+11,2.6166873527841214e+20,8.680932023642384e+19,0.3317527412820636,11025.633548500042,1.1253544379676688e+14,20.433873358126455
-15.36153197754599,2.1309410153667972e-7,2.3597428598850695e-12,2.1189218321960876e+11,2.294451989071714e+20,7.60946464676912e+19,0.3316462790684823,11025.63354884558,1.0532360743571428e+14,19.772654747003344
-15.328637904788932,2.2022019499873754e-7,2.5202026553908354e-12,1.9840130349155554e+11,2.011920552897297e+20,6.670174727187923e+19,0.33153270975747207,11025.633549202888,9.857152107572823e+13,19.132832473403507
-15.295743832031874,2.2758459260747883e-7,2.6915733782782266e-12,1.857693865393524e+11,1.764199552818303e+20,5.8467613851268284e+19,0.33141156712043407,11025.633549572378,9.224991192295989e+13,18.51371417439019
-15.262849759274816,2.3519526350709587e-7,2.8745969311733767e-12,1.7394174191490863e+11,1.546998708062912e+20,5.124933758059432e+19,0.33128235539877493,11025.633549954477,8.63313709955425e+13,17.914629891161727
-15.229955686517759,2.4306044333844093e-7,3.0700656613254593e-12,1.6286716134137332e+11,1.3565565862520363e+20,4.492163170058964e+19,0.33114454756879264,11025.633550349628,8.079023445254028e+13,17.334931344077333
-15.1970616137607,2.51188643150958e-7,3.2788257902819696e-12,1.5249769700094418e+11,1.189575408679022e+20,3.937465856901132e+19,0.33099758352213565,11025.633550758297,7.56024724787332e+13,16.77399123114229
-15.164167541003645,2.595886586126394e-7,3.501781076715683e-12,1.4278845393925357e+11,1.0431638929255822e+20,3.451212479687654e+19,0.33084086816009634,11025.63355118096,7.07455852441484e+13,16.231202549193444
-15.131273468246587,2.682695795279726e-7,3.739896728249676e-12,1.3369739568751823e+11,9.147871419332303e+19,3.0249611242201915e+19,0.33067376940033355,11025.633551618113,6.6198505487880984e+13,15.70597793705039
-15.098379395489529,2.7724079967417745e-7,3.994203579203358e-12,1.2518516226086804e+11,8.02222710811298e+19,2.6513108905500336e+19,0.3304956160950279,11025.633552070272,6.194150730442685e+13,15.197749039921609
-15.06548532273247,2.8651202696637807e-7,4.265802552332184e-12,1.1721489974485268e+11,7.035220897635338e+19,2.3237735341219557e+19,0.3303056958599576,11025.633552537978,5.7956120737605945e+13,14.705965894377758
-15.032591249975413,2.9609329396270835e-7,4.5558694238613884e-12,1.0975210073229842e+11,6.169769354120344e+19,2.03666093291069e+19,0.3301032528145563,11025.633553021782,5.4225051812298016e+13,14.230096333226562
-14.999697177218355,3.0599496872071955e-7,4.8656599124252145e-12,1.0276445491966496e+11,5.410894651178138e+19,1.7849864293415795e+19,0.3298874852336898,11025.633553522268,5.073210765775769e+13,13.76962540964534
-14.966803104461297,3.162277660168379e-7,5.19651511392309e-12,9.622170921603917e+10,4.74546501068823e+19,1.5643783363506266e+19,0.3296575431126709,11025.633554040034,4.746212639832e+13,13.32405483994798
-14.93390903170424,3.2680275894101256e-7,5.54986730579931e-12,9.009553675908917e+10,4.161967141799752e+19,1.371004107844e+19,0.3294125256479414,11025.633554575708,4.440091150794866e+13,12.892902464383413
-14.901014958947181,3.37731390879101e-7,5.927246145849303e-12,8.43594142708657e+10,3.6503067332266267e+19,1.201503858719747e+19,0.329151478636892,11025.633555129942,4.153517034440649e+13,12.475701725382052
-14.868120886190123,3.4902548789595803e-7,6.3302852923603745e-12,7.898850722244656e+10,3.2016335403512676e+19,1.0529320817207249e+19,0.3288733918014871,11025.633555703409,3.8852456596923516e+13,12.072001162685643
-14.835226813433065,3.606972715326291e-7,6.7607294742153535e-12,7.395956231022913e+10,2.808188035030194e+19,9.227065505081221e+18,0.3285771960417177,11025.633556296818,3.634111639818246e+13,11.681363924814182
-14.802332740676007,3.72759372031494e-7,7.220442041531574e-12,6.925080677833298e+10,2.4631669598079545e+19,8.085635229434508e+18,0.3282617606264465,11025.633556910901,3.3990237867306742e+13,11.303367296341241
-14.76943866791895,3.852248420036752e-7,7.711413029483478e-12,6.484185415121552e+10,2.160605455972751e+19,7.085184678037616e+18,0.32792589033094494,11025.633557546422,3.1789603865390996e+13,10.93760224046617
-14.736544595161892,3.9810717055349724e-7,8.235767770173778e-12,6.071361596835778e+10,1.895273722209962e+19,6.208316339239909e+18,0.3275683225323661,11025.633558204174,2.972964775902359e+13,10.583672956388178
-14.703650522404834,4.1142029787528423e-7,8.795776089785076e-12,5.684821913886388e+10,1.6625864125097103e+19,5.439778647222124e+18,0.32718772427657816,11025.633558884987,2.7801412000274125e+13,10.241196451003328
-14.670756449647778,4.2517863033828903e-7,9.393862130771297e-12,5.322892855815028e+10,1.4585232028288082e+19,4.766201346738135e+18,0.3267826893322012,11025.633559589725,2.5996509343813527e+13,9.909802124460958
-14.63786237689072,4.393970560760791e-7,1.0032614841547043e-11,4.98400746516837e+10,1.2795591496246966e+19,4.175863488355125e+18,0.32635173525037386,11025.63356031929,2.4307086533252133e+13,9.589131369131072
-14.604968304133662,4.540909610972476e-7,1.0714799179014706e-11,4.66669855320586e+10,1.1226036331260062e+19,3.6584900309854285e+18,0.32589330045173504,11025.633561074615,2.272579029947237e+13,9.278837181548706
-14.572074231376604,4.692762459348838e-7,1.1443368072346183e-11,4.369592347567997e+10,9.84946827024038e+18,3.2050735245320796e+18,0.3254057413653517,11025.633561856683,2.1245735523742875e+13,8.978583786915378
-14.539180158619546,4.849693428528199e-7,1.2221475199721483e-11,4.091402544401853e+10,8.642127667418488e+18,2.8077177803436063e+18,0.3248873296478744,11025.633562666517,1.986047542777385e+13,8.688046275751276
-14.506286085862488,5.011872336272723e-7,1.3052488633234673e-11,3.830924739191785e+10,7.58318202824672e+18,2.4595008184315105e+18,0.32433624951505513,11025.633563505178,1.8563973661649797e+13,8.406910252304987
-14.47339201310543,5.179474679231211e-7,1.394000541092321e-11,3.58703121218288e+10,6.654365262802567e+18,2.1543547146565036e+18,0.32375059522193567,11025.633564373786,1.7350578168792986e+13,8.134871494340334
-14.440497940348372,5.352681822847105e-7,1.4887867098876155e-11,3.3586660458199673e+10,5.839661406189238e+18,1.8869602641320404e+18,0.3231283687324957,11025.6335652735,1.6214996714805521e+13,7.871635623932137
-14.407603867591314,5.531681197617227e-7,1.590017641064684e-11,3.1448405530625362e+10,5.125027324250372e+18,1.6526546340068355e+18,0.32246747762433947,11025.633566205537,1.515227397424206e+13,7.6169177889146775
-14.374709794834256,5.716666501913616e-7,1.6981314955754867e-11,2.9446289967818493e+10,4.4981495987045704e+18,1.447350404026187e+18,0.32176573327908253,11025.633567171168,1.4157770076111098e+13,7.370442354638173
-14.341815722077198,5.907837911587944e-7,1.8135962193930026e-11,2.7571645817068592e+10,3.948231378280117e+18,1.267464590740272e+18,0.321020849414451,11025.633568171721,1.3227140515218922e+13,7.131942605699658
-14.30892164932014,6.105402296585328e-7,1.9369115676948008e-11,2.581635701565548e+10,3.4658055018621466e+18,1.1098564243498001e+18,0.3202304410196949,11025.633569208587,1.2356317342384566e+13,6.9011604573255685
-14.276027576563083,6.309573444801933e-7,2.0686112665456463e-11,2.4172824251732147e+10,3.0425706550588677e+18,9.717727989571872e+17,0.3193920237616915,11025.63357028322,1.1541491552091697e+13,6.6778461760936585
-14.243133503806025,6.520572293428615e-7,2.2092653214114165e-11,2.2633932062538006e+10,2.671247720845152e+18,8.50800450056247e+17,0.3185030139350249,11025.633571397142,1.0779096591328611e+13,6.46175810969208
-14.210239431048967,6.738627168030946e-7,2.3594824824690588e-11,2.1193018027490063e+10,2.3454538349723694e+18,7.448240297524161e+17,0.3175607290352788,11025.63357255195,1.0065792918222566e+13,6.252662425423156
-14.17734535829191,6.963974029624319e-7,2.519912877352558e-11,1.9843843922769825e+10,2.0595919637111314e+18,6.51989352481412e+17,0.31656238904069495,11025.633573749314,9.398453543620824e+12,6.050332857168915
-14.144451285534853,7.19685673001152e-7,2.691250822695729e-11,1.8580568712516068e+10,1.8087540905386348e+18,5.7067117366025434e+17,0.31550511849309065,11025.633574990987,8.774150493027476e+12,5.854550460544536
-14.111557212777795,7.437527275659046e-7,2.874237826602233e-11,1.739772325968563e+10,1.5886363342587786e+18,4.9944494231543e+17,0.31438594947437076,11025.633576278802,8.190142130291035e+12,5.665103375974786
-14.078663140020737,7.686246100397739e-7,3.069665794994757e-11,1.6290186647089817e+10,1.395464527840424e+18,4.3706203765165696e+17,0.3132018255799308,11025.63357761469,7.643861288170014e+12,5.48178659943704
-14.045769067263679,7.943282347242815e-7,3.278380455672346e-11,1.5253164006085466e+10,1.2259289685620063e+18,3.8242805994614566e+17,0.31194960699454494,11025.633579000669,7.132904154398437e+12,5.304401760622828
-14.012874994506621,8.208914159638256e-7,3.501285014841121e-11,1.4282165756927404e+10,1.0771272090023409e+18,3.3458379912509914e+17,0.3106260767797316,11025.633580438864,6.655019865145741e+12,5.132756908277833
-13.979980921749563,8.483428982440721e-7,3.739344061883046e-11,1.3372988170900854e+10,9.465138977733751e+17,2.926885508199091e+17,0.3092279484838456,11025.633581931499,6.208100760829801e+12,4.966666302488058
-13.947086848992505,8.767123872968683e-7,3.99358773919433e-11,1.2521695170075317e+10,8.318568010667212e+17,2.5600549041531475e+17,0.30775187518696645,11025.633583480918,5.790173262111238e+12,4.805950213687406
-13.914192776235447,9.060305822453377e-7,4.2651161950638425e-11,1.1724601285879793e+10,7.311982432000215e+17,2.2388885129665632e+17,0.3061944600917358,11025.633585089581,5.399389326584209e+12,4.650434728169146
-13.88129870347839,9.363292088239415e-7,4.5551043387776256e-11,1.0978255702716509e+10,6.428212982584434e+17,1.957726847971913e+17,0.3045522687682974,11025.633586760072,5.034018449195017e+12,4.4999515598908415
-13.848404630721332,9.676410537094534e-7,4.864806918433156e-11,1.0279427317528135e+10,5.652201472588284e+17,1.7116100678185488e+17,0.30282184315605437,11025.633588495113,4.692440171776203e+12,4.354337868369056
-13.815510557964274,0.000001,5.195563943332098e-11,9625090750.63217,4.9707408744647904e+17,1.496191598565572e+17,0.30099971741670595,11025.633590297564,4.373137069290379e+12,4.213436082466804
-13.782616485207216,0.000001033441063880556,5.5488064742986384e-11,9012413247.254784,4.3722474361854304e+17,1.3076624127917443e+17,0.29908243572157367,11025.633592170438,4.074688182444446e+12,4.077093729883053
-13.749722412450158,0.0000010680004325145758,5.92606280684849e-11,8438742413.052819,3.846560868504874e+17,1.1426846513545533e+17,0.2970665720411972,11025.6335941169,3.7957628682701484e+12,3.945163272159765
-13.7168283396931,0.0000011037155032027572,6.328965073817819e-11,7901594730.523514,3.384769146450069e+17,9.98333435506881e+16,0.2949487519862111,11025.633596140293,3.535115042079245e+12,3.8175019450279337
-13.683934266936044,0.0000011406249238513209,6.759256295858945e-11,7398644806.582402,2.979054891691045e+17,8.720458591719866e+16,0.29272567672526983,11025.63359824413,3.2915777858989893e+12,3.693971603919859
-13.651040194178986,0.0000011787686347935873,7.218797910128222e-11,6927715304.755604,2.622560676342546e+17,7.61576275749669e+16,0.29039414897800275,11025.633600432118,3.0640583000833203e+12,3.574438574480481
-13.618146121421928,0.0000012181879120101157,7.709577809539057e-11,6486767518.396754,2.3092709165464048e+17,6.64957103038682e+16,0.28795110104844196,11025.63360270816,2.8515331762840396e+12,3.4587735079160087
-13.58525204866487,0.0000012589254117941672,8.233718927138366e-11,6073892544.11426,2.0339083115764163e+17,5.804644656065183e+16,0.28539362482698105,11025.633605076373,2.6530439713606963e+12,3.346851241023314
-13.552357975907812,0.0000013010252169108314,8.79348840249696e-11,5687303017.193206,1.791843036172111e+17,5.065880778778839e+16,0.28271900364671504,11025.633607541098,2.467693063113969e+12,3.23855066074863
-13.519463903150754,0.000001344532884299761,9.3913073694933e-11,5325325373.229484,1.5790131147125994e+17,4.420048448031586e+16,0.279924745833165,11025.633610106914,2.2946397699505015e+12,3.133754573128984
