"N","a","t","H_A","rho_f","P_obs_f","w_f","m_eff","sigma","kF_over_m"
-17.9272696525965,1.637893706954064e-8,1.3910312772321027e-14,3.594460793744678e+13,1.233310252367581e+25,4.110923586473617e+24,0.3333243665640412,12182.181219597021,2.723356753426163e+16,272.6569081952173
-17.89437557983944,1.6926666150378758e-8,1.4856218588379093e-14,3.3655991339756625e+13,1.0812593645650108e+25,3.604094335529829e+24,0.3333237568749059,12182.181219597021,2.549946146932749e+16,263.8340179471818
-17.861481507082384,1.749271187439842e-8,1.5866446255506076e-14,3.1513092613585434e+13,9.479544047581792e+24,3.159751062882774e+24,0.33332310573405893,12182.181219597021,2.387576807681102e+16,255.29662713080987
-17.828587434325325,1.8077686769634343e-8,1.6945369671302014e-14,2.9506633791876285e+13,8.310842362460181e+24,2.7701900080760574e+24,0.3333224103237622,12182.181219597021,2.2355457294502412e+16,247.0354972853263
-17.79569336156827,1.8682223847710368e-8,1.80976601586028e-14,2.7627927642909863e+13,7.286226565986814e+24,2.428657189739734e+24,0.33332166763480375,12182.181219597021,2.0931946669814684e+16,239.041688896812
-17.76279928881121,1.9306977288832502e-8,1.9328306690345974e-14,2.5868840057723523e+13,6.38793268807722e+24,2.1292313095399673e+24,0.3333208744534955,12182.181219597021,1.9599072860124856e+16,231.30655172459853
-17.729905216054153,1.9952623149688796e-8,2.0642637489717122e-14,2.4221754832352906e+13,5.600386833872672e+24,1.8667210926246356e+24,0.3333200273477888,12182.181219597021,1.8351064947710972e+16,223.82171544069072
-17.697011143297093,2.06198600950222e-8,2.20463430990945e-14,2.2679540692415977e+13,4.909935174736464e+24,1.6365752847235563e+24,0.33331912265244884,12182.181219597021,1.7182519453748136e+16,216.57908057208743
-17.664117070540037,2.130941015366797e-8,2.3545501017668566e-14,2.1235520417267684e+13,4.3046072280065894e+24,1.4348037454943794e+24,0.33331815645322405,12182.181219597021,1.6088376943183248e+16,209.57080973619932
-17.631222997782977,2.2022019499873754e-8,2.5146602014404453e-14,1.988344193004399e+13,3.77390832141411e+24,1.257908270084328e+24,0.3333171245699421,12182.181219597021,1.506390011919583e+16,202.7893191598793
-17.59832892502592,2.2758459260747885e-8,2.685657823026871e-14,1.8617451228425508e+13,3.3086376440599615e+24,1.1028219395390901e+24,0.3333160225384608,12182.181219597021,1.4104653312401888e+16,196.22727047288828
-17.56543485226886,2.3519526350709587e-8,2.8682833191387897e-14,1.7432067038920705e+13,2.900728729445029e+24,9.668559485574957e+23,0.33331484559139585,12182.181219597021,1.320648327599638e+16,189.87756276691556
-17.532540779511805,2.430604433384409e-8,3.063327386307989e-14,1.6322157084930762e+13,2.543109604959647e+24,8.476529887277043e+23,0.33331358863754296,12182.181219597021,1.2365501203684164e+16,183.73332491156106
-17.499646706754746,2.51188643150958e-8,3.27163448835343e-14,1.528291586584543e+13,2.229580183202152e+24,7.431463790350922e+23,0.3333122462399068,12182.181219597021,1.1578065892543498e+16,177.78790811896434
-17.46675263399769,2.5958865861263942e-8,3.494106512535488e-14,1.4309843850961275e+13,1.954704769422945e+24,6.515242350742928e+23,0.333310812592242,12182.181219597021,1.0840767977923356e+16,172.03487874903416
-17.433858561240633,2.682695795279726e-8,3.731706674325496e-14,1.3398727998139488e+13,1.7137178214634412e+24,5.711980557554534e+23,0.33330928149400635,12182.181219597021,1.015041517211729e+16,166.46801134749347
-17.400964488483574,2.7724079967417746e-8,3.9854636876960084e-14,1.2545623512856033e+13,1.5024413283218035e+24,5.0077518288227256e+23,0.33330764632361937,12182.181219597021,9.504018442902616e+15,161.08128190920584
-17.368070415726518,2.8651202696637808e-8,4.2564762189867553e-14,1.17468367686674e+13,1.3172123749130477e+24,4.3903465612458606e+23,0.3333059000099113,12182.181219597021,8.898779072102937e+15,155.86886135949348
-17.335176342969458,2.9609329396270835e-8,4.5459176436289034e-14,1.099890931514368e+13,1.1548196371922484e+24,3.849060447753084e+23,0.33330403500164174,12182.181219597021,8.332076538142237e+15,150.825109246393
-17.3022822702124,3.059949687207196e-8,4.85504112632142e-14,1.0298602904029096e+13,1.0124477066380014e+24,3.374508892909927e+23,0.33330204323495743,12182.181219597021,7.801457170126332e+15,145.94456763702314
-17.269388197455342,3.162277660168379e-8,5.18518504665365e-14,9.64288546879862e+12,8.876282788332856e+23,2.9584643086192376e+23,0.3332999160986506,12182.181219597021,7.304623524327936e+15,141.2219552114597
-17.236494124698286,3.2680275894101255e-8,5.5377787936637045e-14,9.028917996907213e+12,7.781973598858049e+23,2.593713469259582e+23,0.33329764439707066,12182.181219597021,6.83942443707933e+15,136.6521615477261
-17.203600051941226,3.37731390879101e-8,5.914348954419518e-14,8.454042237893242e+12,6.82257748762993e+23,2.273932453180131e+23,0.3332952183105309,12182.181219597021,6.403845711005218e+15,132.23024159171615
-17.17070597918417,3.490254878959581e-8,6.316525923415186e-14,7.915769194116571e+12,5.981461450869889e+23,1.9935770023713696e+23,0.333292627353043,12182.181219597021,5.996001394270504e+15,127.95141030606382
-17.13781190642711,3.606972715326291e-8,6.746050961397042e-14,7.411768344300372e+12,5.24404312127877e+23,1.747786399440815e+23,0.3332898603271999,12182.181219597021,5.61412561508527e+15,123.81103749217023
-17.104917833670054,3.72759372031494e-8,7.204783734179535e-14,6.939857553218463e+12,4.597537950396861e+23,1.532299195376806e+23,0.3332869052760157,12182.181219597021,5.256564936113271e+15,119.80464277978426
-17.072023760912995,3.852248420036752e-8,7.69471036408898e-14,6.497993623840746e+12,4.0307375602193796e+23,1.3433793270443693e+23,0.33328374943151934,12182.181219597021,4.921771195681299e+15,115.92789077871511
-17.03912968815594,3.981071705534972e-8,8.217952028892443e-14,6.084263451030932e+12,3.533815421286168e+23,1.1777513434873048e+23,0.33328037915988556,12182.181219597021,4.608294804794396e+15,112.17658638743032
-17.00623561539888,4.1142029787528424e-8,8.776774145439191e-14,5.696875738495249e+12,3.098156488231453e+23,1.0325436180329663e+23,0.33327677990287125,12182.181219597021,4.3147784709354255e+15,108.54667025346262
-16.973341542641823,4.2517863033828904e-8,9.373596177773359e-14,5.334153243119494e+12,2.7162078391371808e+23,9.052385616486718e+22,0.33327293611531067,12182.181219597021,4.039951321475276e+15,105.03421438071317
-16.940447469884763,4.393970560760791e-8,1.0011002112179954e-13,4.994525513115206e+12,2.3813477291825707e+23,7.936289743816585e+22,0.33326883119840806,12182.181219597021,3.7826234012501945e+15,101.63541787889791
-16.907553397127707,4.540909610972476e-8,1.0691751644513401e-13,4.676522088533741e+12,2.0877707883366216e+23,6.957797781324658e+22,0.33326444742854683,12182.181219597021,3.5416805204827145e+15,98.34660285053741
-16.87465932437065,4.692762459348838e-8,1.1418792128241403e-13,4.378766134708919e+12,1.8303873727343408e+23,6.099944673095675e+22,0.33325976588131817,12182.181219597021,3.3160794307395395e+15,95.16421041103916
-16.84176525161359,4.849693428528198e-8,1.2195271334930002e-13,4.0999684810633467e+12,1.604735324763996e+23,5.34785695708542e+22,0.33325476635045187,12182.181219597021,3.104843308039999e+15,92.08479683756609
-16.808871178856535,5.011872336272723e-8,1.3024551082412714e-13,3.8389220394685864e+12,1.4069026120261551e+23,4.68849489670159e+22,0.33324942726131135,12182.181219597021,2.907057523558561e+15,89.1050298425234
-16.775977106099475,5.179474679231211e-8,1.3910221789642857e-13,3.5944965779926855e+12,1.2334595039354241e+23,4.110426404417642e+22,0.3332437255785933,12182.181219597021,2.7218656836100595e+15,86.22168496763163
-16.74308303334242,5.352681822847105e-8,1.4856118021239628e-13,3.3656338274072666e+12,1.0813991100926627e+23,3.6036288378525087e+22,0.3332376367078499,12182.181219597021,2.5484659217721935e+15,83.43164209468362
-16.71018896058536,5.5316811976172266e-8,1.5866335089022783e-13,3.1513428992671235e+12,9.48085249525871e+22,3.1593152319833613e+22,0.33323113439042606,12182.181219597021,2.386107427091518e+15,80.73188206920966
-16.677294887828303,5.7166665019136156e-8,1.694524678240637e-13,2.9506959957242554e+12,8.312067469953096e+22,2.769781954816043e+22,0.333224190591378,12182.181219597021,2.2340871933413005e+15,78.11948343339738
-16.644400815071243,5.907837911587945e-8,1.809752430440846e-13,2.762824392501371e+12,7.287373639862486e+22,2.428275145263558e+22,0.3332167753799131,12182.181219597021,2.0917469752567022e+15,75.59161926473082
-16.611506742314187,6.105402296585329e-8,1.932815649525277e-13,2.5869146776325986e+12,6.389006697029105e+22,2.1288736176165058e+22,0.33320885680186163,12182.181219597021,1.958470438568868e+15,73.14555411692797
-16.578612669557128,6.309573444801932e-8,2.0642471431111673e-13,2.422205229686491e+12,5.6013924302335775e+22,1.8663862024763167e+22,0.3332004007436573,12182.181219597021,1.8336804914985978e+15,70.77864105986603
-16.54571859680007,6.520572293428615e-8,2.2046159491492644e-13,2.2679829202233066e+12,4.910876714621483e+22,1.636261744312047e+22,0.3331913707872761,12182.181219597021,1.716836786155923e+15,68.48831881529196
-16.512824524043012,6.738627168030945e-8,2.3545297995127436e-13,2.123580026209394e+12,4.305488790173521e+22,1.4345101952337821e+22,0.33318172805554286,12182.181219597021,1.6074333790275452e+15,66.2721089852181
-16.479930451285956,6.96397402962432e-8,2.5146377511012754e-13,1.988371339020545e+12,3.774733724923009e+22,1.2576334369546597e+22,0.3331714310471823,12182.181219597021,1.5049965404228865e+15,64.12761337000418
-16.447036378528896,7.19685673001152e-8,2.6856329958502095e-13,1.8617714575173413e+12,3.3094104648083076e+22,1.1025646315745642e+22,0.33316043546095103,12182.181219597021,1.4090827033944372e+15,62.05251137322329
-16.41414230577184,7.437527275659046e-8,2.8682558618092503e-13,1.7432322534724944e+12,2.901452315650074e+22,9.666150496857361e+21,0.333148694008147,12182.181219597021,1.319276543251964e+15,60.04455749050363
-16.381248233014784,7.686246100397738e-8,3.0632970182820097e-13,1.6322404983763801e+12,2.5437870916549994e+22,8.474274539375533e+21,0.3331361562127486,12182.181219597021,1.235189179355562e+15,58.10157887962879
-16.348354160257724,7.943282347242815e-8,3.2716008989011126e-13,1.5283156413457046e+12,2.230214505811344e+22,7.429352298520866e+21,0.33312276819839337,12182.181219597021,1.1564564914019612e+15,56.22147300926694
-16.315460087500668,8.208914159638255e-8,3.4940693574567975e-13,1.4310077285144375e+12,1.955298676468765e+22,6.513265553242203e+21,0.3331084724613554,12182.181219597021,1.0827375429142092e+15,54.402205383784654
-16.282566014743608,8.483428982440721e-8,3.7316655723044045e-13,1.3398954548987327e+12,1.7142738864680536e+22,5.710129875976472e+21,0.33309320762863315,12182.181219597021,1.0137131051090066e+15,52.64180734168349
-16.249671941986552,8.767123872968682e-8,3.9854182162520315e-13,1.254584340301109e+12,1.502961960949174e+22,5.006019230954687e+21,0.33307690820020536,12182.181219597021,9.490842747505705e+14,50.93837392527666
-16.216777869229492,9.060305822453376e-8,4.256425909978678e-13,1.1747050213562175e+12,1.3176998314019255e+22,4.388724526292634e+21,0.3330595042744589,12182.181219597021,8.885711800068294e+14,49.29006181930085
-16.183883796472436,9.363292088239415e-8,4.545861978260351e-13,1.0999116523233699e+12,1.1552760301248701e+22,3.8475419337745414e+21,0.33304092125573426,12182.181219597021,8.319117687047694e+14,47.695087356232385
-16.150989723715377,9.676410537094535e-8,4.854979529592146e-13,1.0298804077018348e+12,1.0128750140868149e+22,3.3730873063319494e+21,0.33302107954287413,12182.181219597021,7.788606737385135e+14,46.151724586149136
-16.11809565095832,1e-7,5.185116881193963e-13,9.643080801857688e+11,8.880283529252938e+21,2.957133475685904e+21,0.33299989419759835,12182.181219597021,7.29188150717757e+14,44.65830340904984
-16.08520157820126,1.0334410638805561e-7,5.537703352882268e-13,9.029107678884325e+11,7.785719348216117e+21,2.5924676093030176e+21,0.3329772745914621,12182.181219597021,6.826790832569585e+14,43.21320776760947
-16.052307505444205,1.0680004325145757e-7,5.914265454886706e-13,8.45422645151847e+11,6.8260844832527e+21,2.2727661535922915e+21,0.33295312403008737,12182.181219597021,6.39132051598545e+14,41.814873898415165
-16.019413432687145,1.1037155032027573e-7,6.316433496395182e-13,7.915948116199412e+11,5.984744896708715e+21,1.992485195169389e+21,0.332927339353286,12182.181219597021,5.98358460537603e+14,40.46178863979038
-15.986519359930089,1.1406249238513208e-7,6.745948643431806e-13,7.411942145920901e+11,5.247117253237307e+21,1.7467643393244568e+21,0.3328998105096199,12182.181219597021,5.6018172287228425e+14,39.15248779437596
-15.95362528717303,1.1787686347935873e-7,7.204670456616539e-13,6.940026399912291e+11,4.600416097967415e+21,1.531342439183016e+21,0.3328704201038692,12182.181219597021,5.2443649484455694e+14,37.88555454469647
-15.920731214415973,1.2181879120101156e-7,7.694584941432018e-13,6.498157675777959e+11,4.033432204194834e+21,1.3424837145099727e+21,0.33283904291579963,12182.181219597021,4.909679602610366e+14,36.65961791999707
-15.887837141658915,1.2589254117941672e-7,8.217813145840746e-13,6.084422863189222e+11,3.536338247797337e+21,1.1769129792365586e+21,0.33280554538854334,12182.181219597021,4.596311601943963e+14,35.473351312691925
-15.854943068901857,1.3010252169108314e-7,8.776620342464346e-13,5.697030660827411e+11,3.10051843934384e+21,1.0317588547119795e+21,0.33276978508482274,12182.181219597021,4.3029036536320325e+14,34.32547104281884
-15.8220489961448,1.3445328842997608e-7,9.3734258350659e-13,5.3343038207154816e+11,2.7184191602261937e+21,9.045039841336712e+20,0.3327316101091671,12182.181219597021,4.02818488472812e+14,33.21473496894656
-15.789154923387741,1.3894954943731376e-7,1.0010813431777734e-12,4.9946718863589105e+11,2.383418013292325e+21,7.929413849927282e+20,0.3326908584941849,12182.181219597021,3.7709653397296125e+14,32.139941144031674
-15.756260850630683,1.4359617019622147e-7,1.0691542630401788e-12,4.6766643932546704e+11,2.089709017714381e+21,6.95136182788739e+20,0.3326473575488726,12182.181219597021,3.530130828497215e+14,31.09992651477063
-15.723366777873625,1.4839817889675652e-7,1.1418560564190573e-12,4.3789045023289343e+11,1.8322019577204252e+21,6.093920625659309e+20,0.3326009231668542,12182.181219597021,3.30463810221128e+14,30.093565663039225
-15.69047270511657,1.5336077187700117e-7,1.2195014759806843e-12,4.100103038738621e+11,1.6064341402055391e+21,5.342218566177237e+20,0.33255135909236305,12182.181219597021,3.0935103364786075e+14,29.119769588057906
-15.657578632359511,1.5848931924611136e-7,1.3024266762673805e-12,3.8390529102269354e+11,1.408493031372368e+21,4.68321758417648e+20,0.33249845614169476,12182.181219597021,2.8958329020331944e+14,28.17748452796485
-15.624684559602454,1.637893706954064e-7,1.3909906688680137e-12,3.594623880866416e+11,1.234948431161987e+21,4.105487157043553e+20,0.3324419913777793,12182.181219597021,2.710749404719571e+14,27.26569081952173
-15.591790486845396,1.6926666150378758e-7,1.4855768765211288e-12,3.365757677561692e+11,1.0827930095934612e+21,3.599006107671405e+20,0.33238172723544507,12182.181219597021,2.5374579776132947e+14,26.38340179471818
-15.558896414088338,1.7492711874398424e-7,1.5865947928758138e-12,3.1514634081248816e+11,9.493901741015052e+20,3.154988843016291e+20,0.3323174105948743,12182.181219597021,2.3752078092247906e+14,25.529662713080988
-15.52600234133128,1.8077686769634343e-7,1.6944817550924303e-12,2.9508132710855597e+11,8.324283640595487e+20,2.765733015708387e+20,0.3322487718006852,12182.181219597021,2.223295892754923e+14,24.703549728532632
-15.493108268574222,1.868222384771037e-7,1.8097048369533946e-12,2.7629385386603345e+11,7.298809801039002e+20,2.4244859674922362e+20,0.3321755236240168,12182.181219597021,2.0810639823277334e+14,23.9041688896812
-15.460214195817164,1.9306977288832502e-7,1.932762870675411e-12,2.5870257954897418e+11,6.399712535653427e+20,2.1253276389050178e+20,0.33209736016494623,12182.181219597021,1.9478957430219266e+14,23.130655172459853
-15.427320123060106,1.9952623149688795e-7,2.0641886061711627e-12,2.42231341685757e+11,5.611414469611516e+20,1.8630679150860213e+20,0.3320139556925303,12182.181219597021,1.8232140823617675e+14,22.382171544069074
-15.394426050303048,2.0619860095022203e-7,2.2045510171028785e-12,2.268088271144568e+11,4.920258515880197e+20,1.6331566278992157e+20,0.3319249634197435,12182.181219597021,1.7064786517136947e+14,21.657908057208743
-15.36153197754599,2.1309410153667972e-7,2.354457763704946e-12,2.1236826322393756e+11,4.314271140865581e+20,1.4316046539817165e+20,0.331830014210579,12182.181219597021,1.5971835067706044e+14,20.95708097361993
-15.328637904788932,2.2022019499873754e-7,2.514557823030626e-12,1.988471288538529e+11,3.782954815621871e+20,1.2549147407086792e+20,0.3317287152165963,12182.181219597021,1.4948549169945325e+14,20.278931915987933
-15.295743832031874,2.2758459260747883e-7,2.6855442980017994e-12,1.8618688360185706e+11,3.3171060544597977e+20,1.1000208607249995e+20,0.3316206484402386,12182.181219597021,1.3990493145334184e+14,19.62272704728883
-15.262849759274816,2.3519526350709587e-7,2.868157417413711e-12,1.7433271436602475e+11,2.9086558863958026e+20,9.642350435602924e+19,0.3315053692223122,12182.181219597021,1.3093513737314869e+14,18.987756276691556
-15.229955686517759,2.4306044333844093e-7,3.0631877398721746e-12,1.6323329802510126e+11,2.550529993798024e+20,8.452007624795985e+19,0.33138240465112123,12182.181219597021,1.2253722129182269e+14,18.373332491156106
-15.1970616137607,2.51188643150958e-7,3.2714795755222424e-12,1.5284057922907468e+11,2.2365260935517405e+20,7.408520683756508e+19,0.3312512518908878,12182.181219597021,1.1467477106903562e+14,17.77879081189643
-15.164167541003645,2.595886586126394e-7,3.493934640368692e-12,1.4310956233798447e+11,1.9612064349967886e+20,6.493777621498113e+19,0.3311113764272728,12182.181219597021,1.0731369293968783e+14,17.203487874903416
-15.131273468246587,2.682695795279726e-7,3.73151595899392e-12,1.339981166081375e+11,1.719803550965153e+20,5.691899843854592e+19,0.33096221022804023,12182.181219597021,1.0042206390014919e+14,16.646801134749346
-15.098379395489529,2.7724079967417745e-7,3.985252032552291e-12,1.2546679378225914e+11,1.5081376280121036e+20,4.988966777042427e+19,0.33080314981719877,12182.181219597021,9.396999349312077e+13,16.108128190920585
-15.06548532273247,2.8651202696637807e-7,4.2562412900662224e-12,1.1747865729381123e+11,1.3225440633723653e+20,4.372774443399905e+19,0.3306335542613026,12182.181219597021,8.792949439269567e+13,15.586886135949348
-15.032591249975413,2.9609329396270835e-7,4.545656842273356e-12,1.0999912234599422e+11,1.1598099527762783e+20,3.8326238033135305e+19,0.3304527430670208,12182.181219597021,8.2274361229299e+13,15.0825109246393
-14.999697177218355,3.0599496872071955e-7,4.854751558581168e-12,1.0299580617303413e+11,1.0171184080914525e+20,3.3591351934298108e+19,0.3302599939895867,12182.181219597021,7.698005712986283e+13,14.594456763702315
-14.966803104461297,3.162277660168379e-7,5.1848634890810654e-12,9.643838783544061e+10,8.91999739497445e+19,2.944085643710323e+19,0.33005454075233576,12182.181219597021,7.202360748199633e+13,14.122195521145969
-14.93390903170424,3.2680275894101256e-7,5.5374216550643355e-12,9.02984769422008e+10,7.822886559078025e+19,2.5802662525646356e+19,0.32983557067824026,12182.181219597021,6.7383500462188516e+13,13.66521615477261
-14.901014958947181,3.37731390879101e-7,5.913952233073644e-12,8.454949073152448e+10,6.860867416886824e+19,2.2613571470666904e+19,0.3296022222351587,12182.181219597021,6.3039593897366914e+13,13.223024159171615
-14.868120886190123,3.4902548789595803e-7,6.3160851592230146e-12,7.916653897794499e+10,6.017295591950393e+19,1.9818178601550193e+19,0.32935358249745716,12182.181219597021,5.8973028056556734e+13,12.795141030606382
-14.835226813433065,3.606972715326291e-7,6.745561182333561e-12,7.412631622746643e+10,5.277578068399087e+19,1.7367912240218884e+19,0.3290886845277366,12182.181219597021,5.516614399506062e+13,12.381103749217022
-14.802332740676007,3.72759372031494e-7,7.2042393963695896e-12,6.94070008941744e+10,4.62892032719956e+19,1.5220191132454994e+19,0.32880650468363154,12182.181219597021,5.1602407097619234e+13,11.980464277978426
-14.76943866791895,3.852248420036752e-7,7.694105284728211e-12,6.498816078143611e+10,4.06010465460127e+19,1.333768576675782e+19,0.32850595985604397,12182.181219597021,4.826633548952308e+13,11.59278907787151
-14.736544595161892,3.9810717055349724e-7,8.217279311144291e-12,6.085066461863162e+10,3.561295779805741e+19,1.1687670772102322e+19,0.328185904646759,12182.181219597021,4.514343300572224e+13,11.217658638743032
-14.703650522404834,4.1142029787528423e-7,8.776026094330772e-12,5.697659923040236e+10,3.1238704726694846e+19,1.0241457165146038e+19,0.32784512849517294,12182.181219597021,4.222012642771586e+13,10.854667025346261
-14.670756449647778,4.2517863033828903e-7,9.372764205992308e-12,5.3349191979790855e+10,2.7402681476201943e+19,8.973894601920119e+18,0.3274823527658621,12182.181219597021,3.948370671648071e+13,10.503421438071316
-14.63786237689072,4.393970560760791e-7,1.0010076634538453e-11,4.9952738149478966e+10,2.403859884125441e+19,7.862935002835053e+18,0.3270962278109526,12182.181219597021,3.692227398700026e+13,10.163541787889791
-14.604968304133662,4.540909610972476e-7,1.0690721959692889e-11,4.677253294671218e+10,2.1088335933169435e+19,6.889249983978802e+18,0.3266853300237329,12182.181219597021,3.4524685986155473e+13,9.83466028505374
-14.572074231376604,4.692762459348838e-7,1.1417646286259584e-11,4.37948078375166e+10,1.850093340276662e+19,6.03589546063396e+18,0.3262481589026939,12182.181219597021,3.228050985090711e+13,9.516421041103916
-14.539180158619546,4.849693428528199e-7,1.2193995988578494e-11,4.100667093455939e+10,1.6231710768860717e+19,5.288017606866645e+18,0.32578313414820687,12182.181219597021,3.017997693790202e+13,9.208479683756607
-14.506286085862488,5.011872336272723e-7,1.3023131320696242e-11,3.839605118055413e+10,1.4241492552814496e+19,4.632595072124027e+18,0.32528859281736616,12182.181219597021,2.8213940528934555e+13,8.91050298425234
-14.47339201310543,5.179474679231211e-7,1.3908640951006339e-11,3.5951646085546234e+10,1.249592980575662e+19,4.0582129844523976e+18,0.32476278656613944,12182.181219597021,2.637383622914577e+13,8.622168496763164
-14.440497940348372,5.352681822847105e-7,1.4854357484094394e-11,3.366287279180006e+10,1.096490526870842e+19,3.5548648211132995e+18,0.3242038790119009,12182.181219597021,2.4651644886502242e+13,8.343164209468362
-14.407603867591314,5.531681197617227e-7,1.5864374036773835e-11,3.1519822254417156e+10,9.622011855633435e+18,3.1137787105876045e+18,0.32360994325366266,12182.181219597021,2.303985787201288e+13,8.073188206920966
-14.374709794834256,5.716666501913616e-7,1.6943061939834555e-11,2.9513216339304707e+10,8.444095420458861e+18,2.7272651535943265e+18,0.3229789595918759,12182.181219597021,2.1531444570363836e+13,7.811948343339737
-14.341815722077198,5.907837911587944e-7,1.8095089641870157e-11,2.7634367652744473e+10,7.410853883454176e+18,2.3885835221574543e+18,0.32230881349453117,12182.181219597021,2.01198219402224e+13,7.559161926473083
-14.30892164932014,6.105402296585328e-7,1.9325442896719675e-11,2.587514192863934e+10,6.504485769307871e+18,2.0918250213696225e+18,0.32159729386143454,12182.181219597021,1.879882601242238e+13,7.314555411692797
-14.276027576563083,6.309573444801933e-7,2.0639446321578502e-11,2.4227922810588337e+10,5.709382065755701e+18,1.831810083971491e+18,0.3208420916439458,12182.181219597021,1.756268520263447e+13,7.077864105986603
-14.243133503806025,6.520572293428615e-7,2.2042786418724382e-11,2.2685578876309784e+10,5.011856062531981e+18,1.6039984181398518e+18,0.32004079888310166,12182.181219597021,1.6405995322981877e+13,6.848831881529196
-14.210239431048967,6.738627168030946e-7,2.354153616009253e-11,2.1241432761640724e+10,4.3999064887575045e+18,1.4044101482949578e+18,0.3191909082348591,12182.181219597021,1.5323696184418277e+13,6.62721089852181
-14.17734535829191,6.963974029624319e-7,2.5142181240646026e-11,1.9889232250431255e+10,3.863009844056968e+18,1.2295566811027028e+18,0.31828981305711895,12182.181219597021,1.4311049688573508e+13,6.412761337000418
-14.144451285534853,7.19685673001152e-7,2.685164811365146e-11,1.8623123205163895e+10,3.391938324721578e+18,1.0763800974953384e+18,0.31733480813914605,12182.181219597021,1.3363619314222273e+13,6.205251137322329
-14.111557212777795,7.437527275659046e-7,2.8677333928616533e-11,1.7437624221097866e+10,2.978600189871228e+18,9.422000193894854e+17,0.31632309115988444,12182.181219597021,1.2477250909570658e+13,6.004455749050363
-14.078663140020737,7.686246100397739e-7,3.062713850080699e-11,1.6327602894200342e+10,2.6158998015164744e+18,8.246670294058199e+17,0.31525176496735413,12182.181219597021,1.1648054707210188e+13,5.8101578879628795
-14.045769067263679,7.943282347242815e-7,3.270949844997048e-11,1.5288253600113892e+10,2.2976149134161423e+18,7.217218355385343e+17,0.31411784077666133,12182.181219597021,1.0872388483884395e+13,5.622147300926693
-14.012874994506621,8.208914159638256e-7,3.493342365519055e-11,1.4315076687951443e+10,2.018289082583453e+18,6.315594723548815e+17,0.31291824238898025,12182.181219597021,1.014684179217105e+13,5.440220538378465
-13.979980921749563,8.483428982440721e-7,3.7308536182714116e-11,1.3403858998835949e+10,1.7731373393946806e+18,5.525979176532994e+17,0.31164981153797544,12182.181219597021,9.46822119582604e+12,5.264180734168349
-13.947086848992505,8.767123872968683e-7,3.984511185418283e-11,1.255065562483746e+10,1.5579634820433452e+18,4.834505800872917e+17,0.3103093144732909,12182.181219597021,8.833536444882225e+12,5.093837392527666
-13.914192776235447,9.060305822453377e-7,4.2554124633996135e-11,1.1751772829330793e+10,1.369087562543386e+18,4.229021803991909e+17,0.30889344989268297,12182.181219597021,8.239987530667673e+12,4.929006181930085
-13.88129870347839,9.363292088239415e-7,4.544729402658948e-11,1.100375205482558e+10,1.2032823081091003e+18,3.6988760776722656e+17,0.30739885833482167,12182.181219597021,7.684952564719562e+12,4.769508735623238
-13.848404630721332,9.676410537094534e-7,4.8537135687275816e-11,1.0303354949028719e+10,1.0577173765897555e+18,3.234733843715377e+17,0.3058221331434168,12182.181219597021,7.165976429139855e+12,4.615172458614913
-13.815510557964274,0.000001,5.183701546402497e-11,9647549344.30789,9.299104803971206e+17,2.8284141652463667e+17,0.3041598331097941,12182.181219597021,6.680760149281605e+12,4.465830340904984
-13.782616485207216,0.000001033441063880556,5.536120710220239e-11,9033496129.852665,8.176845323881155e+17,2.4727475037377434e+17,0.30240849689499194,12182.181219597021,6.227150942785092e+12,4.321320776760947
-13.749722412450158,0.0000010680004325145758,5.912495385991611e-11,8458536959.69473,7.19130071515722e+17,2.1614508495439766e+17,0.30056465932348675,12182.181219597021,5.803132901914552e+12,4.181487389841517
-13.7168283396931,0.0000011037155032027572,6.314453429829448e-11,7920182743.367735,6.325723175481032e+17,1.8890182585834618e+17,0.2986248696284143,12182.181219597021,5.406818268891541e+12,4.046178863979038
-13.683934266936044,0.0000011406249238513209,6.743733252880608e-11,7416102869.375812,5.565422843645024e+17,1.6506248950620077e+17,0.29658571171223813,12182.181219597021,5.036439266492025e+12,3.9152487794375954
-13.651040194178986,0.0000011787686347935873,7.202191321871229e-11,6944115114.812549,4.897514516573221e+17,1.4420429144369626e+17,0.2944438264668905,12182.181219597021,4.690340448582117e+12,3.7885554544696465
-13.618146121421928,0.0000012181879120101157,7.691810167598917e-11,6502176197.443002,4.3106955652178816e+17,1.2595677262362248e+17,0.29219593617313605,12182.181219597021,4.366971537522449e+12,3.6659617919997065
-13.58525204866487,0.0000012589254117941672,8.21470693566556e-11,6088372929.342918,3.795051204665156e+17,1.0999533564336338e+17,0.2898388709700386,12182.181219597021,4.0648807174831665e+12,3.5473351312691923
-13.552357975907812,0.0000013010252169108314,8.773142516048499e-11,5700913933.79384,3.3418837476702656e+17,9.603557869643803e+16,0.2873695973517556,12182.181219597021,3.7827083546896084e+12,3.432547104281884
-13.519463903150754,0.000001344532884299761,9.369531290565763e-11,5338121889.571441,2.943562886312854e+17,8.382832883788848e+16,0.28478524861037696,12182.181219597021,3.5191811174713506e+12,3.3214734968946553
-13.486569830393696,0.0000013894954943731377,1.0006451539912778e-10,4998426269.047816,2.5933944107177155e+17,7.315528829813176e+16,0.2820831571002199,12182.181219597021,3.273106470722429e+12,3.213994114403168
