x4,phi,phidot,KE,PE,rho,P,w,w_avg,rho_drift
2.050000000000000e1,7.437223818794561e-2,7.070959643175535e-1,2.499923513770854e-1,7.648625811288740e-6,2.500000000028967e-1,2.499847027512742e-1,9.999388109935103e-1,3.367536880712553e-1,1.158695361880291e-11
2.055000000000000e1,1.097262141254376e-1,7.070555290126060e-1,2.499637605536481e-1,3.623944924537009e-5,2.500000000028935e-1,2.499275211044028e-1,9.997100844060405e-1,3.383669989219330e-1,1.157385298711233e-11
2.060000000000000e1,1.450767159533597e-1,7.069501443281541e-1,2.498892532827989e-1,1.107467200976186e-4,2.500000000028966e-1,2.497785065627013e-1,9.991140262392292e-1,3.399714772141677e-1,1.158628748498813e-11
2.065000000000000e1,1.804193576420949e-1,7.067320648577022e-1,2.497351057490157e-1,2.648942538876086e-4,2.500000000029033e-1,2.494702114951281e-1,9.978808459689237e-1,3.415659710613587e-1,1.161337692678899e-11
2.070000000000000e1,2.157470358975823e-1,7.063403559749185e-1,2.494583492393873e-1,5.416507635162145e-4,2.500000000029035e-1,2.489166984758711e-1,9.956667938919206e-1,3.431485987156318e-1,1.161404306060376e-11
2.075000000000000e1,2.510492727100949e-1,7.057009835779678e-1,2.490069391114556e-1,9.930608914429453e-4,2.500000000028986e-1,2.480138782200127e-1,9.920555128685487e-1,3.447165807750646e-1,1.159428109076543e-11
2.080000000000000e1,2.863115640037673e-1,7.047269727475302e-1,2.483200530589491e-1,1.679946943946034e-3,2.500000000028951e-1,2.466401061150030e-1,9.865604244485875e-1,3.462660793036307e-1,1.158029228065516e-11
2.085000000000000e1,3.215147385281644e-1,7.033186639247730e-1,2.473285715124639e-1,2.671428490435461e-3,2.500000000028994e-1,2.446571430220285e-1,9.786285720767641e-1,3.477920467351872e-1,1.159761175983931e-11
2.090000000000000e1,3.566343326771546e-1,7.013640996835679e-1,2.459558001624709e-1,4.044199840440539e-3,2.500000000029114e-1,2.419116003220304e-1,9.676464012768525e-1,3.492880884575355e-1,1.164579543910804e-11
2.095000000000000e1,3.916399886741504e-1,6.987395790549605e-1,2.441184996689517e-1,5.881500333967418e-3,2.500000000029191e-1,2.382369993349843e-1,9.529479973288102e-1,3.507463440920112e-1,1.167643759458770e-11
2.100000000000000e1,4.264948854903104e-1,6.953104193773811e-1,2.417282896473748e-1,8.271710355543114e-3,2.500000000029179e-1,2.334565792918317e-1,9.338263171564274e-1,3.521573936471317e-1,1.167177465788427e-11
2.105000000000000e1,4.611552139118441e-1,6.909319674404912e-1,2.386934918155940e-1,1.130650818731825e-2,2.500000000029123e-1,2.273869836282758e-1,9.095479345025076e-1,3.535101958613415e-1,1.164912610818192e-11
2.110000000000000e1,4.955697092725408e-1,6.854509018474902e-1,2.349214694217689e-1,1.507853058113843e-2,2.500000000029073e-1,2.198429388406304e-1,8.793717553522954e-1,3.547920670676592e-1,1.162914209373866e-11
2.115000000000000e1,5.296792574249961e-1,6.787068665720297e-1,2.303215053660115e-1,1.967849463689365e-2,2.500000000029051e-1,2.106430107291178e-1,8.425720429066803e-1,3.559887096966469e-1,1.162048235414659e-11
2.120000000000000e1,5.634165914209026e-1,6.705344711353747e-1,2.248082384903983e-1,2.519176151187147e-2,2.500000000022698e-1,1.996164769785268e-1,7.984659079068579e-1,3.570842999459632e-1,9.079181850779605e-12
2.125000000000000e1,5.967060979648817e-1,6.607656851944350e-1,2.183056453652356e-1,3.169435463388866e-2,2.499999999991243e-1,1.866112907313470e-1,7.464451629280027e-1,3.580616440294255e-1,-3.502975687297294e-12
2.130000000000000e1,6.294637538351555e-1,6.492326441919322e-1,2.107515131422240e-1,3.924848685690778e-2,2.499999999991318e-1,1.715030262853162e-1,6.860121051436474e-1,3.589024116116002e-1,-3.472999665632415e-12
2.135000000000000e1,6.615972129283780e-1,6.357708676851274e-1,2.021022980985498e-1,4.789770190058461e-2,2.499999999991345e-1,1.542045961979652e-1,6.168183847939964e-1,3.595874533759029e-1,-3.462119479991088e-12
2.140000000000000e1,6.930060642285549e-1,6.202228732034712e-1,1.923382062223846e-1,5.766179377815339e-2,2.500000000005380e-1,1.346764124442312e-1,5.387056497757655e-1,3.600972070298957e-1,2.152056310933403e-12
2.145000000000000e1,7.235822795832924e-1,6.024421456781469e-1,1.814682694446448e-1,6.853173055829914e-2,2.500000000029439e-1,1.129365388863456e-1,4.517461555400629e-1,3.604121923343900e-1,1.177569153298919e-11
2.150000000000000e1,7.532108675103686e-1,5.822973967552544e-1,1.695351291339731e-1,8.046487086895303e-2,2.500000000029261e-1,8.907025826502003e-2,3.562810330559101e-1,3.605135909436076e-1,1.170441521480825e-11
2.155000000000000e1,7.817707453419634e-1,5.596770201342842e-1,1.566191834331960e-1,9.338081656967719e-2,2.500000000028732e-1,6.323836686351882e-2,2.529534674511681e-1,3.603839010580158e-1,1.149280670631470e-11
2.160000000000000e1,8.091358365276875e-1,5.344936201362376e-1,1.428417149831703e-1,1.071582850195934e-1,2.500000000027637e-1,3.568342996357690e-2,1.427337198527297e-1,3.600076503464277e-1,1.105471270079761e-11
2.165000000000000e1,8.351763931171208e-1,5.066884629612243e-1,1.283665992490040e-1,1.216334007536327e-1,2.500000000026367e-1,6.733198495371240e-3,2.693279398120090e-2,3.593721436641426e-1,1.054689668933406e-11
2.170000000000000e1,8.597605352704294e-1,4.762356756389797e-1,1.134002093756578e-1,1.365997906268797e-1,2.500000000025375e-1,-2.319958125122196e-2,-9.279832500394594e-2,3.584682153019870e-1,1.014988093572811e-11
2.175000000000000e1,8.827559904085972e-1,4.431459993230602e-1,9.818918835801684e-2,1.518108116444661e-1,2.500000000024829e-1,-5.362162328644922e-2,-2.144864931436667e-1,3.572909494988242e-1,9.931611089086800e-12
2.180000000000000e1,9.040320046633180e-1,4.074698938898557e-1,8.301585721330512e-2,1.669841427891753e-1,2.500000000024805e-1,-8.396828557587022e-2,-3.358731423001484e-1,3.558403284730886e-1,9.921841126470099e-12
2.185000000000000e1,9.234613891204868e-1,3.692997922857575e-1,6.819116829115181e-2,1.818088317113666e-1,2.500000000025184e-1,-1.136176634202148e-1,-4.544706536762811e-1,3.541217650258087e-1,1.007371963623882e-11
2.190000000000000e1,9.409226535810159e-1,3.287713176750633e-1,5.404528966289871e-2,1.959547103397107e-1,2.500000000026094e-1,-1.419094206768120e-1,-5.676376827013232e-1,3.521464775070540e-1,1.043765074371095e-11
2.195000000000000e1,9.563021718761435e-1,2.860633052859947e-1,4.091610731557409e-2,2.090838926872057e-1,2.500000000027798e-1,-1.681677853716316e-1,-6.726711414790471e-1,3.499316691025044e-1,1.111910563622587e-11
2.200000000000000e1,9.694963158878839e-1,2.413965138950120e-1,2.913613846033237e-2,2.208638615426362e-1,2.500000000029686e-1,-1.917277230823038e-1,-7.669108923201088e-1,3.475004811797724e-1,1.187427933757590e-11
2.205000000000000e1,9.804134910202361e-1,1.950309677318439e-1,1.901853918720978e-2,2.309814608159392e-1,2.500000000031490e-1,-2.119629216287294e-1,-8.478516865042383e-1,3.448817016546205e-1,1.259592430358225e-11
2.210000000000000e1,9.889760045168197e-1,1.472619354006484e-1,1.084303880897237e-2,2.391569611943570e-1,2.500000000033294e-1,-2.283139223853847e-1,-9.132556895293763e-1,3.421092233974453e-1,1.331756926958860e-11
2.215000000000000e1,9.951217001274446e-1,9.841462404327270e-2,4.842719112789354e-3,2.451572808906466e-1,2.500000000034360e-1,-2.403145617778573e-1,-9.612582470982177e-1,3.392212635967429e-1,1.374389491104466e-11
2.220000000000000e1,9.988052983532270e-1,4.883773923743923e-2,1.192562386912056e-3,2.488074376165614e-1,2.500000000034735e-1,-2.476148752296494e-1,-9.904595009048360e-1,3.362593713949450e-1,1.389399706397398e-11
2.225000000000000e1,9.999993907365607e-1,-1.103871722152413e-3,6.092663894838667e-7,2.499993907371175e-1,2.500000000035070e-1,-2.499987814707280e-1,-9.999951258688842e-1,3.332672664853229e-1,1.402811200534870e-11
2.230000000000000e1,9.986950490097904e-1,-5.103721915601120e-2,1.302398869589358e-3,2.486976011339485e-1,2.500000000035378e-1,-2.473952022643591e-1,-9.895808090434326e-1,3.302895641670684e-1,1.415134676108210e-11
2.235000000000000e1,9.949020247053481e-1,-1.005894984009623e-1,5.059123594278603e-3,2.449408764092920e-1,2.500000000035706e-1,-2.398817528150134e-1,-9.595270112463492e-1,3.273704512491445e-1,1.428257512259279e-11
2.240000000000000e1,9.886485311690070e-1,-1.493964097280331e-1,1.115964361981317e-2,2.388403563837917e-1,2.500000000036049e-1,-2.276807127639786e-1,-9.107228510427819e-1,3.245523811991587e-1,1.441957664383153e-11
2.245000000000000e1,9.799806167747747e-1,-1.971101357055036e-1,1.942620279892102e-2,2.305737972047236e-1,2.500000000036446e-1,-2.111475944058026e-1,-8.445903776108975e-1,3.218748555966509e-1,1.457833853635293e-11
2.250000000000000e1,9.689611544318082e-1,-2.434066628630452e-1,2.962340176306208e-2,2.203765982406259e-1,2.500000000036880e-1,-1.907531964775639e-1,-7.630127858989993e-1,3.193733524025362e-1,1.475219946200923e-11
2.255000000000000e1,9.556684871719019e-1,-2.879921758411492e-1,4.146974667285971e-2,2.085302533308515e-1,2.500000000037112e-1,-1.670605066579918e-1,-6.682420266220471e-1,3.170784504986270e-1,1.484479206226297e-11
2.260000000000000e1,9.401947818285861e-1,-3.306083091539197e-1,5.465092704080687e-2,1.953490729628853e-1,2.500000000036922e-1,-1.406981459220784e-1,-5.627925836800018e-1,3.150151855524994e-1,1.476863076277368e-11
2.265000000000000e1,9.226441519071341e-1,-3.710361091998723e-1,6.883389716508979e-2,1.811661028385449e-1,2.500000000036347e-1,-1.123322056734551e-1,-4.493288226872878e-1,3.132026559967905e-1,1.453881459667627e-11
2.270000000000000e1,9.031306163121985e-1,-4.090986315112304e-1,8.368084515218076e-2,1.663191548513498e-1,2.500000000035306e-1,-8.263830969916909e-2,-3.305532387920082e-1,3.116538813564019e-1,1.412248096244184e-11
2.275000000000000e1,8.817759625483322e-1,-4.446621697099371e-1,9.886222258557445e-2,1.511377774178283e-1,2.500000000034028e-1,-5.227555483225388e-2,-2.091022193261694e-1,3.103758997950491e-1,1.361111223729949e-11
2.280000000000000e1,8.587075815142984e-1,-4.776361780898338e-1,1.140681593101317e-1,1.359318406931451e-1,2.500000000032768e-1,-2.186368138301337e-2,-8.745472553090718e-2,3.093700788033307e-1,1.310729302872460e-11
2.285000000000000e1,8.340563364840013e-1,-5.079720050711207e-1,1.290177789679874e-1,1.209822210351566e-1,2.500000000031440e-1,8.035557932830714e-3,3.214223173091864e-2,3.086326032547458e-1,1.257594028913900e-11
2.290000000000000e1,8.079545218860544e-1,-5.356605972078675e-1,1.434661377005446e-1,1.065338623024682e-1,2.500000000030128e-1,3.693227539807645e-2,1.477291015905255e-1,3.081550990263746e-1,1.205124888770115e-11
2.295000000000000e1,7.805339587445070e-1,-5.607293616368825e-1,1.572087085008529e-1,9.279129150204649e-2,2.500000000028993e-1,6.441741699880638e-2,2.576696679922372e-1,3.079253480149694e-1,1.159738971523439e-11
2.300000000000000e1,7.519242638414180e-1,-5.832383888552767e-1,1.700835091172495e-1,7.991649088557233e-2,2.500000000028218e-1,9.016701823167712e-2,3.606680729226376e-1,3.079280513246269e-1,1.128719340215412e-11
2.305000000000000e1,7.222513194931552e-1,-6.032762386568155e-1,1.819711100639575e-1,6.802888993881490e-2,2.500000000027723e-1,1.139422201251426e-1,4.557688804955161e-1,3.081456010543112e-1,1.108935165916591e-11
2.310000000000000e1,6.916359609027591e-1,-6.209554819330761e-1,1.927928552713694e-1,5.720714473137539e-2,2.500000000027448e-1,1.355857105399940e-1,5.423428421540217e-1,3.085588267258924e-1,1.097921753512310e-11
2.315000000000000e1,6.601928888527879e-1,-6.364081723452505e-1,2.025076809139110e-1,4.749231908883002e-2,2.500000000027410e-1,1.550153618250810e-1,6.200614472935256e-1,3.091476891837711e-1,1.096411850198820e-11
2.320000000000000e1,6.280298073985854e-1,-6.497813972726167e-1,2.111079321207771e-1,3.889206788198124e-2,2.500000000027583e-1,1.722158642387958e-1,6.888634569475829e-1,3.098919020349280e-1,1.103339641872481e-11
2.325000000000000e1,5.952467794408083e-1,-6.612330295333128e-1,2.186145596729014e-1,3.138544032988757e-2,2.500000000027890e-1,1.872291193430139e-1,7.489164773637006e-1,3.107714677663704e-1,1.115596504064342e-11
2.330000000000000e1,5.619357877041786e-1,-6.709277724553645e-1,2.250720379259587e-1,2.492796207687304e-2,2.500000000028317e-1,2.001440758490856e-1,8.005763033872745e-1,3.117671221067333e-1,1.132693938643570e-11
2.335000000000000e1,5.281804847285045e-1,-6.790335628397202e-1,2.305432897314021e-1,1.945671027148096e-2,2.500000000028830e-1,2.110865794599211e-1,8.443463178299474e-1,3.128606856795425e-1,1.153210860138643e-11
2.340000000000000e1,4.940561129062045e-1,-6.857183706202647e-1,2.351048419030554e-1,1.489515809984042e-2,2.500000000028958e-1,2.202096838032150e-1,8.808387352026570e-1,3.140353263650911e-1,1.158317886051918e-11
2.345000000000000e1,4.596295742375706e-1,-6.911474115355568e-1,2.388423722361502e-1,1.115762776673088e-2,2.500000000028810e-1,2.276847444694193e-1,9.107389778671816e-1,3.152757390093764e-1,1.152411499560912e-11
2.350000000000000e1,4.249596291434983e-1,-6.954807704014079e-1,2.418467509990679e-1,8.153249003766480e-3,2.500000000028344e-1,2.336935019953014e-1,9.347740079706076e-1,3.165682512517372e-1,1.133759752747210e-11
2.355000000000000e1,3.900972041823837e-1,-6.988714177755188e-1,2.442106292917818e-1,5.789370710963233e-3,2.500000000027451e-1,2.384212585808186e-1,9.536850343128027e-1,3.179008654128624e-1,1.098032775814772e-11
2.360000000000000e1,3.550857896683475e-1,-7.014635918158522e-1,2.460255853215982e-1,3.974414681013544e-3,2.500000000026118e-1,2.420511706405847e-1,9.682046825522238e-1,3.192632467540057e-1,1.044719866172272e-11
2.365000000000000e1,3.199619097988446e-1,-7.033915096436477e-1,2.473798079193849e-1,2.620192083123479e-3,2.500000000025084e-1,2.447596158362614e-1,9.790384633352224e-1,3.206466681624405e-1,1.003352956274739e-11
2.370000000000000e1,2.847556498064902e-1,-7.047783680971715e-1,2.483562740688561e-1,1.643725933473264e-3,2.500000000023294e-1,2.467125481353828e-1,9.868501925323365e-1,3.220439206092156e-1,9.317435711864164e-12
2.375000000000000e1,2.494912267118609e-1,-7.057355919189265e-1,2.490313628505788e-1,9.686371516773081e-4,2.500000000022561e-1,2.480627256989015e-1,9.922509027866514e-1,3.234491977187950e-1,9.024558877968047e-12
2.380000000000000e1,2.141875923528083e-1,-7.063622876537806e-1,2.494738407097412e-1,5.261592924053853e-4,2.500000000021466e-1,2.489476814173358e-1,9.957907256607931e-1,3.248579616190155e-1,8.586242827846036e-12
2.385000000000000e1,1.788590594123626e-1,-7.067448633978485e-1,2.497441509696217e-1,2.558490324056112e-4,2.500000000020274e-1,2.494883019372161e-1,9.979532077407717e-1,3.262667960112206e-1,8.109513061071993e-12
2.390000000000000e1,1.435159430872834e-1,-7.069567775931409e-1,2.498939426924388e-1,1.060573094970889e-4,2.500000000019360e-1,2.497878853829417e-1,9.991515415240297e-1,3.276732511966204e-1,7.743805596760467e-12
2.395000000000000e1,1.081652127847330e-1,-7.070583839816946e-1,2.499657791794028e-1,3.422082257263978e-5,2.500000000019754e-1,2.499315583568301e-1,9.997262334194209e-1,3.290756846752741e-1,7.901679310862164e-12
2.400000000000000e1,7.281114976884412e-2,-7.070968443191282e-1,2.499929736230347e-1,7.026378891732279e-6,2.500000000019265e-1,2.499859472441430e-1,9.999437889688666e-1,3.304730999388551e-1,7.705835969318287e-12
2.405000000000000e1,3.745600797883589e-2,-7.071060852981268e-1,2.499995079328209e-1,4.920689529612605e-7,2.500000000017739e-1,2.499990158638679e-1,9.999960634483762e-1,3.318649852325553e-1,7.095435350379375e-12
