a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
7.154598372314585e-3,1.387702495600029e2,-4.940000000000000e0,6.992945965077988e-4,2.000041818186687e-1,1.186458174241826e-2,9.226132915747353e2,7.038414996126236e-5,9.904767868690399e0,9.904838252840360e0,-9.904697484540439e0,-9.999857879254231e-1,3.878704724952377e-6,9.623345153899239e-1,3.766160590535115e-2,5.188249849782747e-1
7.226503281376463e-3,1.373795123399606e2,-4.930000000000000e0,7.102160999310277e-4,2.000043123927360e-1,1.204678128254816e-2,9.087071108917667e2,7.256246963477641e-5,9.904761402300698e0,9.904833964770333e0,-9.904688839831064e0,-9.999853480694593e-1,3.998324996338457e-6,9.626951613271851e-1,3.730084034781876e-2,5.186444227742899e-1
7.299130846788583e-3,1.360026131864690e2,-4.920000000000000e0,7.213047280365389e-4,2.000044470006167e-1,1.223174916186668e-2,8.950121411323663e2,7.480784377941310e-5,9.904754736154212e0,9.904829543997991e0,-9.904679928310433e0,-9.999848946731599e-1,4.121619517209121e-6,9.630524805678992e-1,3.694339781258374e-2,5.184655165704040e-1
7.372488331368012e-3,1.346394144084652e2,-4.910000000000000e0,7.325630179575435e-4,2.000045857662974e-1,1.241952730773293e-2,8.815251357795424e2,7.712232927376194e-5,9.904747864111613e0,9.904824986440886e0,-9.904670741782340e0,-9.999844273211533e-1,4.248700823654434e-6,9.634065010789522e-1,3.658925022022410e-2,5.182882521581220e-1
7.446583070924338e-3,1.332897796849355e2,-4.900000000000000e0,7.439935453590756e-4,2.000047288176161e-1,1.261015828161145e-2,8.682428991340694e2,7.950804594364686e-5,9.904740779842902e0,9.904820287888846e0,-9.904661271796957e0,-9.999839455853547e-1,4.379684891658826e-6,9.637572506349990e-1,3.623836968010930e-2,5.181126154181872e-1
7.521422474993263e-3,1.319535740512829e2,-4.890000000000001e0,7.555989249553014e-4,2.000048762863552e-1,1.280368528759322e-2,8.551622854977885e2,8.196717847186559e-5,9.904733476822784e0,9.904815444001256e0,-9.904651509644312e0,-9.999834490245809e-1,4.514691242096001e-6,9.641047568186702e-1,3.589072849008783e-2,5.179385923202646e-1
7.597014027577567e-3,1.306306638858302e2,-4.880000000000000e0,7.673818107982683e-4,2.000050283082479e-1,1.300015217723550e-2,8.422801983705087e2,8.450197831564044e-5,9.904725948330416e0,9.904810450308732e0,-9.904641446352100e0,-9.999829371841612e-1,4.653843048926960e-6,9.644490470207979e-1,3.554629913615306e-2,5.177661689226143e-1
7.673365287895489e-3,1.293209168964588e2,-4.870000000000000e0,7.793448974333658e-4,2.000051850233161e-1,1.319960346835852e-2,8.295935896602806e2,8.711476586095112e-5,9.904718187432607e0,9.904805302198469e0,-9.904631072666746e0,-9.999824095955037e-1,4.797267250688948e-6,9.647901484406611e-1,3.520505429208816e-2,5.175953313717467e-1
7.750483891136699e-3,1.280242021073781e2,-4.859999999999999e0,7.914909198779360e-4,2.000053465757517e-1,1.340208434489677e-2,8.170994589067977e2,8.980793239386355e-5,9.904710186989744e0,9.904799994922138e0,-9.904620379057350e0,-9.999818657756967e-1,4.945094665393625e-6,9.651280880862453e-1,3.486696681908921e-2,5.174260659020593e-1
7.828377549225773e-3,1.267403898460288e2,-4.850000000000000e0,8.038226546331668e-4,2.000055131142041e-1,1.360764067337970e-2,8.047948525177109e2,9.258394234790872e-5,9.904701939641562e0,9.904794523583909e0,-9.904609355699215e0,-9.999813052270541e-1,5.097460108918332e-6,9.654628927745214e-1,3.453200976536978e-2,5.172583588354653e-1
7.907054051593441e-3,1.254693517301148e2,-4.840000000000000e0,8.163429203660641e-4,2.000056847919384e-1,1.381631901410139e-2,7.926768630176189e2,9.544533554970986e-5,9.904693437799276e0,9.904788883134826e0,-9.904597992463726e0,-9.999807274366620e-1,5.254502517009017e-6,9.657945891317388e-1,3.420015636574419e-2,5.170921965809980e-1
