x4,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi
1.260000000000000e1,5.596065569352616e-1,5.598435400088291e-1,5.600903144445665e-1,5.606296304111762e-1,5.614741779429208e-1,5.624388208344914e-1,5.637611040678523e-1,5.655340573420241e-1,5.676790091576444e-1,5.704749850813292e-1,5.736821236388000e-1,5.777673819632181e-1,5.822173214916719e-1,5.873560832408162e-1,5.928918493031301e-1,5.987642415022331e-1,6.053426579020725e-1,6.123804069062760e-1,6.201167679303042e-1,6.282190175892078e-1,6.363893239480395e-1,6.444563747347795e-1,6.522055925429289e-1,6.597571345263629e-1,6.669743829821855e-1,6.733771073866285e-1,6.781410049289575e-1,6.807367457486965e-1,6.816576188456681e-1,6.815924888638870e-1,6.809402434856556e-1,6.803133425416540e-1,6.797606190790472e-1,6.791484097995000e-1,6.780125970516410e-1,6.752360264853179e-1,6.706166955962701e-1,6.641045362040208e-1,6.564699117283965e-1,6.508384970228923e-1,6.493825550334632e-1,6.498261767818316e-1,6.501613289162902e-1,6.503431238333949e-1,6.552515913911522e-1,6.683678659011696e-1,6.917329413652122e-1,7.332581146158444e-1,7.887970560605245e-1,8.521368344844109e-1,9.216551382495444e-1,9.955307310714527e-1,1.068587530212344e0,1.146763585365158e0,1.219243642717612e0,1.277320746164728e0,1.341382251321841e0,1.416048865917041e0,1.506593964056820e0,1.588286550584558e0,1.620384872027868e0
1.270000000000000e1,5.768178940946072e-1,5.767699625578642e-1,5.768989169022778e-1,5.768949203426512e-1,5.769302955523176e-1,5.770817065971195e-1,5.772887456759476e-1,5.777867226092358e-1,5.784112626423381e-1,5.795298801872387e-1,5.809132474650106e-1,5.830279008163748e-1,5.856503931409927e-1,5.890645482962980e-1,5.932564028502224e-1,5.985523900363582e-1,6.048470057653315e-1,6.124518005710123e-1,6.209706697747365e-1,6.303904165842410e-1,6.404473688400835e-1,6.508598900022913e-1,6.616996698518942e-1,6.729581955413906e-1,6.844264945819081e-1,6.958366922986614e-1,7.068816226061346e-1,7.176973157814061e-1,7.282630483369428e-1,7.384542463289477e-1,7.480032685262090e-1,7.563954850401897e-1,7.634478252209310e-1,7.701485421229225e-1,7.761545224822043e-1,7.823742496290378e-1,7.896488723261369e-1,7.978653114655511e-1,8.080109947232470e-1,8.206169033214180e-1,8.395599149306950e-1,8.653951229504605e-1,9.003747270620528e-1,9.432195531797753e-1,9.877362405769916e-1,1.034972156256231e0,1.082298933059422e0,1.123902298044445e0,1.156903995422288e0,1.173972444242589e0,1.185044371919510e0,1.182725172910440e0,1.177617911429635e0,1.162206039408307e0,1.135751517345101e0,1.102846336000329e0,1.062182393624516e0,9.997706564608158e-1,9.263970390099867e-1,8.681731772979139e-1,8.386654386754149e-1
1.280000000000000e1,1.094454397763592e0,1.094666099602546e0,1.095015465187447e0,1.095636981472671e0,1.096557055208269e0,1.097760721926309e0,1.099218659810940e0,1.100949961520164e0,1.102928978269319e0,1.105311153371966e0,1.107771854165010e0,1.110242091563184e0,1.112858240211283e0,1.115321557331252e0,1.117751677337019e0,1.120035582724119e0,1.122257235602532e0,1.124190242809172e0,1.125442322333359e0,1.125731870615183e0,1.124815950706382e0,1.122489361931735e0,1.118869144227848e0,1.113795423697508e0,1.107469540320220e0,1.099906779880685e0,1.091379557462684e0,1.082093312587434e0,1.072427239461518e0,1.062094349695954e0,1.049827096297978e0,1.034748691798871e0,1.016682974077570e0,9.955998397249221e-1,9.719978979861000e-1,9.480619101828767e-1,9.243598830809153e-1,9.014285730984983e-1,8.806077489831736e-1,8.612956189481581e-1,8.424701014852324e-1,8.205745376347972e-1,7.934723547064931e-1,7.624775066173943e-1,7.329645992190990e-1,7.032749107737503e-1,6.778114950965742e-1,6.565963665835475e-1,6.335968032305958e-1,6.096288323127110e-1,5.896597104501716e-1,5.722564971875065e-1,5.574481214960905e-1,5.475948986634275e-1,5.474798395298723e-1,5.609530538645038e-1,5.732934572054097e-1,5.886199668203510e-1,6.022782180025144e-1,6.423889009083146e-1,6.813107032032053e-1
1.290000000000000e1,1.168117395595766e0,1.168035654621269e0,1.167658802567178e0,1.167107666939621e0,1.166259458191732e0,1.165031279633088e0,1.163465365291259e0,1.161606999050290e0,1.159346728936237e0,1.156613676170068e0,1.153766437209117e0,1.150606388265855e0,1.147295531358280e0,1.143662586820323e0,1.139653158931387e0,1.135148125552854e0,1.130261203608804e0,1.124780788610297e0,1.119302639143517e0,1.113946491819565e0,1.108830826297503e0,1.103695161793376e0,1.098164151566417e0,1.091703810550002e0,1.084204352521845e0,1.075571064299100e0,1.066139676869435e0,1.056523256153025e0,1.047445453271586e0,1.039113464231443e0,1.031265003817438e0,1.024243998001191e0,1.018442557286882e0,1.013788017771774e0,1.008213374190037e0,1.000874393980089e0,9.909797500896367e-1,9.795301110954316e-1,9.652406090596292e-1,9.466509862930603e-1,9.220573596790395e-1,8.905032168975208e-1,8.561859043086156e-1,8.229092255748177e-1,7.950756525403235e-1,7.713244805017575e-1,7.500771891843380e-1,7.294775978156792e-1,7.055581328609597e-1,6.733731487535742e-1,6.305173282479177e-1,5.787172486092187e-1,5.208308862107685e-1,4.612908831010329e-1,4.082520578166618e-1,3.824060225059042e-1,3.802650275793133e-1,3.725631991876415e-1,3.805462134833596e-1,4.026260706189568e-1,4.198053861197523e-1
1.300000000000000e1,7.529837961722845e-1,7.527815369413747e-1,7.526418997199473e-1,7.522629880236900e-1,7.517542159826937e-1,7.511166910631478e-1,7.501338150413762e-1,7.490311075986460e-1,7.477502286386764e-1,7.460606284717537e-1,7.443461921640587e-1,7.422156009376649e-1,7.397393490270059e-1,7.369876541452320e-1,7.338860018805228e-1,7.305879915990309e-1,7.269800131246177e-1,7.233905609246380e-1,7.194429696350995e-1,7.155518572539119e-1,7.115162384814437e-1,7.073919838104280e-1,7.031434030982009e-1,6.987730269973332e-1,6.945034108798103e-1,6.902366399968851e-1,6.857943289116125e-1,6.810894072160093e-1,6.765749783728946e-1,6.730909344961868e-1,6.715978968661387e-1,6.728106894933064e-1,6.765535840326850e-1,6.822571303094193e-1,6.899213531914696e-1,7.011180332723519e-1,7.174369443341141e-1,7.366476862902311e-1,7.591797119980491e-1,7.847748637146951e-1,8.124121827193775e-1,8.414168955739807e-1,8.680692809608969e-1,8.898183343362045e-1,9.090027048286961e-1,9.268443832856669e-1,9.426326957845563e-1,9.557186703131672e-1,9.630936182304211e-1,9.606258822463681e-1,9.436739837609073e-1,9.231562249554207e-1,9.070499481361718e-1,8.835861204333566e-1,8.631060324868668e-1,8.353572613115865e-1,7.907961669061450e-1,7.460620652197122e-1,7.190226506792141e-1,7.269057909738058e-1,7.378718946174487e-1
1.310000000000000e1,4.587923846288910e-1,4.588371900326920e-1,4.586999063213864e-1,4.585325226199778e-1,4.583752210091216e-1,4.580990854035329e-1,4.578083563082483e-1,4.573460619721612e-1,4.570843888139069e-1,4.567645613948476e-1,4.565847588500488e-1,4.565573469892457e-1,4.568969529183168e-1,4.573922591732563e-1,4.582440594169638e-1,4.593856245390170e-1,4.608271864203604e-1,4.625138649481238e-1,4.646155455988764e-1,4.667399788376227e-1,4.690921152725071e-1,4.714377970110377e-1,4.738972631755091e-1,4.766949192758460e-1,4.799222425884189e-1,4.837344830597410e-1,4.882810000682768e-1,4.937738592671924e-1,5.001918200825073e-1,5.069573179413854e-1,5.138815092330805e-1,5.213667886011872e-1,5.282006894198464e-1,5.338891314403162e-1,5.392665381579039e-1,5.448827783569401e-1,5.512579748563593e-1,5.590281615332239e-1,5.689059933233910e-1,5.797781393146892e-1,5.930514162358222e-1,6.077818234210174e-1,6.241440944667970e-1,6.435994863397778e-1,6.606497427355840e-1,6.772688985081229e-1,6.921208632046695e-1,7.059849430098311e-1,7.271729957785793e-1,7.463957695670209e-1,7.686932514321512e-1,8.043740838182718e-1,8.540915518896572e-1,9.307656702259083e-1,1.023284515919011e0,1.125272548385089e0,1.241395238130576e0,1.347936349977970e0,1.411212737431488e0,1.456093165536778e0,1.495149655761041e0
1.320000000000000e1,4.073729436458860e-1,4.075558276282927e-1,4.078937939876016e-1,4.084238585111193e-1,4.090125396225933e-1,4.100720208077127e-1,4.113958588253485e-1,4.128603905631794e-1,4.146611673388817e-1,4.167647092359727e-1,4.191564803989288e-1,4.217928223925282e-1,4.246630156899402e-1,4.279279236882655e-1,4.315269340298242e-1,4.355276862685770e-1,4.401689589314207e-1,4.453453921065658e-1,4.512381275086780e-1,4.580206196896675e-1,4.655328579443677e-1,4.737972830393697e-1,4.822633419646538e-1,4.911777091185350e-1,5.004707161254021e-1,5.103574448217411e-1,5.206101723451826e-1,5.315764016721786e-1,5.439963189229634e-1,5.587414294523414e-1,5.765681260084788e-1,5.974939067269253e-1,6.208025795331327e-1,6.460630427956752e-1,6.730641117596797e-1,7.008537566890144e-1,7.281015408879998e-1,7.541779008398126e-1,7.794813198654237e-1,8.031601602898956e-1,8.266053197825584e-1,8.508612186859119e-1,8.708121675815323e-1,8.842659878537490e-1,8.903054236677357e-1,8.900924693784784e-1,8.939999583272243e-1,9.035289777966434e-1,9.144477409568949e-1,9.326043899207659e-1,9.519174611444933e-1,9.633773152122295e-1,9.628568065347046e-1,9.516743160127132e-1,9.308547523233601e-1,8.914327510780541e-1,8.510294138030172e-1,8.035968117419329e-1,7.505998019677308e-1,7.062037782587065e-1,6.660940150148845e-1
1.330000000000000e1,1.060120108315033e0,1.059752634579495e0,1.059200798093309e0,1.058182086659538e0,1.056773027980780e0,1.054745358570192e0,1.052179107291416e0,1.048849524933612e0,1.044942948920802e0,1.040202624165125e0,1.034612753061545e0,1.028489545434089e0,1.021443969255286e0,1.013673764984657e0,1.005309947219753e0,9.962884519815309e-1,9.864672453004952e-1,9.762201703595627e-1,9.654988580189372e-1,9.544131836893763e-1,9.432222422541103e-1,9.317614285968225e-1,9.197185280515593e-1,9.068205234231783e-1,8.932365337649012e-1,8.794566913618859e-1,8.659128379986161e-1,8.525302222668173e-1,8.390422644014738e-1,8.242910101455271e-1,8.069658246534581e-1,7.871764869727125e-1,7.659633786726187e-1,7.438993536037107e-1,7.200209488943560e-1,6.938276265231011e-1,6.651921800643864e-1,6.342217871778372e-1,6.007199226404364e-1,5.646067102155328e-1,5.254745074604787e-1,4.878141984467349e-1,4.522984439543176e-1,4.214080583272343e-1,3.929043786118793e-1,3.677738382090565e-1,3.518161715989939e-1,3.469637321913983e-1,3.492387401499331e-1,3.563919023517639e-1,3.715579345748836e-1,3.984532435553075e-1,4.321019114738817e-1,4.603914088623896e-1,4.718798217983406e-1,4.667602669343974e-1,4.598960798395678e-1,4.433205900311574e-1,4.225054093191146e-1,3.901416494242787e-1,3.504743743954907e-1
1.340000000000000e1,7.626365750700621e-1,7.627646717835878e-1,7.629899856358604e-1,7.635732207776308e-1,7.642995586198306e-1,7.651472583951253e-1,7.663671109846645e-1,7.676492245002599e-1,7.691266555677414e-1,7.708965741076560e-1,7.729517730561017e-1,7.752538796488325e-1,7.778906616068002e-1,7.810314251504111e-1,7.844112383579082e-1,7.884756419758279e-1,7.930876333863086e-1,7.982382346052214e-1,8.039894715748586e-1,8.101850243771785e-1,8.166006537280717e-1,8.232330742612270e-1,8.299859436141206e-1,8.370976234671056e-1,8.449142551787838e-1,8.536892715537747e-1,8.632480488878789e-1,8.729320674325881e-1,8.816367000566363e-1,8.887319509037617e-1,8.948991020747681e-1,9.001741317173512e-1,9.030076820450055e-1,9.020034552178500e-1,8.968764355576883e-1,8.889497813891771e-1,8.785186726449010e-1,8.672820756966000e-1,8.555064558737083e-1,8.424808064012795e-1,8.258867442171347e-1,8.023996125458004e-1,7.721646755832330e-1,7.345993810137804e-1,6.918457367080330e-1,6.408787534307275e-1,5.827547992968416e-1,5.190439734916500e-1,4.517804746235055e-1,3.866548962731290e-1,3.357645599164272e-1,3.073928084130730e-1,2.900603887292215e-1,2.709633661485844e-1,2.505197233693233e-1,2.190381217177640e-1,1.812003044975211e-1,1.458485619135113e-1,1.007358608244679e-1,6.176858590215022e-2,2.412610599135995e-2
1.350000000000000e1,5.166132338032737e-1,5.164832348827140e-1,5.163704236928479e-1,5.163230051720599e-1,5.159490938173232e-1,5.155055966631258e-1,5.150071843056204e-1,5.143449477935454e-1,5.134128079842968e-1,5.123057285119368e-1,5.109246376387514e-1,5.091597064697403e-1,5.071040361247737e-1,5.043869091050973e-1,5.014571670057315e-1,4.978978630119962e-1,4.941335803544810e-1,4.897865780387084e-1,4.848737311926410e-1,4.791675980519883e-1,4.727052053698928e-1,4.657078749412288e-1,4.580923266018783e-1,4.496433877375377e-1,4.403980331014439e-1,4.308563107534656e-1,4.218984018542669e-1,4.139996346305622e-1,4.075412045069708e-1,4.028307518845454e-1,4.004579636165500e-1,4.004853131032314e-1,4.020507401057645e-1,4.038857446478402e-1,4.047033160264701e-1,4.051281495823809e-1,4.073986408646097e-1,4.118369168884701e-1,4.192029425974135e-1,4.291536010289971e-1,4.406644930871684e-1,4.528161854262322e-1,4.671598225256763e-1,4.843451937790866e-1,4.992113937660728e-1,5.135526960065806e-1,5.257505989772123e-1,5.312874526404227e-1,5.409888938748891e-1,5.563783644487702e-1,5.739762843490862e-1,5.926302405474017e-1,6.117963928684043e-1,6.175769948115801e-1,6.235275713925400e-1,6.348419578590079e-1,6.537226258042186e-1,6.475133703109054e-1,6.282985970761087e-1,5.872522919475647e-1,5.367678731249177e-1
1.360000000000000e1,1.571991022088121e-1,1.570619907473839e-1,1.569540560921066e-1,1.566844755358912e-1,1.563923623928087e-1,1.557460761777975e-1,1.552274107193281e-1,1.543820974896067e-1,1.533560752448059e-1,1.520979339008666e-1,1.505936399218592e-1,1.486507380287258e-1,1.463802311618622e-1,1.436799189970230e-1,1.405045769346759e-1,1.371188391883471e-1,1.334054716738799e-1,1.299381890604120e-1,1.264767903500326e-1,1.232444250122919e-1,1.202491961288700e-1,1.172384580990553e-1,1.144466569017166e-1,1.119825996809121e-1,1.100943464936526e-1,1.089378438724177e-1,1.085928789565196e-1,1.095337974496636e-1,1.125535381988078e-1,1.184744350697927e-1,1.280650419507371e-1,1.411775826675826e-1,1.570849405073635e-1,1.758668811075154e-1,1.966618866515222e-1,2.187592587788714e-1,2.419456682590379e-1,2.672900934689488e-1,2.929852491475801e-1,3.189688300992384e-1,3.443107212389612e-1,3.697565011807994e-1,3.935993891447875e-1,4.165011297821877e-1,4.400128802040696e-1,4.615661073058679e-1,4.875669031956997e-1,5.190800643467728e-1,5.511460579901901e-1,5.831426987392292e-1,6.134409569374769e-1,6.606785522023277e-1,7.077444335520228e-1,7.526251950922016e-1,7.887716336594207e-1,8.275251903977829e-1,8.659733710174308e-1,9.209699181421128e-1,9.808272035072439e-1,1.029999227065268e0,1.059002689593302e0
1.370000000000000e1,1.174500680319052e-1,1.173711856079163e-1,1.172205709453900e-1,1.172032329945903e-1,1.169844401590403e-1,1.168151407425959e-1,1.165930410043380e-1,1.163552697395368e-1,1.163718722531678e-1,1.163694933742862e-1,1.164099514436254e-1,1.166903763140759e-1,1.170943674204359e-1,1.179089589991205e-1,1.190351081402057e-1,1.207371382237424e-1,1.233268614991772e-1,1.266542795979081e-1,1.309758905861117e-1,1.364370318370473e-1,1.431210819639548e-1,1.509763966634322e-1,1.596999967473138e-1,1.691355738737055e-1,1.794940321505851e-1,1.913655533921838e-1,2.053135635888145e-1,2.218936880268383e-1,2.415481807627928e-1,2.638041516214260e-1,2.873958224535603e-1,3.113290975630184e-1,3.355107142447722e-1,3.598008387309966e-1,3.838178172648306e-1,4.066261625526465e-1,4.295691282316231e-1,4.545073452579899e-1,4.780474804990942e-1,4.979265733546200e-1,5.154255277712252e-1,5.320598848314041e-1,5.480687144519006e-1,5.618168678299844e-1,5.698123368142299e-1,5.730769361747178e-1,5.736544111949160e-1,5.669937835321326e-1,5.528157288423001e-1,5.314079858268738e-1,4.989756182098432e-1,4.659385999858873e-1,4.445479801934201e-1,4.395578925612434e-1,4.413134890579766e-1,4.360916109656979e-1,4.373242149778432e-1,4.517120458322280e-1,4.761955446864545e-1,5.098542693456110e-1,5.352685869789722e-1
1.380000000000000e1,7.336564680346713e-1,7.336247378146336e-1,7.334844827611171e-1,7.331802514176156e-1,7.326645173192973e-1,7.321280683238762e-1,7.315511621126771e-1,7.306046359989063e-1,7.295045482319598e-1,7.278506531174374e-1,7.256243390289885e-1,7.226914175845620e-1,7.188369477680838e-1,7.141917390286653e-1,7.087519989475694e-1,7.025693349217927e-1,6.956420545094497e-1,6.877224385156185e-1,6.785146466625667e-1,6.675667478910799e-1,6.545838209243542e-1,6.391809535235941e-1,6.214049643208011e-1,6.010889273253575e-1,5.783185091979387e-1,5.528311067264856e-1,5.245545042925314e-1,4.934410860613043e-1,4.598781510425947e-1,4.246802383349664e-1,3.896488131148885e-1,3.566782744965997e-1,3.256251249903637e-1,2.957502838819961e-1,2.661452525216371e-1,2.368442406966938e-1,2.086852878945682e-1,1.814922212708370e-1,1.557330440114668e-1,1.331825804871416e-1,1.147752949197351e-1,1.009750375842479e-1,9.249464850280306e-2,8.646891981915185e-2,8.182029041064205e-2,7.585436559307730e-2,7.235485358099075e-2,7.004854472023662e-2,6.734181174551727e-2,6.349626130569895e-2,5.994339674980274e-2,5.427546820918571e-2,4.332151185472593e-2,3.750872829085170e-2,4.437265584581873e-2,4.918091706663543e-2,5.891761058610143e-2,5.398053590884109e-2,2.938880549335279e-2,2.094353682370786e-2,2.188132563155369e-2
1.390000000000000e1,3.313222958418667e-1,3.315368046142071e-1,3.321091047112070e-1,3.328546219850860e-1,3.341080314129583e-1,3.357433102845133e-1,3.378730006044212e-1,3.402301825273971e-1,3.433173839147552e-1,3.468720277061771e-1,3.510445947377974e-1,3.557700108138045e-1,3.611783952528702e-1,3.670162426014565e-1,3.734766261773113e-1,3.803957536177833e-1,3.876994760813227e-1,3.954588920443319e-1,4.032804961787573e-1,4.113556335562943e-1,4.193758671679637e-1,4.272604358466853e-1,4.350672504485251e-1,4.428291950480672e-1,4.509798073283856e-1,4.597573803832486e-1,4.693553551476754e-1,4.794189600135810e-1,4.888342520373822e-1,4.962905742680411e-1,5.014571689989424e-1,5.048818318950353e-1,5.068547412026393e-1,5.074907275325709e-1,5.070549940794162e-1,5.039571693331008e-1,4.986514063012786e-1,4.908958266160368e-1,4.786725286475942e-1,4.637313393389517e-1,4.452764396469349e-1,4.203654575182764e-1,3.935138782882948e-1,3.654487056246249e-1,3.333001386819074e-1,2.993095427763408e-1,2.688130604866037e-1,2.417052138059981e-1,2.170390808983012e-1,1.797383395518552e-1,1.273391191403045e-1,6.756904330228330e-2,3.014147684910607e-3,-6.620307452025341e-2,-1.298623256174865e-1,-1.901514728759344e-1,-2.384008072737998e-1,-2.979244070003552e-1,-3.522120737493377e-1,-3.840147389078293e-1,-3.964184056748201e-1
1.400000000000000e1,7.738342908894649e-2,7.732009468797188e-2,7.715586788396825e-2,7.707499700314435e-2,7.675767264671142e-2,7.655019568068119e-2,7.620451711927702e-2,7.593686455270543e-2,7.580865080331603e-2,7.552199348170500e-2,7.541542098687473e-2,7.528387023186361e-2,7.529916130451171e-2,7.550206581078008e-2,7.589673030082580e-2,7.683554307158837e-2,7.837348341960187e-2,8.046648456639260e-2,8.353603364785411e-2,8.726715764762545e-2,9.174028922642577e-2,9.679359496059009e-2,1.020738155193455e-1,1.073514502210022e-1,1.123216156445853e-1,1.167143467268065e-1,1.202587699390367e-1,1.222547341733934e-1,1.223037901349430e-1,1.203503892713861e-1,1.163453594954018e-1,1.101703402142764e-1,1.015647247118230e-1,9.112896449622464e-2,7.837871441633817e-2,6.350440591072294e-2,4.814549855459153e-2,3.233085763874647e-2,1.522759660220910e-2,-2.958939780409448e-3,-2.345008527811416e-2,-4.392424865127927e-2,-6.255312346411243e-2,-7.582921131495234e-2,-7.818467537377283e-2,-7.148917067274903e-2,-5.118468015009939e-2,-2.297740819609257e-2,3.365971702187825e-3,3.494487633732589e-2,6.973815927097142e-2,1.113465020993472e-1,1.563183447943680e-1,1.926988210156744e-1,2.314227533302436e-1,2.595919654950190e-1,2.819539426143563e-1,3.046409964668846e-1,3.301909620732130e-1,3.843699830274060e-1,4.298685894692874e-1
1.410000000000000e1,-3.595780253730287e-1,-3.595016145220483e-1,-3.593845608664704e-1,-3.591357088999008e-1,-3.586605652651580e-1,-3.581668621059571e-1,-3.573213542360990e-1,-3.562335383656425e-1,-3.548408122592036e-1,-3.532038100328266e-1,-3.509492197297454e-1,-3.484484375359742e-1,-3.456128452647396e-1,-3.422419281675030e-1,-3.382973884256059e-1,-3.337930698855999e-1,-3.285117523031126e-1,-3.224166552340694e-1,-3.156940844293866e-1,-3.081955069875044e-1,-3.000462894000070e-1,-2.913999553752712e-1,-2.827448462649720e-1,-2.743853245290152e-1,-2.668514279073645e-1,-2.599341650825250e-1,-2.532330259504585e-1,-2.461559941282505e-1,-2.386456718681919e-1,-2.309257560510138e-1,-2.234633558371848e-1,-2.164878890345275e-1,-2.097481097822707e-1,-2.033874750538472e-1,-1.975336867793833e-1,-1.910968823203908e-1,-1.822477729327896e-1,-1.665632154614086e-1,-1.447278530219022e-1,-1.187677702334367e-1,-8.874723593245930e-2,-5.424655339634624e-2,-1.626540127962205e-2,2.773462375545114e-2,7.613143486285368e-2,1.279747242499678e-1,1.830587235868541e-1,2.392182159021102e-1,2.982075333589602e-1,3.534152532968853e-1,3.999681851034161e-1,4.362963762257843e-1,4.539474303406678e-1,4.676610765165768e-1,4.731148588050916e-1,4.763526326365684e-1,4.692436581116390e-1,4.395419032157287e-1,4.193393933193522e-1,4.085468889325325e-1,3.930434360399020e-1
1.420000000000000e1,-2.695464592306985e-1,-2.694057062458627e-1,-2.688359668068005e-1,-2.680117834530446e-1,-2.668069229640668e-1,-2.651831600760563e-1,-2.631267745657035e-1,-2.605647931899456e-1,-2.575567788176182e-1,-2.539667973500637e-1,-2.499783221438875e-1,-2.455158217506273e-1,-2.404048753235124e-1,-2.349816088234102e-1,-2.287585411867937e-1,-2.217362726263543e-1,-2.139088764366047e-1,-2.050037437405448e-1,-1.951407602548531e-1,-1.846596092012485e-1,-1.736766027291360e-1,-1.625635952352307e-1,-1.516882841587548e-1,-1.411489263641365e-1,-1.311905622356088e-1,-1.217599085569044e-1,-1.129792315323864e-1,-1.053301363077540e-1,-9.878149830768788e-2,-9.237612514970295e-2,-8.520587521197742e-2,-7.750686415886940e-2,-7.076864103020344e-2,-6.574711819215823e-2,-6.156354345903692e-2,-5.646263081697992e-2,-5.024310049079441e-2,-4.238362976615032e-2,-3.417479651561544e-2,-2.580670778599375e-2,-1.510415005536166e-2,-2.310427132627034e-3,8.674711735486630e-3,1.542028161218894e-2,1.778001673492769e-2,1.760916779410025e-2,1.850881593597252e-2,1.766427904322451e-2,1.611948960147595e-2,1.059795773999147e-2,1.313668276992933e-3,-4.297579501357138e-3,-9.616328068223047e-3,-2.277105276957734e-2,-2.910750947838513e-2,-6.796057828980380e-3,3.626282404575857e-2,9.504912234001150e-2,1.366178118814078e-1,1.532908602381063e-1,1.773729916129300e-1
1.430000000000000e1,2.760132878171334e-1,2.757898504289518e-1,2.751165244061268e-1,2.741681127830695e-1,2.726806518537240e-1,2.707674684729048e-1,2.683420604800851e-1,2.653363658633011e-1,2.616618721817001e-1,2.576647519892248e-1,2.529899281819538e-1,2.478329726600279e-1,2.420789270643114e-1,2.358335330979160e-1,2.287680404143123e-1,2.210271174210207e-1,2.125350058487859e-1,2.031104112041196e-1,1.930034644254216e-1,1.822809724113489e-1,1.708905558746999e-1,1.590317591763534e-1,1.464033082367834e-1,1.330019152484357e-1,1.186680688314923e-1,1.036063590563319e-1,8.817259287586515e-2,7.242864297371998e-2,5.595624625799218e-2,3.854813581531388e-2,2.039956055842568e-2,1.346105016579189e-3,-1.923056852063628e-2,-4.182796523573663e-2,-6.717981876101507e-2,-9.400365634072516e-2,-1.193936962164876e-1,-1.433008265093360e-1,-1.647416035239612e-1,-1.825541006568304e-1,-1.993917481420392e-1,-2.151596071068250e-1,-2.301542580933973e-1,-2.426065563707929e-1,-2.587042739417371e-1,-2.778717173612120e-1,-2.976832305901287e-1,-3.173794200793688e-1,-3.323898082600876e-1,-3.490472760552324e-1,-3.705102271867947e-1,-3.960762833727549e-1,-4.208637107398203e-1,-4.428898411840108e-1,-4.651731971860956e-1,-4.905189072976751e-1,-5.013766737077233e-1,-4.846112358005634e-1,-4.394351305081978e-1,-3.925796986086806e-1,-3.691160663274051e-1
1.440000000000000e1,1.762586698039752e-2,1.748475015518323e-2,1.713254373165278e-2,1.652679707033006e-2,1.573722296415022e-2,1.447635715948084e-2,1.288663211013922e-2,1.089924100302936e-2,8.389347420635429e-3,5.496342975981198e-3,2.051197610797622e-3,-1.427295828276799e-3,-5.553296652859350e-3,-9.869135628162141e-3,-1.433686894098310e-2,-1.905256914518094e-2,-2.373818828513290e-2,-2.816222533582377e-2,-3.207783165454394e-2,-3.534831916235015e-2,-3.789009659682127e-2,-4.006165616470379e-2,-4.204951099383600e-2,-4.424791927320621e-2,-4.653765986089628e-2,-4.884266078771073e-2,-5.092991093019963e-2,-5.297774832279219e-2,-5.528413044631732e-2,-5.796483711703542e-2,-6.032125321404044e-2,-6.122146767589190e-2,-6.043067222851927e-2,-5.856129362075357e-2,-5.528109337452351e-2,-5.203321560444746e-2,-5.043931048005691e-2,-5.065624069885237e-2,-5.172786326755545e-2,-5.181812290093410e-2,-5.034461156408555e-2,-4.834309344627186e-2,-4.789993484193590e-2,-4.850708838277307e-2,-4.759444724563900e-2,-5.453525239172682e-2,-7.060503385985592e-2,-9.555104487163033e-2,-1.324565921727713e-1,-1.760860288074812e-1,-2.265199932810764e-1,-2.821400836364822e-1,-3.493741638203594e-1,-4.287345312572871e-1,-5.143847907519364e-1,-6.140167173153979e-1,-6.965179608883185e-1,-7.524274553383747e-1,-7.927604998905696e-1,-8.132093574793153e-1,-8.349029144449881e-1
1.450000000000000e1,-3.618805734113320e-1,-3.617762671354546e-1,-3.613266646478845e-1,-3.607270104973878e-1,-3.598226308883954e-1,-3.584420538070503e-1,-3.567557973832702e-1,-3.545127514930738e-1,-3.519792852922880e-1,-3.489111538433206e-1,-3.456617165295776e-1,-3.421848362502994e-1,-3.384983284629790e-1,-3.347140333655736e-1,-3.312172275479331e-1,-3.279431579422295e-1,-3.255195951349432e-1,-3.239632029067931e-1,-3.235449255699488e-1,-3.240078603192429e-1,-3.253177760805838e-1,-3.273164317617354e-1,-3.299938697433897e-1,-3.332866850654906e-1,-3.368955310280867e-1,-3.404548077725553e-1,-3.435283931676720e-1,-3.460918370476498e-1,-3.486644459997704e-1,-3.523860807495083e-1,-3.579544016109051e-1,-3.649910684352518e-1,-3.727438258169877e-1,-3.807518140096470e-1,-3.889195582502379e-1,-3.967372464189682e-1,-4.040108027424423e-1,-4.105758473556583e-1,-4.164310322259535e-1,-4.235907200411972e-1,-4.301489529467359e-1,-4.346353831008861e-1,-4.391897505097019e-1,-4.449618753572351e-1,-4.550516834961088e-1,-4.689241471120073e-1,-4.792400761796167e-1,-4.836102062609929e-1,-4.809822309160459e-1,-4.751615028295127e-1,-4.584533255261217e-1,-4.324382762241921e-1,-3.877332531079682e-1,-3.355049674311456e-1,-2.739368028751651e-1,-2.001874348064125e-1,-1.047562951561655e-1,-1.190481893377684e-2,6.601290537244690e-2,1.130135568436066e-1,1.222285790481909e-1
