a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
1.541236618151313e-1,5.488296399286718e0,-1.870000000000001e0,7.300829405614465e-2,2.391837774190895e-1,9.611783562815464e-1,9.219918005881597e0,4.619319162920476e-1,8.282313309430329e0,8.744245225722377e0,-7.820381393138281e0,-8.943460746198625e-1,3.428837916484922e-2,9.639603718644004e-1,1.751248970750405e-3,4.548771085186345e-1
1.556726303679974e-1,5.423736771429131e0,-1.859999999999999e0,7.410082866735118e-2,2.402386660480884e-1,9.698781643417776e-1,9.086800238800080e0,4.703318268334881e-1,8.245945649404380e0,8.716277476237869e0,-7.775613822570892e0,-8.920796571436150e-1,3.518745290821127e-2,9.630803062661724e-1,1.732240825616347e-3,4.537811040236370e-1
1.572371663136274e-1,5.359819522601841e0,-1.850000000000001e0,7.520936232151280e-2,2.413186208305174e-1,9.785311548110321e-1,8.955703456476089e0,4.787616104679061e-1,8.209043198988098e0,8.687804809456004e0,-7.730281588520192e0,-8.897853667368745e-1,3.610683246929013e-2,9.621797664251363e-1,1.713401105573657e-3,4.526657037971953e-1
1.588174261069207e-1,5.296538261026656e0,-1.840000000000000e0,7.633411676216009e-2,2.424240823231124e-1,9.871331129959749e-1,8.826597341331654e0,4.872158913865621e-1,8.171609702032812e0,8.658825593419374e0,-7.684393810646251e0,-8.874637475648335e-1,3.704683467950134e-2,9.612584371725489e-1,1.694728147949660e-3,4.515307799638471e-1
1.604135677751730e-1,5.233886658524706e0,-1.829999999999998e0,7.747531639020223e-2,2.435554922471855e-1,9.956797928277159e-1,8.699452015239661e0,4.956891249227217e-1,8.133649398911627e0,8.629338523834349e0,-7.637960273988906e0,-8.851153831655528e-1,3.800777599240737e-2,9.603160036930435e-1,1.676220314549152e-3,4.503762093410897e-1
1.620257509338807e-1,5.171858449883555e0,-1.820000000000000e0,7.863318828405773e-2,2.447132932201431e-1,1.004166922158317e0,8.574238033104043e0,5.041756037784535e-1,8.095167030161500e0,8.599342633939953e0,-7.590991426383047e0,-8.827408965451454e-1,3.898997230784438e-2,9.593521517006671e-1,1.657875991488565e-3,4.492018733287990e-1
1.636541368027043e-1,5.110447432230602e0,-1.809999999999999e0,7.980796221963364e-2,2.458979284785742e-1,1.012590208309947e0,8.450926376565164e0,5.126694649825905e-1,8.056167839130683e0,8.568837304113273e0,-7.543498374148093e0,-8.803409501691682e-1,3.999373879787647e-2,9.583665676131056e-1,1.639693589018004e-3,4.480076577732985e-1
1.652988882215864e-1,5.049647464412950e0,-1.800000000000001e0,8.099987069015467e-2,2.471098415953610e-1,1.020945343802065e0,8.329488447826723e0,5.211646975155584e-1,8.016657573524727e0,8.537822271040286e0,-7.495492876009168e0,-8.779162458597167e-1,4.101938973459653e-2,9.573589387240716e-1,1.621671541331843e-3,4.467934528057855e-1
1.669601696670409e-1,4.989452466383108e0,-1.789999999999999e0,8.220914892588821e-2,2.483494761931138e-1,1.029228012190226e0,8.209896063598919e0,5.296551505385222e-1,7.976642485758844e0,8.506297636297367e0,-7.446987335220322e0,-8.754675246070812e-1,4.206723831976055e-2,9.563289533738709e-1,1.603808306368438e-3,4.455591526548985e-1
1.686381472685953e-1,4.929856418591152e0,-1.780000000000001e0,8.343603491368054e-2,2.496172756512151e-1,1.037433894097635e0,8.092121449161233e0,5.381345423112918e-1,7.936129332193932e0,8.474263874505224e0,-7.397994789882640e0,-8.729955662744308e-1,4.313759651763587e-2,9.552763011167668e-1,1.586102365597477e-3,4.443046554333514e-1
