a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
3.395955256449391e-1,1.944679551065524e0,-1.080000000000000e0,2.380119160253957e-1,2.553372287270576e1,2.858948179890192e0,-3.136729409320502e-2,1.521456978946364e0,1.521456978946364e0,-1.552824273039569e0,-1.020616615867067e0,6.204772388389609e-2,9.371795619384232e-1,7.727141776806538e-4,4.053959501298856e-1
3.430085174187066e-1,1.915379499976997e0,-1.070000000000000e0,2.415343818434843e-1,2.477908731845314e1,2.819094112580960e0,-3.783551364936796e-2,1.522492653755100e0,1.522492653755100e0,-1.560328167404468e0,-1.024851031994177e0,6.385792491321726e-2,9.353785197456508e-1,7.635553411318839e-4,4.022144872980893e-1
3.464558103300576e-1,1.886370989267957e0,-1.060000000000000e0,2.451065874489302e-1,2.404675461549289e1,2.779886447325912e0,-4.529312424541702e-2,1.523737004557464e0,1.523737004557464e0,-1.569030128802881e0,-1.029725027422676e0,6.572561332998815e-2,9.335199309129945e-1,7.544557570173947e-4,3.988582643956171e-1
3.499377491111554e-1,1.857651118063163e0,-1.050000000000000e0,2.487291135654962e-1,2.333606561478372e1,2.741318663454871e0,-5.382301370437795e-2,1.525220965547262e0,1.525220965547262e0,-1.579043979251640e0,-1.035288666311419e0,6.765384218076606e-2,9.316007446445678e-1,7.454131746661671e-4,3.953108225240802e-1
3.534546819587802e-1,1.829217014351559e0,-1.040000000000000e0,2.524025386655812e-1,2.264638064825145e1,2.703384643680529e0,-6.350339176497516e-2,1.526977892510059e0,1.526977892510059e0,-1.590481284275035e0,-1.041587630100255e0,6.964594085602487e-2,9.296176339364782e-1,7.364252074968108e-4,3.915546868802540e-1
3.570069605691473e-1,1.801065834699080e0,-1.030000000000000e0,2.561274379341908e-1,2.197707895286934e1,2.666078674670762e0,-7.440570603317273e-2,1.529043391364898e0,1.529043391364898e0,-1.603449097398070e0,-1.048661605323544e0,7.170552719102165e-2,9.275669834766711e-1,7.274893323071891e-4,3.875714947840920e-1
3.605949401730785e-1,1.773194763964296e0,-1.020000000000000e0,2.599043821416190e-1,2.132755811192932e1,2.629395443051794e0,-8.659252840764550e-2,1.531455083598255e0,1.531455083598255e0,-1.618047612005901e0,-1.056542649755154e0,7.383651617814163e-2,9.254448809303809e-1,7.186028914774345e-4,3.833421587684240e-1
3.642189795715234e-1,1.745601015016916e0,-1.010000000000000e0,2.637339364274802e-1,2.069723351282643e1,2.593330026395796e0,-1.001154708544506e-1,1.534252308580546e0,1.534252308580546e0,-1.634367779434996e0,-1.065253589839519e0,7.604312462162174e-2,9.232471122799738e-1,7.097630984044532e-4,3.788470643205075e-1
3.678794411714423e-1,1.718281828459045e0,-1.000000000000000e0,2.676166589999222e-1,2.008553782086769e1,2.557877878843541e0,-1.150131912120128e-1,1.537475764554144e0,1.537475764554144e0,-1.652488955766157e0,-1.074806506784428e0,7.832987109494170e-2,9.209691618586279e-1,7.009670464304103e-4,3.740663008305718e-1
3.715766910220456e-1,1.691234472349263e0,-9.900000000000002e-1,2.715530997558601e-1,1.949192046863276e1,2.523034811126486e0,-1.313095492318215e-1,1.541167091901005e0,1.541167091901005e0,-1.672476641132826e0,-1.085201371040082e0,8.070157061226432e-2,9.186062176662763e-1,6.922117214593989e-4,3.689799232504536e-1
3.753110988513994e-1,1.664456241929418e0,-9.800000000000004e-1,2.755437988301961e-1,1.891584716042604e1,2.488796964879620e0,-1.490119703098942e-1,1.545368404068407e0,1.545368404068407e0,-1.694380374378301e0,-1.096424884783200e0,8.316332349815307e-2,9.161531824834702e-1,6.834940183768437e-4,3.635682409322127e-1
