a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
4.427146647831511e-3,2.248791225020333e2,-5.420000000000000e0,2.312275257145854e-4,1.152466421004363e7,2.776761225974952e3,1.210122736876415e7,1.210300942467295e7,1.210300942467295e7,-1.782055908801034e3,-1.472407271837506e-4,5.232329002821392e-1,4.484070765640253e-1,2.836002315383560e-2,5.140644497878322e-1
4.471640211348332e-3,2.226315876805461e2,-5.410000000000000e0,2.348562440565938e-4,1.118405890910827e7,2.735037845335294e3,1.174360818769400e7,1.174536371224687e7,1.174536371224687e7,-1.755524552864954e3,-1.494653206043361e-4,5.233817016646898e-1,4.485326021129489e-1,2.808569622236151e-2,5.139255069904243e-1
4.516580942612666e-3,2.204064162041872e2,-5.400000000000000e0,2.385403164408012e-4,1.085352001614160e7,2.693945122732375e3,1.139655786162400e7,1.139828724982137e7,1.139828724982137e7,-1.729388197364286e3,-1.517235141965667e-4,5.235291323675987e-1,4.486569217127472e-1,2.781394591965409e-2,5.137878254402066e-1
4.561973335735096e-3,2.182033855539544e2,-5.390000000000000e0,2.422805821121238e-4,1.053275002377494e7,2.653473436679172e3,1.105976403942219e7,1.106146768038369e7,1.106146768038369e7,-1.703640961499885e3,-1.540158151455140e-4,5.236752048874039e-1,4.487800456099061e-1,2.754474950268990e-2,5.136513933560165e-1
4.607821929992752e-3,2.160222754249475e2,-5.380000000000000e0,2.460778930080305e-4,1.022146021736214e7,2.613613314609548e3,1.073292360129489e7,1.073460187834693e7,1.073460187834693e7,-1.678277052035555e3,-1.563427382826887e-4,5.238199316326954e-1,4.489019839664184e-1,2.727808440088628e-2,5.135161990367250e-1
4.654131310283272e-3,2.138628677043354e2,-5.370000000000000e0,2.499331139503148e-4,9.919370415063692e6,2.574355430519775e3,1.041574238590657e7,1.041739567666855e7,1.041739567666855e7,-1.653290761984885e3,-1.587048062010599e-4,5.239633249234351e-1,4.490227468611469e-1,2.701392821541791e-2,5.133822308608011e-1
4.700906107583276e-3,2.117249464495468e2,-5.360000000000000e0,2.538471228397685e-4,9.626208715664264e6,2.535690602651879e3,1.010793492561863e7,1.010956360208797e7,1.010956360208797e7,-1.628676469333470e3,-1.611025493718499e-4,5.241053969914146e-1,4.491423442901298e-1,2.675225871845568e-2,5.132494772858356e-1
4.748150999411478e-3,2.096082978666743e2,-5.350000000000000e0,2.578208108537743e-4,9.341711253843179e6,2.497609791214663e3,9.809224189553104e6,9.810828618188854e6,9.810828618188854e6,-1.604428635749966e3,-1.635365062615524e-4,5.242461599807312e-1,4.492607861668710e-1,2.649305385239768e-2,5.131179268480619e-1
4.795870710296421e-3,2.075127102890962e2,-5.340000000000000e0,2.618550826468770e-4,9.065621962677900e6,2.460104096141911e3,9.519341334249876e6,9.520921876055256e6,9.520921876055256e6,-1.580541805379093e3,-1.660072234553889e-4,5.243856259482574e-1,4.493780823226510e-1,2.623629172909153e-2,5.129875681618707e-1
4.844070012248967e-3,2.054379741563082e2,-5.330000000000000e0,2.659508565543947e-4,8.797692343166364e6,2.423164754886991e3,9.238025461693022e6,9.239582472296599e6,9.239582472296599e6,-1.557010603576899e3,-1.685152557754366e-4,5.245238068641271e-1,4.494942425068235e-1,2.598195062904924e-2,5.128583899193135e-1
4.892753725239476e-3,2.033838819929681e2,-5.320000000000000e0,2.701090647991104e-4,8.537681240577187e6,2.386783140254559e3,8.965023384505464e6,8.966557214241192e6,8.966557214241192e6,-1.533829735727981e3,-1.710611664075268e-4,5.246607146126833e-1,4.496092763866878e-1,2.573000900062896e-2,5.127303808895998e-1
4.941926717679818e-3,2.013502283881477e2,-5.310000000000000e0,2.743306537010927e-4,8.285354627430495e6,2.350950758269117e3,8.700089398105007e6,8.701600392091051e6,8.701600392091051e6,-1.510993986044079e3,-1.736455270248127e-4,5.247963609941347e-1,4.497231935466915e-1,2.548044545917365e-2,5.126035299185583e-1
4.991593906910217e-3,1.993368099747917e2,-5.300000000000000e0,2.786165838905813e-4,8.040485392689492e6,2.315659246063045e3,8.442985059380867e6,8.444473557597246e6,8.444473557597246e6,-1.488498216379434e3,-1.762689179173327e-4,5.249307577200920e-1,4.498360034934363e-1,2.523323878647162e-2,5.124778259282685e-1
5.041760259690979e-3,1.973434254093812e2,-5.290000000000000e0,2.829678305242445e-4,7.802853137513526e6,2.280900369823368e3,8.193478972258965e6,8.194945309624057e6,8.194945309624057e6,-1.466337365091778e3,-1.789319281203516e-4,5.250639164189114e-1,4.499477156514091e-1,2.498836792967946e-2,5.123532579164130e-1
5.092430792699190e-3,1.953698753517984e2,-5.280000000000000e0,2.873853835045687e-4,7.572243976831581e6,2.246666022755928e3,7.951346579377973e6,7.952791085823867e6,7.952791085823867e6,-1.444506445894018e3,-1.816351555454787e-4,5.251958486347149e-1,4.500583393647016e-1,2.474581200058350e-2,5.122298149558040e-1
5.143610573030383e-3,1.934159624453927e2,-5.270000000000000e0,2.918702477024843e-4,7.348450346831326e6,2.212948223086345e3,7.716369959975932e6,7.717792960522670e6,7.717792960522670e6,-1.423000546738505e3,-1.843792071150041e-4,5.253265658278933e-1,4.501678838973331e-1,2.450555027477363e-2,5.121074861938610e-1
5.195304718705231e-3,1.914814912972456e2,-5.260000000000000e0,2.964234431842203e-4,7.131270818137722e6,2.179739112093316e3,7.488337633750231e6,7.489739448578941e6,7.489739448578941e6,-1.401814828709699e3,-1.871646988969022e-4,5.254560793756238e-1,4.502763584335643e-1,2.426756219081196e-2,5.119862608520860e-1
5.247518399181385e-3,1.895662684586300e2,-5.250000000000000e0,3.010460054398733e-4,6.920509914512846e6,2.147030952173754e3,7.267044370514186e6,7.268425315039112e6,7.268425315039112e6,-1.380944524926133e3,-1.899922562413892e-4,5.255844005723823e-1,4.503837720782225e-1,2.403182734939531e-2,5.118661282255328e-1
5.300256835870402e-3,1.876701024056660e2,-5.240000000000000e0,3.057389856166685e-4,6.715977936914164e6,2.114816124939240e3,7.052291005479306e6,7.053651390418790e6,7.053651390418790e6,-1.360384939484298e3,-1.928625139218099e-4,5.257115406304649e-1,4.504901338570221e-1,2.379832551251303e-2,5.117470776822706e-1
5.353525302659903e-3,1.857928035201681e2,-5.230000000000000e0,3.105034507556522e-4,6.517490792752566e6,2.083087129343241e3,6.843884259996697e6,6.845224391443088e6,6.845224391443088e6,-1.340131446390413e3,-1.957761162754146e-4,5.258375106805108e-1,4.505954527168896e-1,2.356703660259961e-2,5.116290986628504e-1
5.407329126440960e-3,1.839341840706834e2,-5.220000000000000e0,3.153404840318506e-4,6.324869830266220e6,2.051836579844519e3,6.641636567669446e6,6.642956747157974e6,6.642956747157974e6,-1.320179488528520e3,-1.987337173455783e-4,5.259623217747726e-1,4.506997375236798e-1,2.333794070154759e-2,5.115121806796887e-1
5.461673687640779e-3,1.820940581937182e2,-5.210000000000000e0,3.202511849977569e-4,6.137941677541398e6,2.021057204579177e3,6.445365905343718e6,6.446666429920337e6,6.446666429920337e6,-1.300524576619267e3,-2.017359810309038e-4,5.260859848807332e-1,4.508029970690720e-1,2.311101805019485e-2,5.113963133166977e-1
5.516564420760772e-3,1.802722418751512e2,-5.200000000000000e0,3.252366698307641e-4,5.956538086621520e6,1.990741843590086e3,6.254895629441907e6,6.256176791730133e6,6.256176791730133e6,-1.281162288226187e3,-2.047835812312160e-4,5.262085108874835e-1,4.509052400653448e-1,2.288624904717151e-2,5.112814862285848e-1
5.572006814919998e-3,1.784685529318323e2,-5.190000000000000e0,3.302980715842794e-4,5.780495782029186e6,1.960883447068515e3,6.070054316928861e6,6.071316405195611e6,6.071316405195611e6,-1.262088266749866e3,-2.078772019968866e-4,5.263299106046577e-1,4.510064751472257e-1,2.266361424811652e-2,5.111676891403425e-1
5.628006414404065e-3,1.766828109933644e2,-5.180000000000000e0,3.354365404426550e-4,5.609656313806314e6,1.931475073627588e3,5.890675611021548e6,5.891918909242005e6,5.891918909242005e6,-1.243298220457509e3,-2.110175376832668e-4,5.264501947629312e-1,4.511067108722577e-1,2.244309436481102e-2,5.110549118466878e-1
5.684568819219595e-3,1.749148374840653e2,-5.170000000000000e0,3.406532439799250e-4,5.443865914898368e6,1.902509888603576e3,5.716598071459516e6,5.717822859381024e6,5.717822859381024e6,-1.224787921507843e3,-2.142052931035643e-4,5.265693740145686e-1,4.512059557211247e-1,2.222467026430673e-2,5.109431442115029e-1
5.741699685654202e-3,1.731644556051108e2,-5.160000000000000e0,3.459493674224362e-4,5.282975362753686e6,1.873981162384568e3,5.547665029200668e6,5.548871582405672e6,5.548871582405672e6,-1.206553205003962e3,-2.174411836867174e-4,5.266874589339680e-1,4.513042180979809e-1,2.200832296805102e-2,5.108323761672700e-1
5.799404726842141e-3,1.714314903168543e2,-5.150000000000000e0,3.513261139154620e-4,5.126839845013097e6,1.845882268766013e3,5.383724445411340e6,5.384913035379401e6,5.384913035379401e6,-1.188589968061075e3,-2.207259356376001e-4,5.268044600182110e-1,4.514015063307801e-1,2.179403365100903e-2,5.107225977145016e-1
5.857689713335622e-3,1.697157683213228e2,-5.140000000000000e0,3.567847047938449e-4,4.975318829168992e6,1.818206683332699e3,5.224628774623837e6,5.225799668792708e6,5.225799668792708e6,-1.170894168870524e3,-2.240602860961172e-4,5.269203876876128e-1,4.514978286716042e-1,2.158178364078295e-2,5.106137989211688e-1
5.916560473681857e-3,1.680171180448872e2,-5.130000000000000e0,3.623263798567563e-4,4.828275936116293e6,1.790947981870607e3,5.070234831979967e6,5.071388293805778e6,5.071388293805778e6,-1.153461825811304e3,-2.274449833037373e-4,5.270352522883229e-1,4.515931932950407e-1,2.137155441663631e-2,5.105059699220824e-1
5.976022895005943e-3,1.663353696211041e2,-5.120000000000000e0,3.679523976464629e-4,4.685578817312931e6,1.764099838791900e3,4.920403664264123e6,4.921539953280650e6,4.921539953280650e6,-1.136289016527124e3,-2.308807867686946e-4,5.271490640884601e-1,4.516876083027291e-1,2.116332760881073e-2,5.103991009184132e-1
6.036082923599565e-3,1.646703548737297e2,-5.110000000000000e0,3.736640357314439e-4,4.547099035709756e6,1.737656025598533e3,4.775000424893809e6,4.776119796770874e6,4.776119796770874e6,-1.119371877064928e3,-2.343684674370738e-4,5.272618332811616e-1,4.517810817213161e-1,2.095708499752220e-2,5.102931821770544e-1
6.096746565515638e-3,1.630219072999017e2,-5.100000000000000e0,3.794625909936986e-4,4.412711950155366e6,1.711610409366353e3,4.633894252558411e6,4.634996959159407e6,4.634996959159407e6,-1.102706600995734e3,-2.379088078615643e-4,5.273735699855577e-1,4.518736215023882e-1,2.075280851205397e-2,5.101882040300276e-1
6.158019887168897e-3,1.613898620534891e2,-5.090000000000000e0,3.853493799201246e-4,4.282296603200852e6,1.685956951251874e3,4.496958153427454e6,4.498044442866017e6,4.498044442866017e6,-1.086289438563399e3,-2.415026023778744e-4,5.274842842468376e-1,4.519652355232751e-1,2.055048022988727e-2,5.100841568739054e-1
6.219909015942573e-3,1.597740559286073e2,-5.080000000000000e0,3.913257388994789e-4,4.155735612229860e6,1.660689705023860e3,4.364068886850046e6,4.365139003545881e6,4.365139003545881e6,-1.070116695835255e3,-2.451506572793694e-4,5.275939860368196e-1,4.520559315873721e-1,2.035008237580832e-2,5.099810311692239e-1
6.282420140801118e-3,1.581743273432971e2,-5.070000000000000e0,3.973930245224067e-4,4.032915063806345e6,1.635802815618450e3,4.235106854432498e6,4.236161039166374e6,4.236161039166374e6,-1.054184733876027e3,-2.488537909983712e-4,5.277026852545181e-1,4.521457174244681e-1,2.015159732101382e-2,5.098788174398887e-1
6.345559512909110e-3,1.565905163233670e2,-5.060000000000000e0,4.035526138862425e-4,3.913724411144777e6,1.611290517717386e3,4.109955992394139e6,4.110994482362066e6,4.110994482362066e6,-1.038489967927337e3,-2.526128342869027e-4,5.278103917267131e-1,4.522346006910717e-1,1.995500758221536e-2,5.097775062725773e-1
6.409333446256383e-3,1.550224644863950e2,-5.050000000000000e0,4.098059049047697e-4,3.798056374610560e6,1.587147134348979e3,3.988503667104487e6,3.989526695971087e6,3.989526695971087e6,-1.023028866600245e3,-2.564286304020946e-4,5.279171152085221e-1,4.523225889707354e-1,1.976029582074264e-2,5.096770883161437e-1
6.473748318289405e-3,1.534700150258909e2,-5.040000000000000e0,4.161543166227703e-4,3.685806845181942e6,1.563367075513765e3,3.870640573729630e6,3.871648371680714e6,3.871648371680714e6,-1.007797951084096e3,-2.603020352921481e-4,5.280228653853778e-1,4.524096897730344e-1,1.956744484158777e-2,5.095775542809828e-1
6.538810570549064e-3,1.519330126956148e2,-5.030000000000000e0,4.225992895350675e-4,3.576874790710933e6,1.539944836826136e3,3.756260637817209e6,3.757253431611569e6,3.757253431611569e6,-9.927937943600118e2,-2.642339177887365e-4,5.281276518714609e-1,4.524959105359411e-1,1.937643759259793e-2,5.094788949384790e-1
6.604526709314811e-3,1.504113037940527e2,-5.020000000000000e0,4.291422859103408e-4,3.471162164981599e6,1.516874998180487e3,3.645260919818318e6,3.646238932838743e6,3.646238932838743e6,-9.780130204255693e2,-2.682251597988516e-4,5.282314842097166e-1,4.525812586266857e-1,1.918725716359756e-2,5.093811011204044e-1
6.670903306255274e-3,1.489047361490467e2,-5.010000000000000e0,4.357847901199253e-4,3.368573819494809e6,1.494152222443117e3,3.537541522471840e6,3.538504974775387e6,3.538504974775387e6,-9.634523035469465e2,-2.722766565018686e-4,5.283343718746691e-1,4.526657413399339e-1,1.899988678539711e-2,5.092841637182652e-1
6.737946999085467e-3,1.474131591025766e2,-5.000000000000000e0,4.425283089715624e-4,3.269017417814332e6,1.471771254159827e3,3.433005500877903e6,3.433954609245403e6,3.433954609245403e6,-9.491083674994297e2,-2.763893165460551e-4,5.284363242720963e-1,4.527493658989723e-1,1.881430982893136e-2,5.091880736827099e-1
6.805664492230543e-3,1.459364234956948e2,-4.990000000000000e0,4.493743720481861e-4,3.172403352457845e6,1.449726918285616e3,3.331558775243165e6,3.332493753228002e6,3.332493753228002e6,-9.349779848372564e2,-2.805640622526306e-4,5.285373507396137e-1,4.528321394560260e-1,1.863050980436021e-2,5.090928220229163e-1
6.874062557496249e-3,1.444743816536100e2,-4.980000000000000e0,4.563245320517899e-4,3.078644664244128e6,1.428014118934613e3,3.233110046204805e6,3.234031104180970e6,3.234031104180970e6,-9.210579761648551e2,-2.848018298198252e-4,5.286374605472572e-1,4.529140690925733e-1,1.844847036016950e-2,5.089983998059722e-1
6.943148034746108e-3,1.430268873709197e2,-4.970000000000001e0,4.633803651524779e-4,2.987656964023939e6,1.406627838149903e3,3.137570712657089e6,3.138478057866510e6,3.138478057866510e6,-9.073452094211243e2,-2.891035695301580e-4,5.287366628980683e-1,4.529951618196598e-1,1.826817528227207e-2,5.089047981562584e-1
7.012927832585425e-3,1.415937958969891e2,-4.960000000000000e0,4.705434713427940e-4,2.899358356724060e6,1.385563134692924e3,3.044854792006490e6,3.045748628605666e6,3.045748628605666e6,-8.938365991753526e2,-2.934702459620464e-4,5.288349669286793e-1,4.530754245782115e-1,1.808960849310922e-2,5.088120082548278e-1
7.083408929052118e-3,1.401749639214769e2,-4.950000000000000e0,4.778154747974158e-4,2.813669367645486e6,1.364815142853314e3,2.954878842793371e6,2.955759371899304e6,2.955759371899304e6,-8.805291059338488e2,-2.979028382029680e-4,5.289323817107184e-1,4.531548642385598e-1,1.791275405072171e-2,5.087200213387668e-1
7.154598372314585e-3,1.387702495600029e2,-4.940000000000000e0,4.851980242382464e-4,2.730512870928620e6,1.344379071276287e3,2.867561889588771e6,2.868429309324229e6,2.868429309324229e6,-8.674197354572825e2,-3.024023400672871e-4,5.290289162513290e-1,4.532334876008144e-1,1.773759614785657e-2,5.086288287005718e-1
7.226503281376463e-3,1.373795123399606e2,-4.930000000000000e0,4.926927933049081e-4,2.649814020098432e6,1.324250201804125e3,2.782825350074901e6,2.783679855612981e6,2.783679855612981e6,-8.545055380798876e2,-3.069697603180765e-4,5.291245794904379e-1,4.533113013983665e-1,1.756411911119568e-2,5.085384216875810e-1
7.299130846788583e-3,1.360026131864690e2,-4.920000000000000e0,5.003014809310078e-4,2.571500180741729e6,1.304423888346324e3,2.700592964364094e6,2.701434747972147e6,2.701434747972147e6,-8.417836080528796e2,-3.116061228888301e-4,5.292193803052231e-1,4.533883122944645e-1,1.739230740031247e-2,5.084487917012745e-1
7.372488331368012e-3,1.346394144084652e2,-4.910000000000000e0,5.080258117257561e-4,2.495500865116502e6,1.284895555760277e3,2.620790726346210e6,2.621619977429098e6,2.621619977429098e6,-8.292510828878731e2,-3.163124671109463e-4,5.293133275094335e-1,4.534645268837403e-1,1.722214560682623e-2,5.083599301966644e-1
7.446583070924338e-3,1.332897796849355e2,-4.900000000000000e0,5.158675363624745e-4,2.421747668708193e6,1.265660698751537e3,2.543346817080059e6,2.544163722222772e6,2.544163722222772e6,-8.169051427133381e2,-3.210898479441004e-4,5.294064298539836e-1,4.535399516925076e-1,1.705361845350888e-2,5.082718286816603e-1
7.521422474993263e-3,1.319535740512829e2,-4.890000000000001e0,5.238284319709762e-4,2.350174208661008e6,1.246714880791515e3,2.468191540153408e6,2.468996283163049e6,2.468996283163049e6,-8.047430096413009e2,-3.259393362108343e-4,5.294986960275468e-1,4.536145931790604e-1,1.688671079339293e-2,5.081844787164349e-1
7.597014027577567e-3,1.306306638858302e2,-4.880000000000000e0,5.319103025371588e-4,2.280716064028855e6,1.228053733052325e3,2.395257258953369e6,2.396050020900509e6,2.396050020900509e6,-7.927619471400976e2,-3.308620188330336e-4,5.295901346571513e-1,4.536884577339678e-1,1.672140760888095e-2,5.080978719127804e-1
7.673365287895489e-3,1.293209168964588e2,-4.870000000000000e0,5.401149793086430e-4,2.213310717792169e6,1.209672953358491e3,2.324478335790755e6,2.325259295050174e6,2.325259295050174e6,-7.809592594192363e2,-3.358589990724026e-4,5.296807543087766e-1,4.537615516803667e-1,1.655769401085670e-2,5.080119999334733e-1
7.750483891136699e-3,1.280242021073781e2,-4.859999999999999e0,5.484443212063622e-4,2.147897500590772e6,1.191568305155610e3,2.255791072826061e6,2.256560405116886e6,2.256560405116886e6,-7.693322908249684e2,-3.409313967756011e-4,5.297705634882305e-1,4.538338812739820e-1,1.639555523778763e-2,5.079268544916231e-1
7.828377549225773e-3,1.267403898460288e2,-4.850000000000000e0,5.569002152422103e-4,2.084417536132169e6,1.173735616497202e3,2.189133654754468e6,2.189891533179712e6,2.189891533179712e6,-7.578784252437763e2,-3.460803486203812e-4,5.298595706435576e-1,4.539054527016647e-1,1.623497665477767e-2,5.078424273499962e-1
7.907054051593441e-3,1.254693517301148e2,-4.840000000000000e0,5.654845769428101e-4,2.022813688149155e6,1.156170779038055e3,2.124446093117411e6,2.125192688202915e6,2.125192688202915e6,-7.465950855039991e2,-3.513070083707159e-4,5.299477841598325e-1,4.539762720872825e-1,1.607594375288519e-2,5.077587103204739e-1
7.986521265955502e-3,1.242109606547652e2,-4.830000000000000e0,5.741993507801032e-4,1.963030509020104e6,1.138869747057512e3,2.061670172359781e6,2.062405652092589e6,2.062405652092589e6,-7.354797328081913e2,-3.566125471300419e-4,5.300352123651014e-1,4.540463454868445e-1,1.591844214805410e-2,5.076756952633019e-1
8.066787139099614e-3,1.229650907798240e2,-4.820000000000000e0,5.830465106082265e-4,1.905014189848151e6,1.121828536489415e3,2.000749397418792e6,2.001473927284946e6,2.001473927284946e6,-7.245298661540728e2,-3.619981535991634e-4,5.301218635293864e-1,4.541156788903231e-1,1.576245758029048e-2,5.075933740864753e-1
8.147859697679982e-3,1.217316175172652e2,-4.810000000000000e0,5.920280601069685e-4,1.848712512029553e6,1.105043223969392e3,1.941628942876290e6,1.942342685898066e6,1.942342685898066e6,-7.137430217755027e2,-3.674650343410413e-4,5.302077458652865e-1,4.541842782219286e-1,1.560797591278490e-2,5.075117387450792e-1
8.229747049020030e-3,1.205104175187349e2,-4.800000000000000e0,6.011460332318941e-4,1.794074800253408e6,1.088509945897169e3,1.884255603613833e6,1.884958720386420e6,1.884958720386420e6,-7.031167725864798e2,-3.730144140463576e-4,5.302928675285797e-1,4.542521493403832e-1,1.545498313103716e-2,5.074307812406373e-1
8.312457381923119e-3,1.193013686632155e2,-4.790000000000000e0,6.104024946712704e-4,1.741051876890474e6,1.072224897513680e3,1.828577746926146e6,1.829270395653782e6,1.829270395653782e6,-6.926487276365515e2,-3.786475358056318e-4,5.303772366188254e-1,4.543192980391914e-1,1.530346534198327e-2,5.073504936204520e-1
8.395998967491478e-3,1.181043500448138e2,-4.779999999999999e0,6.197995403098952e-4,1.689596017729945e6,1.056184331992714e3,1.774545266049779e6,1.775227602581350e6,1.775227602581350e6,-6.823365315706469e2,-3.843656613824464e-4,5.304608611799697e-1,4.543857300469054e-1,1.515340877312497e-2,5.072708679769449e-1
8.480380159953269e-3,1.169192419606706e2,-4.770000000000000e0,6.293392976998917e-4,1.639660909024479e6,1.040384559546887e3,1.722109535065268e6,1.722781712929370e6,1.722781712929370e6,-6.721778641019482e2,-3.901700714938894e-4,5.305437492009457e-1,4.544514510273925e-1,1.500479977166155e-2,5.071918964469961e-1
8.565609397498061e-3,1.157459258989899e2,-4.760000000000000e0,6.390239265386967e-4,1.591201605820570e6,1.024821946550398e3,1.671223365148754e6,1.671885535588244e6,1.671885535588244e6,-6.621704394894186e2,-3.960620660889980e-4,5.306259086187690e-1,4.545164665776851e-1,1.485762480354576e-2,5.071135712112413e-1
8.651695203120634e-3,1.145842845271877e2,-4.750000000000000e0,6.488556191539233e-4,1.544174491465484e6,1.009492914666273e3,1.621840962058852e6,1.622493274064871e6,1.622493274064871e6,-6.523120060188230e2,-4.020429646433010e-4,5.307073473131388e-1,4.545807822340483e-1,1.471187045281289e-2,5.070358844934990e-1
8.738646185473290e-3,1.134342016801587e2,-4.740000000000000e0,6.588366009958901e-4,1.498537238380515e6,9.943939399990711e2,1.573917884953005e6,1.574560485298506e6,1.574560485298506e6,-6.426003455009777e2,-4.081141064448124e-4,5.307880731116661e-1,4.546444034677619e-1,1.456752342057189e-2,5.069588285600319e-1
8.826471039726723e-3,1.122955623486599e2,-4.730000000000000e0,6.689691311370090e-4,1.454248769957173e6,9.795215522548179e2,1.527411006382788e6,1.528044039655559e6,1.528044039655559e6,-6.330332727711648e2,-4.142768508909045e-4,5.308680937896082e-1,4.547073356862152e-1,1.442457052417658e-2,5.068823957188877e-1
8.915178548439545e-3,1.111682526678093e2,-4.720000000000001e0,6.792555027808069e-4,1.411269223584130e6,9.648723339148991e2,1.482278473476362e6,1.482902082111559e6,1.482902082111559e6,-6.236086351973936e2,-4.205325777878466e-4,5.309474170702737e-1,4.547695842333485e-1,1.428299869637783e-2,5.068065783192337e-1
9.004777582436559e-3,1.100521599056992e2,-4.710000000000000e0,6.896980437749931e-4,1.369559914768167e6,9.504429194231560e2,1.438479670269511e6,1.439093994581707e6,1.439093994581707e6,-6.143243121961132e2,-4.268826876556719e-4,5.310260506256316e-1,4.548311543898962e-1,1.414279498447216e-2,5.067313687506769e-1
9.095277101695816e-3,1.089471724521235e2,-4.700000000000000e0,7.002991171344824e-4,1.329083302315537e6,9.362299943857540e2,1.395975181149978e6,1.396580359364734e6,1.396580359364734e6,-6.051782147560734e2,-4.333286020371530e-4,5.311040020769187e-1,4.548920513736279e-1,1.400394654945341e-2,5.066567594425924e-1
9.186686156244673e-3,1.078531798074159e2,-4.690000000000000e0,7.110611215724860e-4,1.289802954542324e6,9.222302947835931e2,1.354726755382134e6,1.355322923667100e6,1.355322923667100e6,-5.961682849659119e2,-4.398717638102179e-4,5.311812789952518e-1,4.549522803395807e-1,1.386644066516752e-2,5.065827428634422e-1
9.279013887064744e-3,1.067700725714004e2,-4.680000000000000e0,7.219864920392574e-4,1.251683516483501e6,9.084406061971022e2,1.314697272680153e6,1.315284565175708e6,1.315284565175708e6,-5.872924955543131e2,-4.465136375076950e-4,5.312578889022339e-1,4.550118463802957e-1,1.373026471747039e-2,5.065093115200927e-1
9.372269527006058e-3,1.056977424324508e2,-4.670000000000000e0,7.330777002686620e-4,1.214690678079887e6,8.948577630448940e2,1.275850709807874e6,1.276429258657306e6,1.276429258657306e6,-5.785488494315650e2,-4.532557096349477e-4,5.313338392723779e-1,4.550707545242856e-1,1.359540620333652e-2,5.064364579571092e-1
9.466462401710323e-3,1.046360821566595e2,-4.660000000000000e0,7.443372553328498e-4,1.178791143278479e6,8.814786478291686e2,1.238152108137591e6,1.238722043516832e6,1.238722043516832e6,-5.699353792408947e2,-4.600994890046062e-4,5.314091375301276e-1,4.551290097397433e-1,1.346185273012905e-2,5.063641747561192e-1
9.561601930543505e-3,1.035849855771142e2,-4.650000000000000e0,7.557677042056565e-4,1.143952600071430e6,8.683001903977882e2,1.201567542194308e6,1.202128992341222e6,1.202128992341222e6,-5.614501469146926e2,-4.670465070650831e-4,5.314837910518503e-1,4.551866169334240e-1,1.332959201472572e-2,5.062924545351040e-1
9.657697627537768e-3,1.025443475832811e2,-4.640000000000001e0,7.673716323345122e-4,1.110143691418114e6,8.553193672175338e2,1.166064089127141e6,1.166617180370380e6,1.166617180370380e6,-5.530912432395853e2,-4.740983182366376e-4,5.315578071675203e-1,4.552435809498205e-1,1.319861188265922e-2,5.062212899476943e-1
9.754759102342903e-3,1.015140641104935e2,-4.630000000000000e0,7.791516642207865e-4,1.077333987018442e6,8.425332006571248e2,1.131609799074426e6,1.132154655861852e6,1.132154655861852e6,-5.448567874263972e2,-4.812565002539904e-4,5.316311931606922e-1,4.552999065719973e-1,1.306890026731055e-2,5.061506736824855e-1
9.852796061187257e-3,1.004940321295456e2,-4.620000000000000e0,7.911104640088615e-4,1.045493955923546e6,8.299387582820758e2,1.098173666407966e6,1.098710411334654e6,1.098710411334654e6,-5.367449266884942e2,-4.885226545150445e-4,5.317039562691157e-1,4.553555985217972e-1,1.294044520908715e-2,5.060805984623444e-1
9.951818307848428e-3,9.948414963638929e1,-4.609999999999999e0,8.032507360841267e-4,1.014594939955912e6,8.175331521605739e2,1.065725601827095e6,1.066254355662918e6,1.066254355662918e6,-5.287538358224556e2,-4.958984064301619e-4,5.317761036853476e-1,4.554106614600481e-1,1.281323485460438e-2,5.060110570437097e-1
1.005183574463359e-2,9.848431564193376e1,-4.600000000000000e0,8.155752256799754e-4,9.846091279151021e5,8.053135381802209e2,1.034236405277539e6,1.034757286994338e6,1.034757286994338e6,-5.208817167992238e2,-5.033854057816534e-4,5.318476425573709e-1,4.554650999867581e-1,1.268725745587092e-2,5.059420422158909e-1
1.015285837336976e-2,9.749443016194631e1,-4.590000000000000e0,8.280867194939397e-4,9.555095305457831e5,7.932771153754420e2,1.003677739670582e6,1.004190866468941e6,1.004190866468941e6,-5.131267983585130e2,-5.109853270851561e-4,5.319185799892087e-1,4.555189186413139e-1,1.256250136947742e-2,5.058735468003712e-1
1.025489629640402e-2,9.651439420705401e1,-4.580000000000000e0,8.407880463131335e-4,9.272699562500165e5,7.814211252664063e2,9.740221053836418e5,9.745275927192537e5,9.745275927192537e5,-5.054873356119497e2,-5.186998699558965e-4,5.319889230427305e-1,4.555721219015121e-1,1.243895505575747e-2,5.058055636500784e-1
1.035795971761370e-2,9.554410977284469e1,-4.570000000000000e0,8.536820776489866e-4,8.998649875073758e5,7.697428512060710e2,9.452428155039677e5,9.457407771136168e5,9.457407771136168e5,-4.979616096491227e2,-5.265307594845003e-4,5.320586787368832e-1,4.556247141850949e-1,1.231660707802190e-2,5.057380856487024e-1
1.046205894342679e-2,9.458347983006632e1,-4.560000000000000e0,8.667717283814798e-4,8.732699579921238e5,7.582396177373652e2,9.173139718041716e5,9.178045197313203e5,9.178045197313203e5,-4.905479271487566e2,-5.344797466156903e-4,5.321278540467459e-1,4.556766998514549e-1,1.219544610179917e-2,5.056711057100027e-1
