a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,w_cpl,Omega_phi_test,Omega_DE_cpl
1.772844099698777e-1,4.640653908428323e0,-1.730000000000000e0,9.058466324161532e-2,2.695494014167203e-2,5.850079793132710e-1,7.362530463050829e0,1.711171679300982e-1,9.475174926622175e0,9.646292094552274e0,-9.304057758692077e0,-9.645216698286097e-1,-1.354629354018073e0,5.931778755472464e-2,5.188533096008589e-3
1.790661479114933e-1,4.584528464276052e0,-1.720000000000000e0,9.195306183712269e-2,2.776110306217520e-2,5.932452112683014e-1,7.253640121157821e0,1.759699403463858e-1,9.459910166430433e0,9.635880106776819e0,-9.283940226084047e0,-9.634761042278581e-1,-1.353560311253104e0,6.104612803460362e-2,5.402568045574404e-3
1.808657926171221e-1,4.528961477624003e0,-1.710000000000000e0,9.334199952528631e-2,2.859087488379883e-2,6.015797890784651e-1,7.146391864506636e0,1.809491213138453e-1,9.444224052143742e0,9.625173173457588e0,-9.263274930829896e0,-9.624008590696670e-1,-1.352480524429727e0,6.282227275954452e-2,5.625201170701049e-3
1.826835240527346e-1,4.473947391727201e0,-1.700000000000000e0,9.475177823312707e-2,2.944491630998017e-2,6.100120122140406e-1,7.040761662053812e0,1.860573275227114e-1,9.428106304129596e0,9.614163631652307e0,-9.242048976606885e0,-9.612951610454887e-1,-1.351389885568359e0,6.464738590844402e-2,5.856764246083370e-3
1.845195239929892e-1,4.419480705131209e0,-1.690000000000000e0,9.618270398232392e-2,3.032390464727817e-2,6.185421371316430e-1,6.936725850303127e0,1.912971877036901e-1,9.411546473324291e0,9.602843661027981e0,-9.220249285620602e0,-9.601582209486453e-1,-1.350288285604206e0,6.652265006919873e-2,6.097601012914719e-3
1.863739760394100e-1,4.365555971121973e0,-1.680000000000000e0,9.763508692606336e-2,3.122853410398597e-2,6.271703749338946e-1,6.834261127924365e0,1.966713395973610e-1,9.394533943654636e0,9.591205283251997e0,-9.197862604057276e0,-9.589892336178468e-1,-1.349175614376354e0,6.844926585569001e-2,6.348067556740090e-3
1.882470656387468e-1,4.312167797181166e0,-1.670000000000000e0,9.910924138560236e-2,3.215951608944316e-2,6.358968889953130e-1,6.733344550450983e0,2.021824267169587e-1,9.377057934826395e0,9.579240361543354e0,-9.174875508109436e0,-9.577873778950913e-1,-1.348051760616752e0,7.042845146563601e-2,6.608532693552365e-3
1.901389801015205e-1,4.259310844446899e0,-1.660000000000000e0,1.006054858851354e-1,3.311757950765845e-2,6.447217924014441e-1,6.633953525055153e0,2.078330947986654e-1,9.359107505612426e0,9.566940600411092e0,-9.151274410813761e0,-9.565518166194666e-1,-1.346916611939088e0,7.246144217568228e-2,6.879378364028675e-3
1.920499086207541e-1,4.206979827179850e0,-1.650000000000000e0,1.021241431863817e-1,3.410347104759012e-2,6.536451453908296e-1,6.536065805398950e0,2.136259880464994e-1,9.340671557608543e0,9.554297545655043e0,-9.127045569562043e0,-9.552816966342754e-1,-1.345770054827548e0,7.454948977034423e-2,7.161000035773797e-3
1.939800422908920e-1,4.155169512234679e0,-1.640000000000000e0,1.036655403219946e-1,3.511795546936567e-2,6.626669526904192e-1,6.439659486560186e0,2.195637450940031e-1,9.321738839482961e0,9.541302584576965e0,-9.102175094388958e0,-9.539761488229255e-1,-1.344611974625465e0,7.669386190036462e-2,7.453807113406674e-3
1.959295741269094e-1,4.103874718536725e0,-1.630000000000000e0,1.052300086287841e-1,3.616181588900842e-2,6.717871608376678e-1,6.344713000031585e0,2.256489947331672e-1,9.302297951683910e0,9.527946946417076e0,-9.076648956950743e0,-9.526342881625678e-1,-1.343442255523854e0,7.889584136633457e-2,7.758223356291324e-3
1.978986990836147e-1,4.053090316563868e0,-1.620000000000000e0,1.068178837780885e-1,3.723585404944558e-2,6.810056552794995e-1,6.251205108791837e0,2.318843512613303e-1,9.282337351845348e0,9.514221703106678e0,-9.050453000584017e0,-9.512552138267678e-1,-1.342260780549831e0,8.115672532392862e-2,8.074687303677074e-3
1.998876140751444e-1,4.002811227833590e0,-1.610000000000000e0,1.084295058062760e-1,3.834089059003563e-2,6.903222575143209e-1,6.159114902447326e0,2.382724096098342e-1,9.261845360673599e0,9.500117770283433e0,-9.023572951063764e0,-9.498380093023362e-1,-1.341067431554913e0,8.347782440584083e-2,8.403652706972379e-3
2.018965179946555e-1,3.953032424395113e0,-1.600000000000000e0,1.100652191437458e-1,3.947776530802811e-2,6.997367221300940e-1,6.068421792443043e0,2.448157401486842e-1,9.240810168449364e0,9.485625908598049e0,-8.995994428300680e0,-9.483817425423079e-1,-1.339862089203207e0,8.586046175598780e-2,8.745588968834711e-3
2.039256117342135e-1,3.903748928326621e0,-1.590000000000000e0,1.117253726426159e-1,4.064733741219086e-2,7.092487337632044e-1,5.979105507341457e0,2.515168831723544e-1,9.219219842151418e0,9.470736725323771e0,-8.967702958979064e0,-9.468854661539005e-1,-1.338644632959472e0,8.830597197126797e-2,9.100981588712259e-3
2.059750982048834e-1,3.854955811237434e0,-1.580000000000000e0,1.134103196018467e-1,4.185048575980031e-2,7.188579039260863e-1,5.891146088167885e0,2.583783430185032e-1,9.197062333374310e0,9.455440676392813e0,-8.938683990355807e0,-9.453482176322907e-1,-1.337414941077070e0,9.081569994711607e-2,9.470332614424716e-3
2.080451823570204e-1,3.806648193775180e0,-1.570000000000000e0,1.151204177917611e-1,4.308810908855890e-2,7.285637678255548e-1,5.804523883821168e0,2.654025818940844e-1,9.174325486835109e0,9.439728068729194e0,-8.908922904941024e0,-9.437690196239278e-1,-1.336172890585788e0,9.339099962069203e-2,9.854161099316951e-3
2.101360712007648e-1,3.758821245137852e0,-1.560000000000000e0,1.168560294772522e-1,4.436112623980665e-2,7.383657811171204e-1,5.719219546548225e0,2.725920133623477e-1,9.150997049545957e0,9.423589062908304e0,-8.878405036183610e0,-9.421468802294696e-1,-1.334918357279541e0,9.603323260674924e-2,1.025300356446372e-2
2.122479738267431e-1,3.711470182590740e0,-1.550000000000000e0,1.186175214379063e-1,4.567047636045334e-2,7.482633165253004e-1,5.635214027481274e0,2.799489954287210e-1,9.127064680890554e0,9.407013676319275e0,-8.847115685461832e0,-9.404807933609258e-1,-1.333651215703954e0,9.874376672267142e-2,1.066741446534305e-2
2.143811014269779e-1,3.664590270988126e0,-1.540000000000000e0,1.204052649863957e-1,4.701711909118154e-2,7.582556604201158e-1,5.552488572236234e0,2.874758232795730e-1,9.102515963470863e0,9.389991786750436e0,-8.815040140191289e0,-9.387697391417934e-1,-1.332371339143813e0,1.015239743967098e-1,1.109796666233285e-2
2.165356673160070e-1,3.618176822299782e0,-1.530000000000000e0,1.222196359850507e-1,4.840203474070144e-2,7.683420093405414e-1,5.471024716571216e0,2.951747216587303e-1,9.077338414733266e0,9.372513136391996e0,-8.782163693074535e0,-9.370126843540794e-1,-1.331078599610396e0,1.043752309539660e-1,1.154525189431556e-2
2.187118869522149e-1,3.572225195142157e0,-1.520000000000000e0,1.240610148614745e-1,4.982622445278079e-2,7.785214664877672e-1,5.390804282103639e0,3.030478368911318e-1,9.051519499256720e0,9.354567336147852e0,-8.748471662365588e0,-9.352085829303731e-1,-1.329772867828671e0,1.072989127733868e-1,1.200988125460538e-2
2.209099779593783e-1,3.526730794314251e0,-1.510000000000000e0,1.259297866188566e-1,5.129071033251332e-2,7.887930380650593e-1,5.311809372084762e0,3.110972284499530e-1,9.025046642313947e0,9.336143870763900e0,-8.713949413863995e0,-9.333563765176858e-1,-1.328454013224373e0,1.102963953159119e-1,1.249248566833443e-2
2.231301601484298e-1,3.481689070338065e0,-1.500000000000000e0,1.278263408457394e-1,5.279653556655580e-2,7.991556296374613e-1,5.234022367230236e0,3.193248601906236e-1,8.997907244072788e0,9.317232104263413e0,-8.678582383882164e0,-9.314549950849659e-1,-1.327121903910942e0,1.133690510128770e-1,1.299371637035420e-2
2.253726555394387e-1,3.437095519003666e0,-1.490000000000000e0,1.297510717223864e-1,5.434476451598764e-2,8.096080424192552e-1,5.157425921605502e0,3.277325911749693e-1,8.970088694824053e0,9.297821285999023e0,-8.642356103649083e0,-9.295033575944334e-1,-1.325776406676337e0,1.165182470125933e-1,1.351424538262185e-2
2.276376883838127e-1,3.392945680918758e0,-1.480000000000000e0,1.317043780266208e-1,5.593648280471769e-2,8.201489695538401e-1,5.082002958564662e0,3.363221661301128e-1,8.941578390819773e0,9.277900556949886e0,-8.605256224689660e0,-9.275003727264179e-1,-1.324417386969712e0,1.197453427750983e-1,1.405476598995114e-2
2.299254851867239e-1,3.349235141062739e0,-1.470000000000000e0,1.336866631322143e-1,5.757279734609901e-2,8.307769922697918e-1,5.007736666741549e0,3.450952054424209e-1,8.912363751745220e0,9.257458957187641e0,-8.567268546302799e0,-9.254449396884480e-1,-1.323044708887966e0,1.230516875211679e-1,1.461599321291233e-2
2.322362747297588e-1,3.305959528345206e0,-1.460000000000000e0,1.356983350076855e-1,5.925483637094177e-2,8.414905760875860e-1,4.934610496091731e0,3.540531948221087e-1,8.882432238678172e0,9.236485433500281e0,-8.528379043856063e0,-9.233359490747476e-1,-1.321658235162145e0,1.264386175180759e-1,1.519866427656438e-2
2.345702880937976e-1,3.263114515168818e0,-1.450000000000000e0,1.377398062087704e-1,6.098374940266472e-2,8.522880669328522e-1,4.862608153984108e0,3.631974745180690e-1,8.851771373495726e0,9.214968848013795e0,-8.488573898977657e0,-9.211722838116044e-1,-1.320257827143721e0,1.299074532076432e-1,1.580353907359888e-2
2.369277586821217e-1,3.220695816996555e0,-1.440000000000000e0,1.398114938704015e-1,6.276070722599124e-2,8.631676872938859e-1,4.791713601340889e0,3.725292281941378e-1,8.820368758884642e0,9.192897987078780e0,-8.447839530690505e0,-9.189528201623141e-1,-1.318843344790727e0,1.334594961620694e-1,1.643140062036254e-2
2.393089222437546e-1,3.178699191923245e0,-1.430000000000000e0,1.419138196943094e-1,6.458690181726925e-2,8.741275323563057e-1,4.721911048824599e0,3.820494714116621e-1,8.788212099508300e0,9.170261570919962e0,-8.406162628096638e0,-9.166764288113246e-1,-1.317414646653747e0,1.370960258692019e-1,1.708305550411206e-2
2.417140168970364e-1,3.137120440251393e0,-1.420000000000000e0,1.440472099316420e-1,6.646354623080272e-2,8.851655661207997e-1,4.653184953070914e0,3.917590397229779e-1,8.755289224404150e0,9.147048264127127e0,-8.363530184681172e0,-9.143419760319016e-1,-1.315971589861778e0,1.408182963442678e-1,1.775933431973192e-2
2.441432831534371e-1,3.095955404071177e0,-1.410000000000000e0,1.462120953613013e-1,6.839187444648596e-2,8.962796175286720e-1,4.585520012965900e0,4.016585763986713e-1,8.721588110489195e0,9.123246686887867e0,-8.319929534090523e0,-9.119483249365722e-1,-1.314514030107938e0,1.446275325628610e-1,1.846109209402300e-2
2.465969639416064e-1,3.055199966844676e0,-1.400000000000000e0,1.484089112643888e-1,7.037314118149009e-2,9.074673766170187e-1,4.518901165966550e0,4.117485198120870e-1,8.687096907094476e0,9.098845426906564e0,-8.275348387282389e0,-9.094943368101430e-1,-1.313041821635036e0,1.485249267106607e-1,1.918920869553559e-2
2.490753046316683e-1,3.014850052994200e0,-1.390000000000000e0,1.506380973943765e-1,7.240862166228045e-2,9.187263907121574e-1,4.453313584463208e0,4.220290904954939e-1,8.651803961559644e0,9.073833052055138e0,-8.229774871064150e0,-9.069788725284276e-1,-1.311554817220999e0,1.525116342472382e-1,1.994458922778816e-2
2.515785530597565e-1,2.974901627494748e0,-1.380000000000000e0,1.529000979423935e-1,7.449961135148458e-2,9.300540606666822e-1,4.388742672182684e0,4.325002778812922e-1,8.615697845943334e0,9.048198123824626e0,-8.183197568062042e0,-9.044007940669458e-1,-1.310052868164146e0,1.565887697823003e-1,2.072816440357005e-2
2.541069595528003e-1,2.935350695470473e0,-1.370000000000000e0,1.551953614973297e-1,7.664742562661786e-2,9.414476371518604e-1,4.325174060630692e0,4.431618267494105e-1,8.578767384855370e0,9.021929211604780e0,-8.135605558105960e0,-9.017589661024213e-1,-1.308535824268320e0,1.607574027627577e-1,2.154089089788394e-2
2.566607769535558e-1,2.896193301795215e0,-1.360000000000000e0,1.575243410006800e-1,7.885339940958637e-2,9.529042170223502e-1,4.262593605572448e0,4.540132234094891e-1,8.541001684378145e0,8.995014907787635e0,-8.086988460968655e0,-8.990522577085630e-1,-1.307003533827866e0,1.650185529691202e-1,2.238375167693173e-2
2.592402606458916e-1,2.857425530696973e0,-1.350000000000000e0,1.598874936960082e-1,8.111888674543120e-2,9.644207397702308e-1,4.200987383550067e0,4.650536816494796e-1,8.502390162047220e0,8.967443843696699e0,-8.037336480397741e0,-8.962795441476068e-1,-1.305455843612465e0,1.693731858204942e-1,2.325775630039678e-2
2.618456685803260e-1,2.819043505366335e0,-1.340000000000000e0,1.622852810727521e-1,8.344526032757225e-2,9.759939840835309e-1,4.140341688435556e0,4.762821284836218e-1,8.462922577875982e0,8.939204706359604e0,-7.986640449392361e0,-8.934397087595990e-1,-1.303892598851804e0,1.738222074885143e-1,2.416394119411688e-2
2.644772612998240e-1,2.781043387568781e0,-1.330000000000000e0,1.647181688040603e-1,8.583391096650679e-2,9.876205645246348e-1,4.080643028018043e0,4.876971897359791e-1,8.422589066407756e0,8.910286256143735e0,-7.934891876671777e0,-8.905316449514276e-1,-1.302313643220106e0,1.783664598214977e-1,2.510336989008371e-2
2.671353019658503e-1,2.743421377260864e0,-1.320000000000000e0,1.671866266783932e-1,8.828624699936763e-2,9.992969283458237e-1,4.021878120624108e0,4.992971755006992e-1,8.381380169764217e0,8.880677345264916e0,-7.882082994263518e0,-8.875542582870847e-1,-1.300718818820490e0,1.830067150809146e-1,2.607713323053956e-2
2.698200563846870e-1,2.706173712210197e0,-1.310000000000000e0,1.696911285246679e-1,9.080369363809569e-2,1.011019352460910e0,3.964033891769837e0,5.110800655252388e-1,8.339286871646109e0,8.850366937171348e0,-7.828206806120871e0,-8.845064686801373e-1,-1.299107966169188e0,1.877436704932019e-1,2.708634953278020e-2
2.725317930340126e-1,2.669296667619244e0,-1.300000000000000e0,1.722321521307089e-1,9.338769225389484e-2,1.022783940592535e0,3.907097470843459e0,5.230434945669973e-1,8.296300632236767e0,8.819344126803763e0,-7.773257137669769e0,-8.813872126891245e-1,-1.297480924179592e0,1.925779426210378e-1,2.813216471110373e-2
2.752707830897523e-1,2.632786555752809e0,-1.290000000000000e0,1.748101791547386e-1,9.603969959544795e-2,1.034586620615058e0,3.851056187817191e0,5.351847377778435e-1,8.252413423954772e0,8.787598161732616e0,-7.717228686176929e0,-8.781954459164020e-1,-1.295837530146149e0,1.975100615594654e-1,2.921575235218195e-2
2.780373004531941e-1,2.596639725569282e0,-1.280000000000000e0,1.774256950296302e-1,9.876118693834700e-2,1.046423142113581e0,3.795897569987191e0,5.475006961754301e-1,8.207617767995012e0,8.755118464170442e0,-7.660117071819583e0,-8.749301455106454e-1,-1.294177619728083e0,2.025404649635166e-1,3.033831373996053e-2
2.808316217783799e-1,2.560852562355519e0,-1.270000000000000e0,1.800791888596602e-1,1.015536391633329e-1,1.058289074180673e0,3.741609338740298e0,5.599878822650930e-1,8.161906771587340e0,8.721894653852432e0,-7.601918889322247e0,-8.715903127727535e-1,-1.292501026932972e0,2.076694919153466e-1,3.150107782603316e-2
2.836540264997705e-1,2.525421487365381e0,-1.260000000000000e0,1.827711533094971e-1,1.044185537611190e-1,1.070179803473622e0,3.688179406346393e0,5.726424058814199e-1,8.115274165891384e0,8.687916571772803e0,-7.542631760009963e0,-8.681749758643067e-1,-1.290807584100138e0,2.128973766402907e-1,3.270530114126965e-2
2.865047968601901e-1,2.490342957461841e0,-1.250000000000000e0,1.855020844851684e-1,1.073574397611198e-1,1.082090532552289e0,3.635595872775131e0,5.854599603196484e-1,8.067714344445633e0,8.653174304765281e0,-7.482254384125985e0,-8.646831926181733e-1,-1.289097121883886e0,2.182242420829219e-1,3.395226764432183e-2
2.893842179390506e-1,2.455613464762676e0,-1.240000000000000e0,1.882724818067346e-1,1.103718165827868e-1,1.094016278527078e0,3.583847022535901e0,5.984358088411190e-1,8.019222402058748e0,8.617658210899867e0,-7.420786593217629e0,-8.611140534480238e-1,-1.287369469236570e0,2.236500933555200e-1,3.524328850247509e-2
2.922925776808593e-1,2.421229536289675e0,-1.230000000000000e0,1.910828478724076e-1,1.134632128066832e-1,1.105951872035643e0,3.532921321539830e0,6.115647716295716e-1,7.969794174048871e0,8.581358945678442e0,-7.358229402419299e0,-8.574666843559657e-1,-1.285624453391484e0,2.291748110734406e-1,3.657970180016844e-2
2.952301669240143e-1,2.387187733621334e0,-1.220000000000000e0,1.939336883138500e-1,1.166331648635110e-1,1.117891956574057e0,3.482807413982642e0,6.248412132864872e-1,7.919426275711538e0,8.544267488998026e0,-7.294585062425051e0,-8.537402500352288e-1,-1.283861899845591e0,2.347981445934668e-1,3.796287217036740e-2
2.981972794298874e-1,2.353484652549024e0,-1.210000000000000e0,1.968255116423988e-1,1.198832156393318e-1,1.129830988207553e0,3.433494119247306e0,6.382590309570276e-1,7.868116141888859e0,8.506375172845885e0,-7.229857110931831e0,-8.499339570644656e-1,-1.282081632342068e0,2.405197051730943e-1,3.939419034384414e-2
3.011942119122020e-1,2.320116922736548e0,-1.200000000000000e0,1.997588290859624e-1,1.232149129954129e-1,1.141763235686328e0,3.384970428825267e0,6.518116431824563e-1,7.815862066502673e0,8.467673709685130e0,-7.164050423320217e0,-8.460470571895256e-1,-1.280283472852679e0,2.463389590706526e-1,4.087507261130657e-2
3.042212640667039e-1,2.287081207383120e0,-1.190000000000000e0,2.027341544163405e-1,1.266298082011777e-1,1.153682780991254e0,3.337225503255274e0,6.654919795778573e-1,7.762663241906801e0,8.428155221484658e0,-7.097171262328944e0,-8.420788506881277e-1,-1.278467241559978e0,2.522552206081692e-1,4.240696019321104e-2
3.072787386011313e-1,2.254374202889670e0,-1.180000000000000e0,2.057520037667291e-1,1.301294542789394e-1,1.165583520334222e0,3.290248669078689e0,6.792924714373583e-1,7.708519797904032e0,8.387812269341390e0,-7.029227326466673e0,-8.380286898121775e-1,-1.276632756839321e0,2.582676452209641e-1,4.399131851201257e-2
3.103669412654850e-1,2.221992638528500e0,-1.170000000000000e0,2.088128954391774e-1,1.337154042593642e-1,1.177459165637995e0,3.244029415810285e0,6.932050433724618e-1,7.653432840263454e0,8.346637883635916e0,-6.960227796890992e0,-8.338959823016805e-1,-1.274779835240709e0,2.643752225200333e-1,4.562963636153618e-2
3.134861808826053e-1,2.189933276116185e0,-1.160000000000000e0,2.119173497017794e-1,1.373892093468922e-1,1.189303246520379e0,3.198557392923493e0,7.072211060919562e-1,7.597404488564155e0,8.304625594656111e0,-6.890183382472198e0,-8.296801949633850e-1,-1.272908291470437e0,2.705767693954230e-1,4.732342496811123e-2
3.166367693790531e-1,2.158192909689769e0,-1.150000000000000e0,2.150658885753872e-1,1.411524169945955e-1,1.201109112806849e0,3.153822406849232e0,7.213315504338274e-1,7.540437913183040e0,8.261769463616867e0,-6.819106362749213e0,-8.253808573065557e-1,-1.271017938372568e0,2.768709231909299e-1,4.907421693808407e-2
3.198190218163040e-1,2.126768365186154e0,-1.140000000000000e0,2.182590356096547e-1,1.450065688882318e-1,1.212869937595103e0,3.109814417987333e0,7.355267427609746e-1,7.482537371236537e0,8.218064113997512e0,-6.747010628475563e0,-8.209975652275138e-1,-1.269108586910218e0,2.832561349826494e-1,5.088356508633575e-2
3.230332564222529e-1,2.095656500124711e0,-1.130000000000000e0,2.214973156482287e-1,1.489531988395690e-1,1.224578720894078e0,3.066523537729775e0,7.497965218332883e-1,7.423708241278526e0,8.173504763111813e0,-6.673911719445237e0,-8.165299847337886e-1,-1.267180046146648e0,2.897306629960202e-1,5.275304114046104e-2
3.262797946230395e-1,2.064854203293002e0,-1.120000000000000e0,2.247812545829323e-1,1.529938305894099e-1,1.236228293859043e0,3.023940025494826e0,7.641301972688207e-1,7.363957056549734e0,8.128087253818554e0,-6.599826859280913e0,-8.119778556978866e-1,-1.265232123226176e0,2.962925661981529e-1,5.468423431533984e-2
3.295589610751889e-1,2.034358394435677e0,-1.110000000000000e0,2.281113790967893e-1,1.571299755211143e-1,1.247811323643153e0,2.982054285771452e0,7.785165497060387e-1,7.303291536567937e0,8.081808086273975e0,-6.524774986861898e0,-8.073409956298616e-1,-1.263264623354887e0,3.029396981042641e-1,5.667874975292756e-2
3.328710836980797e-1,2.004166023946432e0,-1.100000000000000e0,2.314882163957784e-1,1.613631302858109e-1,1.259320318884394e0,2.940856865173197e0,7.929438327775462e-1,7.241720616843118e0,8.034664449620664e0,-6.448776784065572e0,-8.026193034570391e-1,-1.261277349781152e0,3.096697008390722e-1,5.873820682224320e-2
3.362164937067334e-1,1.974274072563065e0,-1.090000000000000e0,2.349122939292134e-1,1.656947743408997e-1,1.270747635845155e0,2.900338449500982e0,8.073997770030248e-1,7.179254476497958e0,7.986654253500983e0,-6.371854699494933e0,-7.978127632984493e-1,-1.259270103775960e0,3.164799994958782e-1,6.086423727471135e-2
3.395955256449391e-1,1.944679551065524e0,-1.080000000000000e0,2.383841390986877e-1,1.701263674038902e-1,1.282085485219762e0,2.860489860814194e0,8.218715957055961e-1,7.115904563571107e0,7.937776159276702e0,-6.294032967865511e0,-7.929214482207103e-1,-1.257242684613036e0,3.233677968378688e-1,6.305848325025373e-2
3.430085174187066e-1,1.915379499976997e0,-1.070000000000000e0,2.419042789555343e-1,1.746593468240856e-1,1.293325939623216e0,2.821302054509638e0,8.363459930511375e-1,7.051683617779215e0,7.888029610830353e0,-6.215337624728077e0,-7.879455239613133e-1,-1.255194889548776e0,3.303300683877788e-1,6.532259512979760e-2
3.464558103300576e-1,1.886370989267957e0,-1.060000000000000e0,2.454732398867957e-1,1.792951248755867e-1,1.304460941772978e0,2.782766116407918e0,8.508091743056230e-1,6.986605690506962e0,7.837414864812585e0,-6.135796516201339e0,-7.828852526040246e-1,-1.253126513801965e0,3.373635579533024e-1,6.765822923020723e-2
3.499377491111554e-1,1.857651118063163e0,-1.050000000000000e0,2.490915472897271e-1,1.840350859725272e-1,1.315482313366720e0,2.744873259846931e0,8.652468583903280e-1,6.920686161838737e0,7.785933020229065e0,-6.055439303448409e0,-7.777409961934474e-1,-1.251037350533307e0,3.444647736383671e-1,7.006704533802913e-2
3.534546819587802e-1,1.829217014351559e0,-1.040000000000000e0,2.527597252348939e-1,1.888805838154159e-1,1.326381764671893e0,2.707614822782222e0,8.796442928270621e-1,6.853941754344090e0,7.733586047171152e0,-5.974297461517028e0,-7.725132202676338e-1,-1.248927190824732e0,3.516299843878679e-1,7.255070407888961e-2
3.570069605691473e-1,1.801065834699080e0,-1.030000000000000e0,2.564782961179602e-1,1.938329384695062e-1,1.337150904821261e0,2.670982264894105e0,8.939862711321589e-1,6.786390543454384e0,7.680376814586543e0,-5.892404272322224e0,-7.672024972956264e-1,-1.246795823658512e0,3.588552171181708e-1,7.511086411988645e-2
3.605949401730785e-1,1.773194763964296e0,-1.020000000000000e0,2.602477803003123e-1,1.988934333804938e-1,1.347781252814492e0,2.634967164701490e0,9.082571527191010e-1,6.718051964219558e0,7.626309116938660e0,-5.809794811500457e0,-7.618095100022140e-1,-1.244643035896153e0,3.661362544844831e-1,7.774917920289195e-2
3.642189795715234e-1,1.745601015016916e0,-1.010000000000000e0,2.640686957386984e-1,2.040633123337243e-1,1.358264249222410e0,2.599561216682499e0,9.224408853578578e-1,6.648946814238569e0,7.571387699596427e0,-5.726505928880711e0,-7.563350545615234e-1,-1.242468612257086e0,3.734686333360996e-1,8.046729500731566e-2
3.678794411714423e-1,1.718281828459045e0,-1.000000000000000e0,2.679415576041225e-1,2.093437763636702e-1,1.368591268586868e0,2.564756228402026e0,9.365210302261069e-1,6.579097252568154e0,7.515618282794261e0,-5.642576222342047e0,-7.507800436405575e-1,-1.240272335297135e0,3.808476439103052e-1,8.326684584158708e-2
3.715766910220456e-1,1.691234472349263e0,-9.900000000000002e-1,2.718668778902674e-1,2.147359806202954e-1,1.378753632503865e0,2.530544117646601e0,9.504807895713008e-1,6.508526794437202e0,7.459007584008503e0,-5.558046004865902e0,-7.451455092741686e-1,-1.238053985386773e0,3.882683298154245e-1,8.614945116338112e-2
3.753110988513994e-1,1.664456241929418e0,-9.800000000000004e-1,2.758451650117846e-1,2.202410311993679e-1,1.388742623373232e0,2.496916909566935e0,9.643030369867830e-1,6.437260301610278e0,7.401563338597061e0,-5.472957264623496e0,-7.394326055528797e-1,-1.235813340689160e0,3.957254888526162e-1,8.911671192946381e-2
3.790830381033989e-1,1.637944459354152e0,-9.699999999999998e-1,2.798769233928377e-1,2.258599819446371e-1,1.398549498794614e0,2.463866733828717e0,9.779703502893325e-1,6.365323968256683e0,7.343294318546016e0,-5.387353617967350e0,-7.336426111045560e-1,-1.233550177137961e0,4.032136747243711e-1,9.217020677694369e-2
3.828928859751121e-1,1.611696473423117e0,-9.600000000000000e-1,2.839626530463440e-1,2.315938312305523e-1,1.408165506585450e0,2.431385821772366e0,9.914650469685281e-1,6.292745302197749e0,7.284210349166277e0,-5.301280255229220e0,-7.277769313506968e-1,-1.231264268414933e0,4.107271996756429e-1,9.531148803869967e-2
3.867410234545011e-1,1.585709659315847e0,-9.500000000000002e-1,2.881028491444224e-1,2.374435187347156e-1,1.417581900392215e0,2.399466503582517e0,1.004769222159801e0,6.219553101426633e0,7.224322323586434e0,-5.214783879266832e0,-7.218371005182408e-1,-1.228955385927299e0,4.182601381111412e-1,9.854207759681605e-2
3.906278353585210e-1,1.559981418329272e0,-9.400000000000004e-1,2.922980015806063e-1,2.434099222096591e-1,1.426789955861364e0,2.368101205468270e0,1.017864789073436e0,6.145777425819407e0,7.163642214892843e0,-5.127912636745971e0,-7.158247833881631e-1,-1.226623298784888e0,4.258063312294284e-1,1.018634625789681e-1
3.945537103716013e-1,1.534509177617854e0,-9.299999999999997e-1,2.965485945244579e-1,2.494938542640608e-1,1.435780987331886e0,2.337282446855259e0,1.030733521791863e0,6.071449563980837e0,7.102183085772699e0,-5.040716042188974e0,-7.097417767625117e-1,-1.224267773777039e0,4.333593927110242e-1,1.052770909038974e-1
3.985190410845142e-1,1.509290389936297e0,-9.199999999999999e-1,3.008551059692723e-1,2.556960591640524e-1,1.444546365006902e0,2.307002837590851e0,1.043357100327327e0,5.996601995193811e0,7.039959095521137e0,-4.953244894866485e0,-7.035900106319890e-1,-1.221888575349291e0,4.409127154936810e-1,1.087843666833591e-1
4.025242240336359e-1,1.484322533384817e0,-9.100000000000001e-1,3.052180072736385e-1,2.620172096657927e-1,1.453077532557349e0,2.277255075163830e0,1.055717157811476e0,5.921268346468715e0,6.976985504280191e0,-4.865551188657238e0,-6.973715490267759e-1,-1.219485465579818e0,4.484594796634350e-1,1.123866454892355e-1
4.065696597405989e-1,1.459603111156951e0,-9.000000000000004e-1,3.096377626976788e-1,2.684579038908864e-1,1.461366025106321e0,2.248031941940195e0,1.067795329667524e0,5.845483344718451e0,6.913278674385976e0,-4.777688015050926e0,-6.910885905341103e-1,-1.217058204155641e0,4.559926614849401e-1,1.160852294958565e-1
4.106557527523456e-1,1.435129651289874e0,-8.899999999999997e-1,3.141148289348691e-1,2.750186622566138e-1,1.469403487538318e0,2.219326302416758e0,1.079573304594886e0,5.769282764115325e0,6.848856068710211e0,-4.689709459520439e0,-6.847434684670799e-1,-1.214606548348593e0,4.635050435889990e-1,1.198813625089815e-1
4.147829116815814e-1,1.410899706417209e0,-8.799999999999999e-1,3.186496546404041e-1,2.816999244732747e-1,1.477181693073465e0,2.191131100494438e0,1.091032877175694e0,5.692703368717384e0,6.783736245893078e0,-4.601670491541690e0,-6.783386506702075e-1,-1.212130252991051e0,4.709892263290372e-1,1.237762248943239e-1
