x4,phi,phidot,KE,PE,rho,P,w,w_avg,rho_drift
5.765000000000000e1,4.524084216664472e-1,-8.918108666580757e-1,3.976633109447141e-1,1.023366899973629e-1,5.000000009420770e-1,2.953266209473511e-1,5.906532407818206e-1,-6.992653432215051e-3,1.884153943976230e-9
5.770000000000000e1,4.072710626808042e-1,-9.133073323824004e-1,4.170651416917281e-1,8.293485924857576e-2,5.000000009403039e-1,3.341302824431524e-1,6.682605636295688e-1,-6.441137352806070e-3,1.880607891635577e-9
5.775000000000000e1,3.611157381391337e-1,-9.325210054148869e-1,4.347977127699958e-1,6.520228816588568e-2,5.000000009358815e-1,3.695954246041101e-1,7.391908478246302e-1,-5.826274285204455e-3,1.871762966842994e-9
5.780000000000000e1,3.140578123201001e-1,-9.494038615835259e-1,4.506838461948554e-1,4.931615473964361e-2,5.000000009344989e-1,4.013676914552117e-1,8.027353814101128e-1,-5.154311146015413e-3,1.868997845377862e-9
5.785000000000000e1,2.662149055272820e-1,-9.639137025363640e-1,4.645648129686810e-1,3.543518796244984e-2,5.000000009311308e-1,4.291296250062312e-1,8.582592484141591e-1,-4.432053906552819e-3,1.862261678198252e-9
5.790000000000000e1,2.177066001128231e-1,-9.760142612292965e-1,4.763019190614847e-1,2.369808186634234e-2,5.000000009278270e-1,4.526038371951424e-1,9.052076727105324e-1,-3.666798712710981e-3,1.855654074844892e-9
5.795000000000000e1,1.686541415789337e-1,-9.856752925687819e-1,4.857778911902769e-1,1.422210973586351e-2,5.000000009261404e-1,4.715557814544134e-1,9.431115611619194e-1,-2.866258233289914e-3,1.852280773206871e-9
5.800000000000000e1,1.191801355230387e-1,-9.928726490039785e-1,4.928980485700888e-1,7.101952351644941e-3,5.000000009217337e-1,4.857960962184438e-1,9.715921906457892e-1,-2.038483979723458e-3,1.843467378748187e-9
5.805000000000000e1,6.940824119802956e-2,-9.975883408973713e-1,4.975912489471849e-1,2.408751973101924e-3,5.000000009202868e-1,4.951824969740830e-1,9.903649921253261e-1,-1.191785379064349e-3,1.840573693456804e-9
5.810000000000000e1,1.946286241657564e-2,-9.998105814705892e-1,4.998105994102788e-1,1.894015067232762e-4,5.000000009170021e-1,4.996211979035556e-1,9.992423939744963e-1,-3.346464131185140e-4,1.834004281775492e-9
5.815000000000000e1,-3.053116338479180e-2,-9.995338162811311e-1,4.995339249447610e-1,4.660759688144256e-4,5.000000009135754e-1,4.990678489759466e-1,9.981356961281487e-1,5.243593405052042e-4,1.827150875044481e-9
5.820000000000000e1,-8.044887717684013e-2,-9.967587370998736e-1,4.967639899924675e-1,3.236010919507154e-3,5.000000009119746e-1,4.935279790729603e-1,9.870559563455806e-1,1.376654415158507e-3,1.823949213886067e-9
5.825000000000000e1,-1.301655106736684e-1,-9.914922801748091e-1,4.915284708231210e-1,8.471530084468439e-3,5.000000009075894e-1,4.830569407386526e-1,9.661138797236356e-1,2.213743053458416e-3,1.815178896080738e-9
5.830000000000000e1,-1.795567981815697e-1,-9.837476089114157e-1,4.838796790194638e-1,1.612032188660847e-2,5.000000009060723e-1,4.677593571328554e-1,9.355187125704155e-1,3.027295843418547e-3,1.812144656554437e-9
5.835000000000000e1,-2.284992872054186e-1,-9.735440809497846e-1,4.738940387761804e-1,2.610596212669219e-2,5.000000009028727e-1,4.477880766494882e-1,8.955761516817939e-1,3.809232549744824e-3,1.805745331040498e-9
5.840000000000000e1,-2.768706470112889e-1,-9.609071997972513e-1,4.616713233110973e-1,3.832867758822488e-2,5.000000008993222e-1,4.233426457228724e-1,8.466852899228591e-1,4.551802317084321e-3,1.798644344574996e-9
5.845000000000000e1,-3.245499743903414e-1,-9.458685510782358e-1,4.473336579594205e-1,5.266634293838562e-2,5.000000008978062e-1,3.946673150210349e-1,7.893346286247308e-1,5.247660449639308e-3,1.795612325494744e-9
5.850000000000000e1,-3.714180958557746e-1,-9.284657235772182e-1,4.310242999288837e-1,6.897570096456469e-2,5.000000008934484e-1,3.620485989643190e-1,7.240971966347510e-1,5.889941007058162e-3,1.786896852706832e-9
5.855000000000000e1,-4.173578655120129e-1,-9.087422153058408e-1,4.129062069394835e-1,8.709379395237171e-2,5.000000008918553e-1,3.258124129871118e-1,6.516248248119136e-1,6.472324499557082e-3,1.783710512626158e-9
5.860000000000000e1,-4.622544578598214e-1,-8.867473247584149e-1,3.931604089831028e-1,1.068395919056387e-1,5.000000008887415e-1,2.863208170774642e-1,5.726416331370675e-1,6.989100015320721e-3,1.777483049636430e-9
5.865000000000000e1,-5.059956548002207e-1,-8.625360277074985e-1,3.719841995467153e-1,1.280158013383521e-1,5.000000008850674e-1,2.439683982083632e-1,4.879367955530126e-1,7.435221169906987e-3,1.770134705481041e-9
5.870000000000000e1,-5.484721261209280e-1,-8.361688397899428e-1,3.495891643178295e-1,1.504108365658056e-1,5.000000008836352e-1,1.991783277520240e-1,3.983566548000441e-1,7.806355330048945e-3,1.767270330077508e-9
5.875000000000000e1,-5.895777027643055e-1,-8.077116652381494e-1,3.261990670808922e-1,1.738009337984179e-1,5.000000008793101e-1,1.523981332824743e-1,3.047962660289277e-1,8.098925632248448e-3,1.758620138403444e-9
5.880000000000000e1,-6.292096421972746e-1,-7.772356321742137e-1,3.020476139606248e-1,1.979523869170112e-1,5.000000008776360e-1,1.040952270436136e-1,2.081904537217964e-1,8.310145389257886e-3,1.755271927805779e-9
5.885000000000000e1,-6.672688852100378e-1,-7.448169148050897e-1,2.773761182898861e-1,2.226238825847233e-1,5.000000008746094e-1,5.475223570516283e-2,1.095044712187784e-1,8.438044554152570e-3,1.749218769830918e-9
5.890000000000000e1,-7.036603035162353e-1,-7.105365430412907e-1,2.524310894985339e-1,2.475689113722802e-1,5.000000008708141e-1,4.862178126253724e-3,9.724356235571236e-3,8.481487991481110e-3,1.741628175011556e-9
5.895000000000000e1,-7.382929375234225e-1,-6.744801999628743e-1,2.274617700709795e-1,2.725382307984821e-1,5.000000008694616e-1,-4.507646072750263e-2,-9.015292129823624e-2,8.440185387136057e-3,1.738923227634359e-9
5.900000000000000e1,-7.710802236807857e-1,-6.367380076442258e-1,2.027176451893691e-1,2.972823556758052e-1,5.000000008651744e-1,-9.456471048643614e-2,-1.891294206456124e-1,8.314692712255505e-3,1.730348753170574e-9
5.905000000000000e1,-8.019402108507738e-1,-5.974043019157504e-1,1.784459499737226e-1,3.215540508896918e-1,5.000000008634143e-1,-1.431081009159692e-1,-2.862162013376921e-1,8.106405240872021e-3,1.726828680048698e-9
5.910000000000000e1,-8.307957651350684e-1,-5.565773965537837e-1,1.548891991772939e-1,3.451108016831818e-1,5.000000008604757e-1,-1.902216025058879e-1,-3.804432043570516e-1,7.817542205264344e-3,1.720951381400937e-9
5.915000000000000e1,-8.575747626758330e-1,-5.143593375594839e-1,1.322827640673156e-1,3.677172367892557e-1,5.000000008565713e-1,-2.354344727219401e-1,-4.708689446372146e-1,7.451123256234444e-3,1.713142516734933e-9
5.920000000000000e1,-8.822102699275549e-1,-4.708556480970806e-1,1.108525206724609e-1,3.891474801828246e-1,5.000000008552855e-1,-2.782949595103638e-1,-5.565899180686409e-1,7.010936977003696e-3,1.710571018165297e-9
5.925000000000000e1,-9.046407109484721e-1,-4.261750647289500e-1,9.081259289836237e-2,4.091874079526785e-1,5.000000008510409e-1,-3.183748150543161e-1,-6.367496290248323e-1,6.501501778249512e-3,1.702081808829803e-9
5.930000000000000e1,-9.248100213213075e-1,-3.804292656487719e-1,7.236321308103194e-2,4.276367877681586e-1,5.000000008491905e-1,-3.552735746871267e-1,-7.105471481674736e-1,5.928019577259324e-3,1.698380991399517e-9
5.935000000000000e1,-9.426677882715858e-1,-3.337325915277646e-1,5.568872132391888e-2,4.443112795224217e-1,5.000000008463406e-1,-3.886225581985028e-1,-7.772451150813774e-1,5.296322735471836e-3,1.692681106391092e-9
5.940000000000000e1,-9.581693766819794e-1,-2.862017597317381e-1,4.095572363677177e-2,4.590442772055665e-1,5.000000008423383e-1,-4.180885535687947e-1,-8.361771057289014e-1,4.612814795117825e-3,1.684676620428149e-9
5.945000000000000e1,-9.712760406577141e-1,-2.379555725896923e-1,2.831142726324416e-2,4.716885735778628e-1,5.000000008411070e-1,-4.433771463146186e-1,-8.867542911375268e-1,3.884405616624632e-3,1.682213923714926e-9
5.950000000000000e1,-9.819550203598528e-1,-1.891146204392982e-1,1.788216983194990e-2,4.821178310049595e-1,5.000000008369094e-1,-4.642356611730096e-1,-9.284713207919263e-1,3.118441573279003e-3,1.673818861291920e-9
5.955000000000000e1,-9.901796239052394e-1,-1.398009802283504e-1,9.772157036403816e-3,4.902278437985607e-1,5.000000008349644e-1,-4.804556867621568e-1,-9.609113719196600e-1,2.322631507847418e-3,1.669928861858239e-9
5.960000000000000e1,-9.959292940655318e-1,-9.013791037370883e-2,4.062421443269383e-3,4.959375793889342e-1,5.000000008322036e-1,-4.918751579456648e-1,-9.837503142539685e-1,1.504969196945786e-3,1.664407278667568e-9
5.965000000000000e1,-9.991896596591858e-1,-4.024954268548361e-2,8.100128431952835e-4,4.991899879849198e-1,5.000000008281151e-1,-4.983799751417246e-1,-9.967599486325851e-1,6.736531025282117e-4,1.656230264046599e-9
5.970000000000000e1,-9.999525714743213e-1,9.739427896118702e-3,4.742822787184759e-5,4.999525725990538e-1,5.000000008269256e-1,-4.999051443711819e-1,-9.998102870888264e-1,-1.629957843757406e-4,1.653851278149432e-9
5.975000000000000e1,-9.982161226229337e-1,5.970405498117359e-2,1.782287090597499e-3,4.982177137321819e-1,5.000000008227794e-1,-4.964354266415844e-1,-9.928708516493413e-1,-9.966171848649888e-4,1.645558800333902e-9
5.980000000000000e1,-9.939846533279268e-1,1.095194530210660e-1,5.997255295016743e-3,4.940027455257194e-1,5.000000008207361e-1,-4.880054902307027e-1,-9.760109788593103e-1,-1.818895026060143e-3,1.641472291424861e-9
5.985000000000000e1,-9.872687400560978e-1,1.590611094648065e-1,1.265021827208758e-2,4.873497825459774e-1,5.000000008180649e-1,-4.746995642738898e-1,-9.493991269944393e-1,-2.621640354298152e-3,1.636129898230365e-9
5.990000000000000e1,-9.780851690920558e-1,2.082051959725457e-1,2.167470181498309e-2,4.783252989989177e-1,5.000000008139007e-1,-4.566505971839346e-1,-9.133011928811962e-1,-3.396872841429594e-3,1.627801449188837e-9
5.995000000000000e1,-9.664568945853729e-1,2.568288779204568e-1,3.298053626694046e-2,4.670194645458013e-1,5.000000008127418e-1,-4.340389282788608e-1,-8.680778551466753e-1,-4.136900073433415e-3,1.625483525558025e-9
6.000000000000000e1,-9.524129811600579e-1,3.048106214276544e-1,4.645475746755643e-2,4.535452433410944e-1,5.000000008086508e-1,-4.070904858735380e-1,-8.141809704302997e-1,-4.834393834029254e-3,1.617301625955747e-9
6.005000000000000e1,-9.359885312909713e-1,3.520304971231641e-1,6.196273545239102e-2,4.380372653541147e-1,5.000000008065058e-1,-3.760745299017237e-1,-7.521490585902224e-1,-5.482462627265047e-3,1.613011502143991e-9
6.010000000000000e1,-9.172245975466465e-1,3.983704799093944e-1,7.934951963162060e-2,4.206504811723039e-1,5.000000008039245e-1,-3.413009615406832e-1,-6.826019219838457e-1,-6.074719721823974e-3,1.607848965079484e-9
6.015000000000000e1,-8.961680799879259e-1,4.437147439629929e-1,9.844138700507216e-2,4.015586137946228e-1,5.000000007996950e-1,-3.031172267895506e-1,-6.062344526094959e-1,-6.605346045660059e-3,1.599389953810260e-9
6.020000000000000e1,-8.728716089479807e-1,4.879499522386225e-1,1.190475779448370e-1,3.809524228537182e-1,5.000000007985552e-1,-2.619048449088812e-1,-5.238096889811805e-1,-7.069147312063486e-3,1.597110443896099e-9
6.025000000000000e1,-8.473934134653229e-1,5.309655397524731e-1,1.409622022023175e-1,3.590377985922059e-1,5.000000007945233e-1,-2.180755963898883e-1,-4.361511920867120e-1,-7.461604816811913e-3,1.589046672023642e-9
6.030000000000000e1,-8.197971757648556e-1,5.726539899385253e-1,1.639662960962563e-1,3.360337046960167e-1,5.000000007922731e-1,-1.720674085997604e-1,-3.441348166542232e-1,-7.778919410139968e-3,1.584546271971021e-9
6.035000000000000e1,-7.901518720670024e-1,6.129111033817018e-1,1.878300103242876e-1,3.121699904654943e-1,5.000000007897819e-1,-1.243399801412067e-1,-2.486799598896075e-1,-8.018048216156374e-3,1.579563813081108e-9
6.040000000000000e1,-7.585316001902124e-1,6.516362582636647e-1,2.123149065419347e-1,2.876850942435621e-1,5.000000007854968e-1,-7.537018770162734e-2,-1.507403751664425e-1,-8.176733745388043e-3,1.570993557464817e-9
6.045000000000000e1,-7.250153943520087e-1,6.887326618662233e-1,2.371763397606667e-1,2.628236610236993e-1,5.000000007843660e-1,-2.564732126303257e-2,-5.129464244559759e-2,-8.253525122609417e-3,1.568732033163656e-9
6.050000000000000e1,-6.896870276058630e-1,7.241075924978158e-1,2.621659027564914e-1,2.378340980239052e-1,5.000000007803966e-1,2.433180473258617e-2,4.866360938921851e-2,-8.247791231209070e-3,1.560793272403771e-9
6.055000000000000e1,-6.526348024744036e-1,7.576726312565824e-1,2.870339080776365e-1,2.129660927004019e-1,5.000000007780384e-1,7.406781537723459e-2,1.481356305239588e-1,-8.159725656322371e-3,1.556076822950558e-9
6.060000000000000e1,-6.139513302226175e-1,7.893438830251066e-1,3.115318828345766e-1,1.884681179410607e-1,5.000000007756373e-1,1.230637648935159e-1,2.461275294052203e-1,-7.990343390958568e-3,1.551274664279845e-9
6.065000000000000e1,-5.737332993831422e-1,8.190421861671999e-1,3.354150513607731e-1,1.645849494105331e-1,5.000000007713062e-1,1.708301019502400e-1,3.416602033734306e-1,-7.741469351568405e-3,1.542612482197114e-9
6.070000000000000e1,-5.320812340929392e-1,8.466933103943147e-1,3.584447809332417e-1,1.415552198369326e-1,5.000000007701743e-1,2.168895610963091e-1,4.337791215244472e-1,-7.415718831139624e-3,1.540348515405299e-9
6.075000000000000e1,-4.890992428177606e-1,8.722281422928488e-1,3.803909661038171e-1,1.196090346624534e-1,5.000000007662705e-1,2.607819314413637e-1,5.215638620834094e-1,-7.016470098106668e-3,1.532540983006925e-9
6.080000000000000e1,-4.448947581548117e-1,8.955828580840384e-1,4.010343278469874e-1,9.896567291681420e-2,5.000000007638016e-1,3.020686549301732e-1,6.041373089374643e-1,-6.547829427375985e-3,1.527603155082602e-9
6.085000000000000e1,-3.995782682936681e-1,9.166990831403806e-1,4.201686045152072e-1,7.983139624628330e-2,5.000000007614905e-1,3.403372082689239e-1,6.806744155011936e-1,-6.014588924790315e-3,1.522981074586482e-9
6.090000000000000e1,-3.532630408565865e-1,9.355240378948061e-1,4.376026127395013e-1,6.239738801762115e-2,5.000000007571225e-1,3.752052247218801e-1,7.504104483074550e-1,-5.422177577640008e-3,1.514244951650312e-9
6.095000000000000e1,-3.060648397959361e-1,9.520106697682794e-1,4.531621576763240e-1,4.683784307965601e-2,5.000000007559801e-1,4.063243145966680e-1,8.126486279646438e-1,-4.776606030705015e-3,1.511960112665633e-9
6.100000000000000e1,-2.581016360296103e-1,9.661177707625133e-1,4.666917734915640e-1,3.330822726058073e-2,5.000000007521448e-1,4.333835462309833e-1,8.667670911580979e-1,-4.084405649072205e-3,1.504289581788498e-9
6.105000000000000e1,-2.094933125909003e-1,9.778100804751489e-1,4.780562767394086e-1,2.194372401015434e-2,5.000000007495630e-1,4.561125527292543e-1,9.122251040909684e-1,-3.352562485048000e-3,1.499125934500967e-9
6.110000000000000e1,-1.603613649733613e-1,9.870583742203719e-1,4.871421170592819e-1,1.285788368805980e-2,5.000000007473417e-1,4.742842333712221e-1,9.485684653246346e-1,-2.588446816314015e-3,1.494683488090232e-9
6.115000000000000e1,-1.108285974568398e-1,9.938395360779526e-1,4.938585117358200e-1,6.141489007125121e-3,5.000000007429451e-1,4.877170227286949e-1,9.754340440080018e-1,-1.799738965551483e-3,1.485890299690595e-9
6.120000000000000e1,-6.101881616717300e-2,9.981366166798625e-1,4.981383527785614e-1,1.861647963221627e-3,5.000000007417830e-1,4.962767048153398e-1,9.925534081581611e-1,-9.943521477012241e-4,1.483565936766240e-9
6.125000000000000e1,-1.105651961410007e-2,9.999388755569319e-1,4.999388774250307e-1,6.112331298848974e-5,5.000000007380192e-1,4.998777541120423e-1,9.997555067484071e-1,-1.803531194555680e-4,1.476038402614677e-9
6.130000000000000e1,3.893341247926874e-2,9.992418080041305e-1,4.992420954316819e-1,7.579053036404393e-4,5.000000007353222e-1,4.984841901280414e-1,9.969683787898967e-1,6.341185737651096e-4,1.470644495071838e-9
6.135000000000000e1,8.882603131689762e-2,9.960471563268832e-1,4.960549688134353e-1,3.945031919755238e-3,5.000000007331905e-1,4.921099368936800e-1,9.842198723441188e-1,1.440931945397813e-3,1.466381016612672e-9
6.140000000000000e1,1.384966313365342e-1,9.903629054876700e-1,4.904093422829898e-1,9.590658445783938e-3,5.000000007287737e-1,4.808186838372059e-1,9.616373662727797e-1,2.232045697322077e-3,1.457547416094940e-9
6.145000000000000e1,1.878210619041989e-1,9.822032631590807e-1,4.823616250801732e-1,1.763837564741047e-2,5.000000007275837e-1,4.647232494327627e-1,9.294464975130252e-1,2.999588322379571e-3,1.455167319974748e-9
6.150000000000000e1,2.366760376326759e-1,9.715886241914752e-1,4.719922273291418e-1,2.800777339475191e-2,5.000000007238937e-1,4.439844539343899e-1,8.879689065831896e-1,3.735936382319146e-3,1.447787445485460e-9
6.155000000000000e1,2.849394465252406e-1,9.585455196578037e-1,4.594047566280244e-1,4.059524409305523e-2,5.000000007210796e-1,4.188095125349692e-1,8.376190238619584e-1,4.433790183164154e-3,1.442159280884425e-9
6.160000000000000e1,3.324906551945301e-1,9.431065505267080e-1,4.447249828231930e-1,5.527501789584396e-2,5.000000007190369e-1,3.894499649273491e-1,7.788999287345825e-1,5.086246097218679e-3,1.438073882198410e-9
6.165000000000000e1,3.792108103835869e-1,9.253103061770354e-1,4.280995813587194e-1,7.190041935588837e-2,5.000000007146078e-1,3.561991620028311e-1,7.123983229874914e-1,5.686864815599682e-3,1.429215634729530e-9
6.170000000000000e1,4.249831360354472e-1,9.052012679577066e-1,4.096946677561199e-1,9.030533295726173e-2,5.000000007133816e-1,3.193893347988582e-1,6.387786686863305e-1,6.229734856946010e-3,1.426763152068133e-9
6.175000000000000e1,4.696932251737329e-1,8.828296979856494e-1,3.896941378227164e-1,1.103058628870515e-1,5.000000007097679e-1,2.793882749356650e-1,5.587765490781267e-1,6.709530706359166e-3,1.419535822222429e-9
6.180000000000000e1,5.132293258604632e-1,8.582515135381263e-1,3.682978302452423e-1,1.317021704615928e-1,5.000000007068350e-1,2.365956597836495e-1,4.731913188983627e-1,7.121565013221511e-3,1.413670069894124e-9
6.185000000000000e1,5.554826205169104e-1,8.315281472767042e-1,3.457195298567142e-1,1.542804708481670e-1,5.000000007048812e-1,1.914390590085472e-1,3.828781174773273e-1,7.461834336725682e-3,1.409762306892048e-9
6.190000000000000e1,5.963474979111111e-1,8.027263936959165e-1,3.221848315680257e-1,1.778151691324213e-1,5.000000007004470e-1,1.443696624356044e-1,2.887393244667156e-1,7.727057993135437e-3,1.400894067415948e-9
6.195000000000000e1,6.357218171327750e-1,7.719182421861507e-1,2.979288863098784e-1,2.020711143892987e-1,5.000000006991772e-1,9.585777192057970e-2,1.917155435730732e-1,7.914709628346719e-3,1.398354321224815e-9
6.200000000000000e1,6.735071628881176e-1,7.391806970759462e-1,2.731940514648409e-1,2.268059492308007e-1,5.000000006956415e-1,4.638810223404016e-2,9.277620433900235e-2,8.023041212481949e-3,1.391283088736373e-9
6.205000000000000e1,7.096090914919700e-1,7.045955851813994e-1,2.482274693285594e-1,2.517725313640296e-1,5.000000006925889e-1,-3.545062035470198e-3,-7.090124061119313e-3,8.051099229344525e-3,1.385177750279354e-9
6.210000000000000e1,7.439373669244547e-1,6.682493512716308e-1,2.232785977374777e-1,2.767214029532454e-1,5.000000006907230e-1,-5.344280521576769e-2,-1.068856102838787e-1,7.998732911790700e-3,1.381446068648984e-9
6.215000000000000e1,7.764061863733305e-1,6.302328419987356e-1,1.985967175669016e-1,3.014032831193894e-1,5.000000006862910e-1,-1.028065655524878e-1,-2.056131308227546e-1,7.866594453653052e-3,1.372582048020377e-9
6.220000000000000e1,8.069343947020831e-1,5.906410788429153e-1,1.744284420083614e-1,3.255715586766086e-1,5.000000006849701e-1,-1.511431166682471e-1,-3.022862329223802e-1,7.656131209017808e-3,1.369940161310979e-9
6.225000000000000e1,8.354456872859259e-1,5.495730205881441e-1,1.510152524791883e-1,3.489847482023266e-1,5.000000006815148e-1,-1.979694957231382e-1,-3.959389909065999e-1,7.369569969561191e-3,1.363029689116502e-9
6.230000000000000e1,8.618688007432376e-1,5.071313159942847e-1,1.285910858310475e-1,3.714089148472933e-1,5.000000006783408e-1,-2.428178290162457e-1,-4.856356573736385e-1,7.009893489537391e-3,1.356681655906300e-9
6.235000000000000e1,8.861376910518649e-1,4.634220472208829e-1,1.073799969251971e-1,3.926200037513652e-1,5.000000006765623e-1,-2.852400068261681e-1,-5.704800128804057e-1,6.580809505081413e-3,1.353124501335401e-9
6.240000000000000e1,9.081916986224366e-1,4.185544646728445e-1,8.759391994878570e-2,4.124060807233534e-1,5.000000006721391e-1,-3.248121607745677e-1,-6.496243206758595e-1,6.086712568957071e-3,1.344278244275188e-9
6.245000000000000e1,9.279756999255269e-1,3.726407139447454e-1,6.943055084462478e-2,4.305694498261358e-1,5.000000006707606e-1,-3.611388989815110e-1,-7.222777969940710e-1,5.532639093053163e-3,1.341521116415834e-9
6.250000000000000e1,9.454402452574524e-1,3.257955554980803e-1,5.307137199115135e-2,4.469286286762359e-1,5.000000006673873e-1,-3.938572566850845e-1,-7.877145123187478e-1,4.924216058053627e-3,1.334774513139791e-9
6.255000000000000e1,9.605416823518838e-1,2.781360778338454e-1,3.867983889639744e-2,4.613201617676936e-1,5.000000006640910e-1,-4.226403228712962e-1,-8.452806446199058e-1,4.267603912148484e-3,1.328182008819567e-9
6.260000000000000e1,9.732422654819950e-1,2.297814048270057e-1,2.639974700213615e-2,4.736002536602630e-1,5.000000006623991e-1,-4.472005066581269e-1,-8.944010121313528e-1,3.569434237797164e-3,1.324798271085115e-9
6.265000000000000e1,9.835102498006372e-1,1.808523979743444e-1,1.635379492653533e-2,4.836462057314559e-1,5.000000006579912e-1,-4.672924108049206e-1,-9.345848203799439e-1,2.836742816812812e-3,1.315982434135776e-9
6.270000000000000e1,9.913199706995242e-1,1.314713543148912e-1,8.642358502695823e-3,4.913576421538527e-1,5.000000006565485e-1,-4.827152836511568e-1,-9.654305660346097e-1,2.076898768946647e-3,1.313096964494775e-9
6.275000000000000e1,9.966519079392551e-1,8.176170073793645e-2,3.342487853779939e-3,4.966575127994787e-1,5.000000006532586e-1,-4.933150249456987e-1,-9.866300486023484e-1,1.297530477243563e-3,1.306517116717032e-9
6.280000000000000e1,9.994927344551426e-1,3.184768548985442e-2,5.071375355303419e-4,4.994928631143091e-1,5.000000006498395e-1,-4.989857255787788e-1,-9.979714498605150e-1,5.064490443545356e-4,1.299679031063761e-9
6.285000000000000e1,9.998353496623111e-1,-1.814593238471739e-2,1.646374310553676e-4,4.998353632171780e-1,5.000000006482334e-1,-4.996707257861226e-1,-9.993414502766322e-1,-2.884299525531917e-4,1.296466711764310e-9
6.290000000000000e1,9.976788971965920e-1,-6.809419487948568e-2,2.318409688142687e-3,4.976815909557040e-1,5.000000006438466e-1,-4.953631812675613e-1,-9.907263612593709e-1,-1.079165624902470e-3,1.287693285334512e-9
6.295000000000000e1,9.930287670718467e-1,-1.178722573485209e-1,6.946934526217975e-3,4.930530661161160e-1,5.000000006423340e-1,-4.861061315898980e-1,-9.722122619308261e-1,-1.857871062527791e-3,1.284667927592409e-9
6.300000000000000e1,9.858965821869931e-1,-1.673557005610010e-1,1.400396525513171e-2,4.859960353839972e-1,5.000000006391289e-1,-4.719920701288655e-1,-9.439841390510759e-1,-2.616791958899513e-3,1.278257721892828e-9
6.305000000000000e1,9.763001692912106e-1,-2.164208416791831e-1,2.341899035656302e-2,4.765810102790232e-1,5.000000006355861e-1,-4.531620199224601e-1,-9.063240386928263e-1,-3.348383788330916e-3,1.271172278549670e-9
6.310000000000000e1,9.642635144216507e-1,-2.649450434020933e-1,3.509793801166856e-2,4.649020626223965e-1,5.000000006340650e-1,-4.298041246107279e-1,-8.596082481313608e-1,-4.045386767430628e-3,1.268130045417593e-9
6.315000000000000e1,9.498167029416511e-1,-3.128070204974017e-1,4.892411603623093e-2,4.510758845934744e-1,5.000000006297053e-1,-4.021517685572434e-1,-8.043035361015385e-1,-4.700897856384684e-3,1.259410575826792e-9
6.320000000000000e1,9.329958443622327e-1,-3.598871429476731e-1,6.475937782951945e-2,4.352406227985978e-1,5.000000006281172e-1,-3.704812449690783e-1,-7.409624890073340e-1,-5.308439086367372e-3,1.256234449797944e-9
6.325000000000000e1,9.138429820651409e-1,-4.060677349658390e-1,8.244550269014345e-2,4.175544979348547e-1,5.000000006249982e-1,-3.351089952447113e-1,-6.702179896516525e-1,-5.862021537152420e-3,1.249996328667180e-9
6.330000000000000e1,8.924059882324361e-1,-4.512333691224003e-1,1.018057767047762e-1,3.981942239165555e-1,5.000000006213317e-1,-2.963884472117793e-1,-5.927768936869364e-1,-6.356204333465300e-3,1.242663305589531e-9
6.335000000000000e1,8.687384441877273e-1,-4.952711548536575e-1,1.226467584150378e-1,3.773532422048564e-1,5.000000006198942e-1,-2.547064837898186e-1,-5.094129669480729e-1,-6.786148079309094e-3,1.239788494089566e-9
6.340000000000000e1,8.428995064596680e-1,-5.380710206294167e-1,1.447602116205911e-1,3.552397889949760e-1,5.000000006155670e-1,-2.104795773743849e-1,-4.209591542305127e-1,-7.147662205894234e-3,1.231134083568008e-9
6.345000000000000e1,8.149537589419078e-1,-5.795259890757711e-1,1.679251860071254e-1,3.320748146067726e-1,5.000000006138979e-1,-1.641496285996472e-1,-3.282992567962099e-1,-7.437245770360348e-3,1.227795864977566e-9
6.350000000000000e1,7.849710514452125e-1,-6.195324443600427e-1,1.919102248073647e-1,3.080897758035012e-1,5.000000006108659e-1,-1.161795509961365e-1,-2.323591017083925e-1,-7.652121308535093e-3,1.221731826817063e-9
6.355000000000000e1,7.530263251240942e-1,-6.579903911792769e-1,2.164756774421289e-1,2.835243231649490e-1,5.000000006070779e-1,-6.704864572282002e-2,-1.340972912828250e-1,-7.790261414897849e-3,1.214155886941626e-9
6.360000000000000e1,7.191994251614210e-1,-6.948037046957387e-1,2.413760940294616e-1,2.586239065762592e-1,5.000000006057208e-1,-1.724781254679758e-2,-3.449562505180573e-2,-7.850407795992522e-3,1.211441613691022e-9
6.365000000000000e1,6.835749011847526e-1,-7.298803707958709e-1,2.663626778365590e-1,2.336373227648721e-1,5.000000006014311e-1,3.272535507168683e-2,6.545071006464548e-2,-7.832082619007124e-3,1.202862254245929e-9
6.370000000000000e1,6.462417959566495e-1,-7.631327160842191e-1,2.911857711790387e-1,2.088142294206379e-1,5.000000005996765e-1,8.237154175840072e-2,1.647430833192163e-1,-7.735592054398845e-3,1.199353061309694e-9
6.375000000000000e1,6.072934227939701e-1,-7.944776270132778e-1,3.155973499123245e-1,1.844026506844079e-1,5.000000005967324e-1,1.311946992279166e-1,2.623893981426807e-1,-7.562021989469170e-3,1.193464882476292e-9
6.380000000000000e1,5.668271323457130e-1,-8.238367576300563e-1,3.393535016112020e-1,1.606464989816322e-1,5.000000005928342e-1,1.787070026295698e-1,3.574140048353651e-1,-7.313225967934316e-3,1.185668452308164e-9
6.385000000000000e1,5.249440692671556e-1,-8.511367253998205e-1,3.622168626621647e-1,1.377831379293802e-1,5.000000005915449e-1,2.244337247327846e-1,4.488674489345186e-1,-6.991805488018176e-3,1.183089848311170e-9
