a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
6.362632684796556e-1,5.716764577491475e-1,-4.521428571428571e-1,4.158051776521324e-1,3.882303143978810e0,1.293387424372465e0,-1.966602285239960e0,1.522942624111403e0,1.522942624111403e0,-3.489544909351364e0,-2.291317383927987e0,3.034624915254177e-1,6.962311184583332e-1,3.063900162493297e-4,-5.428401282953083e-1
6.367179045935663e-1,5.705542325503259e-1,-4.514285714285714e-1,4.163575275915951e-1,3.873992830045582e0,1.292964515178391e0,-1.955547131453882e0,1.527144917582113e0,1.527144917582113e0,-3.482692049035996e0,-2.280524925263836e0,3.044989394625007e-1,6.951953447799651e-1,3.057157575341681e-4,-5.414732738621881e-1
6.371728655635645e-1,5.694328086547180e-1,-4.507142857142857e-1,4.169100584655154e-1,3.865700304862258e0,1.292540486281077e0,-1.944544917076982e0,1.531323578200794e0,1.531323578200794e0,-3.475868495277775e0,-2.269845867169169e0,3.055324932084558e-1,6.941624632151385e-1,3.050435764057954e-4,-5.401149787044555e-1
6.376281516217733e-1,5.683121854901687e-1,-4.500000000000000e-1,4.174627708694688e-1,3.857425530350368e0,1.292115346752741e0,-1.933595403591933e0,1.535478719153562e0,1.535478719153562e0,-3.469074122745495e0,-2.259278542562827e0,3.065631695431183e-1,6.931324569949119e-1,3.043734619698810e-4,-5.387651996022405e-1
6.380837630004814e-1,5.671923624849322e-1,-4.492857142857143e-1,4.180156653962238e-1,3.849168468512894e0,1.291689105618343e0,-1.922698353527303e0,1.539610453116577e0,1.539610453116577e0,-3.462308806643880e0,-2.248821316869638e0,3.075909851243803e-1,6.921053094722085e-1,3.037054034112324e-4,-5.374238936352513e-1
6.385396999321438e-1,5.660733390676693e-1,-4.485714285714286e-1,4.185687426356979e-1,3.840929081434572e0,1.291261771855820e0,-1.911853530453666e0,1.543718892258034e0,1.543718892258034e0,-3.455572422711700e0,-2.238472587231962e0,3.086159564892230e-1,6.910810041207840e-1,3.030393899931087e-4,-5.360910181802500e-1
6.389959626493811e-1,5.649551146674503e-1,-4.478571428571428e-1,4.191220031748284e-1,3.832707331282904e0,1.290833354396279e0,-1.901060698980627e0,1.547804148239809e0,1.547804148239809e0,-3.448864847220436e0,-2.228230781744931e0,3.096381000546919e-1,6.900595245342516e-1,3.023754110565625e-4,-5.347665309087936e-1
6.394525513849806e-1,5.638376887137524e-1,-4.471428571428571e-1,4.196754475980891e-1,3.824503180303877e0,1.290403862124525e0,-1.890319624746951e0,1.551866332221717e0,1.551866332221717e0,-3.442185956968668e0,-2.218094358707228e0,3.106574321192221e-1,6.890408544247584e-1,3.017134560196297e-4,-5.334503897831702e-1
6.399094663718956e-1,5.627210606364603e-1,-4.464285714285715e-1,4.202290764870749e-1,3.816316590825317e0,1.289973303879094e0,-1.879630074420717e0,1.555905554861966e0,1.555905554861966e0,-3.435535629282684e0,-2.208061805902782e0,3.116739688634282e-1,6.880249776221951e-1,3.010535143767574e-4,-5.321425530550150e-1
6.403667078432462e-1,5.616052298658654e-1,-4.457142857142857e-1,4.207828904206337e-1,3.808147525255750e0,1.289541688452577e0,-1.868991815693610e0,1.559921926319831e0,1.559921926319831e0,-3.428913742013441e0,-2.198131639897476e0,3.126877263511928e-1,6.870118780731092e-1,3.003955756981025e-4,-5.308429792623921e-1
6.408242760323187e-1,5.604901958326669e-1,-4.450000000000000e-1,4.213368899748621e-1,3.799995946084102e0,1.289109024591887e0,-1.858404617276308e0,1.563915556257912e0,1.563915556257912e0,-3.422320173534220e0,-2.188302405356872e0,3.136987205306859e-1,6.860015398396853e-1,2.997396296288636e-4,-5.295516272271952e-1
6.412821711725665e-1,5.593759579679691e-1,-4.442857142857143e-1,4.218910757231350e-1,3.791861815879654e0,1.288675320998508e0,-1.847868248894244e0,1.567886553844245e0,1.567886553844245e0,-3.415754802738490e0,-2.178572674383565e0,3.147069672353565e-1,6.849939470987548e-1,2.990856658886268e-4,-5.282684560526631e-1
6.417403934976093e-1,5.582625157032841e-1,-4.435714285714286e-1,4.224454482361388e-1,3.783745097292038e0,1.288240586328738e0,-1.837382481283427e0,1.571835027754395e0,1.571835027754395e0,-3.409217509037822e0,-2.168941045873247e0,3.157124821849116e-1,6.839890841408176e-1,2.984336742707196e-4,-5.269934251209361e-1
6.421989432412342e-1,5.571498684705283e-1,-4.428571428571428e-1,4.230000080818563e-1,3.775645753050838e0,1.287804829193957e0,-1.826947086185763e0,1.575761086173725e0,1.575761086173725e0,-3.402708172359488e0,-2.159406144888353e0,3.167152809863108e-1,6.829869353690478e-1,2.977836446415605e-4,-5.257264940905007e-1
6.426578206373950e-1,5.560380157020250e-1,-4.421428571428572e-1,4.235547558255890e-1,3.767563745965494e0,1.287368058160873e0,-1.816561836344808e0,1.579664836799512e0,1.579664836799512e0,-3.396226673144319e0,-2.149966622049563e0,3.177153791347301e-1,6.819874852983298e-1,2.971355669400236e-4,-5.244676228937679e-1
6.431170259202129e-1,5.549269568305024e-1,-4.414285714285714e-1,4.241096920300812e-1,3.759499038922895e0,1.286930281751913e0,-1.806226505498550e0,1.583546386844163e0,1.583546386844163e0,-3.389772892342713e0,-2.140621152941510e0,3.187127920146691e-1,6.809907185541541e-1,2.964894311767438e-4,-5.232167717338845e-1
6.435765593239765e-1,5.538166912890932e-1,-4.407142857142857e-1,4.246648172553097e-1,3.751451594891789e0,1.286491508445182e0,-1.795940868380993e0,1.587405843035137e0,1.587405843035137e0,-3.383346711416130e0,-2.131368437542811e0,3.197075349005956e-1,6.799966198719708e-1,2.958452274336253e-4,-5.219739010839024e-1
