state,z,sigma,m,n
Delta-SCF x=0.10,1.41283052484e-09,3.92716673739e-10,0.999999999996,0.0177198484041
Delta-SCF x=0.10,1.55983670323e-09,4.5458515959e-10,0.999999999995,0.0186189221004
Delta-SCF x=0.10,1.72213899542e-09,5.26188346911e-10,0.999999999995,0.019563613202
Delta-SCF x=0.10,1.90132897464e-09,6.09055855762e-10,0.999999999994,0.0205562362551
Delta-SCF x=0.10,2.0991638186e-09,7.04957319847e-10,0.999999999993,0.0215992232418
Delta-SCF x=0.10,2.31758354083e-09,8.15939936771e-10,0.999999999992,0.0226951295388
Delta-SCF x=0.10,2.55873001484e-09,9.44371979219e-10,0.999999999991,0.023846640178
Delta-SCF x=0.10,2.82496797786e-09,1.09299304469e-09,0.999999999989,0.025056576425
Delta-SCF x=0.10,3.11890821995e-09,1.2649721581e-09,0.999999999987,0.0263279026915
Delta-SCF x=0.10,3.44343318604e-09,1.46397499315e-09,0.999999999985,0.027663733798
Delta-SCF x=0.10,3.80172524184e-09,1.69424154131e-09,0.999999999983,0.0290673426057
Delta-SCF x=0.10,4.19729788078e-09,1.96067598656e-09,0.99999999998,0.0305421680346
Delta-SCF x=0.10,4.63403017824e-09,2.26895050284e-09,0.999999999977,0.0320918234897
Delta-SCF x=0.10,5.11620483053e-09,2.62562531619e-09,0.999999999974,0.0337201057135
Delta-SCF x=0.10,5.64855015206e-09,3.03828749882e-09,0.99999999997,0.0354310040886
Delta-SCF x=0.10,6.23628644223e-09,3.51571135351e-09,0.999999999965,0.0372287104116
Delta-SCF x=0.10,6.8851771769e-09,4.06804386951e-09,0.999999999959,0.0391176291634
Delta-SCF x=0.10,7.60158552633e-09,4.70701903782e-09,0.999999999953,0.0411023883005
Delta-SCF x=0.10,8.39253675389e-09,5.44620557779e-09,0.999999999946,0.0431878505934
Delta-SCF x=0.10,9.26578710736e-09,6.30129319887e-09,0.999999999937,0.045379125541
Delta-SCF x=0.10,1.02298998785e-08,7.29042350444e-09,0.999999999927,0.047681581889
Delta-SCF x=0.10,1.12943293766e-08,8.43457232682e-09,0.999999999916,0.0501008607836
Delta-SCF x=0.10,1.24695136397e-08,9.75799161802e-09,0.999999999902,0.0526428895925
Delta-SCF x=0.10,1.37669767921e-08,1.12887199785e-08,0.999999999887,0.0553138964275
Delta-SCF x=0.10,1.51994420529e-08,1.30591726621e-08,0.999999999869,0.0581204254033
Delta-SCF x=0.10,1.67809565025e-08,1.51068231729e-08,0.999999999849,0.0610693526714
Delta-SCF x=0.10,1.85270288316e-08,1.74749908762e-08,0.999999999825,0.0641679032665
Delta-SCF x=0.10,2.0454781423e-08,2.02137508033e-08,0.999999999798,0.0674236688086
Delta-SCF x=0.10,2.25831182575e-08,2.33809847593e-08,0.999999999766,0.0708446261026
Delta-SCF x=0.10,2.49329102905e-08,2.70435955702e-08,0.99999999973,0.0744391566817
Delta-SCF x=0.10,2.75272001176e-08,3.12789096465e-08,0.999999999687,0.078216067343
Delta-SCF x=0.10,3.03914279354e-08,3.61762969977e-08,0.999999999638,0.0821846117241
Delta-SCF x=0.10,3.3553681014e-08,4.18390424097e-08,0.999999999582,0.0863545129751
Delta-SCF x=0.10,3.70449691268e-08,4.8386506509e-08,0.999999999516,0.0907359875805
Delta-SCF x=0.10,4.089952864e-08,5.59566214806e-08,0.99999999944,0.0953397703904
Delta-SCF x=0.10,4.51551582415e-08,6.4708773063e-08,0.999999999353,0.100177140921
Delta-SCF x=0.10,4.98535896039e-08,7.48271285928e-08,0.999999999252,0.105259950989
Delta-SCF x=0.10,5.50408966149e-08,8.65244797918e-08,0.999999999135,0.110600653752
Delta-SCF x=0.10,6.07679471878e-08,1.00046679342e-07,0.999999999,0.116212334215
Delta-SCF x=0.10,6.70909020842e-08,1.15677763445e-07,0.999999998843,0.122108741291
Delta-SCF x=0.10,7.40717656392e-08,1.33745865032e-07,0.999999998663,0.128304321487
Delta-SCF x=0.10,8.177899379e-08,1.54630040313e-07,0.999999998454,0.134814254296
Delta-SCF x=0.10,9.02881653704e-08,1.78768148234e-07,0.999999998212,0.141654489391
Delta-SCF x=0.10,9.96827232539e-08,2.06665945406e-07,0.999999997933,0.148841785698
Delta-SCF x=0.10,1.10054792614e-07,2.38907582736e-07,0.999999997611,0.156393752455
Delta-SCF x=0.10,1.21506084323e-07,2.7616771934e-07,0.999999997238,0.16432889236
Delta-SCF x=0.10,1.34148892355e-07,3.19225501598e-07,0.999999996808,0.172666646897
Delta-SCF x=0.10,1.48107194964e-07,3.68980693785e-07,0.99999999631,0.181427443971
Delta-SCF x=0.10,1.63517870442e-07,4.26472289612e-07,0.999999995735,0.190632747954
Delta-SCF x=0.10,1.80532039382e-07,4.92899984873e-07,0.999999995071,0.200305112275
Delta-SCF x=0.10,1.99316546597e-07,5.6964894939e-07,0.999999994304,0.21046823467
Delta-SCF x=0.10,2.2005559724e-07,6.5831840259e-07,0.999999993417,0.22114701525
Delta-SCF x=0.10,2.42952563165e-07,7.60754573747e-07,0.999999992392,0.232367617492
Delta-SCF x=0.10,2.6823197723e-07,8.79088718366e-07,0.999999991209,0.244157532353
Delta-SCF x=0.10,2.96141735125e-07,1.01578096012e-06,0.999999989842,0.256545645607
Delta-SCF x=0.10,3.2695552629e-07,1.1736708493e-06,0.999999988263,0.269562308623
Delta-SCF x=0.10,3.60975517774e-07,1.35603565995e-06,0.99999998644,0.283239412719
Delta-SCF x=0.10,3.98535317359e-07,1.56665760499e-06,0.999999984333,0.297610467291
Delta-SCF x=0.10,4.40003244991e-07,1.80990132737e-06,0.999999981901,0.312710681909
Delta-SCF x=0.10,4.85785944606e-07,2.09080322842e-06,0.999999979092,0.328577052576
Delta-SCF x=0.10,5.3633237178e-07,2.41517443376e-06,0.999999975848,0.345248452358
Delta-SCF x=0.10,5.92138196285e-07,2.78971946647e-06,0.999999972103,0.362765726621
Delta-SCF x=0.10,6.53750662738e-07,3.22217301091e-06,0.999999967778,0.38117179309
Delta-SCF x=0.10,7.21773957012e-07,3.72145750896e-06,0.999999962785,0.400511746986
Delta-SCF x=0.10,7.96875131016e-07,4.29786474325e-06,0.999999957021,0.420832971501
Delta-SCF x=0.10,8.79790643957e-07,4.96326503832e-06,0.999999950367,0.442185253868
Delta-SCF x=0.10,9.71333584232e-07,5.73134825167e-06,0.999999942687,0.464620907325
Delta-SCF x=0.10,1.07240164275e-06,6.61790135953e-06,0.999999933821,0.488194899262
Delta-SCF x=0.10,1.1839859159e-06,7.6411281544e-06,0.999999923589,0.512964985865
Delta-SCF x=0.10,1.30718062447e-06,8.82201740488e-06,0.99999991178,0.538991853592
Delta-SCF x=0.10,1.44319384382e-06,1.01847667733e-05,0.999999898152,0.566339267823
Delta-SCF x=0.10,1.59335935053e-06,1.17572708772e-05,0.999999882427,0.595074229045
Delta-SCF x=0.10,1.75914970175e-06,1.35716831344e-05,0.999999864283,0.625267136959
Delta-SCF x=0.10,1.9421906754e-06,1.56650624624e-05,0.999999843349,0.656991962905
Delta-SCF x=0.10,2.14427721295e-06,1.80801175552e-05,0.999999819199,0.69032643103
Delta-SCF x=0.10,2.36739102097e-06,2.0866063347e-05,0.999999791339,0.725352208644
Delta-SCF x=0.10,2.61372000427e-06,2.40796064424e-05,0.999999759204,0.762155106214
Delta-SCF x=0.10,2.88567972092e-06,2.77860787765e-05,0.999999722139,0.800825287509
Delta-SCF x=0.10,3.18593706982e-06,3.20607416166e-05,0.999999679393,0.84145749038
Delta-SCF x=0.10,3.51743644289e-06,3.69902852879e-05,0.999999630097,0.88415125874
Delta-SCF x=0.10,3.88342859843e-06,4.26745537427e-05,0.999999573254,0.929011186288
Delta-SCF x=0.10,4.28750253885e-06,4.92285273771e-05,0.999999507715,0.976147172585
Delta-SCF x=0.10,4.73362070519e-06,5.67846024186e-05,0.999999432154,1.02567469209
Delta-SCF x=0.10,5.22615783373e-06,6.54952108135e-05,0.999999345048,1.07771507685
Delta-SCF x=0.10,5.7699438557e-06,7.55358309911e-05,0.999999244642,1.13239581345
Delta-SCF x=0.10,6.3703112606e-06,8.7108447225e-05,0.999999128916,1.18985085504
Delta-SCF x=0.10,7.03314738788e-06,0.000100445523749,0.999998995545,1.25022094913
Delta-SCF x=0.10,7.76495215949e-06,0.0001158145694,0.999998841854,1.31365398199
Delta-SCF x=0.10,8.57290181962e-06,0.000133523379564,0.999998664766,1.38030534041
Delta-SCF x=0.10,9.46491930656e-06,0.000153926054793,0.999998460739,1.45033829185
Delta-SCF x=0.10,1.04497519468e-05,0.000177429909801,0.999998225701,1.5239243837
Delta-SCF x=0.10,1.15370572335e-05,0.000204503402973,0.999997954966,1.60124386276
Delta-SCF x=0.10,1.27374975298e-05,0.000235685235226,0.999997643148,1.6824861159
Delta-SCF x=0.10,1.40628446264e-05,0.000271594788427,0.999997284052,1.76785013298
Delta-SCF x=0.10,1.55260951788e-05,0.00031294409794,0.999996870559,1.85754499303
Delta-SCF x=0.10,1.71415981549e-05,0.000360551581628,0.999996394484,1.95179037508
Delta-SCF x=0.10,1.89251955446e-05,0.000415357779287,0.999995846422,2.05081709457
Delta-SCF x=0.10,2.08943777101e-05,0.000478443392517,0.999995215566,2.1548676669
Delta-SCF x=0.10,2.30684548999e-05,0.000551049956047,0.9999944895,2.26419689919
Delta-SCF x=0.10,2.54687466097e-05,0.000634603518182,0.999993653965,2.3790725119
Delta-SCF x=0.10,2.81187906467e-05,0.000730741761095,0.999992692582,2.49977579155
Delta-SCF x=0.10,3.10445739457e-05,0.00084134505197,0.999991586549,2.62660227619
Delta-SCF x=0.10,3.4274787404e-05,0.000968571984413,0.99999031428,2.75986247523
Delta-SCF x=0.10,3.78411072299e-05,0.00111490004728,0.999988851,2.89988262522
Delta-SCF x=0.10,4.17785055677e-05,0.00128317214611,0.999987168279,3.04700548332
Delta-SCF x=0.10,4.61255934416e-05,0.00147664980216,0.999985233502,3.20159116037
Delta-SCF x=0.10,5.0924999385e-05,0.0016990739671,0.99998300926,3.36401799536
Delta-SCF x=0.10,5.62237874651e-05,0.00195473451923,0.999980452655,3.53468347322
Delta-SCF x=0.10,6.20739188041e-05,0.00224854965164,0.999977514503,3.71400518815
Delta-SCF x=0.10,6.85327611215e-05,0.00258615652585,0.999974138435,3.90242185433
Delta-SCF x=0.10,7.56636512955e-05,0.00297401474868,0.999970259853,4.10039436651
Delta-SCF x=0.10,8.35365164585e-05,0.00341952443733,0.999965804756,4.3084069124
Delta-SCF x=0.10,9.22285597183e-05,0.00393116087151,0.999960688391,4.52696813954
Delta-SCF x=0.10,0.00010182501723,0.00451862799334,0.99995481372,4.75661237873
Delta-SCF x=0.10,0.00011241999404,0.00519303331103,0.999948069667,4.99790092669
Delta-SCF x=0.10,0.000124117386904,0.00596708709216,0.999940329129,5.25142339032
Delta-SCF x=0.10,0.000137031903118,0.00685532910222,0.999931446709,5.51779909519
Delta-SCF x=0.10,0.000151290185369,0.00787438655705,0.999921256134,5.79767856074
Delta-SCF x=0.10,0.000167032053617,0.00904326741832,0.999909567326,6.0917450448
Delta-SCF x=0.10,0.000184411876207,0.0103836936738,0.999896163063,6.40071615999
Delta-SCF x=0.10,0.000203600083635,0.0119204798134,0.999880795202,6.72534556448
Delta-SCF x=0.10,0.000224784839831,0.0136819623413,0.999863180377,7.06642472945
Delta-SCF x=0.10,0.000248173887338,0.0157004868632,0.999842995131,7.42478478573
Delta-SCF x=0.10,0.000273996584479,0.0180129600501,0.999819870399,7.80129845145
Delta-SCF x=0.10,0.0003025061545,0.0206614746253,0.999793385254,8.19688204276
Delta-SCF x=0.10,0.000333982168736,0.0236940164379,0.999763059836,8.612497569
Delta-SCF x=0.10,0.000368733288148,0.0271652636868,0.999728347363,9.04915491334
Delta-SCF x=0.10,0.000407100290123,0.0311374894412,0.999688625106,9.50791409945
Delta-SCF x=0.10,0.000449459410216,0.0356815797683,0.999643184202,9.98988764377
Delta-SCF x=0.10,0.000496226031603,0.040878181023,0.99959121819,10.4962429923
Delta-SCF x=0.10,0.000547858758418,0.0468189911701,0.999531810088,11.0282050394
Delta-SCF x=0.10,0.000604863912934,0.0536082113915,0.999463917886,11.5870587246
Delta-SCF x=0.10,0.000667800500674,0.0613641756604,0.999386358243,12.1741517022
Delta-SCF x=0.10,0.000737285692143,0.0702211774174,0.999297788226,12.7908970747
Delta-SCF x=0.10,0.000814000874948,0.0803315139352,0.999196684861,13.43877618
Delta-SCF x=0.10,0.000898698335634,0.091867770362,0.999081322296,14.1193414176
Delta-SCF x=0.10,0.000992208636782,0.105025366733,0.998949746333,14.8342190953
Delta-SCF x=0.10,0.00109544876169,0.120025392365,0.998799746076,15.5851122716
Delta-SCF x=0.10,0.00120943110653,0.13711775291,0.998628822471,16.3738035641
Delta-SCF x=0.10,0.00133527340812,0.156584655805,0.998434153442,17.2021578843
Delta-SCF x=0.10,0.00147420970471,0.178744459788,0.998212555402,18.07212505
Delta-SCF x=0.10,0.00162760243727,0.203955913341,0.997960440867,18.9857422152
Delta-SCF x=0.10,0.00179695580983,0.23262280516,0.997673771948,19.9451360399
Delta-SCF x=0.10,0.00198393054013,0.265199046698,0.997348009533,20.9525245075
Delta-SCF x=0.10,0.00219036014494,0.302194202188,0.996978057978,22.0102182707
Delta-SCF x=0.10,0.00241826891995,0.344179474815,0.996558205252,23.1206213839
Delta-SCF x=0.10,0.00266989179049,0.391794148367,0.996082058516,24.2862312437
Delta-SCF x=0.10,0.00294769622771,0.44575247113,0.995542475289,25.5096375191
Delta-SCF x=0.10,0.00325440644516,0.506850952155,0.994931490478,26.7935198066
Delta-SCF x=0.10,0.00359303011305,0.575976018442,0.994240239816,28.1406436809
Delta-SCF x=0.10,0.00396688785217,0.654111954006,0.99345888046,29.5538547459
Delta-SCF x=0.10,0.0043796457966,0.742349006791,0.992576509932,31.0360702022
Delta-SCF x=0.10,0.0048353515447,0.841891505742,0.991581084943,32.5902673431
Delta-SCF x=0.10,0.00533847385079,0.954065776186,0.990459342238,34.2194682735
Delta-SCF x=0.10,0.00589394644673,1.08032757527,0.989196724247,35.926719998
Delta-SCF x=0.10,0.00650721642324,1.22226868856,0.987777313114,37.7150688581
Delta-SCF x=0.10,0.00718429764532,1.38162223206,0.986183777679,39.5875281009
Delta-SCF x=0.10,0.00793182972557,1.56026608857,0.984397339114,41.5470371364
Delta-SCF x=0.10,0.00875714313373,1.76022377207,0.982397762279,43.5964107864
Delta-SCF x=0.10,0.00966833108097,1.98366185725,0.980163381428,45.7382765414
Delta-SCF x=0.10,0.0106743288837,2.23288293283,0.977671170672,47.9749975334
Delta-SCF x=0.10,0.0117850015854,2.51031283872,0.974896871613,50.3085786067
Delta-SCF x=0.10,0.0130112406955,2.81848073106,0.971815192689,52.7405525377
Delta-SCF x=0.10,0.0143650709937,3.15999029338,0.968400097066,55.2718431481
Delta-SCF x=0.10,0.0158597684482,3.53748018722,0.964625198128,57.9026017994
Delta-SCF x=0.10,0.0175099904025,3.9535716305,0.960464283695,60.6320136058
Delta-SCF x=0.10,0.0193319193087,4.41080083184,0.955891991682,63.4580697272
Delta-SCF x=0.10,0.0213434214164,4.91153393183,0.950884660682,66.3773023843
Delta-SCF x=0.10,0.0235642219732,5.45786215717,0.945421378428,69.3844799165
Delta-SCF x=0.10,0.0260160986549,6.05147514517,0.939485248548,72.4722604028
Delta-SCF x=0.10,0.0287230951224,6.69351092522,0.933064890748,75.6308042969
Delta-SCF x=0.10,0.0317117567993,7.38438194525,0.926156180547,78.8473493768
Delta-SCF x=0.10,0.0350113911824,8.12357791218,0.918764220878,82.1057553133
Delta-SCF x=0.10,0.0386543552375,8.90944818419,0.910905518158,85.3860305314
Delta-SCF x=0.10,0.0426763726994,9.73896910455,0.902610308955,88.663860926
Delta-SCF x=0.10,0.047116884387,10.6075050582,0.893924949418,91.910168464
Delta-SCF x=0.10,0.0619878603945,13.1567368917,0.868432631083,100.437299062
Delta-SCF x=0.10,0.0919575113809,16.7644825251,0.832355174749,109.814906507
Delta-SCF x=0.10,0.121927162367,18.7564834461,0.812435165539,112.620676396
Delta-SCF x=0.10,0.151896813354,19.6245573734,0.803754426266,111.576039504
Delta-SCF x=0.10,0.18186646434,19.7505823017,0.802494176983,108.295541722
Delta-SCF x=0.10,0.211836115326,19.4064264559,0.805935735441,103.776147883
Delta-SCF x=0.10,0.241805766313,18.7776406391,0.812223593609,98.6384241597
Delta-SCF x=0.10,0.271775417299,17.9876170815,0.820123829185,93.2665039627
Delta-SCF x=0.10,0.301745068285,17.1168209934,0.828831790066,87.8946113514
Delta-SCF x=0.10,0.331714719272,16.216773565,0.83783226435,82.6617763941
Delta-SCF x=0.10,0.361684370258,15.3197773678,0.846802226322,77.6467467066
Delta-SCF x=0.10,0.391654021244,14.4455138686,0.855544861314,72.8903265192
Delta-SCF x=0.10,0.421623672231,13.605451494,0.86394548506,68.409675221
Delta-SCF x=0.10,0.451593323217,12.8057619657,0.871942380343,64.2074484855
Delta-SCF x=0.10,0.481562974203,12.0492366576,0.879507633424,60.277627586
Delta-SCF x=0.10,0.51153262519,11.3365394375,0.886634605625,56.609221523
Delta-SCF x=0.10,0.541502276176,10.6670221607,0.893329778393,53.1886032876
Delta-SCF x=0.10,0.571471927162,10.0392531628,0.899607468372,50.0009698868
Delta-SCF x=0.10,0.601441578149,9.45135799199,0.90548642008,47.0312411415
Delta-SCF x=0.10,0.631411229135,8.90123758641,0.910987624136,44.2645999688
Delta-SCF x=0.10,0.661380880121,8.38670660909,0.916132933909,41.6868045761
Delta-SCF x=0.10,0.691350531108,7.90557986713,0.920944201329,39.2843564553
Delta-SCF x=0.10,0.721320182094,7.4557250508,0.925442749492,37.0445780731
Delta-SCF x=0.10,0.75128983308,7.03509369032,0.929649063097,34.9556348338
Delta-SCF x=0.10,0.781259484067,6.64173808855,0.933582619115,33.0065234287
Delta-SCF x=0.10,0.811229135053,6.27381928575,0.937261807143,31.1870406657
Delta-SCF x=0.10,0.841198786039,5.92960934966,0.940703906503,29.4877416955
Delta-SCF x=0.10,0.871168437026,5.60749013345,0.943925098665,27.8998932301
Delta-SCF x=0.10,0.901138088012,5.30594989353,0.946940501065,26.4154252097
Delta-SCF x=0.10,0.931107738998,5.02357866921,0.949764213308,25.0268830049
Delta-SCF x=0.10,0.961077389985,4.75906300612,0.952409369939,23.7273813736
Delta-SCF x=0.10,0.991047040971,4.51118039622,0.954888196038,22.5105608318
Delta-SCF x=0.10,1.02101669196,4.27879367107,0.957212063289,21.3705467589
Delta-SCF x=0.10,1.05098634294,4.06084549563,0.959391545044,20.3019113367
Delta-SCF x=0.10,1.08095599393,3.8563530516,0.961436469484,19.2996382961
Delta-SCF x=0.10,1.11092564492,3.66440296195,0.963355970381,18.359090369
Delta-SCF x=0.10,1.1408952959,3.48414648304,0.96515853517,17.4759793003
Delta-SCF x=0.10,1.17086494689,3.31479497537,0.966852050246,16.6463382576
Delta-SCF x=0.10,1.20083459788,3.15561565365,0.968443843463,15.8664964681
Delta-SCF x=0.10,1.23080424886,3.00592761048,0.969940723895,15.1330559143
Delta-SCF x=0.10,1.26077389985,2.86509810408,0.971349018959,14.4428699278
Delta-SCF x=0.10,1.29074355083,2.73253909833,0.972674609017,13.7930235257
Delta-SCF x=0.10,1.32071320182,2.60770404193,0.973922959581,13.18081535
Delta-SCF x=0.10,1.35068285281,2.49008487317,0.975099151268,12.6037410735
Delta-SCF x=0.10,1.38065250379,2.37920923682,0.976207907632,12.0594781535
Delta-SCF x=0.10,1.41062215478,2.27463789958,0.977253621004,11.545871818
Delta-SCF x=0.10,1.44059180577,2.17596235132,0.978240376487,11.0609221829
Delta-SCF x=0.10,1.47056145675,2.08280257957,0.979171974204,10.6027724052
Delta-SCF x=0.10,1.50053110774,1.99480500561,0.980051949944,10.1696977855
Delta-SCF x=0.10,1.53050075873,1.91164057077,0.980883594292,9.76009574158
Delta-SCF x=0.10,1.56047040971,1.83300296271,0.981669970373,9.37247657911
Delta-SCF x=0.10,1.5904400607,1.75860697141,0.982413930286,9.00545499562
Delta-SCF x=0.10,1.62040971168,1.68818696595,0.983118130341,8.65774225547
Delta-SCF x=0.10,1.65037936267,1.62149548314,0.983785045169,8.32813898132
Delta-SCF x=0.10,1.68034901366,1.55830192003,0.9844169808,8.01552851152
Delta-SCF x=0.10,1.71031866464,1.49839132268,0.985016086773,7.71887077707
Delta-SCF x=0.10,1.74028831563,1.44156326413,0.985584367359,7.43719665572
Delta-SCF x=0.10,1.77025796662,1.38763080515,0.986123691949,7.1696027647
Delta-SCF x=0.10,1.8002276176,1.33641953142,0.986635804686,6.91524665634
Delta-SCF x=0.10,1.83019726859,1.28776666176,0.987122333382,6.67334238421
Delta-SCF x=0.10,1.86016691958,1.24152022197,0.98758479778,6.44315640997
Delta-SCF x=0.10,1.89013657056,1.19753827941,0.988024617206,6.22400382357
Delta-SCF x=0.10,1.92010622155,1.15568823394,0.988443117661,6.01524485181
Delta-SCF x=0.10,1.95007587253,1.11584616083,0.988841538392,5.81628163227
Delta-SCF x=0.10,1.98004552352,1.07789620194,0.989221037981,5.62655523155
Delta-SCF x=0.10,2.01001517451,1.0417300014,0.989582699986,5.44554288853
Delta-SCF x=0.10,2.03998482549,1.00724618263,0.989927538174,5.27275546482
Delta-SCF x=0.10,2.06995447648,0.974349863466,0.990256501365,5.10773508613
Delta-SCF x=0.10,2.09992412747,0.942952206635,0.990570477934,4.95005295969
Delta-SCF x=0.10,2.12989377845,0.912970002926,0.990870299971,4.79930735383
Delta-SCF x=0.10,2.15986342944,0.884325284561,0.991156747154,4.65512172714
Delta-SCF x=0.10,2.18983308042,0.856944966578,0.991430550334,4.51714299569
Delta-SCF x=0.10,2.21980273141,0.830760514088,0.991692394859,4.38503992744
Delta-SCF x=0.10,2.2497723824,0.805707633509,0.991942923665,4.2585016542
Delta-SCF x=0.10,2.27974203338,0.781725985965,0.99218274014,4.13723629205
Delta-SCF x=0.10,2.30971168437,0.758758921226,0.992412410788,4.02096966185
Delta-SCF x=0.10,2.33968133536,0.736753230638,0.992632467694,3.90944410227
Delta-SCF x=0.10,2.36965098634,0.715658917653,0.992843410823,3.80241736826
Delta-SCF x=0.10,2.39962063733,0.695428984652,0.993045710153,3.69966160851
Delta-SCF x=0.10,2.42959028832,0.676019234845,0.993239807652,3.60096241588
Delta-SCF x=0.10,2.4595599393,0.657388088154,0.993426119118,3.50611794533
Delta-SCF x=0.10,2.48952959029,0.639496410023,0.9936050359,3.4149380943
Delta-SCF x=0.10,2.51949924127,0.622307352241,0.993776926478,3.32724374083
Delta-SCF x=0.10,2.54946889226,0.605786204855,0.993942137951,3.24286603511
Delta-SCF x=0.10,2.57943854325,0.589900258399,0.994100997416,3.16164574058
Delta-SCF x=0.10,2.60940819423,0.574618675657,0.994253813243,3.08343262072
Delta-SCF x=0.10,2.63937784522,0.559912372287,0.994400876277,3.00808486842
Delta-SCF x=0.10,2.66934749621,0.545753905647,0.994542460944,2.93546857456
Delta-SCF x=0.10,2.69931714719,0.532117371236,0.994678826288,2.86545723307
Delta-SCF x=0.10,2.72928679818,0.518978306204,0.994810216938,2.79793127975
Delta-SCF x=0.10,2.75925644917,0.506313599408,0.994936864006,2.73277766245
Delta-SCF x=0.10,2.78922610015,0.494101407557,0.995058985924,2.66988944026
Delta-SCF x=0.10,2.81919575114,0.482321077006,0.99517678923,2.60916540968
Delta-SCF x=0.10,2.84916540212,0.470953070793,0.995290469292,2.55050975584
Delta-SCF x=0.10,2.87913505311,0.459978900545,0.995400210995,2.4938317269
Delta-SCF x=0.10,2.9091047041,0.449381062915,0.995506189371,2.43904533005
Delta-SCF x=0.10,2.93907435508,0.439142980223,0.995608570198,2.38606904758
Delta-SCF x=0.10,2.96904400607,0.429248945004,0.99570751055,2.33482557155
Delta-SCF x=0.10,2.99901365706,0.419684068195,0.995803159318,2.28524155577
Delta-SCF x=0.10,3.02898330804,0.410434230698,0.995895657693,2.23724738393
Delta-SCF x=0.10,3.05895295903,0.401486038095,0.995985139619,2.19077695262
Delta-SCF x=0.10,3.08892261002,0.392826778282,0.996071732217,2.14576746838
Delta-SCF x=0.10,3.118892261,0.384444381828,0.996155556182,2.10215925769
Delta-SCF x=0.10,3.14886191199,0.376327384878,0.996236726151,2.059895589
Delta-SCF x=0.10,3.17883156297,0.368464894405,0.996315351056,2.01892250604
Delta-SCF x=0.10,3.20880121396,0.360846555674,0.996391534443,1.97918867166
Delta-SCF x=0.10,3.23877086495,0.35346252175,0.996465374783,1.94064522133
Delta-SCF x=0.10,3.26874051593,0.346303424918,0.996536965751,1.90324562582
Delta-SCF x=0.10,3.29871016692,0.339360349889,0.996606396501,1.86694556239
Delta-SCF x=0.10,3.32867981791,0.33262480866,0.996673751913,1.83170279384
Delta-SCF x=0.10,3.35864946889,0.326088716932,0.996739112831,1.79747705497
Delta-SCF x=0.10,3.38861911988,0.319744371977,0.99680255628,1.764229946
Delta-SCF x=0.10,3.41858877086,0.313584431843,0.996864155682,1.73192483236
Delta-SCF x=0.10,3.44855842185,0.307601895838,0.996923981042,1.70052675055
Delta-SCF x=0.10,3.47852807284,0.301790086181,0.996982099138,1.6700023196
Delta-SCF x=0.10,3.50849772382,0.296142630755,0.997038573692,1.64031965781
Delta-SCF x=0.10,3.53846737481,0.290653446897,0.997093465531,1.61144830438
Delta-SCF x=0.10,3.5684370258,0.28531672614,0.997146832739,1.58335914569
Delta-SCF x=0.10,3.59840667678,0.280126919865,0.997198730801,1.55602434582
Delta-SCF x=0.10,3.62837632777,0.27507872579,0.997249212742,1.52941728117
Delta-SCF x=0.10,3.65834597876,0.270167075244,0.997298329248,1.50351247879
Delta-SCF x=0.10,3.68831562974,0.265387121191,0.997346128788,1.47828555828
Delta-SCF x=0.10,3.71828528073,0.260734226931,0.997392657731,1.45371317703
Delta-SCF x=0.10,3.74825493171,0.256203955458,0.997437960445,1.42977297846
Delta-SCF x=0.10,3.7782245827,0.251792059423,0.997482079406,1.4064435433
Delta-SCF x=0.10,3.80819423369,0.247494471663,0.997525055283,1.38370434353
Delta-SCF x=0.10,3.83816388467,0.243307296266,0.997566927037,1.36153569888
Delta-SCF x=0.10,3.86813353566,0.239226800137,0.997607731999,1.33991873574
Delta-SCF x=0.10,3.89810318665,0.235249405032,0.99764750595,1.31883534838
Delta-SCF x=0.10,3.92807283763,0.231371680034,0.9976862832,1.29826816218
Delta-SCF x=0.10,3.95804248862,0.22759033444,0.997724096656,1.27820049901
Delta-SCF x=0.10,3.98801213961,0.223902211044,0.99776097789,1.2586163443
Delta-SCF x=0.10,4.06,0.215406226735,0.997845937733,1.2134593057
Delta-SCF x=0.10,4.16,0.204395363342,0.997956046367,1.15484436247
Delta-SCF x=0.10,4.26,0.194220168336,0.998057798317,1.10058371963
Delta-SCF x=0.10,4.36,0.184798263793,0.998152017362,1.05025665761
Delta-SCF x=0.10,4.46,0.176057129621,0.998239428704,1.00349189305
Delta-SCF x=0.10,4.56,0.167932731867,0.998320672681,0.959960809858
Delta-SCF x=0.10,4.66,0.160368366277,0.998396316337,0.919371737936
Delta-SCF x=0.10,4.76,0.153313679901,0.998466863201,0.881465100478
Delta-SCF x=0.10,4.86,0.146723840477,0.998532761595,0.846009283872
Delta-SCF x=0.10,4.96,0.140558828906,0.998594411711,0.812797111024
Delta-SCF x=0.10,5.06,0.134782834619,0.998652171654,0.781642820231
Delta-SCF x=0.10,5.16,0.12936373723,0.998706362628,0.752379469051
Delta-SCF x=0.10,5.26,0.124272660794,0.998757273392,0.724856696646
Delta-SCF x=0.10,5.36,0.119483589363,0.998805164106,0.698938789438
Delta-SCF x=0.10,5.46,0.114973034446,0.998850269656,0.674503004226
Delta-SCF x=0.10,5.56,0.110719746565,0.998892802534,0.6514381105
Delta-SCF x=0.10,5.66,0.106704464379,0.998932955356,0.629643119945
