x4,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi
1.470000000000000e1,-5.308227937379070e-1,-5.308300556157416e-1,-5.308440273224636e-1,-5.308812881269309e-1,-5.309298688029226e-1,-5.309889689714562e-1,-5.310747434835447e-1,-5.311519046663115e-1,-5.312545070797028e-1,-5.313765998026255e-1,-5.314802875075395e-1,-5.316028015144156e-1,-5.317315689350718e-1,-5.318655834308547e-1,-5.320276648928672e-1,-5.322181351280932e-1,-5.324335551461878e-1,-5.326272779138034e-1,-5.327948600323367e-1,-5.329228270662920e-1,-5.330176457844091e-1,-5.331286742613184e-1,-5.332550571139830e-1,-5.334169592150548e-1,-5.335946193827468e-1,-5.337651088304487e-1,-5.338668941828580e-1,-5.338468385637626e-1,-5.336618071086425e-1,-5.333204340308167e-1,-5.328696327219314e-1,-5.324302012640073e-1,-5.321222215526564e-1,-5.319505803484118e-1,-5.319357215131959e-1,-5.320658728976870e-1,-5.323023199364778e-1,-5.327189040376511e-1,-5.334223372685544e-1,-5.343405069568932e-1,-5.353017575359427e-1,-5.364753314974822e-1,-5.377379655099861e-1,-5.386401084871399e-1,-5.390573837639251e-1,-5.386301812020314e-1,-5.376406297699509e-1,-5.364363195533738e-1,-5.343514221077249e-1,-5.313506208097704e-1,-5.276054993929226e-1,-5.232287975399621e-1,-5.180399610003208e-1,-5.124028300254200e-1,-5.078032097577063e-1,-5.056762126087967e-1,-5.063019353952973e-1,-5.085641324779154e-1,-5.089145447866181e-1,-5.080236688959737e-1,-5.083171698193066e-1
1.480000000000000e1,-5.803403546815230e-1,-5.803482018887086e-1,-5.803581689524624e-1,-5.803832277036541e-1,-5.803947509077861e-1,-5.804049367556899e-1,-5.804322274900677e-1,-5.804299091690995e-1,-5.804001622038717e-1,-5.803555358629047e-1,-5.802816368113368e-1,-5.801828932518496e-1,-5.800685934688101e-1,-5.799590641177423e-1,-5.798691677007227e-1,-5.797968943501907e-1,-5.797507049099057e-1,-5.797382718119306e-1,-5.797712900355378e-1,-5.798287342300565e-1,-5.799215650522497e-1,-5.800090805562296e-1,-5.800883516330787e-1,-5.801801037895882e-1,-5.803201242063286e-1,-5.805335271624540e-1,-5.808158040412975e-1,-5.811390501285111e-1,-5.814725025928021e-1,-5.817637940116549e-1,-5.819608330536721e-1,-5.820697469105850e-1,-5.820928269069253e-1,-5.822228600162914e-1,-5.826580515865583e-1,-5.834115498415605e-1,-5.844599179896670e-1,-5.860012603910485e-1,-5.880275405691944e-1,-5.906449867942160e-1,-5.937845319905686e-1,-5.975024114616162e-1,-6.018094645117686e-1,-6.065611471820440e-1,-6.111478738738155e-1,-6.157930792801680e-1,-6.200908054125275e-1,-6.237955942527011e-1,-6.275766146957921e-1,-6.315217040689846e-1,-6.355257075384393e-1,-6.384050010312569e-1,-6.398942780483188e-1,-6.409240894835893e-1,-6.412690254275969e-1,-6.403279510143219e-1,-6.401388350585179e-1,-6.402114223923322e-1,-6.421385011170994e-1,-6.460178903233170e-1,-6.469720813565659e-1
1.490000000000000e1,-6.537973580900551e-1,-6.537835136098885e-1,-6.537983829022622e-1,-6.538219088659851e-1,-6.538496177420170e-1,-6.538816494077060e-1,-6.539311429471715e-1,-6.539989490620244e-1,-6.540882914884949e-1,-6.541913069935406e-1,-6.543173661839456e-1,-6.544637831987589e-1,-6.546313748858851e-1,-6.548306989244469e-1,-6.550771957871230e-1,-6.553802777690926e-1,-6.557560835892706e-1,-6.562215358887465e-1,-6.567565651577486e-1,-6.574053130193401e-1,-6.581678860273747e-1,-6.590717668132016e-1,-6.601164391458085e-1,-6.613115375377413e-1,-6.626365171364960e-1,-6.640630937115143e-1,-6.655019046181688e-1,-6.668717549104984e-1,-6.681077780492257e-1,-6.692161699377993e-1,-6.702273107008838e-1,-6.711107261203149e-1,-6.717602877759193e-1,-6.721744809622678e-1,-6.724525033158929e-1,-6.725601026278146e-1,-6.725576668374761e-1,-6.723355288448079e-1,-6.719710540184320e-1,-6.714449952873790e-1,-6.706779020078635e-1,-6.700973725749102e-1,-6.699026162959777e-1,-6.703407454730426e-1,-6.711495062783709e-1,-6.727110458713434e-1,-6.750860987089439e-1,-6.780981378617026e-1,-6.807076505447933e-1,-6.837600227957095e-1,-6.874093847104389e-1,-6.919331329356090e-1,-6.964796108937067e-1,-7.008338852854255e-1,-7.048002132626514e-1,-7.088937684978616e-1,-7.144993863012176e-1,-7.223935697990601e-1,-7.308167099810186e-1,-7.380287161998137e-1,-7.414537031407967e-1
1.500000000000000e1,-7.487432033354073e-1,-7.487705821423479e-1,-7.488208315818176e-1,-7.489220239350143e-1,-7.490671066170128e-1,-7.492447321698393e-1,-7.494966008090719e-1,-7.498030819674260e-1,-7.501897599055422e-1,-7.506373975434075e-1,-7.511683808026761e-1,-7.517630771189941e-1,-7.524421326208448e-1,-7.531844434209026e-1,-7.539649155981585e-1,-7.547982100157827e-1,-7.556468320062295e-1,-7.564863119130120e-1,-7.573204199655788e-1,-7.581179136164581e-1,-7.588902104282629e-1,-7.596227412721122e-1,-7.603073719883575e-1,-7.609021165041213e-1,-7.613917590172237e-1,-7.617857774278295e-1,-7.621473060359041e-1,-7.625202389136888e-1,-7.628771059929760e-1,-7.631323131364722e-1,-7.632677813773320e-1,-7.633202231583700e-1,-7.632393056022746e-1,-7.630655848891450e-1,-7.628699803123165e-1,-7.626008890899274e-1,-7.622104030892726e-1,-7.618648339353340e-1,-7.616453816371505e-1,-7.614343658621875e-1,-7.611433969590391e-1,-7.609545991763236e-1,-7.609004199628675e-1,-7.608170531263256e-1,-7.605207541545398e-1,-7.602283620190924e-1,-7.597587636523637e-1,-7.593624584560954e-1,-7.590860290464760e-1,-7.586542262719002e-1,-7.570894418628245e-1,-7.554597755778142e-1,-7.527106237459813e-1,-7.480877200216274e-1,-7.418340814429289e-1,-7.350547097919412e-1,-7.281552214053549e-1,-7.215014758605782e-1,-7.160482581441642e-1,-7.098623045438405e-1,-7.055639582995377e-1
1.510000000000000e1,-8.586501432300542e-1,-8.586513209972360e-1,-8.586533113555529e-1,-8.586574942229382e-1,-8.586389715477232e-1,-8.586305335656764e-1,-8.586027817898935e-1,-8.585391573784462e-1,-8.584500340996238e-1,-8.583193618925327e-1,-8.581621112144427e-1,-8.579562427445584e-1,-8.577217165258225e-1,-8.574559765907102e-1,-8.571805911115704e-1,-8.568533925175464e-1,-8.564916594194554e-1,-8.560525728801026e-1,-8.554981906821200e-1,-8.548293313333759e-1,-8.540239120704782e-1,-8.530620150458829e-1,-8.519277585682534e-1,-8.505557171322170e-1,-8.489500467479869e-1,-8.471021989019181e-1,-8.450245350326443e-1,-8.427203254280482e-1,-8.402276503949491e-1,-8.376207619083771e-1,-8.349670905581408e-1,-8.322304487255744e-1,-8.292633929004372e-1,-8.259186548317436e-1,-8.220734790226806e-1,-8.177273016907254e-1,-8.129459234265034e-1,-8.080488267914275e-1,-8.032302596188187e-1,-7.986938981366329e-1,-7.945066554429731e-1,-7.909287380579733e-1,-7.880211599723448e-1,-7.856427307757298e-1,-7.840943915272263e-1,-7.829687713261125e-1,-7.816779291425179e-1,-7.800177816712486e-1,-7.784944661294475e-1,-7.776110604332084e-1,-7.768501969901948e-1,-7.766085977838113e-1,-7.764130003804870e-1,-7.762848374058381e-1,-7.772233071458498e-1,-7.779850482303966e-1,-7.779440390860727e-1,-7.773316261230279e-1,-7.757693718207014e-1,-7.731804997175048e-1,-7.715074000199947e-1
1.520000000000000e1,-8.533777744075649e-1,-8.533900933100970e-1,-8.534290024044672e-1,-8.534681476920056e-1,-8.535382986334976e-1,-8.536306800876591e-1,-8.537544473699151e-1,-8.538939952159040e-1,-8.540901429914343e-1,-8.543053714571196e-1,-8.545600910322574e-1,-8.548730954852353e-1,-8.552427103714422e-1,-8.556706953919442e-1,-8.561732356256480e-1,-8.567672080545085e-1,-8.574336695747860e-1,-8.581691594282432e-1,-8.589534668399023e-1,-8.597853995250806e-1,-8.606742062457772e-1,-8.616340124875358e-1,-8.626733249869173e-1,-8.637730387313053e-1,-8.649460589015475e-1,-8.662060803410728e-1,-8.675586662706070e-1,-8.690051479543600e-1,-8.705693435205438e-1,-8.722778569668930e-1,-8.741220942841594e-1,-8.760255064942408e-1,-8.779193749789101e-1,-8.797216072118543e-1,-8.812751995040313e-1,-8.825853439175217e-1,-8.836823074653104e-1,-8.845882311014103e-1,-8.852353857447365e-1,-8.855618945809034e-1,-8.850935643867813e-1,-8.840732625055880e-1,-8.828634317027455e-1,-8.815406211659106e-1,-8.797196879391606e-1,-8.775887066599065e-1,-8.752215585433547e-1,-8.724326130351870e-1,-8.693200613968645e-1,-8.654860872890405e-1,-8.614672541537883e-1,-8.578430280747670e-1,-8.551736774469535e-1,-8.529949069156488e-1,-8.501616650364863e-1,-8.461789429551987e-1,-8.417503287084662e-1,-8.392116613987219e-1,-8.397080834888188e-1,-8.414900202419394e-1,-8.441814163492759e-1
1.530000000000000e1,-8.883972206268944e-1,-8.883993504131252e-1,-8.883861785714405e-1,-8.883730623432508e-1,-8.883494990148650e-1,-8.883145906065441e-1,-8.882520645094784e-1,-8.881473743166963e-1,-8.880207063344516e-1,-8.878280935062376e-1,-8.875696889244311e-1,-8.872316185056672e-1,-8.867937271758507e-1,-8.862845826508374e-1,-8.856610646102393e-1,-8.849700018875081e-1,-8.842222673561599e-1,-8.834349682359510e-1,-8.826120560373462e-1,-8.817409193164512e-1,-8.808053286416206e-1,-8.798056776082918e-1,-8.787466495973570e-1,-8.776584498180131e-1,-8.765763738905605e-1,-8.755581466392510e-1,-8.746635657621114e-1,-8.739427752331244e-1,-8.734229716852624e-1,-8.731099245313840e-1,-8.730546542412346e-1,-8.732775166803396e-1,-8.737383780606354e-1,-8.745646805267817e-1,-8.758561714064138e-1,-8.775232792093856e-1,-8.792988710539353e-1,-8.811109156647478e-1,-8.828338186876835e-1,-8.845623936830593e-1,-8.864873684770789e-1,-8.885868644619213e-1,-8.911004075777975e-1,-8.941075908323513e-1,-8.974962243910622e-1,-9.014954040178154e-1,-9.061674709874123e-1,-9.116886533207833e-1,-9.167702992083859e-1,-9.213184756044492e-1,-9.250041950313683e-1,-9.285354055557795e-1,-9.318998842564343e-1,-9.351527269044068e-1,-9.388283531712315e-1,-9.430153064947148e-1,-9.472372536780720e-1,-9.512664578648699e-1,-9.546051169935919e-1,-9.567845174299064e-1,-9.573694523757085e-1
1.540000000000000e1,-9.132838251759904e-1,-9.132876039537496e-1,-9.132986346956362e-1,-9.133207746641870e-1,-9.133412797013201e-1,-9.133895117799508e-1,-9.134500309704017e-1,-9.135384087349494e-1,-9.136502472610765e-1,-9.137811017528490e-1,-9.139396055143058e-1,-9.141105584368727e-1,-9.142776720558857e-1,-9.144276143280194e-1,-9.145879064516981e-1,-9.147220006837846e-1,-9.148570270628065e-1,-9.149760874775497e-1,-9.150677094524374e-1,-9.151165499590125e-1,-9.151517721409991e-1,-9.151715306736581e-1,-9.151879529313426e-1,-9.151985565399517e-1,-9.151944614822556e-1,-9.152034688040002e-1,-9.152418473324820e-1,-9.153698367744413e-1,-9.156354716481848e-1,-9.160634042736286e-1,-9.166899197844108e-1,-9.175512466005885e-1,-9.187196831340768e-1,-9.202932361366752e-1,-9.222672026105491e-1,-9.244956958592155e-1,-9.270489829552018e-1,-9.299622539953036e-1,-9.332190859178426e-1,-9.364918147341373e-1,-9.396033625073191e-1,-9.426287613977262e-1,-9.457491422583774e-1,-9.487490644680885e-1,-9.511384494127374e-1,-9.527867908989653e-1,-9.536394948588326e-1,-9.540560834053184e-1,-9.540235603167622e-1,-9.542681861130734e-1,-9.552713928369767e-1,-9.564312035891879e-1,-9.576012823819504e-1,-9.598357463673745e-1,-9.633832808597017e-1,-9.671007556979202e-1,-9.716915059106040e-1,-9.739291475454133e-1,-9.746966699490327e-1,-9.772110751248390e-1,-9.788314432188960e-1
1.550000000000000e1,-9.757042137839518e-1,-9.756993955306698e-1,-9.756974572608691e-1,-9.756775133351263e-1,-9.756668673222668e-1,-9.756255671874324e-1,-9.755865047548615e-1,-9.755234423932025e-1,-9.754233938993776e-1,-9.753019701726704e-1,-9.751512872154622e-1,-9.749536032550034e-1,-9.747563580651769e-1,-9.745381474214579e-1,-9.743196260560495e-1,-9.741201330425551e-1,-9.739174215082813e-1,-9.737330422554618e-1,-9.735658296499212e-1,-9.734377989996621e-1,-9.733550900520906e-1,-9.733822995478714e-1,-9.735384041267651e-1,-9.738885821681581e-1,-9.744449233706447e-1,-9.751707592110349e-1,-9.759993460414006e-1,-9.768909041938217e-1,-9.778496080633035e-1,-9.788091559338138e-1,-9.796831162662857e-1,-9.804337033121364e-1,-9.810130442559456e-1,-9.814646680611008e-1,-9.817725857863600e-1,-9.819629338008478e-1,-9.821229965238872e-1,-9.822630595399953e-1,-9.821611496959806e-1,-9.818519278444273e-1,-9.812453507290381e-1,-9.803537483343392e-1,-9.790455538034462e-1,-9.771071073279819e-1,-9.748391587766022e-1,-9.722000175297459e-1,-9.691754686782286e-1,-9.657739380834277e-1,-9.620124944764453e-1,-9.576386247255970e-1,-9.529800430753963e-1,-9.491071228398188e-1,-9.461948567534018e-1,-9.443270640913654e-1,-9.444408253809348e-1,-9.444196105971335e-1,-9.445945931564917e-1,-9.438896825413287e-1,-9.415959366387423e-1,-9.405166980670409e-1,-9.401149289397069e-1
1.560000000000000e1,-1.033877312481497e0,-1.033842084682703e0,-1.033766943277578e0,-1.033670643633649e0,-1.033515506788094e0,-1.033305573198988e0,-1.033015278636797e0,-1.032668586022424e0,-1.032230433415630e0,-1.031720073787476e0,-1.031121254758859e0,-1.030442431099131e0,-1.029675900636184e0,-1.028824799670417e0,-1.027899295492535e0,-1.026893573424709e0,-1.025811262834984e0,-1.024630235480646e0,-1.023369720347052e0,-1.022019847814110e0,-1.020598188949124e0,-1.019092471638552e0,-1.017471801088054e0,-1.015708145354146e0,-1.013789560349501e0,-1.011693015334917e0,-1.009381953180651e0,-1.006872219333518e0,-1.004233384147954e0,-1.001514166125788e0,-9.987298539414251e-1,-9.959249858757648e-1,-9.931626859814625e-1,-9.904869974352906e-1,-9.880035152635694e-1,-9.857026145298117e-1,-9.835142199983534e-1,-9.813217655972968e-1,-9.789351483868943e-1,-9.763328015260575e-1,-9.734091145482439e-1,-9.700077070447526e-1,-9.665034862541836e-1,-9.627046795542432e-1,-9.588976788182824e-1,-9.554967802449118e-1,-9.529057125123981e-1,-9.514072211866834e-1,-9.515758402959528e-1,-9.523075803933067e-1,-9.532520689473293e-1,-9.550170042797814e-1,-9.565206149639508e-1,-9.565796273383629e-1,-9.552709131044534e-1,-9.524554823067135e-1,-9.485962380387050e-1,-9.438307363655790e-1,-9.398023971635443e-1,-9.361782624293407e-1,-9.343911132835929e-1
1.570000000000000e1,-9.753705421489487e-1,-9.753752942279756e-1,-9.753781249777961e-1,-9.753836785993382e-1,-9.753958277917145e-1,-9.754148356877105e-1,-9.754601562380814e-1,-9.755382220857972e-1,-9.756243535322121e-1,-9.757566325885015e-1,-9.759246276269055e-1,-9.761440923816287e-1,-9.763879254509563e-1,-9.767056582904059e-1,-9.770881011170390e-1,-9.775654421315522e-1,-9.781435648726414e-1,-9.788512426966026e-1,-9.796961374366052e-1,-9.806859407351350e-1,-9.818352332787977e-1,-9.831448588774030e-1,-9.846008532941690e-1,-9.861664595799743e-1,-9.877869400112054e-1,-9.894150562009586e-1,-9.910576536748231e-1,-9.927629557347423e-1,-9.945914339037758e-1,-9.965521364847185e-1,-9.986318238704999e-1,-1.000772340218237e0,-1.002770097600016e0,-1.004461803951908e0,-1.005700111707322e0,-1.006609176788948e0,-1.007351532417748e0,-1.007900566310024e0,-1.008354311929883e0,-1.008631766563949e0,-1.008586208926082e0,-1.007970627221407e0,-1.006839925845419e0,-1.005162714332648e0,-1.002896826830159e0,-1.000271961610238e0,-9.975388606874634e-1,-9.954461531958975e-1,-9.935371428854636e-1,-9.922889233763549e-1,-9.909967387807549e-1,-9.890354113939936e-1,-9.862132890134557e-1,-9.834956088340999e-1,-9.815341717003366e-1,-9.798701077988168e-1,-9.774683077325774e-1,-9.735615900018920e-1,-9.680288333853401e-1,-9.608147586265557e-1,-9.552562747937059e-1
1.580000000000000e1,-9.590270342789634e-1,-9.590307783729670e-1,-9.590455682000458e-1,-9.590479664767877e-1,-9.590694398448019e-1,-9.590845851615273e-1,-9.590950433063421e-1,-9.591034873194676e-1,-9.591118541752985e-1,-9.591434440591601e-1,-9.591527201309757e-1,-9.591847408408033e-1,-9.592270230960399e-1,-9.592589319797993e-1,-9.593061164005966e-1,-9.593696420576006e-1,-9.594881874725432e-1,-9.596793000382197e-1,-9.599424656653179e-1,-9.602792487062364e-1,-9.606340029258364e-1,-9.609775417820799e-1,-9.612472837902361e-1,-9.614326956757174e-1,-9.615166186445642e-1,-9.615258528129965e-1,-9.614939211739120e-1,-9.614692221399554e-1,-9.614731574064728e-1,-9.614690774147419e-1,-9.613536203299590e-1,-9.610269745867130e-1,-9.604543193190640e-1,-9.597573938931429e-1,-9.591062419678389e-1,-9.585806009947258e-1,-9.582843630427498e-1,-9.584323846150860e-1,-9.590873105672014e-1,-9.601348374888384e-1,-9.615008645233811e-1,-9.630724072661527e-1,-9.647160074671886e-1,-9.662946157977571e-1,-9.677713686392028e-1,-9.691800593258186e-1,-9.704268147807162e-1,-9.721267986519296e-1,-9.747094912705738e-1,-9.784114788182283e-1,-9.839805613213561e-1,-9.914611296641199e-1,-1.000479020149257e0,-1.009741030076387e0,-1.018528026482229e0,-1.026648934190815e0,-1.033568941356711e0,-1.039155211828451e0,-1.041893022444436e0,-1.043022488961495e0,-1.045644439483814e0
1.590000000000000e1,-9.411921826315685e-1,-9.411960258925142e-1,-9.411850334267506e-1,-9.411698406917327e-1,-9.411318428195736e-1,-9.410986193310413e-1,-9.410247133593002e-1,-9.409349230761402e-1,-9.408053584975921e-1,-9.406551686674222e-1,-9.404672790048773e-1,-9.402535257590638e-1,-9.400226037420099e-1,-9.397910834957105e-1,-9.395495912204985e-1,-9.393297386118261e-1,-9.391229410876065e-1,-9.389366766614448e-1,-9.387861160645878e-1,-9.386687449994759e-1,-9.386463601544731e-1,-9.387167197488391e-1,-9.389432573570803e-1,-9.393449983032049e-1,-9.399393722006329e-1,-9.407099477612381e-1,-9.416128809550567e-1,-9.426195726036124e-1,-9.437562571885264e-1,-9.450832596792569e-1,-9.466050079784935e-1,-9.482758670746224e-1,-9.500817918158330e-1,-9.520653957138301e-1,-9.541029762255498e-1,-9.562462860070524e-1,-9.585379264327849e-1,-9.610044139640584e-1,-9.636675394487115e-1,-9.664149897579647e-1,-9.692725478046895e-1,-9.723604312854094e-1,-9.755087229830262e-1,-9.789278264097684e-1,-9.824330090309090e-1,-9.857738297439396e-1,-9.892309479633242e-1,-9.931412426146858e-1,-9.968406549873056e-1,-9.992170090713329e-1,-1.000957339078292e0,-1.001796082276906e0,-1.001879866432385e0,-1.000699203222602e0,-9.989242523606187e-1,-9.967717349652665e-1,-9.939945400108883e-1,-9.907729603082529e-1,-9.883677582736623e-1,-9.855437197624450e-1,-9.812972036235712e-1
1.600000000000000e1,-9.633162748343287e-1,-9.633255779826191e-1,-9.633273635026071e-1,-9.633254582698555e-1,-9.633439033830481e-1,-9.633491342038142e-1,-9.633512373254470e-1,-9.633692759832194e-1,-9.633877159573901e-1,-9.633915293674705e-1,-9.634102065380437e-1,-9.634269515223937e-1,-9.634240999405540e-1,-9.634165642470006e-1,-9.633956215244288e-1,-9.633338943122735e-1,-9.632541736869019e-1,-9.631379239080909e-1,-9.629688335265771e-1,-9.627791287953185e-1,-9.625472320016580e-1,-9.622860319288853e-1,-9.619790782437124e-1,-9.615948528505109e-1,-9.611274405921696e-1,-9.605581831347985e-1,-9.599068075054467e-1,-9.591958945598034e-1,-9.584871057626284e-1,-9.578218330040833e-1,-9.572144722093170e-1,-9.567372910290196e-1,-9.564283626580417e-1,-9.562731199021540e-1,-9.562731270226252e-1,-9.564742330936733e-1,-9.565517629581831e-1,-9.562952211778650e-1,-9.557313534813255e-1,-9.547302780362198e-1,-9.531543785655091e-1,-9.510283520166920e-1,-9.484649814736497e-1,-9.456510761002779e-1,-9.427348140699305e-1,-9.396730990092227e-1,-9.363857333867937e-1,-9.327459787775552e-1,-9.292958951625554e-1,-9.261190305317857e-1,-9.237807426820581e-1,-9.218961633433348e-1,-9.204214860409635e-1,-9.184311625039654e-1,-9.171038724666122e-1,-9.159198049446140e-1,-9.182735359099158e-1,-9.224997469122368e-1,-9.282615913440535e-1,-9.350930277009606e-1,-9.384176050943728e-1
1.610000000000000e1,-9.537185596651788e-1,-9.537132254974043e-1,-9.537159845801608e-1,-9.536990297370449e-1,-9.536824943510479e-1,-9.536614901080835e-1,-9.536053567111997e-1,-9.535531545121794e-1,-9.534749765764624e-1,-9.533667048685704e-1,-9.532465729734658e-1,-9.530782937829783e-1,-9.528853598518332e-1,-9.526089532781277e-1,-9.522287505498356e-1,-9.517419481390802e-1,-9.510978218603495e-1,-9.502938653406099e-1,-9.493434206356663e-1,-9.482657395668440e-1,-9.470842585618938e-1,-9.457989325526797e-1,-9.444263402559464e-1,-9.429709795441885e-1,-9.414859026796171e-1,-9.400108643413587e-1,-9.385902103721903e-1,-9.372428466398585e-1,-9.359321918099355e-1,-9.345740686529215e-1,-9.331029730218755e-1,-9.314750001339361e-1,-9.295857327129143e-1,-9.273703120022014e-1,-9.249328088814931e-1,-9.224488026738823e-1,-9.199442614840335e-1,-9.173803177160716e-1,-9.149097691334005e-1,-9.127095487209521e-1,-9.110632334330041e-1,-9.098144636402993e-1,-9.089074044897304e-1,-9.082366848504587e-1,-9.076270502270219e-1,-9.067355979859120e-1,-9.050199622990428e-1,-9.028567263035746e-1,-8.995322674345615e-1,-8.949737267541256e-1,-8.893860287037049e-1,-8.840203498850262e-1,-8.787758506900772e-1,-8.747689247121072e-1,-8.721657534943960e-1,-8.698292571983248e-1,-8.689059059097548e-1,-8.687850457499257e-1,-8.677942632206449e-1,-8.679013469920824e-1,-8.675892397475999e-1
1.620000000000000e1,-8.646539947194037e-1,-8.646720578778044e-1,-8.646826604575736e-1,-8.647125191254579e-1,-8.647623684691027e-1,-8.648414663826381e-1,-8.649340926572949e-1,-8.650665614954559e-1,-8.652341347025941e-1,-8.654550199209730e-1,-8.657340030812599e-1,-8.660456132731413e-1,-8.664223830139166e-1,-8.668320093877414e-1,-8.672769760080142e-1,-8.677202571837437e-1,-8.681744916586686e-1,-8.686290016764643e-1,-8.690871090389948e-1,-8.695496348195629e-1,-8.700052786731762e-1,-8.704157672324924e-1,-8.707514951443646e-1,-8.709710302055738e-1,-8.710603555748446e-1,-8.709943660624144e-1,-8.707882449163246e-1,-8.704869080710348e-1,-8.701965459226739e-1,-8.699978630538602e-1,-8.699450838825288e-1,-8.700807147660733e-1,-8.703571581354689e-1,-8.707748114297241e-1,-8.712888727989390e-1,-8.719050152252715e-1,-8.726893021391248e-1,-8.733721103949051e-1,-8.740507802019097e-1,-8.747193283033996e-1,-8.755035489930169e-1,-8.769762903560809e-1,-8.790031381369710e-1,-8.811500547975846e-1,-8.830260256984913e-1,-8.845031022572879e-1,-8.854255195562352e-1,-8.857021796855120e-1,-8.851072206880403e-1,-8.833414418838472e-1,-8.812735557957407e-1,-8.791020333065086e-1,-8.768259760121757e-1,-8.738114674173314e-1,-8.695492780455431e-1,-8.644303169190303e-1,-8.590554037174059e-1,-8.540959589726654e-1,-8.508601585154896e-1,-8.498665847167287e-1,-8.505532471419595e-1
1.630000000000000e1,-7.891095982320190e-1,-7.891358947227647e-1,-7.891827516747343e-1,-7.892451517929622e-1,-7.893423661693688e-1,-7.894586459528999e-1,-7.895981166096083e-1,-7.897686087192667e-1,-7.899512372662821e-1,-7.901500776242550e-1,-7.903705812113968e-1,-7.906387822873729e-1,-7.909283400025783e-1,-7.912675908533641e-1,-7.916632011959338e-1,-7.921168976446404e-1,-7.926369437881892e-1,-7.932193088965630e-1,-7.938581104031430e-1,-7.945408045977616e-1,-7.952508338827803e-1,-7.959645980200029e-1,-7.966491583250424e-1,-7.973154494982758e-1,-7.979445590062252e-1,-7.985342002187706e-1,-7.990711374909220e-1,-7.996328524326519e-1,-8.003226205384757e-1,-8.011725533349559e-1,-8.021344751954846e-1,-8.031175527328799e-1,-8.039832205194508e-1,-8.045710303664484e-1,-8.048655509399431e-1,-8.048131675794006e-1,-8.043752706332342e-1,-8.036030009640661e-1,-8.024980249049436e-1,-8.010811558927965e-1,-7.997414467278326e-1,-7.985569998622022e-1,-7.974108465507681e-1,-7.968992762144111e-1,-7.975179471391758e-1,-7.995228398632369e-1,-8.028900803482122e-1,-8.074166134365784e-1,-8.129311670706170e-1,-8.184187262544227e-1,-8.237050134283390e-1,-8.285123679964070e-1,-8.337097320626385e-1,-8.399845597279810e-1,-8.471462794325946e-1,-8.547886739866161e-1,-8.631433661352819e-1,-8.724557891053276e-1,-8.828352534646640e-1,-8.903074208103188e-1,-8.932827152532976e-1
1.640000000000000e1,-7.226657365602941e-1,-7.226709928295251e-1,-7.227062471221360e-1,-7.227561747301764e-1,-7.228391208702917e-1,-7.229699736104306e-1,-7.231337089351081e-1,-7.233642707599176e-1,-7.236550182341419e-1,-7.240360655875444e-1,-7.244772331773371e-1,-7.250177322021343e-1,-7.256339080913334e-1,-7.263608440817565e-1,-7.271630951671886e-1,-7.280715968705908e-1,-7.290527988296797e-1,-7.301183619439516e-1,-7.312496701724875e-1,-7.324362056420671e-1,-7.336596926734635e-1,-7.349101884603937e-1,-7.361505131342885e-1,-7.373876851116926e-1,-7.386079421263895e-1,-7.398197666756827e-1,-7.410185660697414e-1,-7.422232704876398e-1,-7.434935118094261e-1,-7.448474775269558e-1,-7.462592542510346e-1,-7.476889343106274e-1,-7.490924666370307e-1,-7.504784554383602e-1,-7.518274429948701e-1,-7.532271938639405e-1,-7.546443449736778e-1,-7.562495681359659e-1,-7.583205089775709e-1,-7.606679923085841e-1,-7.631487019376757e-1,-7.655558278156395e-1,-7.680948936284058e-1,-7.711299302484164e-1,-7.746999995009799e-1,-7.783698723461506e-1,-7.821146629655726e-1,-7.858429029117094e-1,-7.893809366415616e-1,-7.921201705436948e-1,-7.946539107899006e-1,-7.967294959987907e-1,-7.978410260959893e-1,-7.967189744294579e-1,-7.932281401988207e-1,-7.879479910120260e-1,-7.812348342604295e-1,-7.750374387141019e-1,-7.689127785135953e-1,-7.652625823421009e-1,-7.655950280241810e-1
