x4,phi_mid,KE_mid,PE_mid,G0_mid,rho_mid,P_mid,w_mid,E_sheet,P_sheet,w_sheet,KE_frac,PE_frac,G0_frac,E_drift
8.100000000000000e0,-2.582056423556257e-1,7.781472553005430e-1,3.333507687214065e-2,4.415126584454255e-2,8.556335980172262e-1,7.006609125838598e-1,8.188796164707801e-1,2.055257745138754e-1,1.213100519545220e-1,5.902425242841360e-1,7.951212621420680e-1,4.282883145163154e-2,1.620499064063005e-1,-9.517497900901617e-12
8.199999999999999e0,-3.555689515042519e-1,2.002129800162999e-1,6.321463963691651e-2,5.181615252586381e-1,7.815891449118545e-1,-3.811631848792548e-1,-4.876771733085435e-1,2.055257745230733e-1,7.962357513523959e-2,3.874140619102772e-1,6.937070309551386e-1,8.291993943736042e-2,2.233730296075010e-1,3.523537017713352e-11
8.300000000000001e0,-4.312559932934373e-1,3.597738832490096e-1,9.299086587575463e-2,3.180358490239950e-1,7.708005981487591e-1,-5.125283165074007e-2,-6.649298375459828e-2,2.055257745267380e-1,1.039945521170740e-1,5.059927513059671e-1,7.529963756529836e-1,1.330587923775489e-1,1.139448319694676e-1,5.306621808642831e-11
8.400000000000000e0,-4.779178642228555e-1,7.887182581645293e-1,1.142027424716679e-1,5.270129791730203e-3,9.081911304279274e-1,6.692453859011313e-1,7.368992753604540e-1,2.055257745244627e-1,5.337495213848948e-2,2.596995547735378e-1,6.298497773867689e-1,1.934190736895363e-1,1.767311489236948e-1,4.199529612947117e-11
8.500000000000000e0,-5.789461832841298e-1,5.896934648006799e-1,1.675893415696306e-1,6.119825071779659e-2,8.184810570881071e-1,3.609058725132526e-1,4.409459075292956e-1,2.055257745201862e-1,7.861589765129398e-2,3.825111367896708e-1,6.912555683948354e-1,2.590615816042747e-1,4.968285000088988e-2,2.118794029115634e-11
8.600000000000000e0,-6.893788364163786e-1,5.131004286299081e-1,2.376215900494001e-1,8.004883169548100e-3,7.587269018488563e-1,2.674739554109599e-1,3.525299482055832e-1,2.055257745159083e-1,1.893976761873855e-2,9.215276119673525e-2,5.460763805983676e-1,3.295236027595447e-1,1.244000166420876e-1,3.734790254839027e-13
8.699999999999999e0,-7.549930420262080e-1,1.189786577128114e-1,2.850072467539937e-1,3.270383847183373e-1,7.310242891851425e-1,-4.930669737595197e-1,-6.744878125857229e-1,2.055257745116307e-1,-4.078045235356314e-2,-1.984201370872604e-1,4.007899314563698e-1,4.010763088450746e-1,1.981337596985556e-1,-2.043953895025652e-11
8.800000000000001e0,-8.034977418992538e-1,7.477014101302573e-4,3.228043106185999e-1,2.422469085882425e-1,5.657989206169727e-1,-5.643035177967122e-1,-9.973570065870224e-1,2.055257745101497e-1,-4.301451542734654e-2,-2.092901268946310e-1,3.953549365526846e-1,4.701388033201348e-1,1.345062601271808e-1,-2.764555251388856e-11
8.900000000000000e0,-8.342278897959481e-1,2.004783158745778e-1,3.479680860567003e-1,1.247524365586245e-4,5.485711543678368e-1,-1.476145226186810e-1,-2.690891080279080e-1,2.055257745100695e-1,-1.058452464870110e-1,-5.149974339681919e-1,2.425012830159041e-1,5.359089673645353e-1,2.215897496195605e-1,-2.803568488474184e-11
9.000000000000000e0,-8.896152375342404e-1,2.567277656112658e-1,3.957076354265515e-1,4.199334284608009e-3,6.566347353224253e-1,-1.431792040998938e-1,-2.180500000956984e-1,2.055257745174678e-1,-7.710786464728278e-2,-3.751736969648511e-1,3.124131515175744e-1,5.932236135618419e-1,9.436323492058364e-2,7.961187264982073e-12
9.100000000000000e0,-9.596671369303819e-1,1.687167659364188e-1,4.604805068520781e-1,1.344257509639543e-2,6.426398478848924e-1,-3.052063160120548e-1,-4.749259122610809e-1,2.055257745169872e-1,-1.091740574082505e-1,-5.311939958130509e-1,2.344030020934745e-1,6.421066170973706e-1,1.234903808091548e-1,5.622835530516568e-12
9.199999999999999e0,-9.770273595751491e-1,1.664113404647541e-2,4.772912306791938e-1,2.431417430026224e-1,7.370741077282916e-1,-7.037918396353408e-1,-9.548454249796823e-1,2.055257745129463e-1,-1.258795659164385e-1,-6.124758133851926e-1,1.937620933074037e-1,6.794484788898921e-1,1.267894278027041e-1,-1.403821503487279e-11
9.300000000000001e0,-9.694898271552559e-1,1.632546885697965e-1,4.699552624787640e-1,4.076215104900536e-2,6.739721020975659e-1,-3.474627249579728e-1,-5.155446699894312e-1,2.055257745124726e-1,-1.182988674437020e-1,-5.755913958933794e-1,2.122043020533104e-1,7.034477945783852e-1,8.434790336830449e-2,-1.634303803399462e-11
9.400000000000000e0,-9.626104684882696e-1,2.762430490343616e-2,4.633094570216029e-1,9.964617931999041e-3,5.008983798570381e-1,-4.456497700501658e-1,-8.897009612555727e-1,2.055257745140251e-1,-1.871812831142053e-1,-9.107435967912237e-1,4.462820160438817e-2,7.148312521617453e-1,2.405405462338666e-1,-8.789191596747514e-12
9.500000000000000e0,-9.740093303226360e-1,1.341506127070429e-2,4.743470877777750e-1,2.592728205126614e-1,7.470349695611407e-1,-7.202048470197321e-1,-9.640845159401702e-1,2.055257745141983e-1,-1.453805655944951e-1,-7.073592883332099e-1,1.463203558333951e-1,7.105583107898684e-1,1.431213333767365e-1,-7.946865387964408e-12
9.600000000000000e0,-9.929193870690789e-1,5.240445989407125e-2,4.929444546088176e-1,1.833987119372890e-1,7.287476264401780e-1,-6.239387066520354e-1,-8.561794015026597e-1,2.055257745123316e-1,-1.414843884325929e-1,-6.884021664353527e-1,1.557989167823236e-1,6.932272316218927e-1,1.509738515957836e-1,-1.702915586321296e-11
9.699999999999999e0,-9.742267421495084e-1,2.525635045238150e-3,4.745588725596224e-1,1.230421823056447e-3,4.783149294279170e-1,-4.732636593374407e-1,-9.894394471514451e-1,2.055257745116463e-1,-1.162774207287212e-1,-5.657559058225676e-1,2.171220470887162e-1,6.621312241124955e-1,1.207467287987884e-1,-2.036371071767462e-11
9.800000000000001e0,-8.997996923704263e-1,1.876468670707527e-1,4.048197431949569e-1,8.224972235543275e-3,6.006915825012530e-1,-2.253978483597475e-1,-3.752305757660211e-1,2.055257745139116e-1,-7.777015184996075e-2,-3.783961015784745e-1,3.108019492107627e-1,6.185473903358163e-1,7.065066045342094e-2,-9.341638573800992e-12
9.900000000000000e0,-8.491635715203728e-1,9.751248666827578e-2,3.605393855986176e-1,6.940966863932531e-2,5.274615409062188e-1,-3.324365675696672e-1,-6.302574534600495e-1,2.055257745189702e-1,-1.074692786688260e-1,-5.228992758711465e-1,2.385503620644267e-1,5.656518098388996e-1,1.957978280966736e-1,1.527111770371903e-11
1.000000000000000e1,-8.223563154882552e-1,3.739435677597555e-3,3.381349548117094e-1,9.932804527596215e-2,4.412024357652691e-1,-4.337235644100740e-1,-9.830488892423658e-1,2.055257745327280e-1,-4.172830070152848e-2,-2.030319593559476e-1,3.984840203220262e-1,5.031161618257938e-1,9.839981785217998e-2,8.221112679507314e-11
1.010000000000000e1,-7.864209642204699e-1,1.380691282839315e-1,3.092289664827268e-1,6.549453280255721e-1,1.102243422792230e0,-8.261051662243675e-1,-7.494761584801816e-1,2.055257745324573e-1,-5.799608053935421e-2,-2.821839775146804e-1,3.589080112426598e-1,4.359344850518275e-1,2.051575037055128e-1,8.089373615405293e-11
1.020000000000000e1,-7.363000968046374e-1,6.021847478747353e-1,2.710689162772592e-1,3.987129636542316e-2,9.131249605174178e-1,2.912445352320530e-1,3.189536458044260e-1,2.055257745470481e-1,-1.928088034685448e-2,-9.381246896817209e-2,4.530937655159140e-1,3.650016836494132e-1,1.819045508346728e-1,1.518862813298938e-10
1.030000000000000e1,-6.255450980808865e-1,1.775000730238124e-1,1.956533348665130e-1,3.824043504854666e-2,4.113938429388720e-1,-5.639369689124727e-2,-1.370795840997228e-1,2.055257745549139e-1,5.940957151419477e-2,2.890614164712527e-1,6.445307082356264e-1,2.935102401278590e-1,6.195905163651470e-2,1.901581114793771e-10
1.040000000000000e1,-5.270215399823074e-1,2.230717909725848e-1,1.388758518026614e-1,5.453206787480321e-5,3.620021748431210e-1,8.414140710204855e-2,2.324334298226592e-1,2.055257745583933e-1,5.151512833610437e-2,2.506504522208627e-1,6.253252261104314e-1,2.255734601034897e-1,1.491013137860790e-1,2.070872362480713e-10
1.050000000000000e1,-4.683100469774965e-1,1.264222833168213e-1,1.096571500500325e-1,1.157524134816594e-1,3.518318468485132e-1,-9.898728021487060e-2,-2.813482665129264e-1,2.055257745618713e-1,1.039568738849168e-1,5.058094251513049e-1,7.529047125756525e-1,1.616391690456315e-1,8.545611837871604e-2,2.240099217232228e-10
1.060000000000000e1,-3.940782443371189e-1,3.335302465627845e-1,7.764883132991297e-2,3.001076690147991e-1,7.112867469074966e-1,-4.422625378192763e-2,-6.217781221738310e-2,2.055257745619169e-1,7.554301758378805e-2,3.675598242838875e-1,6.837799121419438e-1,1.067666102390460e-1,2.094534776190102e-1,2.242315222389379e-10
1.070000000000000e1,-3.054343520278645e-1,1.289799721905404e0,4.664507169934073e-2,4.561136942980372e-4,1.336900907299043e0,1.242698536511765e0,9.295367590275665e-1,2.055257745956774e-1,1.158782233677969e-1,5.638135829715735e-1,7.819067914857868e-1,6.112813300563326e-2,1.569650755085800e-1,3.884956800703776e-10
1.080000000000000e1,-1.843044944337766e-1,1.404721763110676e0,1.698407333424500e-2,1.498888697192162e-3,1.423204725142113e0,1.386238801079239e0,9.740262778714546e-1,2.055257746004570e-1,1.442170508523489e-1,7.016981258565135e-1,8.508490629282568e-1,2.723827291428890e-2,1.219126641574543e-1,4.117508556333860e-10
1.090000000000000e1,-6.797594457010200e-2,5.078578588019022e-1,2.310364520098790e-3,1.404831416778389e-1,6.506513649998399e-1,3.650643526039644e-1,5.610752120746788e-1,2.055257745948448e-1,1.177201850227685e-1,5.727757759572083e-1,7.863878879786041e-1,7.302819716843350e-3,2.063092923045525e-1,3.844444762535204e-10
1.100000000000000e1,2.830366976292486e-3,2.580882859703034e-1,4.005488610243536e-6,4.247632372525075e-2,3.005686151841644e-1,2.156079567564424e-1,7.173335666610937e-1,2.055257745902117e-1,1.913049481516851e-1,9.308075764858166e-1,9.654037882429083e-1,3.992732335166785e-5,3.455628443374007e-2,3.619016197831115e-10
1.110000000000000e1,8.092444017351877e-2,4.805381780769779e-2,3.274382508698709e-3,1.974976095496891e-1,2.488258098660856e-1,-1.527181742506900e-1,-6.137553589512306e-1,2.055257745774443e-1,1.455502681182080e-1,7.081849875883238e-1,8.540924937941619e-1,8.405619793833962e-3,1.375018864120042e-1,2.997810888416552e-10
1.120000000000000e1,1.904849385233184e-1,7.471607635311891e-1,1.814225590211620e-2,1.525647289258565e-3,7.668286667225638e-1,7.274928603398144e-1,9.487032656840138e-1,2.055257745131852e-1,1.251035821644956e-1,6.087002102817511e-1,8.043501051408756e-1,2.988457788471115e-2,1.657653169744134e-1,-1.287614459499764e-11
1.130000000000000e1,3.116312641001469e-1,7.262363310260902e-1,4.855702238232776e-2,2.144490031399314e-4,7.750078024115579e-1,6.774648596406225e-1,8.741394054777059e-1,2.055257745087309e-1,1.076909866830322e-1,5.239780117138417e-1,7.619890058569209e-1,6.452154745878522e-2,1.734894466842938e-1,-3.454858621410040e-11
1.140000000000000e1,4.148067983606922e-1,2.487926660281850e-1,8.603233998312397e-2,3.047497945719113e-1,6.395748005832202e-1,-1.419894685268502e-1,-2.220060396334750e-1,2.055257745042745e-1,7.646749466504624e-2,3.720579321473661e-1,6.860289660736830e-1,1.114340868824796e-1,2.025369470438373e-1,-5.623146392963463e-11
1.150000000000000e1,4.816607699524524e-1,3.975580128919020e-1,1.159985486555946e-1,1.646927185941334e-1,6.782492801416300e-1,1.168667456421740e-1,1.723064794374279e-1,2.055257745015555e-1,1.096612015837887e-1,5.335642298380378e-1,7.667821149190188e-1,1.669355006295637e-1,6.628238445141742e-2,-6.946099251337046e-11
1.160000000000000e1,5.256025711081340e-1,1.717714108640794e-1,1.381290313777405e-1,6.163565844126806e-3,3.160640080859468e-1,2.747881364221208e-2,8.694066055993255e-2,2.055257745086499e-1,3.979990969387463e-2,1.936492383450407e-1,5.968246191725203e-1,2.313997747545246e-1,1.717756060729551e-1,-3.494293743244725e-11
1.170000000000000e1,6.234441497305688e-1,2.426265928814567e-1,1.943413039166360e-1,5.647758644459749e-2,4.934454832426902e-1,-8.192297479776761e-3,-1.660223420415333e-2,2.055257745153873e-1,4.466510810717079e-2,2.173212007714721e-1,6.086606003857360e-1,2.999145081589150e-1,9.142489145534888e-2,-2.161271162037792e-12
1.180000000000000e1,7.257559552066408e-1,4.797762512568064e-1,2.633608532589518e-1,2.742714697980827e-2,7.705642514955665e-1,1.889882510180463e-1,2.452595622639440e-1,2.055257745134814e-1,1.243164322283658e-2,6.048702773296751e-2,5.302435138664837e-1,3.710797845354827e-1,9.867670159803357e-2,-1.143463101982434e-11
1.190000000000000e1,7.947241469007560e-1,6.448356820287314e-2,3.157932348335672e-1,3.684580188618470e-1,7.487348218982873e-1,-6.197676854925410e-1,-8.277532543781355e-1,2.055257745079304e-1,-7.772478283847079e-2,-3.781753554976712e-1,3.109123222511644e-1,4.422436032201347e-1,2.468440745287009e-1,-3.844358165139283e-11
1.200000000000000e1,8.415597013550355e-1,2.939948582609352e-2,3.541113654723883e-1,1.662643354600394e-1,5.497751867585212e-1,-4.909762151063342e-1,-8.930490624743065e-1,2.055257745052660e-1,-6.408908081708768e-2,-3.118298956486627e-1,3.440850521756686e-1,5.088471553128459e-1,1.470677925114855e-1,-5.140732284303340e-11
1.210000000000000e1,8.534248589314595e-1,2.777850483850088e-1,3.641669949210907e-1,8.556021243804356e-3,6.505080645499040e-1,-9.493796777988625e-2,-1.459443363635702e-1,2.055257744955015e-1,-1.010777570412793e-1,-4.918008813706800e-1,2.540995593146601e-1,5.707041977275978e-1,1.751962429577422e-1,-9.891709673581772e-11
1.220000000000000e1,9.006704164778819e-1,2.483915278552356e-1,4.056035995592207e-1,7.698200093516552e-2,7.309771283496217e-1,-2.341940726391506e-1,-3.203849526289653e-1,2.055257744935934e-1,-8.256762274201004e-2,-4.017385310696583e-1,2.991307344651709e-1,6.229752873374481e-1,7.789397819738103e-2,-1.082013367792456e-10
1.230000000000000e1,9.700236037958077e-1,1.596338497679088e-1,4.704728959605030e-1,1.935331786963003e-4,6.303002789071080e-1,-3.110325793712906e-1,-4.934673040452989e-1,2.055257744900967e-1,-1.115177288875755e-1,-5.425972930365919e-1,2.287013534817040e-1,6.651938803885128e-1,1.061047661297831e-1,-1.252148384978113e-10
1.240000000000000e1,9.907262376124316e-1,1.192334790706867e-2,4.907692389468422e-1,4.620231976326845e-1,9.647157844865953e-1,-9.408690886724580e-1,-9.752811178197648e-1,2.055257744872161e-1,-1.548095827168793e-1,-7.532368293131461e-1,1.233815853434269e-1,6.955086492240392e-1,1.811097654325337e-1,-1.392304049829818e-10
1.250000000000000e1,9.884706051373982e-1,1.561828905725314e-1,4.885370686103471e-1,1.451110675435766e-1,7.898310267264551e-1,-4.774652455813923e-1,-6.045156868049378e-1,2.055257744866853e-1,-1.229939108646999e-1,-5.984354574110504e-1,2.007822712944748e-1,7.113426767547194e-1,8.787505195080586e-2,-1.418128947605624e-10
1.260000000000000e1,9.675851512994058e-1,3.260576460163732e-4,4.681105125075470e-1,2.308873254443032e-4,4.686674574790077e-1,-4.680153421869749e-1,-9.986085756934340e-1,2.055257744859485e-1,-1.907865796357709e-1,-9.282854187653953e-1,3.585729061730239e-2,7.144221137251224e-1,2.497205956575752e-1,-1.453980269516819e-10
1.270000000000000e1,9.667767114784506e-1,5.595308328195848e-2,4.673286049285436e-1,4.542181627490625e-2,5.687035044854084e-1,-4.567973379214914e-1,-8.032258185833138e-1,2.055257744863917e-1,-1.485424197922300e-1,-7.227435107029133e-1,1.386282446485433e-1,7.020172598653499e-1,1.593544954861068e-1,-1.432416407709525e-10
1.280000000000000e1,9.805320187544295e-1,2.830917658592689e-5,4.807215199013185e-1,1.055203931275071e-1,5.862702222054115e-1,-5.862136038522396e-1,-9.999034261829659e-1,2.055257744886050e-1,-1.130180986905200e-1,-5.498974470318130e-1,2.250512764840935e-1,6.764627501586954e-1,9.848597335721108e-2,-1.324724774320885e-10
1.290000000000000e1,9.535005347260845e-1,1.508693306193185e-2,4.545816348614646e-1,3.119969918316694e-2,5.008682671065634e-1,-4.706944009826997e-1,-9.397568819878062e-1,2.055257744904534e-1,-1.094112929140913e-1,-5.323482817926248e-1,2.338258591036876e-1,6.384017785479914e-1,1.277723623483210e-1,-1.234792268434148e-10
1.300000000000000e1,8.838618930091737e-1,6.909082697604935e-1,3.906059229568800e-1,1.108243966884219e-5,1.081525275157042e0,3.002912643639446e-1,2.776553366451292e-1,2.055257744972387e-1,-6.568650523646472e-2,-3.196022756617674e-1,3.401988621691163e-1,5.883250222187660e-1,7.147611561211774e-2,-9.046496884934641e-11
1.310000000000000e1,8.262581057520816e-1,4.113396378604681e-1,3.413512286605090e-1,2.929919583351492e-2,7.819900623544921e-1,4.068921336644416e-2,5.203290339001636e-2,2.055257745030373e-1,-1.029970637314042e-1,-5.011394020066426e-1,2.494302989966787e-1,5.303785322643275e-1,2.201911687389938e-1,-6.225142623605961e-11
1.320000000000000e1,7.829523744805004e-1,1.050701726003937e-1,3.065072103523269e-1,2.119134821875576e-1,6.234908651402782e-1,-4.133505199394907e-1,-6.629616295123933e-1,2.055257745087416e-1,-3.798889307084127e-2,-1.848376105704713e-1,4.075811947147643e-1,4.642379800170394e-1,1.281808252681963e-1,-3.449673879885040e-11
1.330000000000000e1,7.491708379056649e-1,3.908981327318287e-1,2.806284721841380e-1,1.943781383331353e-1,8.659047432491020e-1,-8.410847778544459e-2,-9.713363789860704e-2,2.055257745092321e-1,-2.933785452511064e-2,-1.427453787495291e-1,4.286273106252355e-1,3.946046839034322e-1,1.767680054713323e-1,-3.211009236281370e-11
1.340000000000000e1,6.944636854081128e-1,1.475807907811646e-1,2.411399051753091e-1,1.847469420063441e-2,4.071953901571082e-1,-1.120338085947789e-1,-2.751352576745845e-1,2.055257745221663e-1,-4.578403155708004e-3,-2.227654009017840e-2,4.888617299549108e-1,3.234474575216790e-1,1.876908125234102e-1,3.082201160964360e-11
1.350000000000000e1,5.754743933438802e-1,2.060400996485742e-1,1.655853886972534e-1,7.762611560401965e-4,3.724017495018678e-1,3.967844979528053e-2,1.065474312308018e-1,2.055257745372783e-1,8.445539190125351e-2,4.109236035791461e-1,7.054618017895731e-1,2.528858374246626e-1,4.165236078576422e-2,1.043505282183332e-10
1.360000000000000e1,4.733400974081876e-1,3.929489006853839e-1,1.120254239071962e-1,7.273304883330925e-2,5.777073734258894e-1,2.081904279448784e-1,3.603734996669311e-1,2.055257745523895e-1,6.624706847839998e-2,3.223297351520906e-1,6.611648675760453e-1,1.878165568487969e-1,1.510185755751578e-1,1.778752700687392e-10
1.370000000000000e1,4.097766722465340e-1,4.308786424023570e-2,8.395846055872168e-2,3.187152995744048e-1,4.457616243733621e-1,-3.595858958928908e-1,-8.066775519278615e-1,2.055257745675065e-1,1.084844971795757e-1,5.278388922647909e-1,7.639194461323955e-1,1.282564842634938e-1,1.078240696041107e-1,2.514279895393656e-10
1.380000000000000e1,3.366982714698538e-1,2.833040463555485e-1,5.668286300539367e-2,6.525331177888843e-1,9.925200271498265e-1,-4.259119344387295e-1,-4.291217535043610e-1,2.055257745714680e-1,9.322298210810627e-2,4.535829255599745e-1,7.267914627799872e-1,7.874804341674131e-2,1.944604938032714e-1,2.707030155590928e-10
1.390000000000000e1,2.616005535940508e-1,1.077769451293841e0,3.421742482035691e-2,1.041533237554835e-2,1.122402208489746e0,1.033136694097936e0,9.204692277718147e-1,2.055257745886161e-1,1.110281399241052e-1,5.402151635060910e-1,7.701075817530455e-1,4.009991544267898e-2,1.897925028042755e-1,3.541382742611177e-10
1.400000000000000e1,1.346980323402182e-1,6.215575468877769e-1,9.071779958163231e-3,1.462377144653576e-2,6.452530982924758e-1,5.978619954830779e-1,9.265542421496181e-1,2.055257745944271e-1,1.622491375904027e-1,7.894345023663134e-1,8.947172511831567e-1,1.347945795013181e-2,9.180329086671142e-2,3.824123240292465e-10
1.410000000000000e1,1.109621072841734e-2,3.236380616883454e-1,6.156294626472206e-5,2.941478801131758e-2,3.531144126459277e-1,2.941617107307631e-1,8.330492899640511e-1,2.055257745872897e-1,1.314732195409468e-1,6.396921252575466e-1,8.198460626287734e-1,1.772732286983828e-3,1.783812050842428e-1,3.476847698635765e-10
1.420000000000000e1,-6.503313815046202e-2,3.420261240595752e-1,2.114654528848539e-3,3.119883783834423e-2,3.753396164267679e-1,3.087126316923824e-1,8.224888026244761e-1,2.055257745801923e-1,1.785154719659363e-1,8.685794875634097e-1,9.342897437817048e-1,2.928637629323160e-3,6.278161858897192e-2,3.131519488164258e-10
1.430000000000000e1,-1.438630367946091e-1,1.613181378371331e-1,1.034828667788352e-2,1.952958186997380e-1,3.669622432147547e-1,-4.432596754048843e-2,-1.207916300929844e-1,2.055257745785195e-1,1.406974522846936e-1,6.845732734652279e-1,8.422866367326139e-1,1.930927787370341e-2,1.384040853936826e-1,3.050129038228988e-10
1.440000000000000e1,-2.398677459027648e-1,1.249248776667379e0,2.876826776223668e-2,1.496568609543040e-3,1.279513613039159e0,1.218983940295599e0,9.526932170734890e-1,2.055257745854482e-1,1.090064799818064e-1,5.303786359724265e-1,7.651893179862133e-1,4.883993444817962e-2,1.859707475656071e-1,3.387248259656417e-10
1.450000000000000e1,-3.552272802630341e-1,1.090317280674984e0,6.309321032153607e-2,2.242045899283255e-2,1.175830949989352e0,1.004803611360615e0,8.545476808292163e-1,2.055257746175852e-1,1.104044094000627e-1,5.371803590352033e-1,7.685901795176017e-1,9.020838290104700e-2,1.412014375813514e-1,4.950897469768734e-10
1.460000000000000e1,-4.663519611740681e-1,4.720316153991627e-1,1.087420758454497e-1,2.698314154080230e-1,8.506051066526354e-1,9.345812414568999e-2,1.098725171231024e-1,2.055257746497338e-1,6.118080205903829e-2,2.976794621662676e-1,6.488397310831338e-1,1.432582388657283e-1,2.079020300511378e-1,6.515110673177560e-10
1.470000000000000e1,-5.328696327219314e-1,2.249500688793525e-1,1.419750227386030e-1,1.118321820854534e-2,3.781083098265009e-1,7.179182793220412e-2,1.898710662168377e-1,2.055257746638246e-1,9.697956896292614e-2,4.718608608655248e-1,7.359304304327624e-1,2.034839140932406e-1,6.058565547399700e-2,7.200706697574333e-10
1.480000000000000e1,-5.819608330536721e-1,2.954815636283757e-2,1.693392056042620e-1,1.320896512122094e-3,2.002082584792216e-1,-1.411119457535465e-1,-7.048257990226294e-1,2.055257746619097e-1,4.190709806464190e-2,2.039019102766023e-1,6.019509551383012e-1,2.710498392665359e-1,1.269992055951629e-1,7.107534560901740e-10
1.490000000000000e1,-6.702273107008838e-1,2.337357041797926e-1,2.246023240046695e-1,5.064943740100639e-2,5.089874655854685e-1,-4.151605722588333e-2,-8.156597172413475e-2,2.055257746747875e-1,3.989411211520789e-3,1.941075866437390e-2,5.097053793321870e-1,3.415829566472149e-1,1.487116640205981e-1,7.734111129309440e-10
1.500000000000000e1,-7.632677813773320e-1,7.453749663926181e-1,2.912888530443373e-1,4.982640281230247e-4,1.037162083465079e0,4.535878493201578e-1,4.373355491407435e-1,2.055257746689980e-1,-1.143805618415508e-2,-5.565266060948422e-2,4.721736696952579e-1,4.124949614096222e-1,1.153313688951199e-1,7.452420902609447e-10
1.510000000000000e1,-8.349670905581408e-1,4.572972632984709e-2,3.485850211575632e-1,4.100035774285459e-1,8.043183249159562e-1,-7.128588722562621e-1,-8.862894828745189e-1,2.055257746672863e-1,-8.783079233674153e-2,-4.273468497025528e-1,2.863265751487236e-1,4.821796602638636e-1,2.314937645874129e-1,7.369136412194166e-10
1.520000000000000e1,-8.741220942841594e-1,9.786553875215777e-2,3.820447178578625e-1,1.981881062596667e-1,6.780983628696869e-1,-4.823672853653714e-1,-7.113529714538922e-1,2.055257746567798e-1,-6.596142347637898e-2,-3.209399092962041e-1,3.395300453518980e-1,5.455226015070664e-1,1.149473531410356e-1,6.857936440951562e-10
1.530000000000000e1,-8.730546542412346e-1,6.623460569609656e-2,3.811122146461409e-1,3.963391629692566e-4,4.477431595052067e-1,-3.152739481130136e-1,-7.041401781803153e-1,2.055257746626997e-1,-1.091608526629092e-1,-5.311297468264476e-1,2.344351265867762e-1,6.025617918012158e-1,1.630030816120080e-1,7.145970482014263e-10
1.540000000000000e1,-9.166899197844108e-1,1.690765517319768e-2,4.201602045171748e-1,3.123729849067144e-2,4.683051581810439e-1,-4.344898478346485e-1,-9.277921463053315e-1,2.055257746582218e-1,-1.008311554737910e-1,-4.906010238446623e-1,2.546994880776688e-1,6.491538515288714e-1,9.614666039345975e-2,6.928098095215773e-10
1.550000000000000e1,-9.796831162662857e-1,3.152996784602894e-2,4.798895041486103e-1,3.724126389199444e-2,5.486607358866337e-1,-4.856008001945758e-1,-8.850657035077364e-1,2.055257746581247e-1,-1.039085397319516e-1,-5.055742517199845e-1,2.472128741400078e-1,6.841010904770876e-1,6.868603538290473e-2,6.923375206469018e-10
1.560000000000000e1,-9.987298539414251e-1,4.219329881076121e-3,4.987306605769302e-1,4.408145083782721e-1,9.437644988362783e-1,-9.353258390741261e-1,-9.910585111300991e-1,2.055257746540718e-1,-1.801154643212689e-1,-8.763643617177845e-1,6.181781914110777e-2,7.069227398380350e-1,2.312594410208574e-1,6.726177392835098e-10
1.570000000000000e1,-9.986318238704999e-1,1.542733532125224e-1,4.986327598234606e-1,2.513196713234491e-1,9.042257843594321e-1,-5.956790779343872e-1,-6.587724971328657e-1,2.055257746570044e-1,-1.416273019195262e-1,-6.890975214952171e-1,1.554512392523915e-1,7.144858629821756e-1,1.300628977654329e-1,6.868865476405972e-10
1.580000000000000e1,-9.613536203299590e-1,1.666212590818575e-2,4.621003916607594e-1,2.758076032769711e-3,4.815205936017149e-1,-4.481963417853435e-1,-9.307937142062603e-1,2.055257746581893e-1,-1.681369120954608e-1,-8.180818798765748e-1,9.095906006171259e-2,7.090693131474504e-1,1.999716267908370e-1,6.926517137628707e-10
1.590000000000000e1,-9.466050079784935e-1,6.792431955682439e-2,4.480305205649818e-1,1.438303969267521e-1,6.597852370485583e-1,-5.239365979349095e-1,-7.941017296456261e-1,2.055257746625905e-1,-1.317998248987048e-1,-6.412812461847140e-1,1.793593769076430e-1,6.887854303745821e-1,1.318551927177750e-1,7.140659175064457e-10
1.600000000000000e1,-9.572144722093170e-1,8.820208935276436e-3,4.581297729034807e-1,1.659787076440484e-2,4.835478526031620e-1,-4.659074347326090e-1,-9.635187752864863e-1,2.055257746636023e-1,-1.010140108012874e-1,-4.914907191889859e-1,2.542546404055070e-1,6.553821960363588e-1,9.036316355813413e-2,7.189890904868435e-10
1.610000000000000e1,-9.331029730218755e-1,1.647107095416578e-2,4.353405791311314e-1,1.355258079801346e-1,5.873374580654318e-1,-5.543953161571002e-1,-9.439127515945669e-1,2.055257746637023e-1,-1.081236758150403e-1,-5.260832904873410e-1,2.369583547563295e-1,6.108309243181989e-1,1.522107209254717e-1,7.194755902162342e-10
1.620000000000000e1,-8.699450838825288e-1,5.168226925067287e-1,3.784022244856900e-1,9.686405018909531e-5,8.953217810426077e-1,1.383236039708496e-1,1.544959665895439e-1,2.055257746589261e-1,-4.933788906843371e-2,-2.400569424944918e-1,3.799715287527541e-1,5.550129438792987e-1,6.501552736794723e-2,6.962366239093853e-10
1.630000000000000e1,-8.021344751954846e-1,3.132647066132760e-1,3.217098581485678e-1,5.338246092067791e-2,6.883570256825217e-1,-6.182761245596970e-2,-8.981910570995658e-2,2.055257746624988e-1,-9.786965647195363e-2,-4.761916437618050e-1,2.619041781190975e-1,4.926879237576559e-1,2.454078981232466e-1,7.136196078505463e-10
