a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
2.698200563846870e-1,2.706173712210197e0,-1.310000000000000e0,1.303139943006186e-1,5.090697982116960e1,5.144615213591450e0,3.206754871966236e1,3.353737231966236e1,3.353737231966236e1,-1.469823599999998e0,-4.382643893476013e-2,4.223786737446629e-1,5.770225334467893e-1,5.987928085477575e-4,4.725323666759509e-1
2.725317930340126e-1,2.669296667619244e0,-1.300000000000000e0,1.322721534615764e-1,4.940245119775453e1,5.069435137146428e0,3.111980942927480e1,3.258963302927480e1,3.258963302927480e1,-1.469823599999998e0,-4.510095583708096e-2,4.227066440902962e-1,5.767008516859785e-1,5.925042237252714e-4,4.716995415811269e-1
2.752707830897523e-1,2.632786555752809e0,-1.290000000000000e0,1.342593438840069e-1,4.794238811490050e1,4.995395899672538e0,3.020008006784582e1,3.166990366784582e1,3.166990366784582e1,-1.469823600000002e0,-4.641073794904849e-2,4.230441185606962e-1,5.763696096639469e-1,5.862717753568707e-4,4.708424512965685e-1
2.780373004531941e-1,2.596639725569282e0,-1.280000000000000e0,1.362759786932372e-1,4.652547641726081e1,4.922480808353041e0,2.930753281685717e1,3.077735641685717e1,3.077735641685717e1,-1.469823600000002e0,-4.775665525304695e-2,4.233913645981803e-1,5.760285406048034e-1,5.800947970162615e-4,4.699604142441591e-1
2.808316217783799e-1,2.560852562355519e0,-1.270000000000000e0,1.383224761167566e-1,4.515044078864501e1,4.850673422845654e0,2.844136432352273e1,2.991118792352273e1,2.991118792352273e1,-1.469823599999998e0,-4.913959297631576e-2,4.237486564219614e-1,5.756773709504357e-1,5.739726276029055e-4,4.690527315625477e-1
2.836540264997705e-1,2.525421487365381e0,-1.260000000000000e0,1.403992595117909e-1,4.381604360430624e1,4.779957551541628e0,2.760079497781645e1,2.907061857781645e1,2.907061857781645e1,-1.469823600000002e0,-5.056045147665389e-2,4.241162751573714e-1,5.753158202313224e-1,5.679046113061283e-4,4.681186867798233e-1
2.865047968601901e-1,2.490342957461841e0,-1.250000000000000e0,1.425067573912556e-1,4.252108381691221e1,4.710317247874375e0,2.678506821071813e1,2.825489181071813e1,2.825489181071813e1,-1.469823599999998e0,-5.202014609882311e-2,4.244945089635309e-1,5.749436009388963e-1,5.618900975729519e-4,4.671575454871397e-1
2.893842179390506e-1,2.455613464762676e0,-1.240000000000000e0,1.446454034479525e-1,4.126439587502066e1,4.641736806672356e0,2.599344981293486e1,2.746327341293486e1,2.746327341293486e1,-1.469823599999998e0,-5.351960700022484e-2,4.248836531579764e-1,5.745604184009426e-1,5.559284410808729e-4,4.661685550137880e-1
2.922925776808593e-1,2.421229536289675e0,-1.230000000000000e0,1.468156365768357e-1,4.004484867465327e1,4.574200760590235e0,2.522522727447175e1,2.669505087447175e1,2.669505087447175e1,-1.469823600000002e0,-5.505977894223013e-2,4.252840103465635e-1,5.741659706517293e-1,5.500190017073156e-4,4.651509441048332e-1
2.952301669240143e-1,2.387187733621334e0,-1.220000000000000e0,1.490179008953681e-1,3.886134454100381e1,4.507693876573088e0,2.447970914318510e1,2.594953274318510e1,2.594953274318510e1,-1.469823599999998e0,-5.664162104753134e-2,4.256958905476843e-1,5.737599483078093e-1,5.441611445063983e-4,4.641039226014128e-1
2.981972794298874e-1,2.353484652549024e0,-1.210000000000000e0,1.512526457618036e-1,3.771281824045723e1,4.442201152376624e0,2.375622440242908e1,2.522604800242907e1,2.522604800242907e1,-1.469823599999998e0,-5.826610652046904e-2,4.261196113162030e-1,5.733420344441096e-1,5.383542396874755e-4,4.630266811247277e-1
