a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
4.117187093906774e-2,2.328842744309455e1,-3.190000000000000e0,1.007109900153779e-2,1.432841672272177e4,6.578884239546474e1,-1.948373202237753e-4,1.240955019142676e0,1.240955019142676e0,-1.241149856462900e0,-1.000157005948820e0,9.557191666976051e-5,9.931502518900559e-1,6.754176193274355e-3,5.032337077135933e-1
4.158565512117316e-2,2.304675355206450e1,-3.180000000000000e0,1.022424866522102e-2,1.390494801248255e4,6.480729067253192e1,-2.007709995839436e-4,1.240960952822438e0,1.240960952822438e0,-1.241161723822022e0,-1.000161786717888e0,9.848931803210514e-5,9.932141097042304e-1,6.687400977737418e-3,5.031959426104256e-1
4.200359790344555e-2,2.280748435642867e1,-3.170000000000000e0,1.037971785824598e-2,1.349399469400370e4,6.384040748272805e1,-2.068853863446920e-4,1.240967067209639e0,1.240967067209639e0,-1.241173952595984e0,-1.000166713035189e0,1.014957134807864e-4,9.932772233387734e-1,6.621280947745732e-3,5.031583715226642e-1
4.242574108051139e-2,2.257059592906813e1,-3.160000000000000e0,1.053754165176438e-2,1.309518688155783e4,6.288797313824733e1,-2.131859838620864e-4,1.240973367807638e0,1.240973367807638e0,-1.241186553791500e0,-1.000171789330369e0,1.045938167202671e-4,9.933395964338717e-1,6.555809749408192e-3,5.031209871974709e-1
4.285212686704019e-2,2.233606458094271e1,-3.150000000000000e0,1.069775564660145e-2,1.270816562119207e4,6.194977125493103e1,-2.196784630940165e-4,1.240979860287397e0,1.240979860287397e0,-1.241199538750491e0,-1.000177020167792e0,1.077864241982092e-4,9.934012324872905e-1,6.490981088511222e-3,5.030837822874021e-1
4.328279790196590e-2,2.210386685872218e1,-3.140000000000000e0,1.086039598123893e-2,1.233258256764537e4,6.102558870228619e1,-2.263686677044010e-4,1.240986550492584e0,1.240986550492584e0,-1.241212919160288e0,-1.000182410250630e0,1.110764176291731e-4,9.934621348523837e-1,6.426788729987188e-3,5.030467493463340e-1
4.371779725275094e-2,2.187397954244081e1,-3.130000000000000e0,1.102549933991784e-2,1.196809967081410e4,6.011521555426750e1,-2.332626193228427e-4,1.240993444444833e0,1.240993444444833e0,-1.241226707064156e0,-1.000187964425088e0,1.144667665953642e-4,9.935223067360179e-1,6.363226497386711e-3,5.030098808252803e-1
4.415716841969286e-2,2.164637964317540e1,-3.120000000000000e0,1.119310296086247e-2,1.161438887148424e4,5.921844504081166e1,-2.403665229644558e-4,1.241000548349165e0,1.241000548349165e0,-1.241240914872129e0,-1.000193687684735e0,1.179605312267816e-4,9.935817511964181e-1,6.300288272355043e-3,5.029731690680845e-1
4.460095534027454e-2,2.142104440074634e1,-3.110000000000000e0,1.136324464462768e-2,1.127113180605582e4,5.833507350011223e1,-2.476867726147541e-4,1.241007868599570e0,1.241007868599570e0,-1.241255555372185e0,-1.000199585174987e0,1.215608649631991e-4,9.936404711409248e-1,6.237967994112170e-3,5.029366063069916e-1
4.504920239355780e-2,2.119795128144164e1,-3.100000000000000e0,1.153596276257134e-2,1.093801952001659e4,5.746490033162282e1,-2.552299569840966e-4,1.241015411784766e0,1.241015411784766e0,-1.241270641741750e0,-1.000205662197714e0,1.252710174004835e-4,9.936984693236623e-1,6.176259658937137e-3,5.029001846580985e-1
4.550195440462157e-2,2.097707797576342e1,-3.090000000000000e0,1.171129626545405e-2,1.061475218990203e4,5.660772794977846e1,-2.630028654367662e-4,1.241023184694122e0,1.241023184694122e0,-1.241286187559559e0,-1.000211924215986e0,1.290943372238302e-4,9.937557483431202e-1,6.115157319655967e-3,5.028638961166676e-1
4.595925664904420e-2,2.075840239619708e1,-3.080000000000000e0,1.188928469216360e-2,1.030103885322794e4,5.576336173842337e1,-2.710124941067209e-4,1.241031194323782e0,1.241031194323782e0,-1.241302206817888e0,-1.000218376858975e0,1.330342752305759e-4,9.938123106396357e-1,6.054655085133650e-3,5.028277325523101e-1
4.642115485743127e-2,2.054190267500242e1,-3.070000000000000e0,1.206996817857627e-2,9.996597146814665e3,5.493161000593380e1,-2.792660521897400e-4,1.241039447882947e0,1.241039447882947e0,-1.241318713935137e0,-1.000225025926989e0,1.370943874453343e-4,9.938681584927848e-1,5.994747119769927e-3,5.027916857040295e-1
4.688769521998849e-2,2.032755716202690e1,-3.060000000000000e0,1.225338746654651e-2,9.701153052575170e3,5.411228394102645e1,-2.877709684335566e-4,1.241047952800375e0,1.241047952800375e0,-1.241335723768809e0,-1.000231877396667e0,1.412783383302748e-4,9.939232940186706e-1,5.935427642998918e-3,5.027557471751241e-1
4.735892439114093e-2,2.011534442254061e1,-3.050000000000000e0,1.243958391303195e-2,9.414440650880126e3,5.330519756924017e1,-2.965348978241465e-4,1.241056716731062e0,1.241056716731062e0,-1.241353251628886e0,-1.000238937426329e0,1.455899040934668e-4,9.939777191671140e-1,5.876690928792594e-3,5.027199084279406e-1
4.783488949419837e-2,1.990524323509275e1,-3.040000000000000e0,1.262859949935475e-2,9.136201881212384e3,5.251016771008231e1,-3.055657284756340e-4,1.241065747563131e0,1.241065747563131e0,-1.241371313291606e0,-1.000246212361493e0,1.500329760982825e-4,9.940314357187338e-1,5.818531305168002e-3,5.026841607784767e-1
4.831563812606779e-2,1.969723258938950e1,-3.030000000000000e0,1.282047684060135e-2,8.866186309894976e3,5.172701393482754e1,-3.148715887300260e-4,1.241075053424937e0,1.241075053424937e0,-1.241389925013667e0,-1.000253708740548e0,1.546115643769663e-4,9.940844452819246e-1,5.760943153698382e-3,5.026484953908255e-1
4.880121836201296e-2,1.949129168419294e1,-3.020000000000000e0,1.301525919516248e-2,8.604150904683980e3,5.095555852496121e1,-3.244608544731526e-4,1.241084642692377e0,1.241084642692377e0,-1.241409103546850e0,-1.000261433300608e0,1.593298012515475e-4,9.941367492897206e-1,5.703920909027893e-3,5.026129032714628e-1
4.929167876046217e-2,1.928739992524093e1,-3.010000000000000e0,1.321299047441565e-2,8.349859816023019e3,5.019562643125504e1,-3.343421566734084e-4,1.241094523996435e0,1.241094523996435e0,-1.241428866153108e0,-1.000269392983539e0,1.641919450654008e-4,9.941883489965444e-1,5.647459058390212e-3,5.025773752633600e-1
4.978706836786394e-2,1.908553692318767e1,-3.000000000000000e0,1.341371525255412e-2,8.103084164851561e3,4.944704523346724e1,-3.445243891462968e-4,1.241104706230940e0,1.241104706230940e0,-1.241449230620086e0,-1.000277594942165e0,1.692023840288325e-4,9.942392454748404e-1,5.591552141130803e-3,5.025419020399329e-1
5.028743672359186e-2,1.888568249156473e1,-2.990000000000000e0,1.361747877655525e-2,7.863601836368333e3,4.870964510065610e1,-3.550167165685331e-4,1.241115198560586e0,1.241115198560586e0,-1.241470215277154e0,-1.000286046546671e0,1.743656401821992e-4,9.942894396115850e-1,5.536194748232907e-3,5.025064740988092e-1
5.079283386489848e-2,1.868781664476241e1,-2.980000000000000e0,1.382432697630696e-2,7.631197280310552e3,4.798325875209851e1,-3.658285827190706e-4,1.241126010429169e0,1.241126010429169e0,-1.241491839011889e0,-1.000294755391189e0,1.796863734801523e-4,9.943389321046726e-1,5.481381521847184e-3,5.024710817554126e-1
5.130331033191914e-2,1.849191959603111e1,-2.970000000000000e0,1.403430647487962e-2,7.405661316889409e3,4.726772141880338e1,-3.769697189809971e-4,1.241137151568094e0,1.241137151568094e0,-1.241514121287075e0,-1.000303729300589e0,1.851693860007299e-4,9.943877234591740e-1,5.427107154825054e-3,5.024357151363590e-1
5.181891717272583e-2,1.829797175550276e1,-2.960000000000000e0,1.424746459895196e-2,7.186790948512763e3,4.656287080561133e1,-3.884501531002863e-4,1.241148632005126e0,1.241148632005126e0,-1.241537082158226e0,-1.000312976337470e0,1.908196262831209e-4,9.944358139834611e-1,5.373366390255709e-3,5.024003641726618e-1
5.233970594843238e-2,1.810595372823165e1,-2.950000000000000e0,1.446384938939246e-2,6.974389177073460e3,4.586854705387122e1,-4.002802182112300e-4,1.241160462073424e0,1.241160462073424e0,-1.241560742291635e0,-1.000322504809364e0,1.966421937980520e-4,9.944832037851953e-1,5.320154021006578e-3,5.023650185927258e-1
5.286572873835034e-2,1.791584631225505e1,-2.940000000000000e0,1.468350961199802e-2,6.768264826637816e3,4.518459270468436e1,-4.124705621367085e-4,1.241172652420837e0,1.241172652420837e0,-1.241585122982973e0,-1.000332323276163e0,2.026423435548677e-4,9.945298927671775e-1,5.267464889267684e-3,5.023296679151501e-1
5.339703814519711e-2,1.772763049667291e1,-2.930000000000000e0,1.490649476839243e-2,6.568232371374325e3,4.451085266270908e1,-4.250321569716869e-4,1.241185214019487e0,1.241185214019487e0,-1.241610246176459e0,-1.000342440557759e0,2.088254908494892e-4,9.945758806230512e-1,5.215293886099240e-3,5.022943014412993e-1
5.393368730035602e-2,1.754128745974687e1,-2.920000000000000e0,1.513285510708682e-2,6.374111768567954e3,4.384717416051488e1,-4.379763089585475e-4,1.241198158175649e0,1.241198158175649e0,-1.241636134484608e0,-1.000352865741923e0,2.151972161575920e-4,9.946211668328593e-1,5.163635950983131e-3,5.022589082476676e-1
5.447572986918986e-2,1.735679856701793e1,-2.910000000000000e0,1.536264163470636e-2,6.185728296618397e3,4.319340672347936e1,-4.513146686595896e-4,1.241211496539919e0,1.241211496539919e0,-1.241662811208578e0,-1.000363608192413e0,2.217632701774484e-4,9.946657506584449e-1,5.112486071377651e-3,5.022234771780103e-1
5.502322005640721e-2,1.717414536944307e1,-2.900000000000000e0,1.559590612737815e-2,6.002912397671309e3,4.254940213521894e1,-4.650592414502053e-4,1.241225241117708e0,1.241225241117708e0,-1.241690300359158e0,-1.000374677557340e0,2.285295790270384e-4,9.947096311386969e-1,5.061839282275936e-3,5.021879968352407e-1
5.557621261148309e-2,1.699330960155031e1,-2.890000000000000e0,1.583270114229377e-2,5.825499525063366e3,4.191501440354516e1,-4.792223983206005e-4,1.241239404280048e0,1.241239404280048e0,-1.241718626678368e0,-1.000386083777769e0,2.355022496001653e-4,9.947528070846320e-1,5.011690665767814e-3,5.021524555730863e-1
5.613476283413373e-2,1.681427317961220e1,-2.880000000000000e0,1.607308002944188e-2,5.653329995233176e3,4.129009972693883e1,-4.938168870089077e-4,1.241253998774720e0,1.241253998774720e0,-1.241747815661729e0,-1.000397837096594e0,2.426875750864571e-4,9.947952770743085e-1,4.962035350605122e-3,5.021168414874926e-1
5.669892657984690e-2,1.663701819983732e1,-2.870000000000000e0,1.631709694351403e-2,5.486248843981421e3,4.067451646153295e1,-5.088558434754979e-4,1.241269037737735e0,1.241269037737735e0,-1.241777893581210e0,-1.000409948067667e0,2.500920406603084e-4,9.948370394475691e-1,4.912868511770540e-3,5.020811424077718e-1
5.726876026546733e-2,1.646152693658000e1,-2.860000000000000e0,1.656480685598717e-2,5.324105686992674e3,4.006812508859861e1,-5.243528037257130e-4,1.241284534705150e0,1.241284534705150e0,-1.241808887508875e0,-1.000422427565208e0,2.577223293439270e-4,9.948780923006063e-1,4.864185370049696e-3,5.020453458874847e-1
5.784432087483848e-2,1.628778184056763e1,-2.850000000000000e0,1.681626556738510e-2,5.166754584479328e3,3.947078818252361e1,-5.403217159926311e-4,1.241300503625256e0,1.241300503625256e0,-1.241840825341248e0,-1.000435286793500e0,2.655853280498729e-4,9.949184334803431e-1,4.815981191606894e-3,5.020094391950496e-1
5.842566596450083e-2,1.611576553714588e1,-2.840000000000000e0,1.707152971972139e-2,5.014053909825976e3,3.888237037927887e1,-5.567769532908002e-4,1.241316958871131e0,1.241316958871131e0,-1.241873735824422e0,-1.000448537296870e0,2.736881338085777e-4,9.949580605786275e-1,4.768251287564008e-3,5.019734093040655e-1
5.901285366944784e-2,1.594546082454102e1,-2.830000000000000e0,1.733065680912649e-2,4.865866222115817e3,3.830273834536254e1,-5.737333263522656e-4,1.241333915253578e0,1.241333915253578e0,-1.241907648579930e0,-1.000462190969974e0,2.820380601865680e-4,9.949969709262306e-1,4.720991013582878e-3,5.019372428833444e-1
5.960594270893934e-2,1.577685067213988e1,-2.820000000000000e0,1.759370519866251e-2,4.722058142448910e3,3.773176074721658e1,-5.912060969534505e-4,1.241351388034448e0,1.241351388034448e0,-1.241942594131402e0,-1.000476260068384e0,2.906426439012342e-4,9.950351615866477e-1,4.674195769450974e-3,5.019009262866452e-1
6.020499239237357e-2,1.560991821878669e1,-2.810000000000000e0,1.786073413132448e-2,4.582500233856989e3,3.716930822110734e1,-6.092109916547252e-4,1.241369392940386e0,1.241369392940386e0,-1.241978603932041e0,-1.000490757219502e0,2.995096516382158e-4,9.950726293496913e-1,4.627860998670393e-3,5.018644455420920e-1
6.081006262521797e-2,1.544464677109705e1,-2.800000000000000e0,1.813180374323384e-2,4.447066884782790e3,3.661525334346358e1,-6.277642159574691e-4,1.241387946176983e0,1.241387946176983e0,-1.242015710392941e0,-1.000505695433801e0,3.086470870776315e-4,9.951093707248723e-1,4.581982188050176e-3,5.018277863412748e-1
6.142121391500013e-2,1.528101980178843e1,-2.790000000000000e0,1.840697507703058e-2,4.315636196069899e3,3.606947060166456e1,-6.468824688830737e-4,1.241407064443361e0,1.241407064443361e0,-1.242053946912244e0,-1.000521088116389e0,3.180631981355922e-4,9.951453819345627e-1,4.536554867301775e-3,5.017909340280184e-1
6.203850737735829e-2,1.511902094802755e1,-2.780000000000000e0,1.868631009545876e-2,4.188089871226191e3,3.553183636527127e1,-6.665829580043782e-4,1.241426764947201e0,1.241426764947201e0,-1.242093347905206e0,-1.000536949078936e0,3.277664844276367e-4,9.951806589069343e-1,4.491574608637969e-3,5.017538735868097e-1
6.266200474215318e-2,1.495863400979402e1,-2.770000000000000e0,1.896987169515341e-2,4.064313109948974e3,3.500222885769477e1,-6.868834149324855e-4,1.241447065420235e0,1.241447065420235e0,-1.242133948835167e0,-1.000553292551946e0,3.377657049609142e-4,9.952151972686644e-1,4.447037026374762e-3,5.017165896308726e-1
6.329176835964073e-2,1.479984294826039e1,-2.760000000000000e0,1.925772372062995e-2,3.944194504797002e3,3.448052812829374e1,-7.078021112751333e-4,1.241467984134199e0,1.241467984134199e0,-1.242175786245475e0,-1.000570133197409e0,3.480698860621883e-4,9.952489923374011e-1,4.402937776536698e-3,5.016790663898794e-1
6.392786120670757e-2,1.464263188418817e1,-2.750000000000000e0,1.954993097847962e-2,3.827625940916184e3,3.396661602489549e1,-7.293578750809967e-4,1.241489539917286e0,1.241489539917286e0,-1.242218897792368e0,-1.000587486121816e0,3.586883295489281e-4,9.952820391139859e-1,4.359272556465192e-3,5.016412876972860e-1
6.457034689316847e-2,1.448698509633994e1,-2.740000000000000e0,1.984655925177315e-2,3.714502498728965e3,3.346037616673381e1,-7.515701077846783e-4,1.241511752171087e0,1.241511752171087e0,-1.242263322278872e0,-1.000605366889577e0,3.696306211509824e-4,9.953143322744190e-1,4.316037104430090e-3,5.016032369772796e-1
6.521928966812750e-2,1.433288701990720e1,-2.730000000000000e0,2.014767531467660e-2,3.604722359509095e3,3.296169391779703e1,-7.744588016656128e-4,1.241534640888053e0,1.241534640888053e0,-1.242309099689718e0,-1.000623791536829e0,3.809066391905829e-4,9.953458661615650e-1,4.273227199244347e-3,5.015648972313294e-1
6.587475442640298e-2,1.418032224495389e1,-2.720000000000000e0,2.045334694728138e-2,3.498186713743455e3,3.247045636058021e1,-7.980445578387577e-4,1.241558226669484e0,1.241558226669484e0,-1.242356271227323e0,-1.000642776585662e0,3.925265635286497e-4,9.953766347765896e-1,4.230838659881791e-3,5.015262510243221e-1
6.653680671501686e-2,1.402927551487540e1,-2.710000000000000e0,2.076364295064618e-2,3.394799672139121e3,3.198655227023534e1,-8.223486048078431e-4,1.241582530744090e0,1.241582530744090e0,-1.242404879348897e0,-1.000662339058778e0,4.045008847856297e-4,9.954066317701165e-1,4.188867345098022e-3,5.014872804702677e-1
