x4,phi,phidot,KE,PE,rho,P,w,w_avg,rho_drift
4.450000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
4.500000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
4.550000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
4.600000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
4.650000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
4.700000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
4.750000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
4.800000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
4.850000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
4.900000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
4.950000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.000000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
