x4,phi_mid,KE_mid,PE_mid,G0_mid,rho_mid,P_mid,w_mid,E_sheet,P_sheet,w_sheet,KE_frac,PE_frac,G0_frac,E_drift
8.500000000000000e0,-3.713547087190668e-1,6.747573803277940e0,6.895215984391150e-2,6.119825065735196e0,1.293635102885705e1,5.587965776988320e-1,4.319584220096745e-2,5.983443755087148e0,3.852698290809469e0,6.438931238442560e-1,8.219465619221280e-1,7.397428955325320e-3,1.706560091225467e-1,1.241713176725057e-9
8.600000000000000e0,-7.853079383228433e-1,6.197253597928817e0,3.083542789964373e-1,8.004883190336884e-1,7.306096195958942e0,5.088410999898692e0,6.964609913996385e-1,5.983443755122192e0,7.477036305980671e-1,1.249620889237886e-1,5.624810444618944e-1,1.021637166614084e-2,4.273025838719648e-1,1.247570047269164e-9
8.699999999999999e0,-8.121106099026498e-1,5.925643785123139e-1,3.297618213582270e-1,3.270383845870830e1,3.362616465857884e1,-3.244103590155422e1,-9.647557558509048e-1,5.983443754962185e0,-2.316001749968692e0,-3.870683580919411e-1,3.064658209540295e-1,1.296298814505309e-2,6.805711909009174e-1,1.220828327319623e-9
8.800000000000001e0,-7.351402924254337e-1,1.596666949616129e1,2.702156247736761e-1,2.422469086065345e1,4.046157598158841e1,-8.528236989265841e0,-2.107737225348444e-1,5.983443754917814e0,2.986614239747452e-1,4.991463715678354e-2,5.249573185783918e-1,1.302608137498800e-2,4.620166000466203e-1,1.213412703648942e-9
8.900000000000000e0,-5.533620148306034e-1,1.661529478240769e0,1.531047597286925e-1,1.247524393427587e-2,1.827109481903738e0,1.495949474577801e0,8.187519628101935e-1,5.983443755082607e0,-3.329734150798045e0,-5.564912593971688e-1,2.217543703014156e-1,1.710527618634766e-2,7.611403535122367e-1,1.240954228265423e-9
9.000000000000000e0,-6.959800184236458e-1,5.973747191864997e0,2.421940930224891e-1,4.199334287113113e-1,6.635874713598797e0,5.311619670131197e0,8.004400172363374e-1,5.983443755192408e0,1.909455957242090e0,3.191232399544279e-1,6.595616199772140e-1,1.630937154843177e-2,3.241290084743543e-1,1.259305104639452e-9
9.100000000000000e0,-1.067176950150442e0,4.313036380204598e0,5.694333214661997e-1,1.344257510661521e0,6.226727212332318e0,2.399345548076877e0,3.853301206651327e-1,5.983443755033480e0,6.847598653853515e-1,1.144424337254458e-1,5.572212168627229e-1,1.860071310105300e-2,4.241780700362241e-1,1.232743906953715e-9
9.199999999999999e0,-9.966810031139869e-1,1.650133733677502e-2,4.966865109841516e-1,2.431417429667422e1,2.482736214499515e1,-2.479435947032160e1,-9.986707136069951e-1,5.983443755678959e0,5.335904964510765e-1,8.917782438326412e-2,5.445889121916321e-1,1.990109611921877e-2,4.355099916891492e-1,1.340621169632072e-9
9.300000000000001e0,-7.648703424582443e-1,2.335307453014045e1,2.925133203860959e-1,4.076215098573748e0,2.772180294910029e1,1.898434611118060e1,6.848164293656355e-1,5.983443756978094e0,2.287927159762865e0,3.823763124863682e-1,6.911881562431841e-1,1.908457539995730e-2,2.897272683568586e-1,1.557742823621311e-9
9.400000000000000e0,-6.288673065529260e-1,3.311402505254405e0,1.977370446255659e-1,9.964617920672153e-1,4.505601341947187e0,2.117203668561624e0,4.699047935844745e-1,5.983443757467727e0,-4.166880315855573e0,-6.964016851758713e-1,1.517991574120644e-1,2.196624998132498e-2,8.262345926066107e-1,1.639574254141962e-9
9.500000000000000e0,-7.655438974570424e-1,2.678108881751363e0,2.930287294668594e-1,2.592728206899950e1,2.889841968021772e1,-2.354220191671500e1,-8.146536100322019e-1,5.983443757811752e0,-1.334867906489912e-1,-2.230935829800623e-2,4.888453208509969e-1,1.954609769873943e-2,4.916085814502636e-1,1.697070484141250e-9
9.600000000000000e0,-1.067003168535990e0,1.391911993067576e0,5.692478808329213e-1,1.833987120800368e1,2.030103108190417e1,-1.751720709576902e1,-8.628727784857892e-1,5.983443758780005e0,-4.648120208463871e-1,-7.768302662899265e-2,4.611584866855037e-1,2.026025778604066e-2,5.185812555284557e-1,1.858892373363119e-9
9.699999999999999e0,-1.080983503025999e0,4.981962400324896e0,5.842626669071799e-1,1.230421815987733e-1,5.689267248830849e0,4.274657551818943e0,7.513546762454145e-1,5.983443758913959e0,7.894187439425542e-1,1.319338454157777e-1,5.659669227078888e-1,1.927919914635428e-2,4.147538781457569e-1,1.881279798610080e-9
9.800000000000001e0,-6.241604747307119e-1,3.998254845975056e0,1.947881491080338e-1,8.224972202238414e-1,5.015540215306931e0,2.980969476643181e0,5.943466403769544e-1,5.983443758746270e0,2.878646616030312e0,4.811019760689593e-1,7.405509880344797e-1,1.677050724640732e-2,2.426785047191130e-1,1.853254216754863e-9
9.900000000000000e0,-4.889153415519980e-1,4.450342221926593e-2,1.195191056024534e-1,6.940966863821380e0,7.104989391643100e0,-7.015982547204568e0,-9.874726281022711e-1,5.983443758729665e0,-2.277572652612011e0,-3.806457860139658e-1,3.096771069930171e-1,1.777541231188036e-2,6.725474806951025e-1,1.850479103282510e-9
1.000000000000000e1,-6.719193931912871e-1,8.126033789625511e0,2.257378354732738e-1,9.932804527326129e0,1.828457615242491e1,-2.032508573173891e0,-1.111597313621261e-1,5.983443758728708e0,1.772572054191682e0,2.962461294310381e-1,6.481230647155191e-1,1.388263597155909e-2,3.379942993129219e-1,1.850319231166964e-9
1.010000000000000e1,-8.390960206688258e-1,6.872776539772700e-2,3.520410659511293e-1,6.549453281008563e1,6.591530164143448e1,-6.577784611063903e1,-9.979146643135584e-1,5.983443759144494e0,-2.615183447269972e0,-4.370699470974702e-1,2.814650264512649e-1,1.383786832709256e-2,7.046971052216425e-1,1.919808756412067e-9
1.020000000000000e1,-9.346100997643835e-1,1.093017242527631e1,4.367480192907954e-1,3.987129635122691e0,1.535405007968980e1,6.506294770862824e0,4.237510453003728e-1,5.983443758997936e0,-1.631593867663357e0,-2.726847503512935e-1,3.636576248243533e-1,1.151702035330009e-2,6.248253548223467e-1,1.895314793998182e-9
1.030000000000000e1,-4.880132224416630e-1,4.521847319854893e-1,1.190784526389480e-1,3.824043506253104e0,4.395306690877542e0,-3.490937226906563e0,-7.942420114054846e-1,5.983443758656588e0,3.337700562786386e0,5.578226682514640e-1,7.789113341257320e-1,8.265037594701746e-3,2.128236282795663e-1,1.838265983877818e-9
1.040000000000000e1,-2.213570829500492e-1,2.972514788723489e-1,2.449947908607749e-2,5.453207066585070e-3,3.272041650250115e-1,2.672987927196864e-1,8.169174518278337e-1,5.983443758465200e0,-2.477108947976694e-1,-4.139938550391074e-2,4.793003072480446e-1,8.550429779960995e-3,5.121492629719944e-1,1.806279792404553e-9
1.050000000000000e1,-4.032681177927788e-1,4.172861885162610e0,8.131258741406525e-2,1.157524135461330e1,1.582941582718997e1,-7.483692056864752e0,-4.727712089040024e-1,5.983443758412711e0,2.415746576211069e0,4.037384947112663e-1,7.018692473556332e-1,4.596868247906937e-3,2.935338843964599e-1,1.797507254153174e-9
1.060000000000000e1,-4.727387263824346e-1,9.467107794398719e-3,1.117409517108432e-1,3.001076688697351e1,3.013197494647876e1,-3.011304073088996e1,-9.993716238108378e-1,5.983443758093301e0,-2.688221109375144e0,-4.492765735015080e-1,2.753617132492460e-1,5.184909466749475e-3,7.194533772840045e-1,1.744125066593938e-9
1.070000000000000e1,-4.327399846685522e-1,2.776180264420902e1,9.363194716546941e-2,4.561136966105580e-2,2.790104596103555e1,2.762255932738249e1,9.900187744200714e-1,5.983443758925596e0,-5.089455459140795e-1,-8.505896711319089e-2,4.574705164434046e-1,3.368924487663690e-3,5.391605590689318e-1,1.883224687304619e-9
1.080000000000000e1,-9.407578611918697e-2,3.146599571475657e1,4.425126766971506e-3,1.498888685197519e-1,3.162030971004329e1,3.131168171946985e1,9.902395645898616e-1,5.983443759409398e0,9.529521907563145e-1,1.592648362839090e-1,5.796324181419544e-1,1.608824192800598e-3,4.187587576652450e-1,1.964081564054254e-9
1.090000000000000e1,1.791002133643658e-1,6.264677138608244e-1,1.603844321358068e-2,1.404831416835990e1,1.469082032543430e1,-1.343788489771265e1,-9.147130384848261e-1,5.983443759724628e0,-2.531762734636239e0,-4.231280239780773e-1,2.884359880109614e-1,2.910621343909623e-3,7.086533906451290e-1,2.016765199286397e-9
1.100000000000000e1,-1.152761211374381e-2,1.647782162647077e0,6.644292052246651e-5,4.247632366618967e0,5.895480972186567e0,-2.599916646892412e0,-4.410016178761632e-1,5.983443759686295e0,4.561931825937989e0,7.624257884187359e-1,8.812128942093680e-1,8.945461517705760e-5,1.186976511754549e-1,2.010358546300495e-9
1.110000000000000e1,-1.288798400756234e-1,1.711622367795622e1,8.305006588959139e-3,1.974976094221408e1,3.687428962675926e1,-2.641842270846826e0,-7.164456041289187e-2,5.983443759935401e0,3.024847329095404e-1,5.055361845881310e-2,5.252768092294066e-1,2.416892289919243e-3,4.723062984806742e-1,2.051991243590123e-9
1.120000000000000e1,7.780561094042888e-2,5.819660474041727e0,3.026856546906694e-3,1.525647285605956e-1,5.975252059149229e0,5.664068888934224e0,9.479213316635697e-1,5.983443759971289e0,-8.579590737167266e-1,-1.433888423012174e-1,4.283055788493913e-1,2.305846128025934e-3,5.693885750225829e-1,2.057989112458358e-9
1.130000000000000e1,4.186045515931343e-1,6.005483261801111e0,8.761488530724450e-2,2.144490009744496e-2,6.114543047205801e0,5.896423476396421e0,9.643277397631447e-1,5.983443759811788e0,-1.182041243462750e0,-1.975519936197966e-1,4.012240031901018e-1,2.855746734532731e-3,5.959202500753655e-1,2.031331991503293e-9
1.140000000000000e1,6.066501864986441e-1,7.441803108295589e-1,1.840122243894198e-1,3.047497942879961e1,3.140317196401859e1,-2.991481134235947e1,-9.526047679717047e-1,5.983443759503876e0,-2.410758805011211e0,-4.029048992366733e-1,2.985475503816634e-1,5.756715335830347e-3,6.956957342825063e-1,1.979871377955078e-9
1.150000000000000e1,4.668648708003311e-1,5.385749187800786e-1,1.089814037937049e-1,1.646927186593979e1,1.711682818851357e1,-1.603967835095342e1,-9.370707104320303e-1,5.983443759572680e0,3.203204663730842e0,5.353446597715837e-1,7.676723298857919e-1,4.653793473680086e-3,2.276738766405281e-1,1.991370401910331e-9
1.160000000000000e1,1.414190431836370e-1,1.192284137902190e0,9.999672887487699e-3,6.163565858264919e-1,1.818640396616170e0,5.659278791882107e-1,3.111818478469945e-1,5.983443759698116e0,-1.178848854634090e0,-1.970184565908858e-1,4.014907717045571e-1,8.475863192376792e-3,5.900333651030661e-1,2.012334299195118e-9
1.170000000000000e1,4.060744494578172e-1,5.849229854239621e-3,8.244822925123468e-2,5.647758641718757e0,5.736056100824231e0,-5.724357641115752e0,-9.979605395235241e-1,5.983443759796864e0,2.117413335175840e0,3.538787060058747e-1,6.769393530029373e-1,9.024574852278726e-3,3.140360721447839e-1,2.028837764456171e-9
1.180000000000000e1,7.736672412181564e-1,6.315277883087398e0,2.992805000670565e-1,2.742714703529022e0,9.357273086683477e0,3.273282679491319e0,3.498116010047407e-1,5.983443759693749e0,1.797460338660174e0,3.004056544775101e-1,6.502028272387551e-1,1.085180410796375e-2,3.389453686532813e-1,2.011604438578729e-9
1.190000000000000e1,8.726088037313848e-1,1.944460100855268e0,3.807230621747593e-1,3.684580189212440e1,3.917098505515442e1,-3.528206485344389e1,-9.007193667395710e-1,5.983443759284752e0,-4.336886845915325e0,-7.248145082312510e-1,1.375927458843745e-1,1.452062444750824e-2,8.478866296681172e-1,1.943249561264793e-9
1.200000000000000e1,8.209113849529613e-1,2.890344461844095e0,3.369477509726945e-1,1.662643356276757e1,1.985372577558435e1,-1.407303685189617e1,-7.088360648761884e-1,5.983443759383047e0,-2.289874237537837e-1,-3.827017232253464e-2,4.808649138387327e-1,1.397078093587053e-2,5.051643052253968e-1,1.959677309315566e-9
1.210000000000000e1,4.953935857933812e-1,5.803246308663858e0,1.227074024226121e-1,8.556021285157671e-1,6.781555839602237e0,4.824936777725479e0,7.114793259607635e-1,5.983443759578159e0,-1.429899721306193e0,-2.389760443586092e-1,3.805119778206954e-1,1.770508556368873e-2,6.017829366156158e-1,1.992286113861041e-9
1.220000000000000e1,6.040013681648072e-1,7.312330616125994e0,1.824088263724795e-1,7.698200104681682e0,1.519293954718016e1,-5.682783149281674e-1,-3.740410558229603e-2,5.983443760148764e0,2.573109481253115e0,4.300382161842432e-1,7.150191080921217e-1,1.742226013390387e-2,2.675586317739745e-1,2.087650052828849e-9
1.230000000000000e1,1.017642477037029e0,5.383437731503839e0,5.177981055350297e-1,1.935331752316312e-2,5.920589154562031e0,4.846286308445646e0,8.185479826296348e-1,5.983443761029163e0,1.398341805491282e0,2.337018381619693e-1,6.168509190809847e-1,1.868899240741125e-2,3.644600885116040e-1,2.234789242550050e-9
1.240000000000000e1,1.031531655612607e0,1.447218406329226e-3,5.320287782654434e-1,4.620231975398740e1,4.673579575065918e1,-4.673290131384652e1,-9.999380680960670e-1,5.983443761301661e0,-1.710934049756674e0,-2.859447030859151e-1,3.570276484570425e-1,2.087701113260433e-2,6.220953404103532e-1,2.280331257153989e-9
1.250000000000000e1,9.045215386933662e-1,1.913247157093715e1,4.090796069801074e-1,1.451110673514771e1,3.405265791306496e1,4.212285228809334e0,1.236991614446991e-1,5.983443762579707e0,2.141575227025331e0,3.579168305079901e-1,6.789584152539950e-1,1.919888650728386e-2,3.018426982387211e-1,2.493928397129253e-9
1.260000000000000e1,6.809402434856556e-1,1.556668842780193e-1,2.318398075991520e-1,2.308873298907806e-2,4.105954248662493e-1,-9.926165631021079e-2,-2.417505171728231e-1,5.983443762600075e0,-4.542465365686362e0,-7.591724006966277e-1,1.204137996516861e-1,2.181898347932046e-2,8.577672168689934e-1,2.497332340922753e-9
1.270000000000000e1,7.480032685262090e-1,1.032545069922579e1,2.797544448629460e-1,4.542181640596537e0,1.514738678468527e1,5.503514613766304e0,3.633309620990612e-1,5.983443762668411e0,-8.023351632211315e-1,-1.340925385188742e-1,4.329537307405629e-1,1.967827321862432e-2,5.473679960408128e-1,2.508753427221677e-9
1.280000000000000e1,1.049827096297978e0,2.330281222243939e0,5.510684660607216e-1,1.055203932412667e1,1.343338901243133e1,-8.772826567943451e0,-6.530613056634502e-1,5.983443762611044e0,1.705605992991399e0,2.850542364330855e-1,6.425271182165427e-1,1.918264747799595e-2,3.382902343054613e-1,2.499165541181014e-9
1.290000000000000e1,1.031265003817438e0,7.323008731200851e-1,5.317537540492905e-1,3.119969914475325e0,4.384024541644701e0,-2.919422795404531e0,-6.659230046894963e-1,5.983443762732026e0,5.032309369573649e-1,8.410389683809626e-2,5.420519484190481e-1,1.906176983471091e-2,4.388862817462409e-1,2.519385144950093e-9
1.300000000000000e1,6.715978968661387e-1,3.178887704673503e1,2.255218675375103e-1,1.108244036419960e-3,3.201550715830896e1,3.156224693516110e1,9.858424787429854e-1,5.983443763204808e0,2.856403572991552e0,4.773845440909812e-1,7.386922720454906e-1,1.579386138355015e-2,2.455138665709593e-1,2.598400161701875e-9
1.310000000000000e1,5.138815092330805e-1,1.008999205664664e1,1.320371027658343e-1,2.929919596066301e0,1.315194875547878e1,7.028035357814508e0,5.343721670818404e-1,5.983443763579654e0,-3.269705548891107e0,-5.464588083526958e-1,2.267705958236521e-1,1.689304876734022e-2,7.563363554090077e-1,2.661047382446213e-9
1.320000000000000e1,5.765681260084788e-1,2.771810013637498e-1,1.662154019644646e-1,2.119134826470799e1,2.163474466803621e1,-2.108038266530870e1,-9.743763094395779e-1,5.983443763525636e0,5.557942421094477e-1,9.288868819951206e-2,5.464443440997561e-1,1.326634129021902e-2,4.402893146100250e-1,2.652019492899171e-9
1.330000000000000e1,8.069658246534581e-1,3.964355007071467e0,3.255969210793179e-1,1.943781386507976e1,2.372776579323054e1,-1.579905577908761e1,-6.658467517238824e-1,5.983443764660568e0,-1.428026643223340e0,-2.386630006715456e-1,3.806684996642272e-1,1.214970281171778e-2,6.071817975240550e-1,2.841698210076515e-9
1.340000000000000e1,8.948991020747681e-1,7.570718835458823e-1,4.004222014471131e-1,1.847469430890448e0,3.004963515883444e0,-1.490819748791679e0,-4.961190846117098e-1,5.983443764405725e0,-1.861036056814286e0,-3.110309263513441e-1,3.444845368243279e-1,1.081483413465102e-2,6.447006290410210e-1,2.799106724182820e-9
1.350000000000000e1,4.004579636165500e-1,3.318782494934374e-1,8.018329031195705e-2,7.762611512738289e-2,4.896876549327773e-1,1.740688440540974e-1,3.554691287408359e-1,5.983443764476125e0,4.189329820139242e0,7.001536213996714e-1,8.500768106998356e-1,6.851170076038369e-3,1.430720192241259e-1,2.810872645753193e-9
1.360000000000000e1,1.280650419507371e-1,6.414269198700500e-1,8.200327484922033e-3,7.273304896253546e0,7.922932143608517e0,-6.640078303868417e0,-8.380834498532230e-1,5.983443765098052e0,-3.148345019786594e-1,-5.261760857770845e-2,4.736911957111458e-1,7.573923445945555e-3,5.187348808429086e-1,2.914813945764649e-9
1.370000000000000e1,2.873958224535603e-1,1.361387889115696e1,4.129817938187919e-2,3.187152993019113e1,4.552670700072997e1,-1.829894921841605e1,-4.019387832755540e-1,5.983443765509428e0,1.502234051572502e0,2.510651241066026e-1,6.255325620533013e-1,4.101704129641249e-3,3.703657338170574e-1,2.983566282921402e-9
1.380000000000000e1,3.896488131148885e-1,4.665041679926794e-1,7.591309878092066e-2,6.525331178795676e1,6.579572905473036e1,-6.486272071874501e1,-9.858196215865432e-1,5.983443766231704e0,-2.057987693621924e0,-3.439470268336822e-1,3.280264865831590e-1,4.019652356077047e-3,6.679538610607640e-1,3.104278833987451e-9
1.390000000000000e1,5.014571689989424e-1,1.760431561571733e1,1.257296461702170e-1,1.041533236388172e0,1.877157849827572e1,1.643705273315894e1,8.756350849593592e-1,5.983443766751902e0,-1.857846067316914e0,-3.104977901923930e-1,3.447511049038035e-1,3.329151353169692e-3,6.519197437430269e-1,3.191218400644402e-9
1.400000000000000e1,1.163453594954018e-1,2.495469452072856e0,6.768121338057135e-3,1.462377141782193e0,3.964614715193106e0,1.026324188952606e0,2.588711041755331e-1,5.983443767255562e0,2.200580203370537e0,3.677782041528037e-1,6.838891020764019e-1,7.750615022351255e-4,3.153358364213629e-1,3.275393734014642e-9
1.410000000000000e1,-2.234633558371848e-1,4.497666048350519e-1,2.496793570100814e-2,2.941478802220521e0,3.416213342756581e0,-2.516680133086477e0,-7.366870510071071e-1,5.983443767764125e0,-1.381579211066112e0,-2.309003417913587e-1,3.845498291043206e-1,2.727183808355637e-3,6.127229870873238e-1,3.360388856066265e-9
1.420000000000000e1,-8.520587521197742e-2,2.531123918507260e-1,3.630020585319534e-3,3.119883786785073e0,3.376626199221119e0,-2.870401415519666e0,-8.500797086102624e-1,5.983443767600530e0,3.397299846523527e0,5.677833666490537e-1,7.838916833245269e-1,4.592446507569665e-4,2.156490720247161e-1,3.333047615683427e-9
1.430000000000000e1,2.039956055842568e-2,5.122687119801842e0,2.080710354884384e-4,1.952958183266376e1,2.465247702350109e1,-1.440710278389741e1,-5.844079185293707e-1,5.983443768525264e0,2.663969797294556e-1,4.452235034459334e-2,5.222611751722966e-1,2.333557064271147e-3,4.754052677634321e-1,3.487596433870976e-9
1.440000000000000e1,-6.032125321404044e-2,2.531671028579193e1,1.819326794656192e-3,1.496568624246812e-1,2.546818647501127e1,2.516523409657259e1,9.881046740907161e-1,5.983443768521088e0,-1.701505238662095e0,-2.843688859605765e-1,3.578155570197118e-1,3.392078597674565e-3,6.387923643826137e-1,3.486898547677697e-9
1.450000000000000e1,-3.579544016109051e-1,2.017977277730157e1,6.406567681631058e-2,2.242045902227135e0,2.248588435634502e1,1.787366119825813e1,7.948836218760761e-1,5.983443768978346e0,1.418907508298792e-1,2.371389392268102e-2,5.118569469613405e-1,3.129136028109306e-3,4.850139170105502e-1,3.563318973220930e-9
1.460000000000000e1,-6.451555890616131e-1,1.383069028226823e0,2.081128670487185e-1,2.698314153722266e1,2.857432343249820e1,-2.580818537604456e1,-9.031949763224261e-1,5.983443769549814e0,-2.642376073625771e0,-4.416145910943489e-1,2.791927044528256e-1,6.682997376558406e-3,7.141242981706161e-1,3.658827241181939e-9
1.470000000000000e1,-5.264368479197309e-1,4.088448149509176e-1,1.385678774238309e-1,1.118321823866282e0,1.665734516241030e0,-8.480448863391954e-1,-5.091116730011279e-1,5.983443769832145e0,3.424846263785256e0,5.723871395019953e-1,7.861935697509976e-1,5.700291979885529e-3,2.081061382691169e-1,3.706012607906928e-9
1.480000000000000e1,-2.814359839110026e-1,1.087316147300735e1,3.960310651997705e-2,1.320896519510937e-1,1.104485423147842e1,1.070146871453628e1,9.689099095610085e-1,5.983443770662657e0,6.550339118532720e-1,1.094743991854591e-1,5.547371995927295e-1,9.032241103579874e-3,4.362305593036906e-1,3.844814244757799e-9
1.490000000000000e1,-4.835234805517869e-1,5.486524796656241e-2,1.168974781224571e-1,5.064943748235348e0,5.236706474324367e0,-5.126975978391243e0,-9.790458952642974e-1,5.983443770862607e0,-2.583437541232754e-1,-4.317643217127301e-2,4.784117839143635e-1,1.077736629621981e-2,5.108108497894167e-1,3.878231513709807e-9
1.500000000000000e1,-7.954865980976824e-1,2.020595663460519e1,3.163994638765119e-1,4.982640338195467e-2,2.057218250186366e1,1.983973076734673e1,9.643960122145244e-1,5.983443771741523e0,1.103504396339755e0,1.844263000433565e-1,5.922131500216783e-1,1.163423624966362e-2,3.961526137286581e-1,4.025122679607307e-9
1.510000000000000e1,-9.623530551377695e-1,2.239882281136862e0,4.630617013664994e-1,4.100035772794649e1,4.370330171044985e1,-3.922353714817612e1,-8.974959697106231e-1,5.983443772620606e0,-3.720767530095109e0,-6.218438196278898e-1,1.890780901860551e-1,1.576217884976084e-2,7.951597309641840e-1,4.172042045169633e-9
1.520000000000000e1,-8.775880957593294e-1,1.084024443844302e-3,3.850804329092429e-1,1.981881064916024e1,2.020497510651333e1,-2.020280705762564e1,-9.998926972749901e-1,5.983443773292684e0,1.079352681347928e0,1.803898761722567e-1,5.901949380861283e-1,1.497150440006051e-2,3.948335575138112e-1,4.284365084927799e-9
1.530000000000000e1,-4.691695186774792e-1,2.378213656620920e-3,1.100600186280287e-1,3.963391727009832e-2,1.520721495547480e-1,-1.473157222415062e-1,-9.687225614475223e-1,5.983443773687171e0,-9.334046471514132e-1,-1.559978972738341e-1,4.220010513630830e-1,1.809839898849251e-2,5.599005496484245e-1,4.350294791066744e-9
1.540000000000000e1,-5.903229458552222e-1,3.953127465730381e-1,1.742405902015938e-1,3.123729849424754e0,3.693283186199386e0,-2.902657693053309e0,-7.859288190788104e-1,5.983443773737914e0,1.808772639250174e0,3.022962540717947e-1,6.511481270358974e-1,1.859696199716416e-2,3.302549109669385e-1,4.358775340662646e-9
1.550000000000000e1,-9.907499972991562e-1,2.131825618035866e-1,4.907927785741391e-1,3.724126387793692e0,4.428101728171417e0,-4.001736604564244e0,-9.037137920986200e-1,5.983443773723869e0,2.936149726134592e0,4.907123451261652e-1,7.453561725630826e-1,1.871362897569866e-2,2.359301984612188e-1,4.356428107143984e-9
1.560000000000000e1,-1.039699912760900e0,1.308728062989469e-3,5.404879542975114e-1,4.408145084227958e1,4.462324752464008e1,-4.462063006851410e1,-9.999413432174669e-1,5.983443773779207e0,-3.780732756439106e0,-6.318656779239951e-1,1.840671610380025e-1,2.157798979066282e-2,7.943548491713348e-1,4.365676486983716e-9
1.570000000000000e1,-9.866035985080339e-1,1.582800124190396e1,4.866933302945009e-1,2.513196714266396e1,4.144666171486242e1,-9.790659231054498e0,-2.362231076271132e-1,5.983443773575896e0,4.045557902203738e-1,6.761253310459345e-2,5.338062665522967e-1,1.943967550874530e-2,4.467540579389579e-1,4.331697667225853e-9
1.580000000000000e1,-6.516277234660834e-1,3.518288703180376e0,2.123093449947953e-1,2.758076015364938e-1,4.006405649711665e0,3.030171756649087e0,7.563317401140256e-1,5.983443773640671e0,-2.490684652581588e0,-4.162627320998643e-1,2.918686339500679e-1,2.124727056044693e-2,6.868840954894853e-1,4.342523229894368e-9
1.590000000000000e1,-6.314921873675908e-1,1.459886435105024e1,1.993911913531522e-1,1.438303970241046e1,2.918129524481386e1,1.643345728662382e-2,5.631503724819890e-4,5.983443773683673e0,3.277316146932501e-1,5.477307501988675e-2,5.273865375099434e-1,1.970303748989850e-2,4.529104250001581e-1,4.349710147621977e-9
1.600000000000000e1,-9.532093992013146e-1,7.680464861591472e0,4.543040793628656e-1,1.659787083366958e0,9.794556024321295e0,5.566373698861648e0,5.683130184808315e-1,5.983443774308429e0,2.052510602340631e0,3.430316519649860e-1,6.715158259824930e-1,1.809504144115725e-2,3.103891325763497e-1,4.454124402641924e-9
1.610000000000000e1,-1.013834529562434e0,1.318112726427759e0,5.139302266665405e-1,1.355258080011961e1,1.538462375321391e1,-1.274839830035839e1,-8.286454387742307e-1,5.983443775178611e0,-4.967964454404488e-1,-8.302851403088833e-2,4.584857429845559e-1,1.868446730305629e-2,5.228297897123878e-1,4.599556069351252e-9
1.620000000000000e1,-7.670984254996429e-1,1.749383341408947e1,2.942199972020156e-1,9.686404976859844e-3,1.779773981626835e1,1.718992701191059e1,9.658488768443410e-1,5.983443774774086e0,3.132192470148257e0,5.234765442859898e-1,7.617382721429948e-1,1.493938777275435e-2,2.233223400842507e-1,4.531948594177493e-9
1.630000000000000e1,-5.530925692986773e-1,4.184408183103382e0,1.529556951067061e-1,5.338246093823662e0,9.675609972033751e0,-1.306793605826987e0,-1.350605914876814e-1,5.983443775050318e0,-4.292139270503535e0,-7.173359409510688e-1,1.413320295244656e-1,1.571447691109955e-2,8.429534935644349e-1,4.578114554121271e-9
1.640000000000000e1,-5.330608976603275e-1,3.557137714774201e0,1.420769603072171e-1,1.139309605230036e1,1.509231072738178e1,-7.978035297833381e0,-5.286158920223486e-1,5.983443775140730e0,-1.696199905174647e0,-2.834822167497935e-1,3.582588916251032e-1,1.273969541618248e-2,6.290014129587143e-1,4.593224911531024e-9
1.650000000000000e1,-7.837654842686302e-1,3.245633955817430e-1,3.071441671654203e-1,2.103445077393646e1,2.166615833668363e1,-2.101703154552014e1,-9.700395990338339e-1,5.983443775577795e0,1.317273150432976e0,2.201530088424324e-1,6.100765044212162e-1,1.038242229509684e-2,3.795410732836870e-1,4.666270703168607e-9
1.660000000000000e1,-8.272504678409309e-1,4.817666626744670e-1,3.421716682715196e-1,3.674135004864809e0,4.498073335810796e0,-3.534540010461862e0,-7.857897696602909e-1,5.983443776477099e0,-5.852109055856225e-1,-9.780503125746423e-2,4.510974843712679e-1,9.961345838492770e-3,5.389411697902393e-1,4.816569365573287e-9
1.670000000000000e1,-3.985446298624570e-1,1.079309040145706e1,7.941891099610143e-2,2.552633660440081e-1,1.112777267849717e1,1.045840812441695e1,9.398473914394682e-1,5.983443777362147e0,3.297179145589803e0,5.510504098098826e-1,7.755252049049413e-1,5.765565085494070e-3,2.187092300095646e-1,4.964485711411726e-9
1.680000000000000e1,-1.401734392010208e-1,1.508338426480741e1,9.824296528721133e-3,7.714464270638979e-1,1.586465498840003e1,1.430211354121479e1,9.015080095767766e-1,5.983443777612480e0,-9.825323700147917e-1,-1.642085070960327e-1,4.178957464519837e-1,6.511446768811113e-3,5.755928067792052e-1,5.006323355871700e-9
1.690000000000000e1,-1.958993280455050e-1,1.208232293124986e0,1.918827336434020e-2,2.856205194863036e1,2.978947251511968e1,-2.737300792886971e1,-9.188819276667791e-1,5.983443777773244e0,8.611983143209274e-1,1.439302091414361e-1,5.719651045707180e-1,3.813621863962169e-3,4.242212735653197e-1,5.033191419201444e-9
1.700000000000000e1,-3.228332631010113e-1,1.130944950243294e0,5.211065788222341e-2,3.087084336381191e1,3.205389897193743e1,-2.979200907145085e1,-9.294347966072138e-1,5.983443778232023e0,-1.742214510076836e0,-2.911725378644107e-1,3.544137310677947e-1,2.873114189858722e-3,6.427131547423467e-1,5.109866085817316e-9
