a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
1.360368037547894e-3,7.340951892419727e2,-6.600000000000000e0,4.665641408671442e-5,3.972196664235089e8,1.198721896790583e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,3.820107590046451e-9,8.293065953569110e-1,1.706934008229816e-1,5.853466946813295e-1
1.374039963621212e-3,7.267808698988284e2,-6.590000000000000e0,4.749728268163051e-5,3.854800511487522e8,1.179872011067034e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,3.943144331516118e-9,8.307175089016410e-1,1.692824871552147e-1,5.846412376628911e-1
1.387849294835929e-3,7.195393292491600e2,-6.580000000000000e0,4.835158215705722e-5,3.740873939389197e8,1.161326705159683e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,4.070086562544644e-9,8.321191210047483e-1,1.678808749251652e-1,5.839404313574528e-1
1.401797412136674e-3,7.123698431328683e2,-6.570000000000000e0,4.921952095689801e-5,3.630314406334647e8,1.143080879818114e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,4.201056775706388e-9,8.335114539549096e-1,1.664885418440336e-1,5.832442646204310e-1
1.415885710346803e-3,7.052716945953658e2,-6.560000000000000e0,5.010131070118540e-5,3.523022401280606e8,1.125129524821562e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,4.336181270132084e-9,8.348945306684152e-1,1.651054649954034e-1,5.825527259934300e-1
1.430115598307874e-3,6.982441738158852e2,-6.550000000000000e0,5.099716623414888e-5,3.418901354179386e8,1.107467717355063e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,4.475590269015344e-9,8.362683746773223e-1,1.637316208470874e-1,5.818658037101581e-1
1.444488499020543e-3,6.912865780364916e2,-6.540000000000000e0,5.190730567301076e-5,3.317857549059263e8,1.090090620416392e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,4.619418040730040e-9,8.376330101176508e-1,1.623669852629311e-1,5.811834857023381e-1
1.459005849786858e-3,6.843982114918092e2,-6.530000000000000e0,5.283195045751987e-5,3.219800039673804e8,1.072993481253195e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,4.767803023669232e-9,8.389884617176124e-1,1.610115335145846e-1,5.805057596055874e-1
1.473669102353996e-3,6.775783853394423e2,-6.520000000000000e0,5.377132540023506e-5,3.124640567644088e8,1.056171629829732e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,4.920887954919503e-9,8.403347547858890e-1,1.596652402932230e-1,5.798326127652793e-1
1.488479723059429e-3,6.708264175910939e2,-6.510000000000000e0,5.472565873757931e-5,3.032293483050872e8,1.039620477322635e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,5.078820002888406e-9,8.416719151999511e-1,1.583280797212288e-1,5.791640322423846e-1
1.503439192977572e-3,6.641416330443619e2,-6.500000000000000e0,5.569518218163267e-5,2.942675667267129e8,1.023335514645121e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,5.241750904006034e-9,8.429999693944289e-1,1.570000253638201e-1,5.785000048192837e-1
1.518549008067883e-3,6.575233632152207e2,-6.490000000000000e0,5.668013097275148e-5,2.855706458206931e8,1.007312310999134e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,5.409837103625317e-9,8.443189443495358e-1,1.556810502406270e-1,5.778405170055576e-1
1.533810679324463e-3,6.509709462711725e2,-6.480000000000000e0,5.768074393296138e-5,2.771307577711326e8,9.915465124548304e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,5.583239901249933e-9,8.456288675795445e-1,1.543711268372156e-1,5.771855550437479e-1
1.549225732927156e-3,6.444837269650616e2,-6.470000000000000e0,5.869726352016142e-5,2.689403061090416e8,9.760338405568926e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,5.762125600222253e-9,8.469297671213204e-1,1.530702271165539e-1,5.765351049150882e-1
1.564795710394167e-3,6.380610565695528e2,-6.460000000000000e0,5.972993588314844e-5,2.609919188750020e8,9.607700909571700e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,5.946665662007702e-9,8.482216715229182e-1,1.517783225304160e-1,5.758891523452097e-1
