a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,w_cpl,Omega_phi_test,Omega_DE_cpl
2.705184686635042e-2,3.596605281482250e1,-3.610000000000000e0,5.338029799512856e-3,1.306760775224982e-5,4.879121731244186e-3,1.237375931944169e2,1.190291443414963e-5,2.720731304642961e0,2.720743207557395e0,-2.720719401728527e0,-9.999912502477992e-1,-1.444768891880190e0,5.923289649181129e-5,1.787943369391142e-6
2.732372244729256e-2,3.559823444367799e1,-3.600000000000000e0,5.419457229489911e-3,1.346791755799720e-5,4.953182066846647e-3,1.218891724668314e2,1.226700629366561e-5,2.720730215507759e0,2.720742482514053e0,-2.720717948501465e0,-9.999909826039233e-1,-1.444605766531625e0,6.104300800087422e-5,1.867327916806486e-6
2.759833042324929e-2,3.523407592647646e1,-3.590000000000000e0,5.502119466817727e-3,1.388046624367711e-5,5.028363307091985e-3,1.200684243644387e2,1.264221877405452e-5,2.720729093074316e0,2.720741735293090e0,-2.720716450855542e0,-9.999907067851314e-1,-1.444441001746050e0,6.290837121927823e-5,1.950225575118046e-6
2.787569825524702e-2,3.487354084706276e1,-3.580000000000000e0,5.586035193487386e-3,1.430562732860351e-5,5.104682396501980e-3,1.182749331302507e2,1.302889118457860e-5,2.720727936326429e0,2.720740965217614e0,-2.720714907435244e0,-9.999904225419831e-1,-1.444274581046852e0,6.483067129987567e-5,2.036791219090544e-6
2.815585368030011e-2,3.451659315162847e1,-3.570000000000000e0,5.671223376807225e-3,1.474378616357268e-5,5.182156538181785e-3,1.165082892899065e2,1.342737319311011e-5,2.720726744215707e0,2.720740171588901e0,-2.720713316842514e0,-9.999901296174228e-1,-1.444106487791820e0,6.681164476223784e-5,2.127186519760591e-6
2.843882471418450e-2,3.416319714510661e1,-3.560000000000000e0,5.757703268040644e-3,1.519533942531630e-5,5.260803192606928e-3,1.147680895558641e2,1.383802511567162e-5,2.720725515662949e0,2.720739353688065e0,-2.720711677637834e0,-9.999898277465669e-1,-1.443936705171489e0,6.885308105771191e-5,2.221580240999115e-6
2.872463965423943e-2,3.381331748760201e1,-3.550000000000000e0,5.845494410208114e-3,1.566069600288855e-5,5.340640084670585e-3,1.130539367330723e2,1.426121825699512e-5,2.720724249555729e0,2.720738510773986e0,-2.720709988337472e0,-9.999895166564515e-1,-1.443765216207456e0,7.095682418204846e-5,2.320148548924405e-6
2.901332708219705e-2,3.346691919085739e1,-3.540000000000000e0,5.934616643537964e-3,1.614027753612813e-5,5.421685208610843e-3,1.113654396261025e2,1.469733525063480e-5,2.720722944746935e0,2.720737642082185e0,-2.720708247411684e0,-9.999891960657851e-1,-1.443592003750682e0,7.312477433715273e-5,2.423075334717570e-6
2.930491586704076e-2,3.312396761475436e1,-3.530000000000000e0,6.025090105537196e-3,1.663451810030540e-5,5.503956828091475e-3,1.097022129477160e2,1.514677038274738e-5,2.720721600055624e0,2.720736746826007e0,-2.720706453285241e0,-9.999888656847080e-1,-1.443417050479776e0,7.535888964349869e-5,2.530552551415905e-6
2.959943516789200e-2,3.278442846384956e1,-3.520000000000000e0,6.116935239804639e-3,1.714386528286932e-5,5.587473484157735e-3,1.080638772288447e2,1.560992996808289e-5,2.720720214264095e0,2.720735824194064e0,-2.720704604334127e0,-9.999885252145178e-1,-1.443240338899265e0,7.766118790458394e-5,2.642780565283831e-6
2.989691443692632e-2,3.244826778394491e1,-3.510000000000000e0,6.210172799212116e-3,1.766878035684856e-5,5.672253998119449e-3,1.064500587299620e2,1.608723270959103e-5,2.720718786117418e0,2.720734873350127e0,-2.720702698884708e0,-9.999881743474036e-1,-1.443061851337844e0,8.003374842517440e-5,2.759968522386794e-6
3.019738342231850e-2,3.211545195869231e1,-3.500000000000000e0,6.304823848409507e-3,1.820973833876732e-5,5.758317473825708e-3,1.048603893538235e2,1.657911006468324e-5,2.720717314323272e0,2.720733893433337e0,-2.720700735213207e0,-9.999878127661770e-1,-1.442881569946609e0,8.247871388491962e-5,2.882334731019663e-6
3.050087217121748e-2,3.178594770623189e1,-3.490000000000000e0,6.400909773453294e-3,1.876722924087097e-5,5.845683306351333e-3,1.032945065595543e2,1.708600665907733e-5,2.720715797548545e0,2.720732883555204e0,-2.720698711541885e0,-9.999874401439681e-1,-1.442699476697269e0,8.499829226891911e-5,3.010107060669178e-6
3.080741103275108e-2,3.145972207586379e1,-3.480000000000000e0,6.498452281240320e-3,1.934175759377478e-5,5.934371181508878e-3,1.017520532780626e2,1.760838065996154e-5,2.720714234420628e0,2.720731842801288e0,-2.720696626039968e0,-9.999870561439516e-1,-1.442515553380349e0,8.759475885720384e-5,3.143523358218373e-6
3.111703066106086e-2,3.113674244475316e1,-3.470000000000000e0,6.597473406991273e-3,1.993384334812447e-5,6.024401082603549e-3,1.002326778287590e2,1.814670420203741e-5,2.720712623524965e0,2.720730770229167e0,-2.720694476820763e0,-9.999866604190312e-1,-1.442329781603363e0,9.027045827467578e-5,3.282831882131113e-6
3.142976201836771e-2,3.081697651466769e1,-3.460000000000000e0,6.697995521392701e-3,2.054402273316088e-5,6.115793296879504e-3,9.873603383755905e1,1.870146382507814e-5,2.720710963402716e0,2.720729664866541e0,-2.720692261938891e0,-9.999862526115206e-1,-1.442142142788979e0,9.302780660345389e-5,3.428291755386053e-6
3.174563637806794e-2,3.050039230874794e1,-3.450000000000000e0,6.800041330205029e-3,2.117284777153561e-5,6.208568415192008e-3,9.726178015615234e1,1.927316088305990e-5,2.720709252552078e0,2.720728525712961e0,-2.720689979391195e0,-9.999858323528414e-1,-1.441952618173159e0,9.586929355964630e-5,3.580173437961648e-6
3.206468532786077e-2,3.018695816830946e1,-3.440000000000000e0,6.903633884063656e-3,2.182088762324775e-5,6.302747340843581e-3,9.580958078251390e1,1.986231202125542e-5,2.720707489424629e0,2.720727351736650e0,-2.720687627112607e0,-9.999853992631723e-1,-1.441761188803284e0,9.879748473622353e-5,3.738759219708020e-6
3.238694077290704e-2,2.987664274967704e1,-3.430000000000000e0,7.008796582761023e-3,2.248872893515414e-5,6.398351293458684e-3,9.437910478264239e1,2.046944963725221e-5,2.720705672424376e0,2.720726141874013e0,-2.720685202974739e0,-9.999849529511096e-1,-1.441567835536256e0,1.018150239142524e-4,3.904343734476369e-6
3.271243493901982e-2,2.956941502105020e1,-3.420000000000000e0,7.115553177360229e-3,2.317697578223096e-5,6.495401810910696e-3,9.297002621350276e1,2.109512234259097e-5,2.720703799907920e0,2.720724895030262e0,-2.720682704785577e0,-9.999844930133280e-1,-1.441372539036588e0,1.049246354445289e-4,4.077234496413710e-6
3.304120037588693e-2,2.926524425940009e1,-3.410000000000000e0,7.223927780984245e-3,2.388625124562175e-5,6.593920759040946e-3,9.158202404715678e1,2.173989548825556e-5,2.720701870180156e0,2.720723610075644e0,-2.720680130284668e0,-9.999840190341953e-1,-1.441175279774468e0,1.081291267015370e-4,4.257752459368624e-6
3.337326996032608e-2,2.896410004739701e1,-3.400000000000000e0,7.333944869226162e-3,2.461719700765372e-5,6.693930332058242e-3,9.021478209606043e1,2.240435164522468e-5,2.720699881495381e0,2.720722285847026e0,-2.720677477143736e0,-9.999835305854173e-1,-1.440976038023804e0,1.114313906123029e-4,4.446232600393901e-6
3.370867689957240e-2,2.866595227036886e1,-3.390000000000000e0,7.445629287016365e-3,2.537047419238964e-5,6.795453058736214e-3,8.886798893951263e1,2.308909113674368e-5,2.720697832055006e0,2.720720921146143e0,-2.720674742963869e0,-9.999830272256465e-1,-1.440774793860256e0,1.148344082620900e-4,4.643024528372929e-6
3.404745473459934e-2,2.837077111328943e1,-3.380000000000000e0,7.559006257002895e-3,2.614676451788956e-5,6.898511809977704e-3,8.754133785123439e1,2.379473259620093e-5,2.720695720004419e0,2.720719514737016e0,-2.720671925271823e0,-9.999825085000733e-1,-1.440571527159240e0,1.183412515793587e-4,4.848493118840545e-6
3.438963734347271e-2,2.807852705779708e1,-3.370000000000000e0,7.674101381648520e-3,2.694677019300442e-5,7.003129800717374e-3,8.623452672806316e1,2.452191350284788e-5,2.720693543433274e0,2.720718065346777e0,-2.720669021519771e0,-9.999819739400306e-1,-1.440366217593916e0,1.219550861025792e-4,5.063019176113300e-6
3.473525894473856e-2,2.778919087924267e1,-3.360000000000000e0,7.790940651369082e-3,2.777121503964039e-5,7.109330597249244e-3,8.494725801974268e1,2.527129077049215e-5,2.720691300372427e0,2.720716571663198e0,-2.720666029081657e0,-9.999814230625609e-1,-1.440158844633157e0,1.256791738311067e-4,5.287000123891604e-6
3.508435410084502e-2,2.750273364376728e1,-3.350000000000000e0,7.909550449082446e-3,2.862084486504420e-5,7.217138121358313e-3,8.367923865979338e1,2.604354133138170e-5,2.720688988792935e0,2.720715032334266e0,-2.720662945251603e0,-9.999808553699877e-1,-1.439949387539493e0,1.295168761628965e-4,5.520850725544367e-6
3.543695772159864e-2,2.721912670540861e1,-3.340000000000000e0,8.029957556699729e-3,2.949642827276075e-5,7.326576656149207e-3,8.243017999744428e1,2.683936274921524e-5,2.720686606603842e0,2.720713445966591e0,-2.720659767241092e0,-9.999802703494637e-1,-1.439737825367041e0,1.334716569215612e-4,5.765003835338077e-6
3.579310506765530e-2,2.693834170323651e1,-3.330000000000000e0,8.152189160468679e-3,3.039875718811907e-5,7.437670850894734e-3,8.119979773061162e1,2.765947384312460e-5,2.720684151650755e0,2.720711811124598e0,-2.720656492176911e0,-9.999796674725120e-1,-1.439524136959407e0,1.375470854755692e-4,6.019911181924589e-6
3.615283175404643e-2,2.666035055851675e1,-3.320000000000000e0,8.276272858164053e-3,3.132864782174690e-5,7.550445727515184e-3,7.998781183990623e1,2.850461534207615e-5,2.720681621713221e0,2.720710126328563e0,-2.720653117097879e0,-9.999790461945460e-1,-1.439308300947572e0,1.417468399522945e-4,6.286044185457425e-6
3.651617375374040e-2,2.638512547190322e1,-3.310000000000000e0,8.402236663745738e-3,3.228694105660312e-5,7.664926684783938e-3,7.879394652365531e1,2.937555054155644e-5,2.720679014503678e0,2.720708390054220e0,-2.720649638953137e0,-9.999784059543839e-1,-1.439090295747756e0,1.460747105499275e-4,6.563894809763102e-6
3.688316740124001e-2,2.611263892065788e1,-3.300000000000000e0,8.530109015686863e-3,3.327450365571241e-5,7.781139505851020e-3,7.761793013392068e1,3.027306600475773e-5,2.720676327664166e0,2.720706600730170e0,-2.720646054598161e0,-9.999777461737355e-1,-1.438870099559256e0,1.505346029500355e-4,6.853976451054364e-6
3.725384939621581e-2,2.584286365589857e1,-3.290000000000000e0,8.659918781227580e-3,3.429222856387687e-5,7.899110362075171e-3,7.645949511350013e1,3.119797225612167e-5,2.720673558765509e0,2.720704756737765e0,-2.720642360793253e0,-9.999770662566903e-1,-1.438647690362270e0,1.551305418340630e-4,7.156824864733389e-6
3.762825680717622e-2,2.557577269987395e1,-3.280000000000000e0,8.791695265019280e-3,3.534103620184880e-5,8.018865820816850e-3,7.531837793389448e1,3.215110452613235e-5,2.720670705303796e0,2.720702856408323e0,-2.720638554199270e0,-9.999763655891708e-1,-1.438423045915694e0,1.598666745066618e-4,7.472999131898584e-6
3.800642707517431e-2,2.531133934326589e1,-3.270000000000000e0,8.925468213741253e-3,3.642187483464352e-5,8.140432849615619e-3,7.419431903422722e1,3.313332348955053e-5,2.720667764699380e0,2.720700898022870e0,-2.720634631375891e0,-9.999756435383883e-1,-1.438196143754895e0,1.647472746293711e-4,7.803082667234889e-6
3.838839801755208e-2,2.504953714251834e1,-3.260000000000000e0,9.061267824549401e-3,3.753572185267212e-5,8.263838823779027e-3,7.308706276109982e1,3.414551605269876e-5,2.720664734293392e0,2.720698879809444e0,-2.720630588777339e0,-9.999748994522648e-1,-1.437966961189469e0,1.697767460677249e-4,8.147684270038508e-6
3.877420783172201e-2,2.479033991719306e1,-3.250000000000000e0,9.199124750223076e-3,3.868358424207697e-5,8.389111531053614e-3,7.199635730937031e1,3.518859614022835e-5,2.720661611346461e0,2.720696799942601e0,-2.720626422750321e0,-9.999741326588536e-1,-1.437735475300967e0,1.749596268554909e-4,8.507439220198748e-6
3.916389509898707e-2,2.453372174735153e1,-3.240000000000000e0,9.339070107629048e-3,3.986649989584039e-5,8.516279179219903e-3,7.092195466383856e1,3.626350552920721e-5,2.720658393035156e0,2.720694656540685e0,-2.720622129529627e0,-9.999733424657251e-1,-1.437501662940608e0,1.803005932793370e-4,8.883010421036634e-6
3.955749878839872e-2,2.427965697096289e1,-3.230000000000000e0,9.481135483089483e-3,4.108553812698015e-5,8.645370400956828e-3,6.986361054182592e1,3.737121468487021e-5,2.720655076450583e0,2.720692447665268e0,-2.720617705235898e0,-9.999725281593536e-1,-1.437265500726961e0,1.858044640878453e-4,9.275089590977681e-6
3.995505826065390e-2,2.402812018133782e1,-3.220000000000000e0,9.625352941212010e-3,4.234180108179798e-5,8.776414261776689e-3,6.882108433663444e1,3.851272364715863e-5,2.720651658594544e0,2.720690171318191e0,-2.720613145870897e0,-9.999716890044643e-1,-1.437026965043608e0,1.914762048283572e-4,9.684398506119233e-6
4.035661327203115e-2,2.377908622458770e1,-3.210000000000000e0,9.771755030271724e-3,4.363642425592593e-5,8.909440264888144e-3,6.779413906187160e1,3.968906291680506e-5,2.720648136378138e0,2.720687825441054e0,-2.720608447315221e0,-9.999708242433804e-1,-1.436786032036781e0,1.973209323158482e-4,1.011169029583795e-5
4.076220397836621e-2,2.353253019710935e1,-3.200000000000000e0,9.920374791456478e-3,4.497057802313580e-5,9.044478359509243e-3,6.678254129662838e1,4.090129439781551e-5,2.720644506617599e0,2.720685407911996e0,-2.720603605323201e0,-9.999699330953306e-1,-1.436542677612980e0,2.033439192374794e-4,1.055775079367139e-5
4.117187093906774e-2,2.328842744309455e1,-3.190000000000000e0,1.007124576433683e-2,4.634546816973645e-5,9.181558945806120e-3,6.578606113149580e1,4.215051233765619e-5,2.720640766032846e0,2.720682916545183e0,-2.720598615520508e0,-9.999690147557575e-1,-1.436296877436559e0,2.095505988973273e-4,1.102339994580109e-5
4.158565512117316e-2,2.304675355206450e1,-3.180000000000000e0,1.022440199637875e-2,4.776233751336089e-5,9.320712883435963e-3,6.480447211540832e1,4.343784432772458e-5,2.720636911243080e0,2.720680349087408e0,-2.720593473398752e0,-9.999680683955818e-1,-1.436048606927296e0,2.159465701051298e-4,1.150949327955991e-5
4.200359790344555e-2,2.280748435642867e1,-3.170000000000000e0,1.037987804864415e-2,4.922246648536846e-5,9.461971496699818e-3,6.383755120330002e1,4.476445230217990e-5,2.720632938765204e0,2.720677703217506e0,-2.720588174312902e0,-9.999670931604656e-1,-1.435797841257933e0,2.225376022138449e-4,1.201692343448709e-5
4.242574108051139e-2,2.257059592906813e1,-3.160000000000000e0,1.053770900548993e-2,5.072717482703213e-5,9.605366583238770e-3,6.288507870456220e1,4.613153359920003e-5,2.720628845009206e0,2.720674976542806e0,-2.720582713475607e0,-9.999660881700335e-1,-1.435544555351693e0,2.293296403100809e-4,1.254662175855807e-5
4.285212686704019e-2,2.233606458094271e1,-3.150000000000000e0,1.069793048053145e-2,5.227782222819605e-5,9.750930419427675e-3,6.194683823228859e1,4.754032202225998e-5,2.720624626276429e0,2.720672166598451e0,-2.720577085954407e0,-9.999650525170906e-1,-1.435288723879776e0,2.363288105625001e-4,1.309955997232534e-5
4.328279790196590e-2,2.210386685872218e1,-3.140000000000000e0,1.086057862657296e-2,5.387581011339635e-5,9.898695769271831e-3,6.102261665329718e1,4.899208896630003e-5,2.720620278754710e0,2.720669270843676e0,-2.720571286665744e0,-9.999639852667936e-1,-1.435030321258820e0,2.435414257324890e-4,1.367675190381806e-5
4.371779725275094e-2,2.187397954244081e1,-3.130000000000000e0,1.102569014178535e-2,5.552258232915448e-5,1.004869588999055e-2,6.011220403891556e1,5.048814454475647e-5,2.720615798516514e0,2.720666286661059e0,-2.720565310371970e0,-9.999628854558222e-1,-1.434769321648349e0,2.509739908525273e-4,1.427925529716672e-5
4.415716841969286e-2,2.164637964317540e1,-3.120000000000000e0,1.119330227993362e-2,5.721962703699078e-5,1.020096454117780e-2,5.921539361651907e1,5.202983878518342e-5,2.720611181513789e0,2.720663211352574e0,-2.720559151675003e0,-9.999617520914986e-1,-1.434505698948184e0,2.586332090767842e-4,1.490817369803976e-5
4.460095534027454e-2,2.142104440074634e1,-3.110000000000000e0,1.136345285674084e-2,5.896847744589014e-5,1.035553599054814e-2,5.833198172180864e1,5.361856282576894e-5,2.720606423575972e0,2.720660042138797e0,-2.720552805013146e0,-9.999605841509080e-1,-1.434239426795835e0,2.665259877097374e-4,1.556465841910712e-5
4.504920239355780e-2,2.119795128144164e1,-3.100000000000000e0,1.153618026042475e-2,6.077071381888976e-5,1.051244502336932e-2,5.746176775181853e1,5.525575018468117e-5,2.720601520404537e0,2.720656776154722e0,-2.720546264654352e0,-9.999593805799621e-1,-1.433970478563865e0,2.746594444175869e-4,1.624991058887617e-5
4.550195440462157e-2,2.097707797576342e1,-3.090000000000000e0,1.171152345826889e-2,6.262796425717992e-5,1.067172694839242e-2,5.660455411864096e1,5.694287803052253e-5,2.720596467570863e0,2.720653410448894e0,-2.720539524692832e0,-9.999581402924665e-1,-1.433698827357227e0,2.830409136286446e-4,1.696518328738420e-5
4.595925664904420e-2,2.075840239619708e1,-3.080000000000000e0,1.188952200744781e-2,6.454190682071028e-5,1.083341760753316e-2,5.576014620385811e1,5.868146852960474e-5,2.720591260510469e0,2.720649941978998e0,-2.720532579041939e0,-9.999568621691278e-1,-1.433424446010573e0,2.916779531277289e-4,1.771178377237229e-5
4.642115485743127e-2,2.054190267500242e1,-3.070000000000000e0,1.207021606183740e-2,6.651427037287362e-5,1.099755338201728e-2,5.492835231366908e1,6.047309019515987e-5,2.720585894520718e0,2.720646367610913e0,-2.720525421430523e0,-9.999555450565609e-1,-1.433147307085541e0,3.005783508511551e-4,1.849107579971589e-5
4.688769521998849e-2,2.032755716202690e1,-3.060000000000000e0,1.225364638312087e-2,6.854683681830546e-5,1.116417120230186e-2,5.410898363470250e1,6.231935931715310e-5,2.720580364754737e0,2.720642684114054e0,-2.720518045395420e0,-9.999541877662356e-1,-1.432867382868007e0,3.097501318876232e-4,1.930448204203908e-5
4.735892439114093e-2,2.011534442254061e1,-3.050000000000000e0,1.243985434785123e-2,7.064144201361198e-5,1.133330855444654e-2,5.330185419050262e1,6.422194139514555e-5,2.720574666218939e0,2.720638888160334e0,-2.720510444277544e0,-9.999527890734234e-1,-1.432584645365315e0,3.192015656920285e-4,2.015348660960233e-5
4.783488949419837e-2,1.990524323509275e1,-3.040000000000000e0,1.262888195885157e-2,7.279997813005288e-5,1.150500349028791e-2,5.250678079868015e1,6.618255265576850e-5,2.720568793766602e0,2.720634976319257e0,-2.720502611213946e0,-9.999513477160799e-1,-1.432299066303481e0,3.289411735177834e-4,2.103963767771746e-5
4.831563812606779e-2,1.969723258938950e1,-3.030000000000000e0,1.282077185252944e-2,7.502439463346963e-5,1.167929463403406e-2,5.172358302871585e1,6.820296157428838e-5,2.720562742095209e0,2.720630945056783e0,-2.720494539133635e0,-9.999498623937229e-1,-1.432010617124359e0,3.389777360751391e-4,2.196455022511951e-5
4.880121836201296e-2,1.949129168419294e1,-3.020000000000000e0,1.301556731058795e-2,7.731670078039483e-5,1.185622119270696e-2,5.095208316040846e1,7.028499048519680e-5,2.720556505739660e0,2.720626790730145e0,-2.720486220749175e0,-9.999483317662500e-1,-1.431719268982792e0,3.493203014213947e-4,2.292990888790228e-5
4.929167876046217e-2,1.928739992524093e1,-3.010000000000000e0,1.321331226759606e-2,7.967896667151362e-5,1.203582296296292e-2,5.019210614295546e1,7.243051719789281e-5,2.720550079069413e0,2.720622509586610e0,-2.720477648552215e0,-9.999467544527456e-1,-1.431424992743723e0,3.599781930909784e-4,2.393747093381420e-5
4.978706836786394e-2,1.908553692318767e1,-3.000000000000000e0,1.341405132301770e-2,8.211332588818781e-5,1.221814034180769e-2,4.944347955465822e1,7.464147670605423e-5,2.720543456281314e0,2.720618097758020e0,-2.720468814804608e0,-9.999451290302247e-1,-1.431127758979282e0,3.709610184716026e-4,2.498906936190308e-5
5.028743672359186e-2,1.888568249156473e1,-2.990000000000000e0,1.361782974905061e-2,8.462197662594514e-5,1.240321433365431e-2,4.870603356324088e1,7.691986290328385e-5,2.720536631396526e0,2.720613551259429e0,-2.720459711533623e0,-9.999434540323688e-1,-1.430827537965845e0,3.822786774350008e-4,2.608661613270252e-5
5.079283386489848e-2,1.868781664476241e1,-2.980000000000000e0,1.382469350297545e-2,8.720718447782179e-5,1.259108656131016e-2,4.797960088677417e1,7.926773039720272e-5,2.720529598252956e0,2.720608865983354e0,-2.720450330522559e0,-9.999417279481895e-1,-1.430524299681061e0,3.939413712287856e-4,2.723210553436099e-5
5.130331033191914e-2,1.849191959603111e1,-2.970000000000000e0,1.403468923527804e-2,8.987128365457534e-5,1.278179927328616e-2,4.726401675519443e1,8.168719633128930e-5,2.720522350501948e0,2.720604037698279e0,-2.720440663305617e0,-9.999399492206883e-1,-1.430218013800848e0,4.059596116384863e-4,2.842761769033394e-5
5.181891717272583e-2,1.829797175550276e1,-2.960000000000000e0,1.424786430232251e-2,9.261667992103528e-5,1.297539535505869e-2,4.655911887240908e1,8.418044231003933e-5,2.720514881600296e0,2.720599062042607e0,-2.720430701157986e0,-9.999381162454368e-1,-1.429908649696364e0,4.183442304266566e-4,2.967532221448477e-5
5.233970594843238e-2,1.810595372823165e1,-2.950000000000000e0,1.446426677476897e-2,9.544585191212233e-5,1.317191833663765e-2,4.586474737897862e1,8.674971633352560e-5,2.720507184806680e0,2.720593934523013e0,-2.720420435090346e0,-9.999362273691544e-1,-1.429596176430941e0,4.311063890587138e-4,3.097748201967834e-5
5.286572873835034e-2,1.791584631225505e1,-2.940000000000000e0,1.468394545057867e-2,9.836135423147118e-5,1.337141240410787e-2,4.518074481536762e1,8.939733484036492e-5,2.720499253173235e0,2.720588650508075e0,-2.720409855838395e0,-9.999342808882016e-1,-1.429280562756990e0,4.442575887227489e-4,3.233645728619142e-5
5.339703814519711e-2,1.772763049667291e1,-2.930000000000000e0,1.490694986373692e-2,1.013658188671178e-4,1.357392240746744e-2,4.450695608575464e1,9.212568476197334e-5,2.720491079541716e0,2.720583205226478e0,-2.720398953856954e0,-9.999322750470671e-1,-1.428961777112882e0,4.578096806536114e-4,3.375470959652275e-5
5.393368730035602e-2,1.754128745974687e1,-2.920000000000000e0,1.513333029759853e-2,1.044619584606988e-4,1.377949387245468e-2,4.384322842239352e1,9.493722569050806e-5,2.720482656534610e0,2.720577593760301e0,-2.720387719308920e0,-9.999302080367725e-1,-1.428639787619786e0,4.717748767688888e-4,3.523480624344576e-5
5.447572986918986e-2,1.735679856701793e1,-2.910000000000000e0,1.536313779392742e-2,1.076525678334685e-4,1.398817300866283e-2,4.318941135051634e1,9.783449206014163e-5,2.720473976550995e0,2.720571811043055e0,-2.720376142058935e0,-9.999280779932638e-1,-1.428314562078486e0,4.861657606277636e-4,3.677942471842519e-5
5.502322005640721e-2,1.717414536944307e1,-2.900000000000000e0,1.559642416658899e-2,1.109405274331593e-4,1.420000672165803e-2,4.254535665377121e1,1.008200954475666e-4,2.720465031757173e0,2.720565851852621e0,-2.720364211661725e0,-9.999258829957164e-1,-1.427986067966156e0,5.009952987207565e-4,3.839135738779773e-5
5.557621261148309e-2,1.699330960155031e1,-2.890000000000000e0,1.583324201091944e-2,1.143288049790275e-4,1.441504262138137e-2,4.191091834018540e1,1.038967268881208e-4,2.720455814082208e0,2.720559710809096e0,-2.720351917355320e0,-9.999236210648307e-1,-1.427654272433110e0,5.162768521020565e-4,4.007351636441875e-5
5.613476283413373e-2,1.681427317961220e1,-2.880000000000000e0,1.607364471777075e-2,1.178204590958551e-4,1.463332903455979e-2,4.128595260864655e1,1.070671593168452e-4,2.720446315208048e0,2.720553382367365e0,-2.720339248048732e0,-9.999212901610308e-1,-1.427319142299520e0,5.320241883728711e-4,4.182893858277843e-5
5.669892657984690e-2,1.663701819983732e1,-2.870000000000000e0,1.631768648322397e-2,1.214186410870718e-4,1.485491501340765e-2,4.067031781589319e1,1.103342500277820e-4,2.720436526564720e0,2.720546860814748e0,-2.720326192314692e0,-9.999188881826540e-1,-1.426980644052092e0,5.482514940282636e-4,4.366079108591499e-5
5.726876026546733e-2,1.646152693658000e1,-2.860000000000000e0,1.656542232299280e-2,1.251265987652947e-4,1.507985034833345e-2,4.006387444400776e1,1.137009432640662e-4,2.720426439319914e0,2.720540140263179e0,-2.720312738376650e0,-9.999164129640424e-1,-1.426638743840720e0,5.649733871763347e-4,4.557237653277670e-5
5.784432087483848e-2,1.628778184056763e1,-2.850000000000000e0,1.681690808249465e-2,1.289476783638611e-4,1.530818557695183e-2,3.946648506840346e1,1.171702728291980e-4,2.720416044373808e0,2.720533214646637e0,-2.720298874100979e0,-9.999138622736173e-1,-1.426293407475097e0,5.822049306430248e-4,4.756713893503434e-5
5.842566596450083e-2,1.611576553714588e1,-2.840000000000000e0,1.707220045161957e-2,1.328853285731762e-4,1.553997199708994e-2,3.887801432629819e1,1.207453648351697e-4,2.720405332348091e0,2.720526077712926e0,-2.720284586983256e0,-9.999112338118541e-1,-1.425944600421299e0,5.999616454718636e-4,4.964866963269665e-5
5.901285366944784e-2,1.594546082454102e1,-2.830000000000000e0,1.733135697517324e-2,1.369431026021285e-4,1.577526167612053e-2,3.829832888566706e1,1.244294404750385e-4,2.720394293580382e0,2.720518723020857e0,-2.720269864139907e0,-9.999085252092388e-1,-1.425592287798331e0,6.182595248328043e-4,5.182071351825694e-5
5.960594270893934e-2,1.577685067213988e1,-2.820000000000000e0,1.759443606801803e-2,1.411246624298411e-4,1.601410746427174e-2,3.772729741466727e1,1.282258189386220e-4,2.720382918112672e0,2.720511143931611e0,-2.720254692293733e0,-9.999057340241191e-1,-1.425236434374636e0,6.371150483499327e-4,5.408717551947560e-5
6.020499239237357e-2,1.560991821878669e1,-2.810000000000000e0,1.786149702590249e-2,1.454337810294006e-4,1.625656300429201e-2,3.716479055152734e1,1.321379203562578e-4,2.720371195685298e0,2.720503333605655e0,-2.720239057764942e0,-9.999028577405336e-1,-1.424877004564576e0,6.565451968631019e-4,5.645212735130829e-5
6.081006262521797e-2,1.544464677109705e1,-2.800000000000000e0,1.813260004098081e-2,1.498743468454033e-4,1.650268274506568e-2,3.661068087489402e1,1.361692688921443e-4,2.720359115724781e0,2.720495284993673e0,-2.720222946455889e0,-9.998998937659306e-1,-1.424513962424869e0,6.765674676337976e-4,5.891981454789784e-5
6.142121391500013e-2,1.528101980178843e1,-2.790000000000000e0,1.840780621304474e-2,1.544503661919314e-4,1.675252195162355e-2,3.606484287462918e1,1.403234958698145e-4,2.720346667337320e0,2.720486990833189e0,-2.720206343841450e0,-9.998968394288651e-1,-1.424147271651000e0,6.971998900112493e-4,6.149466378598130e-5
6.203850737735829e-2,1.511902094802755e1,-2.780000000000000e0,1.868717756542744e-2,1.591659679654202e-4,1.700613671906838e-2,3.552715292305080e1,1.446043430538230e-4,2.720333839295997e0,2.720478443639051e0,-2.720189234952943e0,-9.998936919765771e-1,-1.423776895573585e0,7.184610415696048e-4,6.418129051150137e-5
6.266200474215318e-2,1.495863400979402e1,-2.770000000000000e0,1.897077705665395e-2,1.640254062348113e-4,1.726358398293703e-2,3.499748924661037e1,1.490156659679600e-4,2.720320620033752e0,2.720469635699720e0,-2.720171604367784e0,-9.998904485725461e-1,-1.423402797154708e0,7.403700647332027e-4,6.698450688167985e-5
6.329176835964073e-2,1.479984294826039e1,-2.760000000000000e0,1.925866859673549e-2,1.690330652020173e-4,1.752492153343569e-2,3.447573189800064e1,1.535614373765389e-4,2.720306997629913e0,2.720460559067290e0,-2.720153436192537e0,-9.998871062939215e-1,-1.423024938984216e0,7.629466839013288e-4,6.990933003528266e-5
